META; english/non-league/national-league/aldershot-v-eastleigh; 2018-03-31 18:22:30 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 17/25; 8/13; 8/13; 13/20; 11/17; 4/7
Draw; 11/4; 63/20; 37/13; 29/10; 29/10; 14/5; 
Eastleigh; 15/4; 43/10; 15/4; 39/10; 21/5; 75/19; 7/2
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-03-31 22:23:28 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 8/13; 4/6; 4/7; 8/11; 13/20; 4/6; 4/6; 8/13; 4/6; 5/8; 4/6; 4/6; 4/6; 8/13; 4/6
Draw; 11/4; 29/10; 13/5; 3; 147/50; 14/5; 13/5; 11/4; 11/4; 11/4; 37/13; 29/10; 57/20; 14/5; 13/5; 14/5
Eastleigh; 15/4; 4; 19/5; 19/5; 21/5; 15/4; 19/5; 19/5; 15/4; 50/13; 17/5; 4; 15/4; 50/13; 7/2; 4
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-01 02:23:08 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 8/13; 4/6; 4/7; 8/11; 5/8; 4/6; 4/6; 4/6; 8/13; 4/6; 8/13; 5/8; 4/6; 4/6; 4/6; 8/13; 4/6
Draw; 11/4; 29/10; 13/5; 3; 147/50; 14/5; 13/5; 11/4; 12/5; 13/5; 11/4; 14/5; 37/13; 29/10; 57/20; 14/5; 5/2; 14/5
Eastleigh; 15/4; 4; 19/5; 19/5; 21/5; 4; 19/5; 19/5; 7/2; 15/4; 50/13; 15/4; 17/5; 4; 15/4; 50/13; 7/2; 4
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-01 10:23:16 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 8/13; 4/6; 4/7; 73/100; 13/20; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6; 8/13; 5/8; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6
Draw; 11/4; 29/10; 27/10; 3; 61/20; 14/5; 27/10; 27/10; 11/4; 13/5; 11/4; 14/5; 14/5; 37/13; 27/10; 29/10; 57/20; 37/13; 13/5; 14/5
Eastleigh; 15/4; 4; 15/4; 19/5; 4; 15/4; 18/5; 15/4; 18/5; 7/2; 15/4; 15/4; 15/4; 17/5; 18/5; 4; 15/4; 19/5; 7/2; 7/2
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-01 14:24:35 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 73/100; 13/20; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 5/8; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6
Draw; 11/4; 11/4; 27/10; 14/5; 61/20; 14/5; 27/10; 27/10; 11/4; 13/5; 14/5; 13/5; 14/5; 14/5; 37/13; 27/10; 29/10; 57/20; 14/5; 5/2; 14/5
Eastleigh; 15/4; 18/5; 15/4; 4; 15/4; 18/5; 15/4; 19/5; 7/2; 7/2; 7/2; 37/10; 15/4; 17/5; 18/5; 4; 15/4; 15/4; 7/2; 7/2; 
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-01 18:24:29 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 73/100; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 5/8; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 11/4; 27/10; 14/5; 61/20; 14/5; 14/5; 27/10; 27/10; 11/4; 13/5; 13/5; 14/5; 13/5; 14/5; 14/5; 37/13; 27/10; 14/5; 57/20; 14/5; 5/2; 13/5; 14/5
Eastleigh; 15/4; 18/5; 15/4; 4; 15/4; 15/4; 18/5; 15/4; 19/5; 7/2; 37/10; 7/2; 7/2; 37/10; 15/4; 17/5; 18/5; 4; 15/4; 15/4; 4; 21/5; 7/2; 
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-01 22:24:02 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 37/50; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 4/6; 8/13; 19/29; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 11/4; 27/10; 14/5; 149/50; 14/5; 14/5; 27/10; 27/10; 11/4; 13/5; 13/5; 14/5; 13/5; 14/5; 14/5; 29/10; 27/10; 29/10; 57/20; 14/5; 13/5; 13/5; 14/5
Eastleigh; 15/4; 18/5; 15/4; 4; 15/4; 15/4; 18/5; 15/4; 19/5; 7/2; 37/10; 7/2; 15/4; 37/10; 15/4; 37/10; 18/5; 4; 15/4; 15/4; 4; 21/5; 7/2; 
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-02 02:23:45 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 37/50; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 4/6; 8/13; 19/29; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 11/4; 27/10; 14/5; 149/50; 14/5; 14/5; 27/10; 27/10; 11/4; 13/5; 13/5; 14/5; 13/5; 14/5; 14/5; 29/10; 27/10; 29/10; 57/20; 14/5; 14/5; 13/5; 14/5
Eastleigh; 15/4; 18/5; 15/4; 4; 15/4; 15/4; 18/5; 15/4; 19/5; 7/2; 37/10; 7/2; 15/4; 37/10; 15/4; 37/10; 18/5; 4; 15/4; 15/4; 4; 21/5; 7/2; 
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-02 10:24:00 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 37/50; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 4/6; 8/13; 19/29; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 11/4; 27/10; 14/5; 149/50; 14/5; 14/5; 27/10; 27/10; 11/4; 13/5; 13/5; 14/5; 13/5; 14/5; 14/5; 29/10; 27/10; 29/10; 57/20; 14/5; 14/5; 13/5; 
Eastleigh; 15/4; 18/5; 15/4; 4; 15/4; 15/4; 18/5; 15/4; 19/5; 7/2; 37/10; 7/2; 15/4; 37/10; 15/4; 37/10; 18/5; 4; 15/4; 15/4; 4; 21/5; ; 
META; english/non-league/national-league/aldershot-v-eastleigh; 2018-04-02 14:25:22 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Aldershot; 8/13; 4/6; 4/6; 4/6; 8/11; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 8/13; 4/6; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6
