META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-07-31 14:22:18 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 19/20; 19/20; 1; ; 1; ; ; ; ; 10/11; 19/20; ; 1; 1; ; ; 19/20; 11/10; ; ; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; ; 12/5; 23/10; 40/17; ; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 40/17; 13/5; ; 40/17; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 27/10; 5/2; 11/4; ; 11/4; 11/4; 13/5; ; ; 5/2; 11/4; ; 5/2; 27/10; 5/2; 13/5; 45/17; 67/25; ; 13/5; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-01 18:22:04 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 19/20; 19/20; 20/21; 9/10; 1; 10/11; 19/20; 10/11; ; 10/11; 19/20; ; 1; 1; 19/20; 20/21; 19/20; 11/10; ; 19/20; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 40/17; 13/5; ; 40/17; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 27/10; 5/2; 11/4; 5/2; 11/4; 11/4; 13/5; 12/5; ; 5/2; 11/4; ; 5/2; 27/10; 5/2; 13/5; 45/17; 67/25; ; 13/5; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-01 22:22:02 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 19/20; 19/20; 20/21; 9/10; 1; 10/11; 19/20; 10/11; ; 10/11; 19/20; ; 1; 1; 19/20; 20/21; 19/20; 11/10; ; 19/20; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 23/10; 40/17; 13/5; ; 40/17; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 27/10; 5/2; 11/4; 5/2; 11/4; 11/4; 13/5; 12/5; ; 5/2; 11/4; ; 5/2; 27/10; 5/2; 13/5; 45/17; 67/25; ; 13/5; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-02 02:21:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 1; 19/20; 20/21; 9/10; 1; 10/11; 1; 10/11; ; 10/11; 19/20; ; 1; 1; 19/20; 1; 19/20; 11/10; ; 1; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 11/5; 9/4; ; 23/10; 47/20; ; 12/5; 12/5; 9/4; 11/5; 9/4; 13/5; ; 11/5; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 13/5; 5/2; 11/4; 5/2; 11/4; 11/4; 45/17; 12/5; ; 5/2; 11/4; ; 5/2; 27/10; 5/2; 13/5; 45/17; 67/25; ; 45/17; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-02 10:21:58 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 19/20; 19/20; 20/21; 9/10; 1; 10/11; 1; 10/11; ; 20/21; 19/20; ; 1; 1; 19/20; 1; 19/20; 11/10; ; 1; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 11/5; 9/4; ; 11/5; 47/20; ; 12/5; 12/5; 9/4; 11/5; 9/4; 13/5; ; 11/5; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 13/5; 5/2; 11/4; 5/2; 14/5; 11/4; 45/17; 12/5; ; 5/2; 11/4; ; 5/2; 27/10; 5/2; 13/5; 45/17; 67/25; ; 45/17; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-02 14:22:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 1; 1; 19/20; 19/20; 20/21; 9/10; 1; 10/11; 1; 10/11; ; 20/21; 19/20; ; 1; 1; 19/20; 1; 1; 11/10; ; 1; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 11/5; 9/4; ; 11/5; 47/20; ; 12/5; 12/5; 9/4; 11/5; 9/4; 13/5; ; 11/5; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 11/4; 5/2; 13/5; 5/2; 11/4; 5/2; 14/5; 11/4; 45/17; 12/5; ; 5/2; 11/4; ; 13/5; 27/10; 5/2; 13/5; 45/17; 67/25; ; 45/17; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-02 18:22:11 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 19/20; 1; 19/20; 19/20; 20/21; 9/10; 20/21; 10/11; 1; 10/11; ; 20/21; 19/20; ; 1; 19/20; 19/20; 1; 1; 11/10; ; 1; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 11/5; 9/4; ; 9/4; 47/20; ; 12/5; 12/5; 9/4; 11/5; 23/10; 13/5; ; 11/5; ; 12/5; 12/5; ; ; ; 
Maidenhead Utd; 29/10; 5/2; 27/10; 5/2; 14/5; 5/2; 29/10; 11/4; 45/17; 12/5; ; 5/2; 11/4; ; 13/5; 11/4; 5/2; 13/5; 45/17; 67/25; ; 45/17; ; 11/4; 11/4; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-02 22:21:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 10/11; ; 11/10; 11/10; ; 23/20; 11/10; 19/20; 11/10; 15/13; 61/50; 22/19; 11/10; ; 11/10; 11/10; ; ; ; 
Maidenhead Utd; 5/2; 23/10; 11/5; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; ; 21/10; 47/20; ; 11/5; 12/5; 5/2; 12/5; 40/17; 12/5; 31/16; 12/5; ; 12/5; 12/5; ; ; ; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 9/4; ; 11/5; 47/20; ; 12/5; 23/10; 9/4; 21/10; 9/4; 64/25; 40/17; 28/13; ; 23/10; 12/5; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-03 02:21:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 10/11; ; 11/10; 11/10; ; 23/20; 11/10; 19/20; 11/10; 15/13; 61/50; 22/19; 11/10; ; 11/10; 11/10; ; ; ; 
Maidenhead Utd; 5/2; 23/10; 11/5; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; ; 21/10; 47/20; ; 11/5; 12/5; 5/2; 12/5; 40/17; 12/5; 31/16; 12/5; ; 12/5; 12/5; ; ; ; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 9/4; ; 11/5; 47/20; ; 12/5; 23/10; 9/4; 21/10; 9/4; 64/25; 40/17; 28/13; ; 23/10; 12/5; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-03 10:21:38 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 10/11; ; 11/10; 11/10; ; 23/20; 11/10; 19/20; 11/10; 15/13; 119/100; 22/19; 11/10; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 9/4; ; 11/5; 47/20; ; 12/5; 23/10; 9/4; 21/10; 9/4; 61/25; 40/17; 28/13; ; 23/10; 12/5; ; ; ; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; ; 21/10; 47/20; ; 11/5; 12/5; 5/2; 12/5; 40/17; 13/5; 31/16; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-03 14:21:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 10/11; ; 11/10; 11/10; ; 23/20; 11/10; 19/20; 11/10; 11/10; 119/100; 22/19; 11/10; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 9/4; ; 11/5; 47/20; ; 12/5; 23/10; 9/4; 21/10; 9/4; 61/25; 40/17; 28/13; ; 23/10; 12/5; ; ; ; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; ; 21/10; 47/20; ; 11/5; 12/5; 5/2; 12/5; 12/5; 13/5; 31/16; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-03 18:21:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 15/13; ; 11/10; 11/10; ; 23/20; 15/13; 19/20; 11/10; 11/10; 119/100; 19/16; 11/10; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 11/5; 47/20; ; 12/5; 9/4; 11/5; 21/10; 9/4; 61/25; 12/5; 28/13; ; 23/10; 12/5; ; 2; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; ; 11/5; 12/5; 5/2; 12/5; 12/5; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-03 22:21:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 15/13; ; 11/10; 11/10; 11/10; 23/20; 15/13; 19/20; 11/10; 15/13; 119/100; 19/16; 11/10; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 11/5; 47/20; 11/5; 12/5; 9/4; 11/5; 21/10; 9/4; 61/25; 12/5; 28/13; ; 23/10; 9/4; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 21/10; 11/5; 12/5; 5/2; 12/5; 40/17; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-04 02:20:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 6/5; 11/10; 11/10; 15/13; ; 11/10; 11/10; 11/10; 23/20; 15/13; 19/20; 11/10; 15/13; 119/100; 19/16; 11/10; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 11/5; 47/20; 11/5; 12/5; 9/4; 11/5; 21/10; 9/4; 61/25; 12/5; 28/13; ; 23/10; 9/4; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 21/10; 11/5; 12/5; 5/2; 12/5; 40/17; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-04 10:20:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 11/10; 9/10; 23/20; 11/10; 11/10; 15/13; ; 23/20; 11/10; 11/10; 23/20; 15/13; 19/20; 11/10; 11/10; 6/5; 19/16; 11/10; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 9/4; 28/13; 11/5; ; 21/10; 47/20; 11/5; 12/5; 23/10; 11/5; 21/10; 9/4; 121/50; 12/5; 28/13; ; 23/10; 12/5; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 11/5; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 21/10; 11/5; 23/10; 5/2; 12/5; 12/5; 129/50; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-04 14:20:43 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 6/5; 23/20; 9/10; 23/20; 11/10; 11/10; 15/13; ; 23/20; 11/10; 11/10; 23/20; 15/13; 19/20; 11/10; 15/13; 6/5; 19/16; 11/10; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 9/4; 28/13; 11/5; ; 21/10; 47/20; 11/5; 12/5; 23/10; 11/5; 21/10; 9/4; 121/50; 12/5; 28/13; ; 23/10; 9/4; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 21/10; 11/5; 23/10; 5/2; 12/5; 40/17; 129/50; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-04 18:26:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 11/10; 23/20; 9/10; 6/5; 11/10; 11/10; 15/13; ; 23/20; 11/10; 6/5; 23/20; 11/10; 19/20; 11/10; 15/13; 6/5; 19/16; 11/10; ; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 21/10; 47/20; 23/10; 12/5; 23/10; 11/5; 21/10; 9/4; 121/50; 12/5; 28/13; ; 23/10; 9/4; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 11/5; 11/5; 12/5; 5/2; 12/5; 40/17; 129/50; 21/10; 12/5; ; 12/5; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-04 22:22:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 11/10; 23/20; 9/10; 6/5; 11/10; 11/10; 15/13; ; 23/20; 11/10; 6/5; 23/20; 11/10; 19/20; 11/10; 15/13; 6/5; 19/16; 11/10; ; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 21/10; 47/20; 23/10; 12/5; 23/10; 11/5; 21/10; 9/4; 121/50; 12/5; 28/13; ; 23/10; 9/4; ; 21/10; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 11/5; 11/5; 12/5; 5/2; 12/5; 40/17; 129/50; 21/10; 12/5; ; 12/5; 12/5; ; 12/5; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-05 02:21:54 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 11/10; 23/20; 9/10; 23/20; 11/10; 11/10; 15/13; ; 23/20; 11/10; 6/5; 23/20; 11/10; 19/20; 11/10; ; 123/100; 19/16; 11/10; ; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 9/4; 28/13; 11/5; ; 21/10; 47/20; 23/10; 23/10; 23/10; 11/5; 21/10; ; 121/50; 12/5; 28/13; ; 23/10; 9/4; ; 9/4; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; ; 21/10; 47/20; 11/5; 23/10; 12/5; 5/2; 12/5; ; 63/25; 21/10; 12/5; ; 12/5; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-05 10:22:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 11/10; 11/10; 23/20; 11/10; 23/20; 9/10; 6/5; 11/10; 11/10; 15/13; ; 23/20; 11/10; 6/5; 23/20; 11/10; 19/20; 11/10; 15/13; 123/100; 19/16; 11/10; ; 11/10; 11/10; ; 23/20; 10/9; 
Draw; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 12/5; 9/4; 28/13; 11/5; ; 21/10; 47/20; 23/10; 23/10; 23/10; 11/5; 21/10; 9/4; 121/50; 27/11; 28/13; ; 23/10; 9/4; ; 9/4; 21/10; 
Maidenhead Utd; 5/2; 23/10; 9/4; 5/2; 23/10; 5/2; 9/4; 12/5; 12/5; 9/4; ; 21/10; 47/20; 11/5; 23/10; 12/5; 5/2; 12/5; 23/10; 63/25; 21/10; 12/5; ; 12/5; 12/5; ; 23/10; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-05 14:22:02 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Maidstone; 6/5; 23/20; 6/5; 11/10; 23/20; 9/10; 6/5; 11/10; 11/10; 6/5; ; 23/20; 23/20; 5/4; 23/20; 15/13; 19/20; 11/10; 6/5; 127/100; 17/14; 11/10; ; 6/5; 11/10; ; 6/5; 23/20; 
Draw; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 28/13; 11/5; ; 11/5; 23/10; 23/10; 23/10; 23/10; 11/5; 21/10; 9/4; 49/20; 40/17; 28/13; ; 23/10; 9/4; ; 23/10; 21/10; 
Maidenhead Utd; 9/4; 11/5; 43/20; 5/2; 9/4; 5/2; 23/10; 12/5; 12/5; 21/10; ; 2; 9/4; 21/10; 23/10; 23/10; 5/2; 12/5; 11/5; 119/50; 28/13; 12/5; ; 23/10; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidstone-v-maidenhead-utd; 2017-08-05 18:22:13 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Maidstone; 1/4; 1/4; ; 2/9; 5/4; ; ; 2/9; ; 23/17; ; 3/10; ; ; ; ; ; 11/10; ; ; ; 31/21; ; ; ; ; ; ; 
Draw; 15/4; 7/2; ; 15/4; 12/5; ; ; 10/3; ; 28/15; ; 16/5; ; ; ; ; ; 21/10; ; ; ; 28/17; ; ; ; ; ; ; 
Maidenhead Utd; 16; 16; ; 14; 11/5; ; ; 14; ; 11/5; ; 9; ; ; ; ; ; 12/5; ; ; ; 27/11; ; ; ; ; ; ; 
