META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-27 18:24:31 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-27 22:24:56 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; ; 6/4; ; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 7/4; ; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; 23/10; ; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-28 02:25:44 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; ; 6/4; ; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; 7/4; ; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; 23/10; ; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-28 10:24:34 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 31/21; 6/4; ; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; 17/10; 7/4; ; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/5; 23/10; ; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-28 14:24:49 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; 31/21; ; ; ; ; ; ; ; ; 16/11; ; ; 31/21; 6/4; ; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 17/10; ; ; 17/10; 7/4; ; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 11/5; 23/10; ; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-28 18:24:44 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; 31/21; ; ; ; ; ; ; ; ; 16/11; ; ; 31/21; 6/4; ; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 17/10; ; ; 17/10; 7/4; ; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 11/5; 23/10; ; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-28 22:24:42 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; 31/21; ; ; ; ; ; ; ; ; 16/11; ; ; 31/21; 6/4; 6/4; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 17/10; ; ; 17/10; 7/4; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 11/5; 23/10; 23/10; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-29 02:24:35 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; ; ; 31/21; ; ; ; ; ; ; ; ; 16/11; ; ; 31/21; 6/4; 6/4; 6/4; 16/11; ; ; ; 
Halifax; 7/4; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; 17/10; ; ; 17/10; 7/4; 9/5; 7/4; 17/10; ; ; ; 
Draw; 23/10; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 11/5; 23/10; 23/10; 9/4; 9/4; ; ; ; 
META; english/non-league/national-league/halifax-v-macclesfield; 2017-12-29 10:24:35 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Macclesfield; 6/4; ; ; ; ; ; 6/4; ; 31/21; ; 29/20; 7/5; ; 29/20; ; ; 7/5; 16/11; 7/5; ; 31/21; 6/4; 31/20; 6/4; 16/11; ; ; ; 
