META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-17 22:21:17 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; ; ; 13/10; 39/25; ; 7/5; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; 6/4; 29/20; ; ; 8/11; ; 
Solihull Moors; 13/8; ; ; 6/4; 171/100; ; 8/5; ; ; ; 8/5; ; ; ; ; 6/4; ; ; ; ; ; 13/8; 8/5; ; ; 5/6; ; 
Draw; 13/5; ; ; 12/5; 11/4; ; 5/2; ; ; ; 5/2; ; ; ; ; 12/5; ; ; ; ; ; 13/5; 13/5; ; ; 27/20; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-18 02:21:37 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 3/2; ; 13/10; 39/25; ; 6/4; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; 6/4; 29/20; ; ; 8/11; ; 
Solihull Moors; 13/8; 13/8; ; 6/4; 171/100; ; 8/5; ; ; ; 8/5; ; ; ; ; 6/4; ; ; ; ; ; 13/8; 8/5; ; ; 5/6; ; 
Draw; 13/5; 5/2; ; 12/5; 11/4; ; 5/2; ; ; ; 5/2; ; ; ; ; 12/5; ; ; ; ; ; 13/5; 13/5; ; ; 27/20; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-18 10:22:06 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 3/2; ; 13/10; 39/25; ; 6/4; ; 10/7; ; 29/20; 29/20; ; ; ; 7/5; 16/11; ; ; 10/7; 7/5; 6/4; 29/20; 16/11; ; 10/9; ; 
Solihull Moors; 13/8; 13/8; ; 6/4; 171/100; ; 8/5; ; 17/11; ; 8/5; 31/20; ; ; ; 6/4; 8/5; ; ; 17/11; 13/8; 13/8; 8/5; 8/5; ; 6/5; ; 
Draw; 13/5; 5/2; ; 12/5; 11/4; ; 5/2; ; 5/2; ; 5/2; 11/5; ; ; ; 12/5; 13/5; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; ; 2; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-18 14:22:47 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 3/2; ; 13/10; 39/25; ; 6/4; ; 10/7; ; 29/20; 29/20; ; ; ; 7/5; 16/11; ; ; 10/7; 7/5; 6/4; 29/20; 16/11; ; 5/4; ; 
Solihull Moors; 13/8; 13/8; ; 6/4; 171/100; ; 8/5; ; 17/11; ; 13/8; 31/20; ; ; ; 6/4; 8/5; ; ; 17/11; 13/8; 13/8; 8/5; 8/5; ; 7/5; ; 
Draw; 13/5; 5/2; ; 12/5; 11/4; ; 5/2; ; 5/2; ; 12/5; 11/5; ; ; ; 12/5; 28/11; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; ; 23/10; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-18 18:22:27 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 27/20; 3/2; 13/10; 13/10; 141/100; ; 11/8; ; 10/7; 13/10; 13/10; 5/4; ; 13/10; 13/10; 13/10; 23/17; ; 24/19; 10/7; 13/10; 11/8; 27/20; 23/17; ; 5/4; ; 
Solihull Moors; 9/5; 13/8; 2; 6/4; 48/25; ; 7/4; ; 17/11; 2; 9/5; 19/10; ; 39/20; 2; 7/4; 17/10; ; 29/16; 17/11; 15/8; 2; 19/10; 17/10; ; 17/10; ; 
Draw; 13/5; 5/2; 21/10; 12/5; 68/25; ; 5/2; ; 5/2; 21/10; 12/5; 21/10; ; 43/20; 23/10; 23/10; 28/11; ; 23/10; 5/2; 12/5; 23/10; 47/20; 13/5; ; 2; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-18 22:22:07 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 7/5; 16/11; 13/10; 79/50; ; 6/4; ; 10/7; 29/20; 7/5; 7/5; ; 29/20; 7/5; 11/8; 16/11; ; 25/18; 10/7; 7/5; 29/20; 7/5; 16/11; ; 23/20; 7/5; 
Solihull Moors; 17/10; 19/10; 9/5; 6/4; 46/25; ; 17/10; ; 17/11; 9/5; 9/5; 7/4; ; 9/5; 15/8; 17/10; 28/17; ; 18/11; 17/11; 9/5; 15/8; 9/5; 17/10; ; 13/8; 6/4; 
Draw; 13/5; 23/10; 21/10; 12/5; 5/2; ; 23/10; ; 5/2; 21/10; 23/10; 2; ; 21/10; 23/10; 9/4; 12/5; ; 23/10; 5/2; 23/10; 23/10; 47/20; 12/5; ; 19/10; 2; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-19 02:22:05 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 7/5; 16/11; 13/10; 79/50; ; 7/5; ; 10/7; 29/20; 7/5; 11/8; ; 29/20; 7/5; 11/8; 16/11; ; 25/18; 10/7; 7/5; 6/4; 29/20; 16/11; ; 27/20; 7/5; 
Solihull Moors; 17/10; 19/10; 28/15; 6/4; 15/8; ; 17/10; ; 17/11; 15/8; 15/8; 15/8; ; 37/20; 15/8; 7/4; 17/10; ; 18/11; 17/11; 15/8; 19/10; 37/20; 17/10; ; 9/5; 8/5; 
Draw; 13/5; 23/10; 2; 12/5; 49/20; ; 23/10; ; 5/2; 2; 11/5; 19/10; ; 2; 9/4; 11/5; 40/17; ; 23/10; 5/2; 9/4; 11/5; 9/4; 40/17; ; 21/10; 19/10; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-19 10:22:03 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 7/5; 7/5; 6/4; 6/4; 38/25; ; 7/5; ; 13/10; 6/4; 7/5; 11/8; ; 29/20; 7/5; 11/8; 7/5; 7/5; 25/18; 13/10; 7/5; 6/4; 29/20; 7/5; ; 7/5; 7/5; 
Solihull Moors; 2; 19/10; 28/15; 9/5; 52/25; ; 15/8; ; 37/19; 15/8; 15/8; 15/8; ; 37/20; 15/8; 9/5; 19/10; 28/17; 18/11; 37/19; 15/8; 19/10; 37/20; 19/10; ; 9/5; 9/5; 
Draw; 11/5; 23/10; 2; 21/10; 57/25; ; 21/10; ; 11/5; 2; 11/5; 19/10; ; 2; 9/4; 21/10; 28/13; 12/5; 23/10; 11/5; 9/4; 11/5; 9/4; 11/5; ; 2; 2; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-19 14:22:38 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 7/5; 6/4; 16/11; 6/4; 77/50; ; 7/5; ; 13/10; 6/4; 29/20; 11/8; ; 29/20; 7/5; 7/5; 7/5; 7/5; 24/17; 13/10; 7/5; 6/4; 29/20; 7/5; ; 7/5; 7/5; 
Solihull Moors; 2; 2; 28/15; 19/10; 85/40; ; 19/10; ; 37/19; 15/8; 15/8; 15/8; ; 15/8; 2; 15/8; 2; 28/17; 12/7; 37/19; 2; 2; 37/20; 2; ; 9/5; ; 
Draw; 11/5; 21/10; 2; 11/5; 11/5; ; 21/10; ; 11/5; 2; 21/10; 19/10; ; 39/20; 21/10; 2; 21/10; 12/5; 28/13; 11/5; 2; 85/40; 9/4; 21/10; ; 2; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-19 18:22:39 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 6/4; 16/11; 6/4; 31/20; ; 6/4; ; 11/8; 29/20; 29/20; 7/5; ; 29/20; 7/5; 7/5; 16/11; 6/4; 19/13; 11/8; 7/5; 29/20; 29/20; 16/11; ; 7/5; 7/5; 
Solihull Moors; 19/10; 2; 19/10; 19/10; 107/50; ; 15/8; ; 37/19; 19/10; 15/8; 9/5; ; 19/10; 2; 15/8; 37/19; 28/17; 9/5; 37/19; 2; 2; 2; 37/19; ; 19/10; 15/8; 
Draw; 11/5; 21/10; 2; 11/5; 109/50; ; 21/10; ; 39/19; 2; 21/10; 2; ; 39/20; 21/10; 2; 39/19; 11/5; 9/4; 39/19; 2; 21/10; 2; 21/10; ; 19/10; ; 
META; english/non-league/national-league/solihull-moors-v-wrexham; 2018-02-19 22:22:40 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Wrexham; 29/20; 6/4; 17/11; 6/4; 83/50; ; 6/4; ; 11/8; 31/20; 6/4; 7/5; ; 29/20; 7/5; 7/5; 6/4; 6/4; 19/13; 11/8; 6/4; 29/20; 6/4; 17/11; ; 6/4; 7/5; 
