META; english/non-league/national-league/tranmere-v-boreham-wood; 2017-08-20 02:22:05 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Tranmere; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Boreham Wood; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-boreham-wood; 2017-08-20 10:22:09 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Tranmere; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Boreham Wood; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-boreham-wood; 2017-08-20 14:22:18 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Tranmere; 4/7; 4/7; ; ; 8/15; 8/15; 4/7; ; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; 4/7; ; ; ; 
Draw; 11/4; 14/5; ; ; 11/4; 13/5; 14/5; ; ; ; ; ; ; ; ; ; ; 45/17; ; ; ; ; ; ; 11/4; ; ; ; 
Boreham Wood; 5; 4; ; ; 5; 21/5; 21/4; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; 5; ; ; ; 
META; english/non-league/national-league/tranmere-v-boreham-wood; 2017-08-20 18:22:57 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Tranmere; 4/7; 4/7; ; ; 8/15; 8/15; 4/7; ; 4/7; ; ; 8/15; 11/20; ; ; ; ; 4/7; 8/15; ; ; 4/7; ; 4/7; 4/7; ; ; ; 
Draw; 11/4; 14/5; ; ; 14/5; 13/5; 14/5; ; 45/17; ; ; 11/4; 14/5; ; ; ; ; 45/17; 45/17; ; ; 45/17; ; 14/5; 11/4; ; ; ; 
Boreham Wood; 5; 4; ; ; 5; 21/5; 21/4; ; 23/5; ; ; 9/2; 11/2; ; ; ; ; 23/5; 47/10; ; ; 23/5; ; 5; 5; ; ; ; 
META; english/non-league/national-league/tranmere-v-boreham-wood; 2017-08-20 22:22:18 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Tranmere; 4/7; 4/7; ; ; 8/15; 8/15; 4/7; ; 4/7; ; ; 8/15; 11/20; ; ; ; ; 4/7; 8/15; ; ; 4/7; ; 4/7; 4/7; ; ; ; 
Draw; 11/4; 14/5; ; ; 14/5; 13/5; 14/5; ; 45/17; ; ; 11/4; 14/5; ; ; ; ; 45/17; 45/17; ; ; 45/17; ; 14/5; 11/4; ; ; ; 
Boreham Wood; 5; 4; ; ; 5; 21/5; 21/4; ; 23/5; ; ; 9/2; 11/2; ; ; ; ; 23/5; 47/10; ; ; 23/5; ; 5; 5; ; ; ; 
