META; english/non-league/national-league/aldershot-v-bromley; 2018-02-17 22:20:54 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Aldershot; 5/6; ; ; 3/4; 23/25; ; 4/5; ; ; ; 4/5; ; ; ; ; 4/5; ; ; ; ; ; 4/5; 4/5; ; ; 4/9; ; 
Draw; 11/4; ; ; 13/5; 72/25; ; 13/5; ; ; ; 13/5; ; ; ; ; 13/5; ; ; ; ; ; 11/4; 11/4; ; ; 9/5; ; 
Bromley; 3; ; ; 14/5; 61/20; ; 29/10; ; ; ; 3; ; ; ; ; 14/5; ; ; ; ; ; 31/10; 3; ; ; 2; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2018-02-18 02:21:13 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Aldershot; 5/6; 10/11; ; 3/4; 23/25; ; 5/6; ; ; ; 4/5; ; ; ; ; 4/5; ; ; ; ; ; 5/6; 4/5; ; ; 8/11; ; 
Draw; 11/4; 12/5; ; 13/5; 72/25; ; 13/5; ; ; ; 13/5; ; ; ; ; 5/2; ; ; ; ; ; 27/10; 11/4; ; ; 23/10; ; 
Bromley; 3; 3; ; 14/5; 61/20; ; 29/10; ; ; ; 3; ; ; ; ; 14/5; ; ; ; ; ; 31/10; 3; ; ; 1/5; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2018-02-18 10:21:41 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Aldershot; 5/6; 10/11; ; 3/4; 23/25; ; 5/6; ; 4/5; ; 4/5; 5/6; ; ; ; 4/5; 4/5; ; ; 4/5; 5/6; 5/6; 4/5; 5/6; ; 4/7; ; 
Draw; 11/4; 12/5; ; 13/5; 72/25; ; 13/5; ; 45/17; ; 13/5; 12/5; ; ; ; 5/2; 27/10; ; ; 45/17; 11/4; 27/10; 11/4; 27/10; ; 2/9; ; 
Bromley; 3; 3; ; 14/5; 61/20; ; 29/10; ; 29/10; ; 3; 11/4; ; ; ; 14/5; 56/19; ; ; 29/10; 3; 31/10; 3; 3; ; 2/9; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2018-02-18 14:22:24 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Aldershot; 5/6; 10/11; ; 3/4; 23/25; ; 5/6; ; 4/5; ; 4/5; 5/6; ; ; ; 4/5; 4/5; ; ; 4/5; 5/6; 5/6; 4/5; 5/6; ; 4/6; ; 
Draw; 11/4; 12/5; ; 13/5; 72/25; ; 13/5; ; 45/17; ; 13/5; 12/5; ; ; ; 5/2; 27/10; ; ; 45/17; 11/4; 27/10; 11/4; 27/10; ; 12/5; ; 
Bromley; 3; 3; ; 14/5; 61/20; ; 29/10; ; 29/10; ; 3; 11/4; ; ; ; 14/5; 56/19; ; ; 29/10; 3; 31/10; 3; 3; ; 14/5; ; 
META; english/non-league/national-league/aldershot-v-bromley; 2018-02-18 18:22:05 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Aldershot; 10/11; 10/11; 19/20; 3/4; 24/25; ; 9/10; ; 4/5; 19/20; 10/11; 10/11; ; 19/20; 19/20; 17/20; 13/15; ; 19/20; 4/5; 10/11; 19/20; 10/11; 13/15; ; 8/11; ; 
Draw; 13/5; 12/5; 23/10; 13/5; 139/50; ; 5/2; ; 45/17; 23/10; 5/2; 21/10; ; 9/4; 12/5; 12/5; 45/17; ; 40/17; 45/17; 5/2; 5/2; 5/2; 45/17; ; 21/10; ; 
Bromley; 11/4; 3; 27/10; 14/5; 149/50; ; 11/4; ; 29/10; 27/10; 11/4; 11/4; ; 27/10; 11/4; 13/5; 14/5; ; 27/11; 29/10; 14/5; 14/5; 14/5; 14/5; ; 12/5; ; 
