META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-17 10:21:58 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-17 14:22:10 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/13; ; ; ; ; 13/20; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; 4/6; 4/6; ; ; ; ; ; 
Draw; 5/2; 14/5; ; ; ; ; 5/2; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; 13/5; 11/4; ; ; ; ; ; 
Eastleigh; 4; 4; ; ; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; 4; 21/5; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-17 18:22:16 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/13; ; ; ; 4/6; 13/20; ; 7/10; ; 4/6; 8/13; ; ; ; ; ; 9/13; ; ; 7/10; 4/6; 4/6; 4/6; 9/13; ; ; ; 
Draw; 5/2; 14/5; ; ; ; 5/2; 13/5; ; 27/11; ; 13/5; 14/5; ; ; ; ; ; 12/5; ; ; 27/11; 13/5; 11/4; 27/10; 12/5; ; ; ; 
Eastleigh; 4; 4; ; ; ; 15/4; 4; ; 18/5; ; 19/5; 10/3; ; ; ; ; ; 15/4; ; ; 18/5; 4; 21/5; 4; 15/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-17 22:22:57 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/13; ; ; ; 4/6; 13/20; ; 7/10; ; 4/6; 8/13; ; ; ; 4/6; ; 9/13; ; ; 7/10; 4/6; 4/6; 4/6; 9/13; ; ; ; 
Draw; 5/2; 14/5; ; ; ; 5/2; 13/5; ; 27/11; ; 13/5; 14/5; ; ; ; 5/2; ; 12/5; ; ; 27/11; 13/5; 11/4; 27/10; 12/5; ; ; ; 
Eastleigh; 4; 4; ; ; ; 15/4; 4; ; 18/5; ; 4; 10/3; ; ; ; 15/4; ; 15/4; ; ; 18/5; 4; 21/5; 4; 15/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-18 02:22:54 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/13; ; ; ; 4/6; 13/20; ; 7/10; ; 4/6; 8/13; ; ; ; 4/6; ; 9/13; ; ; 7/10; 4/6; 4/6; 4/6; 9/13; ; ; ; 
Draw; 5/2; 14/5; ; ; ; 5/2; 13/5; ; 27/11; ; 13/5; 14/5; ; ; ; 5/2; ; 12/5; ; ; 27/11; 13/5; 11/4; 27/10; 12/5; ; ; ; 
Eastleigh; 4; 4; ; ; ; 15/4; 4; ; 18/5; ; 4; 10/3; ; ; ; 15/4; ; 15/4; ; ; 18/5; 4; 21/5; 4; 15/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-18 10:22:51 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/13; ; ; ; 4/6; 13/20; ; 7/10; ; 4/6; 8/13; ; ; ; 4/6; ; 4/6; ; ; 7/10; 4/6; 4/6; 4/6; 9/13; ; ; ; 
Draw; 5/2; 14/5; ; ; ; 5/2; 13/5; ; 27/11; ; 13/5; 14/5; ; ; ; 5/2; ; 12/5; ; ; 27/11; 13/5; 11/4; 27/10; 27/11; ; ; ; 
Eastleigh; 4; 4; ; ; ; 15/4; 4; ; 18/5; ; 4; 10/3; ; ; ; 15/4; ; 15/4; ; ; 18/5; 4; 21/5; 4; 19/5; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-12-18 14:22:55 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/5; 8/13; ; ; ; 8/13; 4/7; ; 7/10; ; 4/6; 8/13; ; ; 8/13; 8/13; ; 4/7; ; 10/17; 7/10; 8/13; 8/13; 8/13; 10/17; ; ; ; 
Draw; 11/4; 3; ; ; ; 27/10; 14/5; ; 12/5; ; 11/4; 5/2; ; ; 3; 13/5; ; 27/10; ; 56/19; 12/5; 14/5; 3; 29/10; 11/4; ; ; ; 
