META; english/non-league/national-league/chester-v-eastleigh; 2018-02-11 02:21:10 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-11 10:21:19 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-11 14:22:25 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-11 18:22:12 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-11 22:21:59 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 11/8; ; ; ; 7/5; 7/5; ; ; ; 29/20; ; ; ; ; 7/5; ; ; ; ; ; 6/4; 29/20; ; ; 8/11; ; 
Chester; 17/10; 7/4; ; ; ; 13/8; 17/10; ; ; ; 17/10; ; ; ; ; 17/10; ; ; ; ; ; 7/4; 17/10; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; 12/5; 12/5; ; ; 10/9; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-12 02:21:51 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 11/8; ; ; ; 7/5; 7/5; ; ; ; 29/20; 7/5; ; ; ; 7/5; ; ; ; ; ; 6/4; 29/20; ; ; 8/11; ; 
Chester; 17/10; 7/4; ; ; ; 13/8; 17/10; ; ; ; 17/10; 13/8; ; ; ; 17/10; ; ; ; ; ; 7/4; 17/10; ; ; 5/6; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; ; ; 23/10; 21/10; ; ; ; 9/4; ; ; ; ; ; 12/5; 12/5; ; ; 10/9; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-12 10:22:10 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 11/8; ; ; ; 7/5; 7/5; ; ; ; 6/4; 7/5; ; ; ; 7/5; ; 16/11; ; ; ; 6/4; 29/20; ; ; 5/4; ; 
Chester; 17/10; 7/4; ; ; ; 13/8; 17/10; ; ; ; 13/8; 13/8; ; ; ; 8/5; ; 28/17; ; ; ; 7/4; 17/10; ; ; 7/5; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; ; ; 23/10; 21/10; ; ; ; 9/4; ; 9/4; ; ; ; 12/5; 12/5; ; ; 19/10; ; 
META; english/non-league/national-league/chester-v-eastleigh; 2018-02-12 14:22:26 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 11/8; ; ; ; 7/5; 7/5; ; ; ; 29/20; 7/5; ; ; 7/5; 7/5; 7/5; 16/11; ; ; 6/4; 29/20; 29/20; 7/5; ; 11/10; ; 
Chester; 17/10; 9/5; ; ; ; 17/10; 17/10; ; ; ; 17/10; 13/8; ; ; 9/5; 17/10; 8/5; 28/17; ; ; 13/8; 7/4; 17/10; 28/17; ; 7/5; ; 
Draw; 12/5; 5/2; ; ; ; 11/5; 23/10; ; ; ; 23/10; 21/10; ; ; 23/10; 9/4; 23/10; 9/4; ; ; 12/5; 5/2; 12/5; 23/10; ; 19/10; ; 
