META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-07 22:25:59 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Sutton Utd; 5/2; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; 5/2; ; ; 12/5; ; ; 27/11; ; ; ; ; ; 5/2; ; 5/4; ; 
Draw; 13/5; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; 13/5; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 5/2; ; 11/8; ; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-10 02:22:59 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; ; 4/5; 10/11; ; 1; ; ; ; ; ; 1; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 10/11; ; 4/7; ; 
Draw; 13/5; 12/5; ; 23/10; 12/5; ; 13/5; ; ; ; ; ; 13/5; ; ; 12/5; ; ; 28/11; ; ; ; ; ; 5/2; ; 13/8; ; 
Sutton Utd; 5/2; 12/5; ; 11/4; 11/4; ; 13/5; ; ; ; ; ; 5/2; ; ; 13/5; ; ; 5/2; ; ; ; ; ; 11/4; ; 17/10; ; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-10 10:22:47 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; ; 4/5; 10/11; ; 1; ; 1; ; ; 10/11; 1; ; ; 19/20; ; ; 1; 21/20; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 13/5; 12/5; ; 23/10; 12/5; ; 13/5; ; 5/2; ; ; 23/10; 13/5; ; ; 12/5; ; ; 28/11; 13/5; ; 5/2; ; 13/5; 5/2; ; 2; ; 
Sutton Utd; 5/2; 12/5; ; 11/4; 11/4; ; 13/5; ; 23/10; ; ; 5/2; 5/2; ; ; 5/2; ; ; 27/11; 57/20; ; 23/10; ; 5/2; 5/2; ; 2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-10 14:24:24 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; ; 4/5; 20/21; ; 21/20; 10/11; 1; ; ; 20/21; 1; ; 1; 19/20; ; ; 1; 11/10; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 5/2; 12/5; ; 23/10; 12/5; ; 5/2; 12/5; 5/2; ; ; 9/4; 13/5; ; 5/2; 12/5; ; ; 28/11; 68/25; ; 5/2; ; 5/2; 5/2; ; 23/10; ; 
Sutton Utd; 13/5; 12/5; ; 11/4; 13/5; ; 5/2; 11/4; 23/10; ; ; 12/5; 5/2; ; 5/2; 5/2; ; ; 27/11; 64/25; ; 23/10; ; 13/5; 5/2; ; 23/10; ; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-10 18:24:14 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 4/5; 1; ; 21/20; 10/11; 1; ; ; 20/21; 1; ; 1; 19/20; ; ; 1; 109/100; 30/29; 1; ; 21/20; 1; ; 1; 1; 
Draw; 5/2; 12/5; 47/20; 23/10; 12/5; ; 5/2; 12/5; 5/2; ; ; 12/5; 5/2; ; 5/2; 12/5; ; ; 27/11; 66/25; 27/11; 5/2; ; 5/2; 5/2; ; 11/5; 9/4; 
Sutton Utd; 13/5; 12/5; 12/5; 11/4; 5/2; ; 5/2; 11/4; 23/10; ; ; 9/4; 13/5; ; 5/2; 5/2; ; ; 5/2; 67/25; 28/13; 23/10; ; 13/5; 5/2; ; 23/10; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-10 22:24:13 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 4/5; 1; 41/40; 21/20; 10/11; 1; 21/20; 21/20; 20/21; 1; ; 1; 1; 1; ; 1; 109/100; 30/29; 1; ; 21/20; 1; ; 1; 1; 
Draw; 5/2; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 12/5; 5/2; ; 5/2; 12/5; 23/10; ; 27/11; 66/25; 27/11; 5/2; ; 5/2; 5/2; ; 11/5; 9/4; 
Sutton Utd; 13/5; 12/5; 12/5; 11/4; 5/2; 9/4; 5/2; 11/4; 23/10; 12/5; 12/5; 9/4; 13/5; ; 5/2; 12/5; 9/4; ; 5/2; 67/25; 28/13; 23/10; ; 13/5; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-11 02:24:08 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 21/20; 41/40; 21/20; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; ; ; 1; 27/25; 30/29; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 5/2; 12/5; ; ; 27/11; 131/50; 27/11; 5/2; ; 5/2; 12/5; ; 23/10; 9/4; 
Sutton Utd; 13/5; 12/5; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; 12/5; ; ; 5/2; 68/25; 28/13; 23/10; ; 13/5; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-11 10:24:05 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 21/20; 41/40; 21/20; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; 1; ; 1; 21/20; 17/16; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 5/2; 12/5; 23/10; ; 27/11; 66/25; 27/11; 5/2; ; 5/2; 5/2; ; 12/5; 23/10; 
Sutton Utd; 13/5; 12/5; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; 12/5; 9/4; ; 5/2; 14/5; 39/19; 23/10; ; 13/5; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-11 14:24:12 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 21/20; 41/40; 21/20; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; 1; ; 1; 21/20; 17/16; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 5/2; 12/5; 23/10; ; 27/11; 66/25; 27/11; 5/2; ; 5/2; 5/2; ; 12/5; 23/10; 
Sutton Utd; 13/5; 12/5; 12/5; 11/4; 12/5; 9/4; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 5/2; 12/5; 9/4; ; 5/2; 14/5; 39/19; 23/10; ; 13/5; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-11 18:24:37 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 21/20; 41/40; 11/10; 10/11; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 1; ; 21/20; 11/10; 17/16; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 11/5; 5/2; 21/10; 5/2; 23/10; 23/10; ; 12/5; 66/25; 5/2; 5/2; ; 12/5; 12/5; ; 23/10; 11/5; 
Sutton Utd; 13/5; 12/5; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 49/20; 9/4; 5/2; 12/5; 9/4; ; 12/5; 53/20; 23/10; 23/10; ; 12/5; 5/2; ; 9/4; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-11 22:24:17 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 21/20; 41/40; 11/10; 10/11; 1; 21/20; ; 21/20; 11/10; 23/20; 1; 21/20; 1; ; 21/20; 27/25; 17/16; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 23/10; 23/10; ; 12/5; 66/25; 5/2; 5/2; ; 12/5; 12/5; ; 11/5; 11/5; 
Sutton Utd; 13/5; 12/5; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 11/5; 49/20; 12/5; 5/2; 12/5; 9/4; ; 12/5; 27/10; 23/10; 23/10; ; 12/5; 5/2; ; 9/4; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-12 02:24:10 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 11/10; 11/10; 1; 21/20; 41/40; 11/10; 10/11; 1; 21/20; 21/20; 21/20; 11/10; 23/20; 1; 21/20; 1; ; 21/20; 11/10; 17/16; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 11/5; 5/2; 9/4; 5/2; 23/10; 23/10; ; 12/5; 66/25; 5/2; 5/2; ; 12/5; 12/5; ; 9/4; 2; 
Sutton Utd; 13/5; 9/4; 23/10; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 49/20; 12/5; 5/2; 12/5; 9/4; ; 12/5; 53/20; 23/10; 23/10; ; 12/5; 5/2; ; 5/2; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-12 10:24:09 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 11/10; 11/10; 1; 21/20; 41/40; 11/10; 10/11; 1; 21/20; 21/20; 1; 11/10; 11/10; 1; 21/20; 1; ; 21/20; 11/10; 12/11; 1; ; 11/10; 1; ; 11/10; 10/9; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 5/2; 9/4; 5/2; 23/10; 23/10; ; 12/5; 66/25; 13/5; 5/2; ; 12/5; 12/5; ; 12/5; 23/10; 
Sutton Utd; 13/5; 9/4; 23/10; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 49/20; 12/5; 5/2; 12/5; 9/4; ; 12/5; 53/20; 11/5; 23/10; ; 12/5; 5/2; ; 12/5; 12/5; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-12 14:24:21 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 6/5; 11/10; 6/5; 23/20; 23/20; 41/40; 6/5; 1; 1; 15/13; 23/20; 23/20; 6/5; 5/4; 23/20; 15/13; 1; ; 1; 32/25; 17/14; 1; ; 6/5; 11/10; ; 23/20; 23/20; 
Sutton Utd; 11/5; 11/5; 21/10; 23/10; 11/5; 9/4; 85/40; 23/10; 23/10; 11/5; 11/5; 2; 9/4; 11/5; 23/10; 28/13; 9/4; ; 5/2; 59/25; 2; 23/10; ; 9/4; 9/4; ; 23/10; 9/4; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 9/4; 9/4; 9/4; 49/20; 11/5; 23/10; 23/10; 23/10; ; 12/5; 123/50; 28/11; 5/2; ; 12/5; 12/5; ; 23/10; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-12 18:24:30 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 6/5; 11/10; 11/10; 23/20; 11/10; 41/40; 23/20; 1; 1; 15/13; 23/20; 11/10; 6/5; 6/5; 23/20; 11/10; 1; ; 1; 5/4; 17/14; 1; ; 6/5; 11/10; ; 10/9; 10/9; 
Sutton Utd; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 11/5; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; ; 5/2; 12/5; 2; 23/10; ; 9/4; 12/5; ; 23/10; 23/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 9/4; 9/4; 9/4; 49/20; 11/5; 23/10; 23/10; 23/10; ; 12/5; 62/25; 28/11; 5/2; ; 12/5; 12/5; ; 12/5; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-sutton-utd; 2017-09-12 22:24:20 GMT+3; 2017-09-12 19:45; In Play; Xlenovo
Dagenham & Redbridge; 1/3; 1/3; ; 2/7; 1; 3/10; 1/3; 3/10; 1; 1; 13/10; 3/10; 7/20; ; 7/20; 10/11; 11/10; ; ; ; ; 1; ; ; 3/10; ; ; 4/11; 
Draw; 13/5; 7/2; ; 15/4; 11/4; 10/3; 18/5; 16/5; 40/17; 23/10; 9/4; 7/2; 7/2; ; 13/4; 13/5; 10/3; ; ; ; ; 40/17; ; ; 7/2; ; ; 7/2; 
Sutton Utd; 9; 17/2; ; 17/2; 5/2; 29/4; 8; 8; 27/11; 5/2; 19/10; 8; 9; ; 29/4; 5/2; 17/2; ; ; ; ; 27/11; ; ; 8; ; ; 39/5; 
