META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-03-31 18:23:08 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 1; 121/100; 11/10; 19/17; 23/20; 23/20
Draw; 12/5; 5/2; 21/10; 28/13; 85/40; 12/5
Boreham Wood; 23/10; 62/25; 11/5; 11/5; 13/5; 12/5
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-03-31 22:24:05 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 1; 11/10; 23/20; 11/10; 5/4; 6/5; 23/20; 23/20; 21/20; 15/13; 19/17; 23/20; 23/20; 15/13; 11/10; 6/5
Draw; 12/5; 21/10; 2; 21/10; 23/10; 11/5; 2; 21/10; 21/10; 11/5; 28/13; 85/40; 21/10; 11/5; 9/5; 9/4
Boreham Wood; 23/10; 13/5; 12/5; 12/5; 13/5; 9/4; 12/5; 12/5; 12/5; 40/17; 11/5; 13/5; 51/20; 12/5; 23/10; 5/2
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-01 02:23:44 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 1; 11/10; 23/20; 11/10; 5/4; 6/5; 23/20; 23/20; 23/20; 11/10; 15/13; 19/17; 23/20; 23/20; 15/13; 23/20; 6/5
Draw; 12/5; 21/10; 2; 21/10; 23/10; 11/5; 2; 21/10; 2; 21/10; 11/5; 28/13; 85/40; 21/10; 11/5; 19/10; 9/4
Boreham Wood; 23/10; 13/5; 12/5; 12/5; 13/5; 12/5; 12/5; 12/5; 9/4; 23/10; 40/17; 11/5; 13/5; 51/20; 12/5; 23/10; 5/2
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-01 10:23:53 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 1; 11/10; 6/5; 11/10; 5/4; 6/5; 8/7; 6/5; 23/20; 11/10; 11/10; 15/13; 11/10; 19/17; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5
Draw; 12/5; 21/10; 2; 21/10; 23/10; 11/5; 28/13; 2; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 28/13; 85/40; 21/10; 11/5; 19/10; 9/4
Boreham Wood; 23/10; 13/5; 12/5; 12/5; 13/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 12/5; 11/5; 23/10; 13/5; 51/20; 12/5; 23/10; 5/2
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-01 14:25:12 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 1; 23/20; 6/5; 11/10; 5/4; 6/5; 8/7; 6/5; 23/20; 11/10; 6/5; 11/10; 15/13; 11/10; 19/17; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5
Draw; 12/5; 2; 23/10; 23/10; 21/10; 28/13; 2; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 28/13; 28/13; 85/40; 21/10; 11/5; 19/10; 9/4; 
Boreham Wood; 23/10; 5/2; 12/5; 5/2; 13/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 40/17; 12/5; 11/5; 23/10; 13/5; 51/20; 40/17; 23/10; 5/2
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-01 18:25:06 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 6/5; 11/10; 63/50; 11/10; 6/5; 8/7; 6/5; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 7/6; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5; 6/5
Draw; 12/5; 2; 23/10; 57/25; 21/10; 11/5; 28/13; 2; 21/10; 9/5; 2; 21/10; 2; 11/5; 21/10; 39/19; 28/13; 85/40; 21/10; 11/5; 19/10; 2; 9/4; 
Boreham Wood; 9/4; 5/2; 12/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 11/5; 23/10; 13/5; 51/20; 40/17; 5/2; 13/5; 5/2
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-01 22:24:39 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 23/20; 11/10; 63/50; 11/10; 6/5; 8/7; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 19/16; 8/7; 23/20; 23/20; 15/13; 6/5; 6/5; 6/5
Draw; 12/5; 2; 23/10; 57/25; 21/10; 11/5; 28/13; 2; 21/10; 9/5; 2; 21/10; 2; 11/5; 21/10; 21/10; 28/13; 85/40; 21/10; 11/5; 19/10; 2; 21/10; 
Boreham Wood; 9/4; 5/2; 12/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 40/17; 12/5; 27/11; 23/10; 13/5; 51/20; 40/17; 5/2; 13/5; 12/5
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-02 02:24:21 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 23/20; 11/10; 63/50; 11/10; 6/5; 8/7; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 19/16; 8/7; 23/20; 23/20; 15/13; 6/5; 6/5; 6/5
Draw; 12/5; 2; 23/10; 57/25; 21/10; 11/5; 28/13; 2; 21/10; 9/5; 2; 21/10; 2; 11/5; 21/10; 21/10; 28/13; 85/40; 21/10; 11/5; 2; 21/10; ; 
Boreham Wood; 9/4; 13/5; 12/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 40/17; 12/5; 27/11; 23/10; 13/5; 51/20; 40/17; 5/2; 13/5; 12/5
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-02 10:24:37 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 6/5; 23/20; 13/10; 11/10; 27/20; 6/5; 5/4; 8/7; 13/10; 5/4; 6/5; 13/10; 13/10; 6/5; 5/4; 11/10; 17/13; 8/7; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10
Draw; 23/10; 2; 23/10; 113/50; 2; 21/10; 28/13; 2; 21/10; 2; 39/20; 21/10; 2; 28/13; 21/10; 21/10; 28/13; 21/10; 21/10; 28/13; 2; 21/10; ; 
Boreham Wood; 2; 13/5; 11/5; 5/2; 12/5; 11/5; 11/5; 23/10; 11/5; 11/5; 21/10; 43/20; 11/5; 11/5; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 28/13; 23/10; 12/5; 9/4
META; english/non-league/national-league/wrexham-v-boreham-wood; 2018-04-02 14:25:57 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Wrexham; 6/5; 13/10; 27/20; 23/20; 6/4; 5/4; 11/8; 6/5; 27/20; 13/10; 11/8; 13/10; 13/10; 5/4; 7/5; 11/10; 39/29; 6/5; 11/8; 27/20; 7/5; 7/5; 7/5; 7/5
