META; english/non-league/national-league/torquay-v-tranmere; 2017-07-31 14:22:23 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 3/4; 3/4; 3/4; 4/5; ; 4/5; ; ; ; ; 4/5; 4/5; ; 10/11; 4/5; ; ; 14/19; 17/20; ; ; ; 4/5; 4/5; ; ; ; 
Torquay; 15/4; 7/2; 17/5; 16/5; 7/2; 16/5; 18/5; 10/3; 17/5; 3; ; 16/5; 10/3; ; 7/2; 7/2; 13/4; 10/3; 38/11; 77/20; ; 17/5; ; 7/2; 7/2; ; ; ; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-02 22:22:01 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 8/11; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 3/4; 8/11; ; 4/5; 10/13; ; 5/6; 4/5; 13/18; 8/11; 4/5; 87/100; 9/11; 3/4; ; 4/5; 4/5; ; ; ; 
Draw; 13/5; 5/2; 49/20; 13/5; 12/5; 23/10; 13/5; 12/5; 12/5; 12/5; ; 12/5; 51/20; ; 5/2; 5/2; 12/5; 12/5; 5/2; 68/25; 27/11; 12/5; ; 13/5; 5/2; ; ; ; 
Torquay; 15/4; 16/5; 16/5; 16/5; 10/3; 16/5; 10/3; 10/3; 17/5; 3; ; 3; 10/3; ; 16/5; 10/3; 13/4; 10/3; 57/17; 7/2; 14/5; 17/5; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-03 02:21:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 3/4; 8/11; ; 4/5; 4/5; ; 5/6; 4/5; 13/18; 8/11; 4/5; 43/50; 4/5; 3/4; ; 4/5; 4/5; ; ; ; 
Draw; 13/5; 5/2; 12/5; 13/5; 5/2; 23/10; 13/5; 12/5; 12/5; 12/5; ; 11/5; 49/20; ; 5/2; 5/2; 12/5; 12/5; 27/11; 66/25; 27/11; 12/5; ; 13/5; 5/2; ; ; ; 
Torquay; 10/3; 16/5; 10/3; 16/5; 16/5; 16/5; 17/5; 10/3; 17/5; 3; ; 16/5; 10/3; ; 16/5; 10/3; 13/4; 10/3; 17/5; 37/10; 29/10; 17/5; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-03 10:21:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 8/11; 3/4; 8/11; ; 4/5; 4/5; ; 5/6; 4/5; 13/18; 8/11; 4/5; 43/50; 4/5; 3/4; ; 4/5; 4/5; ; ; ; 
Draw; 13/5; 12/5; 12/5; 13/5; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 11/5; 49/20; ; 5/2; 5/2; 12/5; 12/5; 27/11; 66/25; 27/11; 12/5; ; 5/2; 5/2; ; ; ; 
Torquay; 10/3; 10/3; 10/3; 16/5; 16/5; 16/5; 17/5; 10/3; 17/5; 3; ; 16/5; 10/3; ; 16/5; 10/3; 13/4; 10/3; 17/5; 37/10; 29/10; 17/5; ; 10/3; 10/3; ; ; ; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-03 14:21:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 8/11; 3/4; 8/11; ; 4/5; 4/5; ; 5/6; 4/5; 13/18; 8/11; 4/5; 43/50; 4/5; 3/4; ; 4/5; 4/5; ; ; ; 
Draw; 13/5; 12/5; 12/5; 13/5; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 11/5; 49/20; ; 5/2; 5/2; 12/5; 12/5; 27/11; 66/25; 27/11; 12/5; ; 5/2; 5/2; ; ; ; 
Torquay; 10/3; 10/3; 10/3; 16/5; 16/5; 16/5; 17/5; 10/3; 17/5; 3; ; 16/5; 10/3; ; 16/5; 10/3; 13/4; 10/3; 17/5; 37/10; 29/10; 17/5; ; 10/3; 10/3; ; ; ; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-03 18:21:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 8/11; 3/4; 4/5; ; 3/4; 4/5; ; 5/6; 4/5; 13/18; 8/11; 10/13; 41/50; 5/6; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 12/5; 12/5; 13/5; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; ; 5/2; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 21/10; 
Torquay; 10/3; 10/3; 10/3; 16/5; 10/3; 16/5; 7/2; 10/3; 17/5; 10/3; ; 10/3; 10/3; ; 16/5; 10/3; 16/5; 10/3; 39/11; 79/20; 58/19; 17/5; ; 10/3; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-03 22:21:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 4/5; 8/11; 3/4; 4/5; ; 3/4; 4/5; 3/4; 5/6; 4/5; 13/18; 8/11; 10/13; 41/50; 5/6; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 12/5; 12/5; 13/5; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; 9/4; 5/2; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 21/10; 
Torquay; 10/3; 10/3; 10/3; 16/5; 10/3; 16/5; 7/2; 10/3; 17/5; 10/3; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 10/3; 7/2; 79/20; 3; 17/5; ; 10/3; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-04 02:20:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 4/5; 3/4; 4/5; 5/6; 4/5; 8/11; 4/5; 8/11; 3/4; 3/4; ; 3/4; 4/5; 8/11; 5/6; 4/5; 13/18; 8/11; 10/13; 41/50; 5/6; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 12/5; 13/5; 5/2; 23/10; 5/2; 5/2; 12/5; 12/5; ; 9/4; 49/20; 23/10; 5/2; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 9/4; 11/5; 
Torquay; 10/3; 7/2; 17/5; 16/5; 10/3; 16/5; 18/5; 10/3; 17/5; 17/5; ; 10/3; 10/3; 17/5; 16/5; 7/2; 16/5; 10/3; 7/2; 79/20; 3; 17/5; ; 10/3; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-04 10:20:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 5/6; 4/5; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 10/13; 8/11; 4/5; 8/11; 13/18; 8/11; 10/13; 41/50; 11/14; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 13/5; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; 23/10; 12/5; 13/5; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 23/10; 11/5; 
Torquay; 15/4; 7/2; 7/2; 16/5; 7/2; 16/5; 15/4; 10/3; 17/5; 17/5; ; 10/3; 7/2; 7/2; 7/2; 7/2; 16/5; 10/3; 18/5; 79/20; 13/4; 17/5; ; 7/2; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-04 14:20:48 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 3/4; 4/5; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 10/13; 8/11; 4/5; 8/11; 13/18; 8/11; 10/13; 41/50; 11/14; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 13/5; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; 23/10; 12/5; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 12/5; 11/5; 
Torquay; 15/4; 7/2; 7/2; 15/4; 7/2; 16/5; 15/4; 10/3; 17/5; 17/5; ; 10/3; 7/2; 7/2; 7/2; 15/4; 16/5; 10/3; 18/5; 79/20; 13/4; 17/5; ; 7/2; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-04 18:26:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 4/5; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 10/13; 3/4; 4/5; 4/5; 13/18; 8/11; 10/13; 41/50; 4/5; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 5/2; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 23/10; 11/5; 
Torquay; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; 15/4; 10/3; 17/5; 17/5; ; 10/3; 7/2; 15/4; 7/2; 7/2; 16/5; 10/3; 18/5; 79/20; 16/5; 17/5; ; 7/2; 7/2; ; 10/3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-04 22:22:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 4/5; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 10/13; 3/4; 4/5; 4/5; 13/18; 8/11; 10/13; 41/50; 4/5; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 12/5; ; 9/4; 49/20; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 12/5; 11/5; 
Torquay; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; 19/5; 10/3; 17/5; 17/5; ; 10/3; 7/2; 15/4; 7/2; 7/2; 16/5; 10/3; 18/5; 79/20; 16/5; 17/5; ; 7/2; 7/2; ; 3; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-05 02:21:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 3/4; 4/5; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 10/13; 3/4; 4/5; 4/5; 13/18; 8/11; ; 41/50; 4/5; 3/4; ; 4/5; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 5/2; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 49/20; 5/2; 12/5; 5/2; 12/5; 12/5; ; 53/20; 13/5; 12/5; ; 5/2; 5/2; ; 5/2; 11/5; 
Torquay; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; 15/4; 10/3; 17/5; 17/5; ; 10/3; 7/2; 15/4; 7/2; 7/2; 16/5; 10/3; ; 79/20; 16/5; 17/5; ; 7/2; 7/2; ; 7/2; 3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-05 10:22:07 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 8/11; 3/4; 4/5; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; ; 3/4; 3/4; 3/4; 4/5; 4/5; 13/18; 8/11; 10/13; 41/50; 4/5; 3/4; ; 8/11; 4/5; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 5/2; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 9/4; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 53/20; 13/5; 12/5; ; 13/5; 5/2; ; 5/2; 9/4; 
Torquay; 15/4; 18/5; 7/2; 7/2; 7/2; 16/5; 15/4; 10/3; 17/5; 17/5; ; 10/3; 7/2; 15/4; 7/2; 7/2; 16/5; 10/3; 18/5; 79/20; 16/5; 17/5; ; 7/2; 7/2; ; 7/2; 10/3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-05 14:22:04 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Tranmere; 3/4; 3/4; 8/11; 4/5; 8/11; 8/11; 3/4; 8/11; 3/4; 3/4; ; 7/10; 3/4; 3/4; 8/11; 8/11; 13/18; 8/11; 5/7; 3/4; 14/19; 3/4; ; 8/11; 8/11; ; 8/11; 8/11; 
Draw; 13/5; 5/2; 49/20; 5/2; 5/2; 23/10; 13/5; 5/2; 12/5; 12/5; ; 12/5; 5/2; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 68/25; 5/2; 12/5; ; 13/5; 5/2; ; 5/2; 9/4; 
Torquay; 15/4; 7/2; 18/5; 7/2; 18/5; 16/5; 19/5; 10/3; 17/5; 7/2; ; 7/2; 7/2; 15/4; 15/4; 15/4; 16/5; 10/3; 19/5; 22/5; 15/4; 17/5; ; 7/2; 4; ; 4; 10/3; 
META; english/non-league/national-league/torquay-v-tranmere; 2017-08-05 18:22:16 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Draw; 10/11; 4/5; 15/8; ; 12/5; ; 8/15; ; ; 17/10; ; ; 10/11; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; 
Torquay; 2; 9/4; 3; ; 11/4; ; 29/10; ; ; 29/10; ; ; 39/20; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; ; ; 
Tranmere; 15/4; 3; 21/20; ; 1; ; 19/4; ; ; 15/13; ; ; 15/4; ; ; ; ; ; ; ; ; 13/11; ; ; ; ; ; ; 
