META; english/non-league/national-league/dover-v-aldershot; 2017-12-31 18:23:31 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; 
Aldershot; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2017-12-31 22:23:28 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; 7/5; 7/5; ; 13/10; ; ; ; 
Aldershot; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; 7/4; 9/5; ; 28/17; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; 13/5; 12/5; ; 27/11; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-01 02:23:27 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; 7/5; 11/8; ; ; ; ; ; 13/10; ; ; ; 7/5; 29/20; ; 13/10; ; ; ; 
Aldershot; 13/8; ; ; ; ; ; ; ; ; ; 7/4; 17/10; ; ; ; ; ; 28/17; ; ; ; 7/4; 9/5; ; 28/17; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; 12/5; 11/5; ; ; ; ; ; 27/11; ; ; ; 13/5; 12/5; ; 27/11; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-01 10:23:36 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; 11/8; ; 13/10; ; 7/5; 13/10; ; ; ; ; 13/10; 13/10; 13/10; ; 13/10; 7/5; 7/5; ; 13/10; ; ; ; 
Aldershot; 13/8; ; ; ; ; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; ; 28/17; 17/10; 28/17; ; 7/4; 7/4; 15/8; ; 17/10; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; 27/11; ; 23/10; 9/4; ; ; ; ; 12/5; 27/11; 12/5; ; 27/11; 13/5; 12/5; ; 27/11; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-01 14:24:36 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; 11/8; ; 13/10; ; 7/5; 13/10; ; ; ; ; 13/10; 13/10; 13/10; ; 13/10; 7/5; 7/5; ; 13/10; ; ; ; 
Aldershot; 13/8; ; ; ; ; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; ; 28/17; 17/10; 28/17; ; 7/4; 7/4; 15/8; ; 17/10; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; 27/11; ; 23/10; 9/4; ; ; ; ; 12/5; 27/11; 12/5; ; 27/11; 13/5; 12/5; ; 27/11; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-01 18:23:06 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 29/20; ; 11/8; ; 13/10; ; 7/5; 13/10; ; ; ; 11/8; 13/10; 13/10; 13/10; ; 13/10; 7/5; 7/5; ; 23/17; ; ; ; 
Aldershot; 13/8; ; ; ; 101/ 50; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 17/10; 28/17; 17/10; 28/17; ; 7/4; 7/4; 15/8; ; 17/10; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 23/10; ; 27/11; ; 23/10; 9/4; ; ; ; 23/10; 12/5; 27/11; 12/5; ; 27/11; 13/5; 12/5; ; 5/2; ; ; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-01 22:21:16 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 147/ 100; ; 11/8; ; 13/10; ; 7/5; 13/10; ; ; ; 11/8; 13/10; 13/10; 13/10; ; 13/10; 7/5; 7/5; ; 23/17; ; 10/11; ; 
Aldershot; 13/8; ; ; ; 93/50; ; 17/10; ; 7/4; ; 7/4; 17/10; ; ; ; 17/10; 28/17; 17/10; 28/17; ; 7/4; 7/4; 15/8; ; 17/10; ; 10/9; ; 
Draw; 12/5; ; ; ; 67/25; ; 12/5; ; 27/11; ; 23/10; 9/4; ; ; ; 23/10; 12/5; 27/11; 12/5; ; 27/11; 13/5; 12/5; ; 5/2; ; 9/5; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-02 02:21:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 11/10; ; ; 147/ 100; ; 13/10; ; 13/10; ; 7/5; 5/4; ; ; ; 5/4; 13/10; 13/10; 13/10; ; 13/10; 7/5; 11/8; ; 13/10; ; 6/5; ; 
Aldershot; 13/8; 11/5; ; ; 93/50; ; 9/5; ; 7/4; ; 7/4; 15/8; ; ; ; 9/5; 28/17; 17/10; 28/17; ; 7/4; 7/4; 19/10; ; 7/4; ; 6/4; ; 
Draw; 12/5; 12/5; ; ; 67/25; ; 12/5; ; 27/11; ; 23/10; 11/5; ; ; ; 23/10; 12/5; 27/11; 12/5; ; 27/11; 13/5; 12/5; ; 5/2; ; 11/5; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-02 10:21:21 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 11/10; ; ; 147/ 100; ; 13/10; ; 13/10; ; 7/5; 5/4; ; ; ; 5/4; 13/10; 13/10; 13/10; ; 13/10; 7/5; 11/8; ; 23/17; ; 1; ; 
Aldershot; 13/8; 11/5; ; ; 93/50; ; 9/5; ; 17/10; ; 7/4; 9/5; ; ; ; 7/4; 28/17; 17/10; 28/17; ; 17/10; 7/4; 15/8; ; 7/4; ; 17/10; ; 
Draw; 12/5; 12/5; ; ; 67/25; ; 12/5; ; 13/5; ; 12/5; 11/5; ; ; ; 12/5; 12/5; 27/11; 12/5; ; 13/5; 13/5; 5/2; ; 5/2; ; 11/5; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-02 14:21:24 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 5/4; ; 13/10; 147/100; 13/10; 13/10; ; 13/10; ; 7/5; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; 13/10; ; 13/10; 7/5; 11/8; 7/5; 23/17; ; 23/20; ; 
Aldershot; 13/8; 2; ; 7/4; 93/50; 17/10; 7/4; ; 17/10; ; 7/4; 7/4; ; 15/8; ; 17/10; 28/17; 17/10; 28/17; ; 17/10; 7/4; 9/5; 17/10; 7/4; ; 17/10; ; 
Draw; 12/5; 5/2; ; 5/2; 67/25; 23/10; 12/5; ; 13/5; ; 23/10; 11/5; ; 41/20; ; 12/5; 12/5; 27/11; 12/5; ; 13/5; 13/5; 5/2; 51/20; 5/2; ; 2; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-02 18:21:32 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 5/4; ; 13/10; 147/100; 13/10; 13/10; ; 13/10; ; 7/5; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; 13/10; ; 13/10; 7/5; 11/8; 7/5; 13/10; ; 23/20; ; 
Aldershot; 13/8; 2; ; 7/4; 93/50; 17/10; 7/4; ; 17/10; ; 7/4; 7/4; ; 15/8; ; 17/10; 28/17; 17/10; 28/17; ; 17/10; 7/4; 9/5; 17/10; 7/4; ; 6/4; ; 
Draw; 12/5; 5/2; ; 5/2; 67/25; 23/10; 12/5; ; 13/5; ; 23/10; 11/5; ; 41/20; ; 12/5; 12/5; 5/2; 12/5; ; 13/5; 13/5; 5/2; 51/20; 5/2; ; 9/4; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-02 22:21:20 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 5/4; ; 13/10; 147/100; 13/10; 13/10; ; 13/10; ; 7/5; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; 13/10; ; 13/10; 7/5; 11/8; 7/5; 13/10; ; ; ; 
Aldershot; 13/8; 2; ; 7/4; 93/50; 17/10; 7/4; ; 17/10; ; 7/4; 7/4; ; 15/8; ; 17/10; 28/17; 17/10; 28/17; ; 17/10; 7/4; 9/5; 17/10; 7/4; ; ; ; 
Draw; 12/5; 5/2; ; 5/2; 67/25; 23/10; 12/5; ; 13/5; ; 23/10; 11/5; ; 41/20; ; 12/5; 12/5; 5/2; 12/5; ; 13/5; 13/5; 5/2; 51/20; 5/2; ; 2; ; 
META; english/non-league/national-league/dover-v-aldershot; 2018-01-03 02:20:56 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dover; 13/10; 5/4; ; 13/10; 147/100; 13/10; 13/10; ; 13/10; ; 7/5; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; 13/10; ; 13/10; 7/5; 29/20; 7/5; 13/10; ; ; ; 
Aldershot; 13/8; 2; ; 7/4; 93/50; 17/10; 7/4; ; 17/10; ; 7/4; 7/4; ; 15/8; ; 17/10; 28/17; 17/10; 28/17; ; 17/10; 7/4; 19/10; 17/10; 7/4; ; ; ; 
