META; english/non-league/national-league/wrexham-v-macclesfield; 2017-07-31 14:22:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 11/10; 11/10; 21/20; 21/20; 11/10; ; 11/10; ; ; ; ; 11/10; 11/10; ; 6/5; 11/10; ; ; 21/20; 6/5; ; ; ; 11/10; 11/10; ; ; ; 
Macclesfield; 12/5; 23/10; 12/5; 5/2; 12/5; 9/4; 5/2; 5/2; 23/10; 11/5; ; 9/4; 12/5; ; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 21/10; 23/10; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-03 02:21:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 11/10; 23/20; 23/20; 11/10; 1; 11/10; 1; 24/23; 1; ; 11/10; 11/10; ; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 11/5; ; 21/10; 23/10; ; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 9/4; 40/17; ; 23/10; 9/4; ; ; ; 
Macclesfield; 12/5; 23/10; 12/5; 5/2; 12/5; 9/4; 5/2; 5/2; 23/10; 11/5; ; 9/4; 12/5; ; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 21/10; 23/10; ; 12/5; 5/2; ; ; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-03 10:21:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 11/10; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 1; ; 11/10; 11/10; ; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 5/2; 9/4; 43/20; 9/4; 11/5; 9/4; 23/10; 23/10; 40/17; 11/5; ; 21/10; 23/10; ; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 9/4; 40/17; ; 23/10; 12/5; ; ; ; 
Macclesfield; 12/5; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 11/5; ; 9/4; 12/5; ; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 21/10; 23/10; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-03 14:21:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 11/10; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 1; ; 11/10; 11/10; ; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 11/5; ; 21/10; 23/10; ; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 9/4; 40/17; ; 23/10; 12/5; ; ; ; 
Macclesfield; 12/5; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 11/5; ; 9/4; 12/5; ; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 21/10; 23/10; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-03 18:21:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 11/10; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; ; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; ; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 12/5; 40/17; ; 23/10; 12/5; ; 2; 19/10; 
Macclesfield; 12/5; 23/10; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 9/4; 12/5; ; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 9/4; 23/10; ; 12/5; 12/5; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-03 22:21:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 11/10; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; 2; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 12/5; 40/17; ; 23/10; 9/4; ; 21/10; 19/10; 
Macclesfield; 12/5; 23/10; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 9/4; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 9/4; 23/10; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-04 02:20:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 1; 11/10; 119/100; 9/8; 24/23; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; 2; 23/10; 23/10; 11/5; 23/10; 9/4; 47/20; 12/5; 40/17; ; 23/10; 9/4; ; 21/10; 19/10; 
Macclesfield; 12/5; 23/10; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 9/4; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 9/4; 23/10; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-04 10:20:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 1; 11/10; 6/5; 9/8; 24/23; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 5/2; 9/4; 43/20; 9/4; 9/4; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; 2; 23/10; 23/10; 11/5; 23/10; 11/5; 58/25; 12/5; 40/17; ; 23/10; 9/4; ; 21/10; 19/10; 
Macclesfield; 12/5; 23/10; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 11/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 9/4; 23/10; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-04 14:20:53 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 23/20; 23/20; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; 23/20; 11/10; 11/10; 21/20; 1; 11/10; 6/5; 9/8; 24/23; ; 11/10; 11/10; ; 21/20; 10/9; 
Draw; 5/2; 9/4; 43/20; 9/4; 11/5; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; 2; 23/10; 23/10; 11/5; 23/10; 9/4; 58/25; 12/5; 40/17; ; 23/10; 9/4; ; 21/10; 19/10; 
Macclesfield; 12/5; 23/10; 47/20; 5/2; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 11/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 27/11; 27/10; 9/4; 23/10; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-04 18:26:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 21/20; 23/20; 6/5; 11/10; 11/10; 1; 23/20; 1; 24/23; 15/13; ; 11/10; 11/10; 6/5; 11/10; 11/10; 21/20; 1; 11/10; 129/100; 6/5; 24/23; ; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 5/2; 9/4; 43/20; 23/10; 11/5; 9/4; 23/10; 23/10; 40/17; 21/10; ; 21/10; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 9/4; 58/25; 23/10; 40/17; ; 23/10; 9/4; ; 21/10; 19/10; 
Macclesfield; 12/5; 23/10; 23/10; 13/5; 12/5; 9/4; 12/5; 5/2; 23/10; 23/10; ; 11/5; 12/5; 12/5; 12/5; 12/5; 9/4; 23/10; 27/11; 62/25; 11/5; 23/10; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-04 22:22:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 23/20; 23/20; 5/4; 11/10; 6/5; 1; 5/4; 11/10; 13/11; 5/4; ; 5/4; 6/5; 13/10; 5/4; 6/5; 21/20; 23/20; 6/5; 133/100; 13/10; 13/11; ; 5/4; 6/5; ; 6/5; 5/4; 
Draw; 5/2; 9/4; 43/20; 23/10; 11/5; 9/4; 9/4; 21/10; 28/13; 21/10; ; 19/10; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 23/10; 23/10; 28/13; ; 9/4; 9/4; ; 21/10; 19/10; 
Macclesfield; 11/5; 21/10; 21/10; 13/5; 11/5; 9/4; 11/5; 12/5; 9/4; 21/10; ; 21/10; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 12/5; 57/29; 9/4; ; 9/4; 9/4; ; 2; 19/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-05 02:22:01 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 23/20; 5/4; 5/4; 11/10; 6/5; 1; 5/4; 11/10; 13/11; 5/4; ; 5/4; 6/5; 13/10; 5/4; 6/5; 21/20; 23/20; ; 27/20; 13/10; 13/11; ; 5/4; 6/5; ; 6/5; 5/4; 
Draw; 5/2; 11/5; 43/20; 23/10; 11/5; 9/4; 9/4; 21/10; 28/13; 21/10; ; 2; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; ; 57/25; 23/10; 28/13; ; 9/4; 9/4; ; 21/10; 19/10; 
Macclesfield; 11/5; 2; 21/10; 13/5; 11/5; 9/4; 11/5; 12/5; 9/4; 21/10; ; 2; 11/5; 11/5; 9/4; 9/4; 9/4; 9/4; ; 119/50; 57/29; 9/4; ; 9/4; 9/4; ; 21/10; 19/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-05 10:22:12 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 5/4; 5/4; 5/4; 11/10; 6/5; 1; 13/10; 11/10; 13/11; 13/10; ; 5/4; 5/4; 13/10; 5/4; 6/5; 21/20; 23/20; 5/4; 133/100; 14/11; 13/11; ; 5/4; 6/5; ; 5/4; 5/4; 
Draw; 5/2; 11/5; 43/20; 23/10; 11/5; 9/4; 9/4; 21/10; 28/13; 21/10; ; 19/10; 9/4; 21/10; 21/10; 9/4; 11/5; 21/10; 11/5; 23/10; 23/10; 28/13; ; 9/4; 9/4; ; 21/10; 19/10; 
Macclesfield; 2; 2; 21/10; 5/2; 11/5; 9/4; 85/40; 12/5; 9/4; 21/10; ; 21/10; 21/10; 21/10; 9/4; 11/5; 9/4; 9/4; 28/13; 12/5; 39/19; 9/4; ; 9/4; 9/4; ; 9/4; 2; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-05 14:22:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wrexham; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 6/5; 11/10; 13/11; 6/5; ; 11/10; 6/5; 6/5; 5/4; 15/13; 21/20; 23/20; 15/13; 123/100; 6/5; 13/11; ; 6/5; 11/10; ; 6/5; 23/20; 
Draw; 5/2; 9/4; 43/20; 23/10; 21/10; 9/4; 23/10; 21/10; 28/13; 21/10; ; 21/10; 9/4; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 59/25; 11/5; 28/13; ; 9/4; 9/4; ; 21/10; 19/10; 
Macclesfield; 11/5; 9/4; 23/10; 5/2; 9/4; 9/4; 12/5; 12/5; 9/4; 23/10; ; 21/10; 9/4; 23/10; 23/10; 12/5; 9/4; 9/4; 23/10; 129/50; 23/10; 9/4; ; 23/10; 12/5; ; 12/5; 21/10; 
META; english/non-league/national-league/wrexham-v-macclesfield; 2017-08-05 18:22:22 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Macclesfield; 1/3; 1/3; 11/20; 3/10; 15/8; ; 1/3; 3/10; ; 8/15; ; 2/5; 4/11; ; ; ; ; ; ; ; ; 7/15; ; ; ; ; ; ; 
Draw; 3; 14/5; 14/5; 3; 12/5; ; 3; 11/4; ; 11/4; ; 5/2; 29/10; ; ; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; 
Wrexham; 14; 12; 19/4; 11; 11/8; ; 12; 11; ; 11/2; ; 13/2; 11; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; 
