META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-17 02:23:38 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-17 10:23:31 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-17 14:23:29 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-17 18:23:20 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; ; ; 10/13; ; ; 4/5; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 13/5; ; 11/4; ; 12/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 12/5; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; ; ; 16/5; ; 10/3; ; 31/10; ; ; ; ; ; ; ; ; ; 58/19; ; ; 31/10; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-17 22:23:23 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 10/13; ; ; 8/11; ; ; 10/13; ; ; 4/5; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 13/5; ; 11/4; ; 12/5; ; ; ; 27/10; ; ; 13/5; ; ; 5/2; ; ; 12/5; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; ; ; 31/10; ; 10/3; ; 31/10; ; ; ; 16/5; ; ; 31/10; ; ; 58/19; ; ; 31/10; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-18 02:23:07 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 10/13; ; ; 8/11; ; ; 10/13; ; ; 4/5; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 13/5; ; 11/4; ; 12/5; ; ; ; 27/10; ; ; 13/5; ; ; 5/2; ; ; 12/5; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; ; ; 31/10; ; 10/3; ; 31/10; ; ; ; 16/5; ; ; 31/10; ; ; 58/19; ; ; 31/10; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-18 10:23:11 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; ; ; 4/5; 31/40; 4/5; ; 4/5; ; ; ; 10/13; ; ; 8/11; 3/4; ; 10/13; ; ; 4/5; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 13/5; 13/5; 11/4; ; 12/5; ; ; ; 27/10; ; ; 13/5; 13/5; ; 28/11; ; ; 12/5; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; ; ; 31/10; 14/5; 10/3; ; 31/10; ; ; ; 16/5; ; ; 31/10; 14/5; ; 58/19; ; ; 31/10; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-18 14:23:20 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; 3/4; ; 4/5; 31/40; 4/5; ; 4/5; ; ; ; 10/13; ; ; 8/11; 3/4; ; 10/13; 17/20; ; 4/5; ; ; ; ; ; ; 
Draw; 11/4; 11/4; 13/5; ; 13/5; 13/5; 11/4; ; 12/5; ; ; ; 27/10; ; ; 13/5; 13/5; ; 28/11; 72/25; ; 12/5; ; ; ; ; ; ; 
Solihull Moors; 16/5; 16/5; 31/10; ; 31/10; 14/5; 10/3; ; 31/10; ; ; ; 16/5; ; ; 31/10; 14/5; ; 58/19; 17/5; ; 31/10; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-18 18:23:17 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; 3/4; ; 4/5; 31/40; 4/5; ; 4/5; ; ; 3/4; 10/13; ; ; 4/5; 3/4; ; 10/13; 17/20; ; 4/5; ; 4/5; ; ; ; ; 
Draw; 11/4; 11/4; 13/5; ; 13/5; 13/5; 11/4; ; 12/5; ; ; 5/2; 27/10; ; ; 13/5; 13/5; ; 28/11; 72/25; ; 12/5; ; 11/4; ; ; ; ; 
Solihull Moors; 16/5; 16/5; 31/10; ; 31/10; 14/5; 10/3; ; 31/10; ; ; 14/5; 16/5; ; ; 3; 14/5; ; 31/10; 17/5; ; 31/10; ; 3; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-18 22:24:10 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; 3/4; ; 4/5; 31/40; 4/5; ; 4/5; ; ; 3/4; 10/13; ; ; 4/5; 3/4; ; 10/13; 17/20; ; 4/5; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; 11/4; 13/5; ; 13/5; 13/5; 11/4; ; 12/5; ; ; 5/2; 27/10; ; ; 13/5; 13/5; ; 28/11; 72/25; ; 12/5; ; 11/4; ; ; 2; ; 
Solihull Moors; 16/5; 16/5; 31/10; ; 31/10; 14/5; 33/10; ; 31/10; ; ; 14/5; 16/5; ; ; 3; 14/5; ; 31/10; 17/5; ; 31/10; ; 3; ; ; 19/10; ; 
META; english/non-league/national-league/solihull-moors-v-dagenham-redbridge; 2017-09-19 02:24:08 GMT+3; 2017-09-23 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 8/11; 3/4; ; 4/5; 31/40; 4/5; ; 4/5; ; ; 3/4; 10/13; ; ; 4/5; 3/4; ; 10/13; 17/20; ; 4/5; ; 4/5; ; ; 4/7; ; 
