META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-13 22:21:48 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidenhead Utd; 9/2; 9/2; ; 18/5; 22/5; 4; 4; ; 43/10; ; 4; 15/4; ; ; 4; 4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 41/10; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-16 10:23:39 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/7; ; 13/20; 17/25; 4/7; 3/5; ; 3/5; ; 8/13; 8/13; ; ; 13/20; 4/7; 4/7; 11/18; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; ; 
Draw; 11/4; 3; ; 11/4; 31/10; 29/10; 14/5; ; 13/5; ; 14/5; 13/5; ; ; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 3; 29/10; 14/5; ; 14/5; ; 
Maidenhead Utd; 9/2; 9/2; ; 18/5; 22/5; 4; 4; ; 43/10; ; 4; 15/4; ; ; 4; 4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 54/13; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-16 14:26:57 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/7; 11/18; 13/20; 17/25; 4/7; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 4/7; 4/7; 10/17; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; 8/15; 
Draw; 11/4; 3; 11/4; 11/4; 31/10; 29/10; 14/5; ; 13/5; 11/4; 14/5; 13/5; ; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 3; 29/10; 14/5; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 19/4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 54/13; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-16 18:26:01 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 16/25; 4/7; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 10/17; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; ; 
Draw; 11/4; 29/10; 11/4; 11/4; 17/5; 29/10; 14/5; ; 13/5; 11/4; 14/5; 13/5; ; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 29/10; 29/10; 37/13; ; 14/5; ; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 15/4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 54/13; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-16 22:24:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 16/25; 4/7; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 10/17; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 11/4; 11/4; 17/5; 29/10; 14/5; ; 13/5; 11/4; 14/5; 13/5; ; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 29/10; 29/10; 14/5; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 15/4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 41/10; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-17 02:23:23 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 16/25; 4/7; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 11/4; 11/4; 17/5; 29/10; 14/5; ; 13/5; 11/4; 14/5; 13/5; ; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 29/10; 29/10; 14/5; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 15/4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 41/10; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-17 10:23:13 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 16/25; 4/7; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 11/18; 3/5; 8/13; 13/20; 4/6; 11/18; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 11/4; 11/4; 17/5; 29/10; 14/5; ; 13/5; 11/4; 14/5; 13/5; ; 11/4; 14/5; 13/5; 14/5; 14/5; 14/5; 37/13; 13/5; 14/5; 29/10; 29/10; 14/5; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 15/4; 17/4; 41/10; 17/4; 7/2; 43/10; 19/5; 4; 15/4; 41/10; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-17 18:22:11 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 13/20; 13/20; 4/7; 8/13; ; 3/5; 6/10; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 3/5; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 14/5; 11/4; 10/3; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 7/2; 43/10; 19/5; 21/5; 15/4; 21/5; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-17 22:21:57 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 13/20; 16/25; 4/7; 8/13; ; 3/5; 6/10; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 3/5; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 14/5; 11/4; 10/3; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 7/2; 43/10; 19/5; 21/5; 15/4; 21/5; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-18 02:21:51 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 13/20; 16/25; 4/7; 8/13; ; 3/5; 6/10; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 3/5; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 14/5; 11/4; 10/3; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 7/2; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-18 10:21:52 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 13/20; 13/20; 4/7; 8/13; ; 3/5; 6/10; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 3/5; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 10/3; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 27/10; ; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 7/2; 43/10; 19/5; 21/5; 15/4; 21/5; ; 7/2; ; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-18 14:21:50 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 13/20; 13/20; 4/7; 8/13; ; 3/5; 6/10; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 3/5; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 8/15; 
Draw; 11/4; 29/10; 14/5; 11/4; 10/3; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 13/5; 23/10; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 43/10; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 7/2; 43/10; 19/5; 21/5; 15/4; 21/5; ; 7/2; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-18 18:21:54 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 13/20; 4/7; 8/13; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 8/13; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 11/4; 13/4; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 11/4; 13/5; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 39/10; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 7/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-18 22:23:17 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 13/20; 4/7; 8/13; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 8/13; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 11/4; 13/4; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 11/4; 13/5; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 39/10; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-19 02:23:14 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 13/20; 4/7; 8/13; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 8/13; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 11/4; 13/4; 29/10; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 13/5; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 39/10; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-19 10:22:58 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 13/20; 13/20; 6/10; 8/13; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/7; 11/18; 4/7; 8/13; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 11/4; 13/4; 11/4; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 13/5; 
Maidenhead Utd; 9/2; 4; 4; 18/5; 22/5; 4; 4; ; 43/10; 4; 4; 4; ; 19/5; 4; 15/4; 17/4; 54/13; 17/4; 39/10; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-19 14:23:06 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 11/18; 8/13; 13/20; 6/10; 3/5; ; 3/5; 8/13; 8/13; 8/13; ; 8/13; 13/20; 4/7; 4/7; 11/18; 4/7; 8/13; 3/5; 8/13; 8/13; 4/6; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 14/5; 13/4; 11/4; 14/5; ; 13/5; 14/5; 14/5; 12/5; ; 11/4; 14/5; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 13/5; 
Maidenhead Utd; 9/2; 4; 4; 9/2; 22/5; 4; 17/4; ; 43/10; 4; 4; 4; ; 19/5; 4; 4; 17/4; 21/5; 17/4; 39/10; 43/10; 19/5; 21/5; 15/4; 21/5; ; 4; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-19 18:23:35 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 8/13; 31/50; 4/7; 3/5; ; 3/5; 6/10; 3/5; 6/10; ; 8/13; 8/13; 4/7; 4/7; 10/17; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 8/13; ; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 14/5; 13/4; 29/10; 29/10; ; 13/5; 14/5; 29/10; 11/4; ; 11/4; 3; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; ; 14/5; 27/10; 
Maidenhead Utd; 9/2; 4; 4; 9/2; 24/5; 4; 9/2; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 4; 17/4; 22/5; 17/4; 39/10; 43/10; 4; 21/5; 17/4; 21/5; ; 22/5; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-19 22:23:56 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 8/13; 31/50; 4/7; 3/5; ; 3/5; 6/10; 3/5; 6/10; ; 8/13; 8/13; 4/7; 4/7; 10/17; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 8/15; 
Draw; 11/4; 29/10; 14/5; 14/5; 13/4; 29/10; 29/10; ; 13/5; 14/5; 29/10; 11/4; ; 11/4; 3; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; 14/5; 27/10; 
Maidenhead Utd; 9/2; 4; 4; 9/2; 24/5; 4; 9/2; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 4; 17/4; 22/5; 17/4; 39/10; 43/10; 4; 21/5; 17/4; 9/2; 22/5; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-20 02:23:24 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 8/13; 4/6; 3/5; 8/13; 31/50; 4/7; 3/5; ; 3/5; 6/10; 3/5; 6/10; ; 8/13; 8/13; 4/7; 4/7; 10/17; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 4/7; 
Draw; 11/4; 29/10; 14/5; 14/5; 13/4; 29/10; 29/10; ; 13/5; 14/5; 29/10; 11/4; ; 11/4; 3; 13/5; 14/5; 37/13; 14/5; 3; 13/5; 14/5; 3; 29/10; 37/13; 14/5; 14/5; 
Maidenhead Utd; 9/2; 4; 4; 9/2; 24/5; 4; 9/2; ; 43/10; 4; 4; 15/4; ; 19/5; 4; 4; 17/4; 49/11; 17/4; 39/10; 43/10; 4; 21/5; 17/4; 9/2; 22/5; 4; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-20 10:23:19 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 4/7; 8/13; 4/7; 8/13; 59/ 100; 8/15; 5/9; ; 7/12; 4/7; 4/7; 4/7; ; 6/10; 3/5; 4/7; 4/7; 5/9; 4/7; 7/12; 7/12; 4/7; 4/7; 4/7; 5/9; 4/7; 4/7; 
Draw; 14/5; 3; 14/5; 14/5; 33/10; 29/10; 3; ; 45/17; 14/5; 29/10; 13/5; ; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 31/10; 45/17; 3; 31/10; 3; 56/19; 3; 3; 
Maidenhead Utd; 5; 17/4; 17/4; 9/2; 51/10; 4; 19/4; ; 22/5; 17/4; 21/5; 4; ; 4; 9/2; 4; 17/4; 47/10; 17/4; 41/10; 22/5; 17/4; 22/5; 9/2; 19/4; 23/5; 9/2; 
META; english/non-league/national-league/tranmere-v-maidenhead-utd; 2018-01-20 14:25:41 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Tranmere; 2/5; 4/9; 4/9; 4/9; 43/ 100; 4/11; 2/5; ; 2/5; 4/9; 4/9; 4/9; ; 4/9; 1/2; 4/9; 5/11; 3/7; 5/11; 17/35; 2/5; 4/9; 1/2; 1/2; 3/8; 4/9; 4/9; 
