META; english/non-league/national-league/maidstone-v-halifax; 2018-04-22 14:23:23 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 40/17; 13/8; 1/3
Halifax; 11/4; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 27/10; 5/2; 14/5; 45/17; 9/5; 3/10
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-25 14:21:56 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 1; 27/25; 10/11; 1; 20/21; 20/21; 19/20; 19/20; 19/20; 1; 4/6; 21/20; ; 
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5
Halifax; 11/4; 57/20; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 27/10; 5/2; 14/5; 5/2; 11/4
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-25 18:22:01 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 1; 1; 107/00; 9/10; 1; 1; 20/21; 1; 19/20; 1; 19/20; 1; 1; 8/11; 9/10; 1; ; ; ; ; 
Draw; 12/5; 12/5; 23/10; 127/0; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 5/2; 9/4; 40/17; 9/4; 40/17; 23/10; 12/5; 11/5; 19/10; 12/5; 
Halifax; 11/4; 11/4; 5/2; 71/25; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 28/11; 27/10; 23/10; 5/2; 11/4; 13/5; 15/8; 21/10; 27/10
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-25 22:21:38 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 1; 1; 107/00; 9/10; 1; 1; 20/21; 1; 19/20; 1; 19/20; 1; 1; 8/11; 9/10; 1; ; ; ; ; 
Draw; 12/5; 12/5; 23/10; 127/0; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 5/2; 9/4; 40/17; 9/4; 40/17; 23/10; 12/5; 11/5; 19/10; 12/5; 
Halifax; 11/4; 14/5; 5/2; 71/25; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 5/2; 28/11; 27/10; 23/10; 5/2; 11/4; 13/5; 15/8; 21/10; 27/10
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-26 02:21:33 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 1; 1; 107/00; 9/10; 1; 1; 20/21; 1; 21/20; 19/20; 1; 19/20; 1; 1; 8/11; 9/10; 1; ; ; ; 
Draw; 12/5; 12/5; 23/10; 127/0; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 5/2; 9/4; 40/17; 9/4; 40/17; 23/10; 12/5; 11/5; 19/10; 12/5; 
Halifax; 11/4; 14/5; 5/2; 71/25; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 11/4; 5/2; 28/11; 27/10; 23/10; 5/2; 11/4; 13/5; 15/8; 21/10; 27/10
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-26 10:21:40 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 1; 1; 107/00; 9/10; 1; 1; 20/21; 1; 21/20; 19/20; 1; 19/20; 1; 1; 8/11; 1; ; ; ; 
Draw; 12/5; 12/5; 23/10; 127/0; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 5/2; 9/4; 40/17; 9/4; 40/17; 23/10; 12/5; 11/5; 12/5; 
Halifax; 11/4; 14/5; 5/2; 71/25; 13/5; 13/5; 5/2; 13/5; 12/5; 13/5; 11/4; 5/2; 28/11; 27/10; 23/10; 5/2; 11/4; 13/5; 19/10; 27/10
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-26 14:22:10 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 10/11; 1; 10/11; 97/00; 9/10; 1; 10/11; 5/6; 10/11; 19/20; 17/20; 19/20; 19/20; 19/20; 1; 19/20; 4/5; 4/5; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 40/17; 9/4; 12/5; 23/10; 12/5; 12/5; 23/10; 19/10; 12/5
Halifax; 16/5; 14/5; 14/5; 33/10; 13/5; 13/5; 5/2; 14/5; 11/4; 14/5; 3; 14/5; 14/5; 27/10; 12/5; 5/2; 11/4; 37/13; 13/5; 23/10; 3
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-26 18:21:54 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 1; 20/23; 10/11; 47/50; 17/20; 1; 4/5; 20/23; 17/20; 5/6; 17/20; 19/20; 17/20; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 8/11; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 127/0; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 12/5; 27/11; 23/10; 2; 12/5
Halifax; 7/2; 14/5; 3; 14/5; 17/5; 3; 13/5; 31/10; 3; 11/4; 3; 14/5; 3; 14/5; 31/10; 31/10; 10/3; 58/19; 13/5; 23/10; 10/3; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-26 22:21:48 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 10/11; 23/25; 17/20; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 4/5; 8/11; 9/10; 
Draw; 12/5; 5/2; 23/10; 23/10; 129/0; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 2; 5/2
Halifax; 7/2; 16/5; 3; 14/5; 69/20; 3; 31/10; 3; 11/4; 3; 3; 58/19; 14/5; 31/10; 31/10; 16/5; 31/10; 3; 13/5; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-27 02:21:37 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 10/11; 23/25; 17/20; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 4/5; 9/10; 
Draw; 12/5; 5/2; 23/10; 23/10; 129/0; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 5/2
Halifax; 7/2; 16/5; 3; 14/5; 69/20; 3; 31/10; 3; 11/4; 3; 3; 58/19; 14/5; 31/10; 31/10; 16/5; 31/10; 3; 13/5; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-27 10:21:43 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 5/6; 8/11; 9/10; 
Draw; 12/5; 5/2; 23/10; 11/5; 129/0; 12/5; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 27/11; 12/5; 23/10; 2; 5/2
Halifax; 7/2; 3; 16/5; 69/20; 3; 16/5; 31/10; 3; 11/4; 29/10; 3; 58/19; 14/5; 31/10; 31/10; 16/5; 31/10; 3; 11/4; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-27 14:22:05 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 17/20; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 5/6; 8/11; 9/10; 
Draw; 12/5; 5/2; 23/10; 11/5; 129/0; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 27/11; 12/5; 23/10; 2; 5/2
Halifax; 7/2; 3; 16/5; 69/20; 3; 16/5; 31/10; 3; 11/4; 29/10; 3; 58/19; 14/5; 31/10; 31/10; 16/5; 31/10; 3; 11/4; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-27 18:22:40 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 13/15; 5/6; 4/5; 8/11; 9/10; 
Draw; 12/5; 5/2; 23/10; 11/5; 129/0; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 27/11; 12/5; 23/10; 2; 5/2
Halifax; 7/2; 3; 16/5; 69/20; 3; 16/5; 31/10; 3; 11/4; 29/10; 3; 3; 14/5; 31/10; 31/10; 16/5; 58/19; 3; 11/4; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-27 22:22:43 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 17/20; 13/15; 5/6; 5/6; 8/11; 9/10; 
Draw; 12/5; 13/5; 23/10; 11/5; 129/0; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 27/11; 12/5; 12/5; 2; 5/2
Halifax; 7/2; 3; 16/5; 69/20; 3; 16/5; 31/10; 3; 11/4; 29/10; 3; 3; 14/5; 31/10; 31/10; 16/5; 58/19; 3; 11/4; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-28 02:22:50 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 20/23; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 17/20; 13/15; 5/6; 4/5; 8/11; 9/10; 
Draw; 12/5; 13/5; 23/10; 11/5; 129/0; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 27/11; 12/5; 12/5; 2; 5/2
Halifax; 7/2; 3; 16/5; 69/20; 3; 16/5; 31/10; 3; 11/4; 29/10; 3; 3; 14/5; 31/10; 31/10; 16/5; 58/19; 3; 14/5; 23/10; 10/3; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-28 10:22:58 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 19/20; 23/25; 5/6; 9/10; 4/5; 20/23; 17/20; 17/20; 19/20; 5/6; 13/15; 10/11; 7/8; 4/5; 20/23; 10/11; 5/6; 5/6; 5/6; 9/10; 
Draw; 12/5; 13/5; 23/10; 11/5; 129/0; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 12/5; 9/4; 12/5; 12/5; 5/2
Halifax; 7/2; 16/5; 3; 16/5; 69/20; 3; 31/10; 3; 11/4; 29/10; 3; 3; 14/5; 31/10; 31/10; 31/10; 58/19; 3; 3; 10/3; ; ; ; 
META; english/non-league/national-league/maidstone-v-halifax; 2018-04-28 14:23:40 GMT+3; 2018-04-28 12:30; Nothing; Xlenovo
Maidstone; 5/6; 17/20; 20/23; 17/20; 23/25; 4/5; 20/23; 4/5; 20/23; 5/6; 17/20; 10/11; 5/6; 13/15; 10/11; 9/10; 4/5; 20/23; 13/15; 5/6; 5/6; 
Draw; 12/5; 13/5; 12/5; 13/5; 11/4; 5/2; 5/2; 5/2; 12/5; 5/2; 23/10; 49/20; 13/5; 12/5; 28/11; 23/10; 5/2; 5/2; 13/5; 28/11; 5/2; 5/2
Halifax; 7/2; 16/5; 14/5; 3; 16/5; 3; 31/10; 14/5; 3; 14/5; 14/5; 16/5; 14/5; 56/19; 14/5; 29/10; 31/10; 3; 14/5; 14/5; ; 
