META; english/non-league/national-league/chester-v-leyton-orient; 2018-02-17 22:21:02 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Leyton Orient; 5/4; ; ; 23/20; 33/25; ; 6/5; ; ; ; 6/5; ; ; ; ; 6/5; ; ; ; ; ; 5/4; 6/5; ; ; 5/6; ; 
Chester; 2; ; ; 9/5; 107/50; ; 19/10; ; ; ; 2; ; ; ; ; 19/10; ; ; ; ; ; 2; 2; ; ; 7/5; ; 
Draw; 5/2; ; ; 23/10; 131/50; ; 12/5; ; ; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; 5/2; 5/2; ; ; 13/8; ; 
META; english/non-league/national-league/chester-v-leyton-orient; 2018-02-18 02:21:23 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Leyton Orient; 5/4; 13/10; ; 23/20; 33/25; ; 5/4; ; ; ; 6/5; 6/5; ; ; ; 6/5; ; ; ; ; ; 5/4; 6/5; ; ; 1; ; 
Chester; 2; 2; ; 9/5; 107/50; ; 2; ; ; ; 2; 19/10; ; ; ; 19/10; ; ; ; ; ; 2; 2; ; ; 17/10; ; 
Draw; 5/2; 12/5; ; 23/10; 131/50; ; 12/5; ; ; ; 12/5; 9/4; ; ; ; 23/10; ; ; ; ; ; 5/2; 5/2; ; ; 21/10; ; 
META; english/non-league/national-league/chester-v-leyton-orient; 2018-02-18 10:21:51 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Leyton Orient; 5/4; 13/10; ; 23/20; 33/25; ; 5/4; ; 6/5; ; 6/5; 6/5; ; ; ; 6/5; 6/5; ; ; 6/5; 5/4; 5/4; 6/5; 5/4; ; 8/11; ; 
Chester; 2; 2; ; 9/5; 107/50; ; 2; ; 37/19; ; 2; 19/10; ; ; ; 19/10; 37/19; ; ; 37/19; 2; 2; 2; 2; ; 5/4; ; 
Draw; 5/2; 12/5; ; 23/10; 131/50; ; 12/5; ; 12/5; ; 12/5; 9/4; ; ; ; 23/10; 27/11; ; ; 12/5; 5/2; 5/2; 5/2; 27/11; ; 6/4; ; 
