META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-07 22:26:17 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-09 22:24:02 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 1; 1; ; ; 20/21; ; 1; ; ; ; ; ; 1; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 1; ; 8/11; ; 
Maidenhead Utd; 5/2; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; 5/2; ; ; 12/5; ; ; 27/11; ; ; ; ; ; 5/2; ; 9/5; ; 
Draw; 13/5; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; 13/5; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 5/2; ; 9/5; ; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-10 02:23:17 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 1; 1; ; 5/6; 19/20; ; 1; ; ; ; ; ; 1; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 1; ; 8/11; ; 
Maidenhead Utd; 5/2; 12/5; ; 13/5; 13/5; ; 13/5; ; ; ; ; ; 5/2; ; ; 5/2; ; ; 5/2; ; ; ; ; ; 5/2; ; 17/10; ; 
Draw; 13/5; 12/5; ; 23/10; 12/5; ; 13/5; ; ; ; ; ; 13/5; ; ; 12/5; ; ; 28/11; ; ; ; ; ; 5/2; ; 7/4; ; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-10 10:23:03 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 1; 1; ; 5/6; 20/21; ; 1; 10/11; 1; ; ; 20/21; 1; ; ; 19/20; ; ; 1; 53/50; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 13/5; 12/5; ; 23/10; 5/2; ; 13/5; 5/2; 12/5; ; ; 9/4; 13/5; ; ; 12/5; ; ; 5/2; 53/20; ; 12/5; ; 13/5; 5/2; ; 23/10; ; 
Maidenhead Utd; 5/2; 12/5; ; 13/5; 5/2; ; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; ; 5/2; ; ; 5/2; 69/25; ; 12/5; ; 5/2; 5/2; ; 13/8; ; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-10 14:24:41 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 21/20; 1; ; 5/6; 1; ; 21/20; 10/11; 1; ; 21/20; 20/21; 1; ; 11/10; 1; ; ; 1; 109/100; ; 1; ; 21/20; 1; ; 5/6; ; 
Maidenhead Utd; 12/5; 12/5; ; 13/5; 5/2; ; 5/2; 13/5; 12/5; ; 23/10; 5/2; 5/2; ; 23/10; 12/5; ; ; 5/2; 129/50; ; 12/5; ; 5/2; 5/2; ; 19/10; ; 
Draw; 5/2; 12/5; ; 23/10; 12/5; ; 5/2; 5/2; 12/5; ; 23/10; 9/4; 13/5; ; 12/5; 12/5; ; ; 5/2; 137/50; ; 12/5; ; 5/2; 5/2; ; 13/8; ; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-10 18:24:31 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 19/20; 1; 21/20; 5/6; 1; ; 1; 10/11; 1; 1; 1; 20/21; 1; ; 1; 19/20; ; ; 1; 53/50; 42/41; 1; ; 21/20; 1; ; 5/6; 1; 
Draw; 13/5; 12/5; 23/10; 23/10; 23/10; ; 5/2; 5/2; 12/5; 23/10; 23/10; 11/5; 51/20; ; 5/2; 12/5; ; ; 12/5; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 21/10; 21/10; 
Maidenhead Utd; 13/5; 5/2; 49/20; 13/5; 13/5; ; 13/5; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; ; ; 13/5; 71/25; 11/5; 12/5; ; 13/5; 11/4; ; 5/2; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-10 22:24:30 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 19/20; 1; 21/20; 5/6; 1; 19/20; 1; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 19/20; 19/20; ; 1; 53/50; 42/41; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 13/5; 12/5; 23/10; 23/10; 23/10; 23/10; 5/2; 5/2; 12/5; 23/10; 23/10; 11/5; 49/20; 21/10; 5/2; 12/5; 23/10; ; 12/5; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 21/10; 11/5; 
Maidenhead Utd; 13/5; 5/2; 49/20; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 12/5; ; 13/5; 71/25; 11/5; 12/5; ; 13/5; 11/4; ; 13/5; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-11 02:24:25 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 19/20; 1; 21/20; 1; 1; 19/20; 1; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; ; ; 1; 21/20; 42/41; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 13/5; 12/5; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 11/5; 49/20; 21/10; 5/2; 23/10; ; ; 12/5; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 9/4; 11/5; 
Maidenhead Utd; 13/5; 5/2; 49/20; 5/2; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; ; ; 13/5; 143/50; 11/5; 12/5; ; 13/5; 11/4; ; 13/5; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-11 10:24:22 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 19/20; 1; 21/20; 1; 1; 19/20; 1; 10/11; 1; 1; 1; 10/11; 1; 1; 1; 19/20; 19/20; ; 1; 26/25; 42/41; 1; ; 21/20; 1; ; 20/21; 1; 
Draw; 13/5; 12/5; 23/10; 23/10; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 9/4; 49/20; 21/10; 5/2; 12/5; 23/10; ; 12/5; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 21/10; 11/5; 
Maidenhead Utd; 13/5; 5/2; 49/20; 5/2; 13/5; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 12/5; ; 13/5; 29/10; 11/5; 12/5; ; 13/5; 11/4; ; 5/2; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-11 14:24:29 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 19/20; 1; 1; 1; 20/21; 19/20; 1; 10/11; 1; 19/20; 1; 10/11; 1; 19/20; 1; 19/20; 19/20; ; 19/20; 103/100; 66/67; 1; ; 21/20; 1; ; 20/21; 20/21; 
Draw; 13/5; 12/5; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 9/4; 49/20; 11/5; 5/2; 12/5; 23/10; ; 12/5; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 11/5; 
Maidenhead Utd; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; 13/5; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 12/5; ; 45/17; 147/50; 23/10; 12/5; ; 13/5; 11/4; ; 5/2; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-11 18:24:53 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 19/20; 19/20; 1; 10/11; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 20/23; 1; 17/20; 19/20; 10/11; 19/20; ; 10/11; 97/100; 15/16; 1; ; 10/11; 10/11; ; 10/11; 10/11; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 21/10; 49/20; 11/5; 12/5; 23/10; 23/10; ; 27/11; 129/50; 45/17; 12/5; ; 5/2; 5/2; ; 23/10; 9/4; 
Maidenhead Utd; 14/5; 13/5; 27/10; 14/5; 11/4; 12/5; 29/10; 13/5; 12/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 12/5; ; 14/5; 16/5; 13/5; 12/5; ; 14/5; 11/4; ; 14/5; 13/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-11 22:24:34 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 19/20; 19/20; 1; 10/11; 19/20; 37/40; 10/11; 1; 10/11; ; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; ; 10/11; 1; 15/16; 1; ; 10/11; 1; ; 10/11; 10/11; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; ; 9/4; 51/20; 12/5; 12/5; 12/5; 23/10; ; 27/11; 129/50; 45/17; 12/5; ; 5/2; 12/5; ; 12/5; 9/4; 
Maidenhead Utd; 14/5; 13/5; 27/10; 14/5; 11/4; 12/5; 29/10; 13/5; 12/5; 11/4; ; 13/5; 29/10; 29/10; 14/5; 27/10; 12/5; ; 14/5; 61/20; 13/5; 12/5; ; 14/5; 11/4; ; 14/5; 13/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-12 02:24:26 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 10/11; 19/20; 1; 10/11; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 19/20; ; 19/20; 1; 15/16; 1; ; 10/11; 1; ; 10/11; 10/11; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 9/4; 51/20; 12/5; 12/5; 12/5; 23/10; ; 27/11; 129/50; 45/17; 12/5; ; 5/2; 12/5; ; 12/5; 9/4; 
Maidenhead Utd; 14/5; 14/5; 27/10; 14/5; 11/4; 12/5; 29/10; 13/5; 12/5; 11/4; 11/4; 13/5; 29/10; 29/10; 14/5; 27/10; 12/5; ; 11/4; 61/20; 13/5; 12/5; ; 14/5; 11/4; ; 14/5; 13/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-12 10:24:26 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 10/11; 19/20; 1; 10/11; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 20/23; 19/20; 10/11; 19/20; 10/11; 19/20; ; 19/20; 49/50; 8/9; 1; ; 10/11; 10/11; ; 20/21; 10/11; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 51/20; 12/5; 12/5; 12/5; 23/10; ; 27/11; 129/50; 45/17; 12/5; ; 5/2; 5/2; ; 12/5; 12/5; 
Maidenhead Utd; 14/5; 14/5; 11/4; 14/5; 11/4; 12/5; 29/10; 13/5; 12/5; 14/5; 14/5; 13/5; 29/10; 29/10; 14/5; 27/10; 12/5; ; 11/4; 63/20; 27/10; 12/5; ; 14/5; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-12 14:24:39 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 10/11; 19/20; 1; 19/20; 19/20; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 19/20; ; 19/20; 103/100; 8/9; 1; ; 1; 1; ; 20/21; 20/21; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 21/10; 51/20; 23/10; 12/5; 23/10; 23/10; ; 27/11; 129/50; 45/17; 12/5; ; 12/5; 12/5; ; 23/10; 12/5; 
Maidenhead Utd; 14/5; 14/5; 27/10; 14/5; 13/5; 12/5; 11/4; 13/5; 12/5; 13/5; 13/5; 13/5; 57/20; 11/4; 14/5; 13/5; 12/5; ; 11/4; 147/50; 27/10; 12/5; ; 13/5; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-12 18:24:47 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Tranmere; 10/11; 19/20; 19/20; 1; 20/21; 19/20; 20/21; 10/11; 1; 1; 1; 20/21; 1; 19/20; 19/20; 19/20; 19/20; ; 19/20; 21/20; 68/67; 1; ; 1; 1; ; 20/21; 20/21; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 23/10; 23/10; 21/10; 51/20; 23/10; 12/5; 23/10; 23/10; ; 27/11; 129/50; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; 
Maidenhead Utd; 14/5; 13/5; 27/10; 14/5; 13/5; 12/5; 11/4; 13/5; 12/5; 13/5; 13/5; 13/5; 57/20; 14/5; 14/5; 13/5; 12/5; ; 11/4; 72/25; 28/11; 12/5; ; 13/5; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/maidenhead-utd-v-tranmere; 2017-09-12 22:24:36 GMT+3; 2017-09-12 19:45; In Play; Xlenovo
Tranmere; 11/10; 11/10; ; 11/10; 5/6; 41/40; 11/10; ; ; 13/15; 10/11; ; ; ; 1; 5/6; 21/20; ; ; ; ; ; ; ; ; ; 10/11; ; 
Draw; 15/8; 13/8; ; 17/10; 11/4; 8/5; 7/4; ; ; 23/10; 23/10; ; ; ; 2; 12/5; 8/5; ; ; ; ; ; ; ; ; ; 5/2; ; 
Maidenhead Utd; 29/10; 3; ; 3; 3; 3; 31/10; ; ; 29/10; 27/10; ; ; ; 11/4; 3; 13/4; ; ; ; ; ; ; ; ; ; 3; ; 
