META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-10 18:24:44 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-11 22:24:46 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; 3/4; 4/5; ; ; 4/5; ; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 23/10; ; ; 23/10; 5/2; ; ; 12/5; ; 23/10; 12/5; ; ; 23/10; ; 5/2; 12/5; ; ; ; 
Halifax; 7/2; ; ; ; 10/3; ; 18/5; ; 57/17; ; ; 16/5; 7/2; ; ; 10/3; ; 57/17; 17/5; ; ; 57/17; ; 7/2; 7/2; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-12 02:24:38 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; 3/4; 4/5; ; ; 4/5; ; 4/5; 10/13; ; ; 4/5; ; 4/5; ; ; 1/2; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 23/10; ; ; 23/10; 5/2; ; ; 12/5; ; 23/10; 12/5; ; ; 23/10; ; 5/2; ; ; 6/4; ; 
Halifax; 7/2; ; ; ; 10/3; ; 18/5; ; 57/17; ; ; 16/5; 7/2; ; ; 10/3; ; 57/17; 17/5; ; ; 57/17; ; 7/2; ; ; 7/4; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-12 10:24:38 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; ; ; 4/5; 31/40; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; ; ; 5/2; 23/10; 5/2; 5/2; 23/10; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; 5/2; ; 15/8; ; 
Halifax; 7/2; ; ; ; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 3; 7/2; ; ; 10/3; 16/5; 57/17; 17/5; ; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-12 14:24:51 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; ; ; 4/5; 31/40; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; ; ; 5/2; 23/10; 5/2; 5/2; 23/10; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; 5/2; ; 15/8; ; 
Halifax; 7/2; ; ; ; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 3; 7/2; ; ; 10/3; 16/5; 57/17; 57/17; ; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-12 18:24:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; ; ; 4/5; 31/40; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; ; ; 8/15; ; 
Draw; 5/2; ; ; ; 5/2; 23/10; 5/2; 5/2; 23/10; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; ; ; 15/8; ; 
Halifax; 7/2; ; ; ; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 3; 7/2; ; ; 10/3; 16/5; 57/17; 57/17; ; ; 57/17; ; 7/2; ; ; 19/10; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-12 22:24:49 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; ; 3/4; ; 4/5; 31/40; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; ; ; 8/15; ; 
Draw; 5/2; ; 5/2; ; 5/2; 23/10; 5/2; 5/2; 23/10; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; ; ; 19/10; ; 
Halifax; 7/2; ; 10/3; ; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 3; 7/2; ; ; 10/3; 16/5; 57/17; 57/17; ; ; 57/17; ; 7/2; ; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-13 02:22:31 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 2/3; 8/11; ; 4/5; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 8/11; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; 13/5; 13/5; ; 5/2; 23/10; 13/5; 5/2; 23/10; ; ; 11/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; 5/2; ; 19/10; ; 
Halifax; 7/2; 4; 7/2; ; 10/3; 16/5; 15/4; 10/3; 57/17; ; ; 7/2; 7/2; ; ; 7/2; 16/5; 57/17; 57/17; ; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-13 10:22:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 2/3; 8/11; ; 8/11; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 8/11; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 5/2; ; 5/2; 23/10; 13/5; 5/2; 23/10; ; ; 11/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; ; ; 23/10; ; 5/2; 5/2; ; 21/10; ; 
Halifax; 7/2; 4; 7/2; ; 7/2; 16/5; 15/4; 10/3; 57/17; ; ; 7/2; 7/2; ; ; 7/2; 16/5; 57/17; 17/5; ; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-13 14:23:43 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 2/3; 8/11; ; 8/11; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 8/11; 3/4; 4/5; 10/13; 89/100; ; 4/5; ; 4/5; 4/5; ; 4/6; ; 
Draw; 5/2; 13/5; 13/5; ; 5/2; 23/10; 13/5; 5/2; 23/10; ; ; 11/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 11/5; ; 
Halifax; 7/2; 4; 7/2; ; 7/2; 16/5; 15/4; 10/3; 57/17; ; ; 7/2; 7/2; ; ; 7/2; 16/5; 57/17; 17/5; 69/20; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-13 18:23:06 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 8/11; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 8/11; 3/4; 4/5; 10/13; 89/100; ; 4/5; ; 4/5; 4/5; ; 4/6; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 5/2; 23/10; 13/5; 5/2; 23/10; ; ; 11/5; 5/2; ; ; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 11/5; ; 
Halifax; 7/2; 4; 7/2; 10/3; 7/2; 16/5; 15/4; 10/3; 57/17; ; ; 7/2; 7/2; ; ; 7/2; 16/5; 57/17; 17/5; 69/20; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-13 22:23:07 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 8/11; 31/40; 8/11; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 8/11; 3/4; 4/5; 4/5; 89/100; ; 4/5; ; 4/5; 4/5; ; 4/6; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 5/2; 23/10; 11/4; 5/2; 23/10; ; ; 11/5; 5/2; ; 13/5; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 11/5; ; 
Halifax; 7/2; 4; 7/2; 10/3; 7/2; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; ; 7/2; 7/2; 16/5; 57/17; 38/11; 69/20; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-14 02:22:45 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 4/6; ; 
Draw; 5/2; 29/10; 13/5; 12/5; 5/2; 23/10; 27/10; 5/2; 23/10; ; ; 11/5; 5/2; ; 13/5; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 9/4; ; 
Halifax; 7/2; 4; 7/2; 10/3; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; ; 7/2; 10/3; 16/5; 57/17; 38/11; 7/2; ; 57/17; ; 7/2; 7/2; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-14 10:23:01 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 29/10; 13/5; 12/5; 5/2; 23/10; 27/10; 5/2; 23/10; ; ; 11/5; 5/2; ; 13/5; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 19/10; ; 
Halifax; 7/2; 4; 7/2; 10/3; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; ; 7/2; 10/3; 16/5; 57/17; 38/11; 7/2; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-14 14:23:11 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 8/11; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 5/2; 23/10; 11/4; 5/2; 23/10; ; ; 11/5; 5/2; ; 13/5; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 21/10; ; 
Halifax; 7/2; 4; 7/2; 10/3; 10/3; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; ; 7/2; 10/3; 16/5; 57/17; 38/11; 7/2; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-14 18:23:02 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 3/4; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 5/2; 23/10; 11/4; 5/2; 23/10; ; ; 11/5; 5/2; ; 13/5; 12/5; 23/10; 23/10; 12/5; 67/25; ; 23/10; ; 5/2; 5/2; ; 21/10; ; 
Halifax; 7/2; 4; 7/2; 10/3; 10/3; 16/5; 7/2; 10/3; 57/17; ; ; 7/2; 7/2; ; 7/2; 10/3; 16/5; 57/17; 38/11; 7/2; ; 57/17; ; 7/2; 7/2; ; 5/2; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-14 22:23:15 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 8/11; 8/11; 4/5; ; ; 3/4; 4/5; 7/10; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 4/6; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 12/5; 23/10; 11/4; 5/2; 23/10; ; ; 11/5; 5/2; 5/2; 13/5; 12/5; 23/10; 23/10; 12/5; 53/20; ; 23/10; ; 5/2; 5/2; ; 23/10; ; 
Halifax; 7/2; 4; 7/2; 10/3; 7/2; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; 10/3; 7/2; 10/3; 16/5; 57/17; 38/11; 71/20; ; 57/17; ; 7/2; 7/2; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-15 02:22:24 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 4/6; 8/11; 3/4; 4/5; 31/40; 8/11; 8/11; 4/5; ; ; 3/4; 4/5; 7/10; 3/4; 4/5; 3/4; 4/5; 4/5; 22/25; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 29/10; 5/2; 12/5; 12/5; 23/10; 14/5; 5/2; 23/10; ; ; 11/5; 5/2; 5/2; 13/5; 12/5; 23/10; 23/10; 12/5; 53/20; ; 23/10; ; 5/2; 5/2; ; 23/10; ; 
Halifax; 7/2; 4; 7/2; 10/3; 7/2; 16/5; 18/5; 10/3; 57/17; ; ; 7/2; 7/2; 10/3; 7/2; 10/3; 16/5; 57/17; 38/11; 71/20; ; 57/17; ; 7/2; 7/2; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-15 10:22:01 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 10/11; 4/5; 4/5; 3/4; 4/5; 31/40; 4/5; 8/11; 4/5; ; ; 4/5; 17/20; 3/4; 4/5; 4/5; 3/4; 4/5; 4/5; 99/100; ; 4/5; ; 5/6; 5/6; ; 8/11; ; 
Draw; 13/5; 14/5; 5/2; 12/5; 12/5; 23/10; 27/10; 5/2; 23/10; ; ; 23/10; 13/5; 5/2; 13/5; 12/5; 23/10; 23/10; 12/5; 69/25; ; 23/10; ; 5/2; 5/2; ; 11/5; ; 
Halifax; 11/4; 3; 16/5; 10/3; 10/3; 16/5; 33/10; 10/3; 57/17; ; ; 3; 16/5; 3; 16/5; 31/10; 16/5; 57/17; 38/11; 72/25; ; 57/17; ; 3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-15 14:22:17 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 10/11; 4/5; 4/5; 3/4; 5/6; 31/40; 5/6; 8/11; 4/5; ; ; 4/5; 9/10; 3/4; 17/20; 5/6; 3/4; 4/5; 5/6; 99/100; ; 4/5; ; 9/10; 5/6; ; 4/5; ; 
Draw; 13/5; 14/5; 49/20; 12/5; 12/5; 23/10; 13/5; 5/2; 23/10; ; ; 12/5; 13/5; 12/5; 11/4; 12/5; 23/10; 23/10; 27/11; 69/25; ; 23/10; ; 13/5; 5/2; ; 11/5; ; 
Halifax; 11/4; 3; 31/10; 10/3; 16/5; 16/5; 16/5; 10/3; 57/17; ; ; 3; 3; 3; 14/5; 3; 16/5; 57/17; 31/10; 72/25; ; 57/17; ; 3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-15 18:22:29 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 4/5; 17/20; 4/5; 4/5; 31/40; 4/5; 8/11; 4/5; 5/6; ; 3/4; 10/11; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 41/50; 13/16; 4/5; ; 5/6; 4/5; ; 8/11; 4/6; 
Draw; 11/4; 13/5; 12/5; 11/4; 5/2; 23/10; 27/10; 5/2; 23/10; 12/5; ; 5/2; 13/5; 11/4; 13/5; 5/2; 23/10; 23/10; 28/11; 14/5; 28/11; 23/10; ; 13/5; 5/2; ; 5/2; 19/10; 
Halifax; 10/3; 7/2; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 57/17; 3; ; 3; 3; 3; 16/5; 31/10; 16/5; 57/17; 33/10; 37/10; 11/4; 57/17; ; 3; 10/3; ; 3; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-15 22:23:31 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/13; 7/10; 7/10; 3/4; 4/6; 8/13; 4/6; 8/11; 11/17; 7/10; 7/10; 4/6; 4/5; 7/10; 8/11; 7/10; 3/5; 11/17; 4/6; 19/25; 7/10; 11/17; ; 4/6; 8/11; ; 8/11; 4/6; 
Draw; 29/10; 14/5; 27/10; 11/4; 11/4; 5/2; 29/10; 5/2; 13/5; 13/5; 13/5; 5/2; 27/10; 27/10; 11/4; 13/5; 5/2; 13/5; 11/4; 149/50; 11/4; 13/5; ; 11/4; 11/4; ; 11/4; 19/10; 
Halifax; 17/4; 19/5; 18/5; 10/3; 18/5; 4; 19/5; 10/3; 39/10; 7/2; 7/2; 7/2; 7/2; 19/5; 7/2; 7/2; 4; 39/10; 19/5; 77/20; 31/10; 39/10; ; 19/5; 7/2; ; 10/3; 23/10; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-16 02:24:14 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/13; 7/10; 7/10; 3/4; 4/6; 8/13; 4/6; 8/11; 11/17; 7/10; 7/10; 7/10; 7/10; 7/10; 8/11; 4/6; 3/5; 11/17; 4/6; 19/25; 7/10; 11/17; ; 4/6; 4/6; ; 8/11; 4/6; 
Draw; 29/10; 14/5; 27/10; 11/4; 11/4; 5/2; 29/10; 5/2; 13/5; 13/5; 13/5; 5/2; 14/5; 27/10; 11/4; 27/10; 5/2; 13/5; 11/4; 149/50; 29/10; 13/5; ; 11/4; 11/4; ; 11/4; 13/5; 
Halifax; 17/4; 19/5; 18/5; 10/3; 18/5; 4; 19/5; 10/3; 39/10; 7/2; 7/2; 10/3; 4; 19/5; 7/2; 7/2; 4; 39/10; 19/5; 77/20; 17/5; 39/10; ; 19/5; 4; ; 10/3; 7/2; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-16 10:22:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/13; 7/10; 7/10; 3/4; 4/6; 8/13; 4/6; 8/11; 11/17; 7/10; 7/10; 4/6; 7/10; 7/10; 8/11; 4/6; 3/5; 11/17; 4/6; 3/4; 7/10; 11/17; ; 4/6; 4/6; ; 8/11; 4/6; 
Draw; 29/10; 14/5; 27/10; 11/4; 11/4; 5/2; 29/10; 5/2; 13/5; 13/5; 13/5; 12/5; 14/5; 27/10; 11/4; 27/10; 5/2; 13/5; 11/4; 74/25; 14/5; 13/5; ; 11/4; 11/4; ; 14/5; 5/2; 
Halifax; 17/4; 19/5; 37/10; 10/3; 19/5; 4; 19/5; 10/3; 39/10; 7/2; 7/2; 7/2; 4; 19/5; 7/2; 7/2; 4; 39/10; 50/13; 79/20; 7/2; 39/10; ; 19/5; 4; ; 7/2; 7/2; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-16 14:24:20 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/20; 4/6; 13/20; 6/10; 3/5; 8/13; 3/5; 8/11; 6/11; 4/6; 4/7; 8/13; 13/20; 8/13; 3/5; 8/13; 3/5; 6/11; 8/13; 7/10; 3/5; 6/11; ; 4/7; 8/13; ; 4/7; 4/6; 
Draw; 3; 29/10; 27/10; 11/4; 14/5; 5/2; 3; 5/2; 56/19; 27/10; 14/5; 5/2; 59/20; 14/5; 14/5; 14/5; 5/2; 56/19; 37/13; 31/10; 3; 56/19; ; 3; 11/4; ; 3; 5/2; 
Halifax; 4; 4; 4; 4; 21/5; 4; 22/5; 10/3; 21/5; 19/5; 17/4; 15/4; 17/4; 4; 9/2; 15/4; 4; 21/5; 41/10; 21/5; 41/10; 21/5; ; 17/4; 9/2; ; 23/5; 7/2; 
META; english/non-league/national-league/dagenham-redbridge-v-halifax; 2017-09-16 18:24:21 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Dagenham & Redbridge; 1/150; 1/1000; ; ; ; ; ; 1/200; ; ; 4/6; 6/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 28; 80; ; ; ; ; ; 80; ; ; 5/2; 13/5; ; ; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Halifax; 100; 250; ; ; ; ; ; 425; ; ; 21/5; 7/2; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; 
