META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-13 22:21:43 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Draw; 5/2; 12/5; 9/4; 23/10; 5/2; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 19/10; 19/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-18 02:21:46 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 69/50; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 23/20; 
Woking; 2; 2; 2; 15/8; 85/40; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 29/16; 17/10; 2; 2; 2; 37/19; ; 19/10; 15/8; 
Draw; 5/2; 12/5; 9/4; 23/10; 5/2; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 19/10; 19/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-18 10:21:47 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 69/50; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; ; 
Woking; 2; 2; 2; 15/8; 85/40; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 29/16; 17/10; 2; 2; 2; 37/19; ; 19/10; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 5/2; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 19/10; ; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-18 14:21:45 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 67/50; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 23/20; 
Woking; 2; 2; 2; 15/8; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 29/16; 17/10; 2; 2; 2; 37/19; ; 19/10; 15/8; 
Draw; 5/2; 12/5; 9/4; 23/10; 127/50; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 9/4; 19/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-18 18:21:49 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 15/8; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 19/10; 19/10; 
Draw; 5/2; 12/5; 9/4; 23/10; 63/25; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-18 22:23:12 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 15/8; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 19/10; 19/10; 
Draw; 5/2; 12/5; 9/4; 23/10; 63/25; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-19 02:23:09 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 15/8; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 5/2; 12/5; 9/4; 23/10; 63/25; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-19 10:22:54 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 5/4; 27/20; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 15/8; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 5/2; 12/5; 9/4; 23/10; 63/25; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-19 14:23:01 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 13/10; 27/20; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 11/5; 54/25; 15/8; 2; ; 17/10; 2; 19/10; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 5/2; 12/5; 9/4; 11/5; 63/25; 11/5; 23/10; ; 40/17; 9/4; 23/10; 21/10; ; 9/4; 23/10; 11/5; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-19 18:23:29 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 13/10; 34/25; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; ; 5/4; 5/4; 
Woking; 2; 2; 2; 11/5; 43/20; 15/8; 2; ; 17/10; 2; 2; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 5/2; 12/5; 9/4; 11/5; 63/25; 11/5; 23/10; ; 40/17; 9/4; 9/4; 21/10; ; 9/4; 23/10; 11/5; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; ; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-19 22:23:48 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 5/4; 13/10; 34/25; 5/4; 13/10; ; 11/8; 5/4; 13/10; 5/4; ; 5/4; 13/10; 5/4; 23/17; 13/10; 23/17; 24/19; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 
Woking; 2; 2; 2; 11/5; 43/20; 15/8; 2; ; 17/10; 2; 2; 15/8; ; 39/20; 2; 19/10; 9/5; 37/19; 9/5; 2; 17/10; 2; 2; 2; 37/19; 2; 19/10; 
Draw; 5/2; 12/5; 9/4; 11/5; 63/25; 11/5; 23/10; ; 40/17; 9/4; 9/4; 21/10; ; 9/4; 23/10; 11/5; 9/4; 40/17; 9/4; 27/11; 40/17; 12/5; 12/5; 23/10; 40/17; 9/4; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-20 02:23:19 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 5/4; 13/10; 6/5; 13/10; 63/50; 6/5; 5/4; ; 13/11; 6/5; 5/4; 5/4; ; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 24/19; 13/11; 5/4; 13/10; 5/4; 6/5; 23/20; 6/5; 
Woking; 2; 2; 21/10; 11/5; 58/25; 2; 21/10; ; 39/19; 21/10; 21/10; 15/8; ; 41/20; 21/10; 2; 2; 21/10; 2; 2; 39/19; 85/40; 2; 21/10; 21/10; 21/10; 2; 
Draw; 5/2; 12/5; 9/4; 11/5; 51/20; 9/4; 23/10; ; 23/10; 9/4; 9/4; 21/10; ; 9/4; 23/10; 11/5; 9/4; 40/17; 9/4; 27/11; 23/10; 12/5; 5/2; 23/10; 12/5; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-woking; 2018-01-20 10:23:14 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Solihull Moors; 23/20; 13/10; 6/5; 13/10; 127/ 100; 6/5; 5/4; ; 13/11; 23/20; 6/5; 23/20; ; 6/5; 11/10; 11/10; 5/4; 15/13; 5/4; 6/5; 13/11; 6/5; 6/5; 6/5; 6/5; 5/4; 6/5; 
Woking; 11/5; 2; 21/10; 11/5; 23/10; 2; 21/10; ; 39/19; 21/10; 21/10; 2; ; 21/10; 23/10; 2; 2; 21/10; 2; 39/19; 39/19; 85/40; 11/5; 11/5; 28/13; 21/10; 21/10; 
