META; english/non-league/national-league/dover-v-chester; 2017-09-10 18:24:46 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Draw; 11/4; 16/5; 29/10; 11/4; 29/10; 13/5; 16/5; 11/4; 13/5; ; ; 13/5; 11/4; ; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 12/5; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; ; 9/2; 9/2; 4; 21/5; 22/5; 24/5; ; 21/5; ; 9/2; 9/2; ; 13/5; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-14 02:22:47 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 8/15; 11/20; 6/10; 4/7; 3/5; 4/7; 8/15; 8/13; ; ; 4/7; 3/5; ; 3/5; 4/7; 4/7; 8/13; 11/18; 67/100; ; 8/13; ; 8/13; 8/13; ; 1/2; ; 
Draw; 11/4; 16/5; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 13/5; ; ; 13/5; 11/4; ; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 5/2; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; ; 9/2; 9/2; 4; 21/5; 22/5; 24/5; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-14 10:23:04 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 8/15; 11/20; 6/10; 4/7; 3/5; 4/7; 8/15; 8/13; ; ; 4/7; 3/5; ; 3/5; 4/7; 4/7; 8/13; 11/18; 33/50; ; 8/13; ; 8/13; 8/13; ; 4/9; ; 
Draw; 11/4; 16/5; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 13/5; ; ; 13/5; 11/4; ; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 2; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; ; 9/2; 9/2; 4; 21/5; 22/5; 49/10; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-14 14:23:13 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 8/15; 11/20; 6/10; 4/7; 3/5; 11/20; 8/15; 8/13; ; ; 4/7; 3/5; ; 3/5; 4/7; 4/7; 8/13; 11/18; 33/50; ; 8/13; ; 8/13; 8/13; ; 4/9; ; 
Draw; 11/4; 16/5; 29/10; 11/4; 29/10; 13/5; 16/5; 11/4; 13/5; ; ; 13/5; 11/4; ; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 13/5; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; ; 9/2; 9/2; 4; 21/5; 22/5; 49/10; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-14 18:23:04 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 8/15; 11/20; 6/10; 4/7; 3/5; 11/20; 8/15; 8/13; ; ; 4/7; 3/5; ; 3/5; 4/7; 4/7; 8/13; 11/18; 33/50; ; 8/13; ; 8/13; 8/13; ; 4/9; ; 
Draw; 11/4; 16/5; 29/10; 11/4; 3; 13/5; 16/5; 11/4; 13/5; ; ; 13/5; 11/4; ; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 13/5; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; ; 9/2; 9/2; 4; 21/5; 22/5; 49/10; ; 21/5; ; 9/2; 9/2; ; 13/5; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-14 22:23:18 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 8/15; 11/20; 6/10; 4/7; 3/5; 11/20; 8/15; 8/13; ; ; 4/7; 3/5; 8/15; 3/5; 4/7; 4/7; 8/13; 11/18; 67/100; ; 8/13; ; 8/13; 8/13; ; 4/9; ; 
Draw; 11/4; 16/5; 29/10; 11/4; 29/10; 13/5; 16/5; 11/4; 13/5; ; ; 13/5; 11/4; 14/5; 14/5; 11/4; 13/5; 13/5; 11/4; 147/50; ; 13/5; ; 14/5; 11/4; ; 27/10; ; 
Chester; 9/2; 5; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; 9/2; 9/2; 9/2; 4; 21/5; 22/5; 24/5; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-15 02:22:27 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; 4/7; 6/10; 4/7; 3/5; 4/7; 8/15; 8/13; ; ; 4/7; 3/5; 8/15; 3/5; 4/7; 4/7; 8/13; 11/18; 17/25; ; 8/13; ; 8/13; 8/13; ; 8/15; ; 
Draw; 11/4; 3; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 13/5; ; ; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 11/4; 149/50; ; 13/5; ; 14/5; 11/4; ; 14/5; ; 
Chester; 9/2; 9/2; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; 9/2; 9/2; 9/2; 4; 21/5; 22/5; 23/5; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-15 10:22:03 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; 4/7; 6/10; 4/7; 3/5; 4/7; 8/15; 8/13; ; ; 4/7; 3/5; 8/15; 3/5; 4/7; 4/7; 8/13; 11/18; 17/25; ; 8/13; ; 8/13; 8/13; ; 4/7; ; 
Draw; 11/4; 3; 29/10; 11/4; 29/10; 13/5; 3; 11/4; 13/5; ; ; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 11/4; 61/20; ; 13/5; ; 14/5; 11/4; ; 14/5; ; 
Chester; 9/2; 9/2; 9/2; 4; 21/5; 4; 19/4; 4; 21/5; ; ; 4; 19/4; 9/2; 9/2; 9/2; 4; 21/5; 22/5; 9/2; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-15 14:22:20 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 4/7; 4/7; 11/20; 8/15; 4/7; 8/15; 11/20; 8/15; 8/13; ; ; 4/7; 3/5; 1/2; 3/5; 4/7; 8/15; 8/13; ; 31/50; ; 8/13; ; 4/7; 4/7; ; 8/15; ; 
Draw; 29/10; 3; 29/10; 3; 29/10; 27/10; 3; 11/4; 13/5; ; ; 11/4; 59/20; 27/10; 14/5; 14/5; 27/10; 13/5; ; 13/4; ; 13/5; ; 14/5; 3; ; 13/5; ; 
Chester; 19/4; 9/2; 9/2; 4; 21/5; 21/5; 5; 4; 21/5; ; ; 15/4; 19/4; 9/2; 9/2; 9/2; 9/2; 21/5; ; 24/5; ; 21/5; ; 9/2; 9/2; ; 7/2; ; 
META; english/non-league/national-league/dover-v-chester; 2017-09-15 18:22:32 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 1/2; 4/7; 1/2; 4/7; 1/2; 8/15; 8/15; 8/15; 6/11; ; 1/2; 4/9; 4/7; 1/2; 1/2; 8/15; 8/15; 6/11; ; 14/25; 17/35; 6/11; ; 8/15; 8/15; ; 8/15; ; 
Draw; 10/3; 3; 3; 14/5; 31/10; 27/10; 16/5; 11/4; 27/10; ; 3; 3; 16/5; 10/3; 10/3; 3; 27/10; 27/10; ; 18/5; 41/13; 27/10; ; 3; 3; ; 3; 21/10; 
Chester; 5; 9/2; 5; 5; 5; 21/5; 21/4; 4; 23/5; ; 5; 9/2; 19/4; 24/5; 19/4; 9/2; 9/2; 23/5; ; 5; 43/10; 23/5; ; 5; 5; ; 24/5; 10/3; 
META; english/non-league/national-league/dover-v-chester; 2017-09-15 22:23:33 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 1/2; 4/7; 8/15; 4/7; 1/2; 8/15; 1/2; 8/15; 6/11; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 6/11; ; 57/100; 17/35; 6/11; ; 8/15; 8/15; ; 8/15; ; 
Draw; 10/3; 3; 3; 14/5; 31/10; 27/10; 10/3; 11/4; 27/10; 3; 3; 11/4; 10/3; 16/5; 10/3; 29/10; 27/10; 27/10; ; 71/20; 41/13; 27/10; ; 3; 3; ; 3; 21/10; 
Chester; 5; 9/2; 19/4; 5; 5; 21/5; 21/4; 4; 23/5; 24/5; 24/5; 5; 21/4; 24/5; 19/4; 9/2; 9/2; 23/5; ; 49/10; 43/10; 23/5; ; 5; 5; ; 23/5; 10/3; 
META; english/non-league/national-league/dover-v-chester; 2017-09-16 02:24:17 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 1/2; 4/7; 8/15; 4/7; 1/2; 8/15; 8/15; 8/15; 6/11; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 6/11; ; 57/100; 11/21; 6/11; ; 8/15; 8/15; ; 8/15; 8/15; 
Draw; 10/3; 3; 3; 14/5; 31/10; 27/10; 17/5; 11/4; 27/10; 3; 3; 14/5; 10/3; 16/5; 10/3; 29/10; 27/10; 27/10; ; 71/20; 17/5; 27/10; ; 3; 3; ; 3; 3; 
Chester; 5; 9/2; 19/4; 5; 5; 21/5; 19/4; 4; 23/5; 24/5; 24/5; 5; 21/4; 24/5; 19/4; 9/2; 9/2; 23/5; ; 49/10; 22/5; 23/5; ; 5; 5; ; 22/5; 22/5; 
META; english/non-league/national-league/dover-v-chester; 2017-09-16 10:23:02 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 1/2; 4/7; 8/15; 4/7; 8/15; 8/15; 8/15; 8/15; 6/11; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 6/11; ; 57/100; 11/21; 6/11; ; 8/15; 8/15; ; 8/15; 8/15; 
Draw; 10/3; 3; 3; 14/5; 31/10; 27/10; 17/5; 11/4; 27/10; 3; 3; 14/5; 10/3; 16/5; 10/3; 29/10; 27/10; 27/10; ; 7/2; 17/5; 27/10; ; 3; 3; ; 3; 3; 
Chester; 5; 9/2; 19/4; 5; 9/2; 21/5; 19/4; 4; 23/5; 24/5; 24/5; 5; 21/4; 24/5; 19/4; 9/2; 9/2; 23/5; ; 5; 22/5; 23/5; ; 5; 5; ; 5; 24/5; 
META; english/non-league/national-league/dover-v-chester; 2017-09-16 14:24:23 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Dover; 1/2; 4/7; 8/15; 4/7; 8/15; ; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 1/2; 8/15; 11/20; 8/15; 8/15; 6/11; ; 57/100; 11/21; 6/11; ; 8/15; 8/15; ; 8/15; 8/15; 
Draw; 10/3; 3; 3; 14/5; 31/10; ; 10/3; 11/4; 27/10; 3; 3; 14/5; 10/3; 16/5; 16/5; 29/10; 27/10; 27/10; ; 7/2; 17/5; 27/10; ; 3; 3; ; 3; 3; 
Chester; 5; 19/4; 19/4; 5; 9/2; ; 19/4; 4; 23/5; 19/4; 19/4; 5; 21/4; 24/5; 17/4; 9/2; 9/2; 23/5; ; 5; 22/5; 23/5; ; 19/4; 5; ; 24/5; 24/5; 
META; english/non-league/national-league/dover-v-chester; 2017-09-16 18:24:23 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Dover; 2/9; 1/5; ; 1/5; ; ; 2/11; ; ; ; 7/10; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/2; 9/2; ; 4; ; ; 19/4; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; 16; 16; ; 12; ; ; 16; ; ; ; 15/4; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
