META; english/non-league/national-league/barrow-v-tranmere; 2018-01-02 02:21:17 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 11/10; 11/10; 119/100; 21/20; 11/10; ; ; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 21/20; 11/10; 21/20; 10/9; ; 11/10; 11/10; 23/20; 11/10; ; 1; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 62/25; 11/5; 23/10; ; ; 11/5; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 9/4; 11/5; 23/10; ; 23/10; 12/5; 23/10; 9/4; ; 11/5; 2; 
Barrow; 13/5; 23/10; 9/4; 9/4; 51/20; 23/10; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 23/10; 11/5; 21/10; ; 12/5; 12/5; 47/20; 40/17; ; 2; 21/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-03 22:21:26 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 11/10; 11/10; 119/100; 21/20; 11/10; ; ; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 21/20; 11/10; 21/20; 10/9; ; 11/10; 11/10; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 62/25; 11/5; 23/10; ; ; 11/5; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; ; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
Barrow; 13/5; 23/10; 9/4; 9/4; 51/20; 23/10; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 40/17; 11/5; 21/10; ; 12/5; 12/5; 47/20; 12/5; ; 9/4; 21/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-04 02:21:28 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 11/10; 11/10; 119/100; 21/20; 11/10; ; ; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 21/20; 11/10; 21/20; 10/9; ; 11/10; 11/10; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 62/25; 11/5; 23/10; ; ; 11/5; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; ; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
Barrow; 13/5; 23/10; 9/4; 9/4; 51/20; 23/10; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 40/17; 11/5; 21/10; ; 12/5; 12/5; 47/20; 12/5; ; 9/4; 21/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-04 10:21:35 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 21/20; ; 11/10; 23/20; 21/20; 21/20; 11/10; 21/20; 10/9; 11/10; 11/10; 11/10; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 9/4; 9/4; 62/25; 11/5; 23/10; ; 9/4; 9/4; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
Barrow; 13/5; 23/10; 9/4; 9/4; 51/20; 23/10; 23/10; ; 40/17; 9/4; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 12/5; 11/5; 21/10; 40/17; 12/5; 12/5; 47/20; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-04 14:21:51 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 21/20; ; 11/10; 23/20; 21/20; 21/20; 11/10; 21/20; 10/9; 11/10; 11/10; 11/10; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 9/4; 9/4; 62/25; 11/5; 23/10; ; 9/4; 9/4; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 21/10; 
Barrow; 13/5; 23/10; 9/4; 9/4; 51/20; 23/10; 23/10; ; 40/17; 9/4; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 12/5; 11/5; 21/10; 40/17; 12/5; 12/5; 47/20; 12/5; ; 2; 2; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-04 18:21:42 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 21/20; ; 23/20; 23/20; 21/20; 21/20; 11/10; 21/20; 22/19; 11/10; 11/10; 23/20; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 21/10; 
Barrow; 13/5; 23/10; 11/5; 9/4; 63/25; 23/10; 23/10; ; 40/17; 11/5; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 11/5; 40/17; 12/5; 23/10; 47/20; 40/17; ; 9/4; 23/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-04 22:21:51 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 11/10; 21/20; 22/19; 11/10; 11/10; 23/20; 23/20; 11/10; ; 10/9; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 23/10; 21/10; 
Barrow; 13/5; 23/10; 11/5; 9/4; 63/25; 23/10; 23/10; ; 40/17; 11/5; 12/5; 23/10; ; 11/5; 23/10; 9/4; 11/5; 12/5; 11/5; 11/5; 40/17; 12/5; 23/10; 47/20; 40/17; ; 23/10; 23/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-05 02:21:36 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 21/20; ; 23/20; 23/20; 21/20; 21/20; 11/10; 21/20; 22/19; 11/10; 11/10; 23/20; 23/20; 11/10; ; 10/9; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 23/10; 21/10; 
Barrow; 13/5; 23/10; 11/5; 9/4; 63/25; 23/10; 23/10; ; 40/17; 11/5; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 11/5; 40/17; 12/5; 23/10; 47/20; 40/17; ; 23/10; 23/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-05 10:21:30 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 8/7; 23/20; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 11/10; 21/20; 22/19; 8/7; 11/10; 23/20; 23/20; 11/10; ; 21/20; 10/9; 
Draw; 23/10; 12/5; 11/5; 9/4; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
Barrow; 13/5; 23/10; 11/5; 9/4; 63/25; 23/10; 23/10; ; 9/4; 11/5; 12/5; 23/10; ; 11/5; 23/10; 9/4; 11/5; 12/5; 11/5; 11/5; 9/4; 12/5; 23/10; 47/20; 40/17; ; 12/5; 23/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-05 14:23:20 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 8/7; 23/20; 11/10; 21/20; ; 23/20; 23/20; 21/20; 21/20; 11/10; 21/20; 22/19; 8/7; 11/10; 23/20; 23/20; 11/10; ; 11/10; 10/9; 
Draw; 23/10; 12/5; 11/5; 12/5; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 23/10; 9/4; 
Barrow; 13/5; 23/10; 11/5; 12/5; 63/25; 23/10; 23/10; ; 9/4; 11/5; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 11/5; 9/4; 12/5; 23/10; 47/20; 40/17; ; 5/2; 12/5; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-05 18:25:16 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 8/7; 23/20; 11/10; 21/20; ; 23/20; 23/20; 21/20; 21/20; 11/10; 21/20; 22/19; 8/7; 11/10; 23/20; 23/20; 11/10; ; 11/10; 10/9; 
Draw; 23/10; 12/5; 11/5; 12/5; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 23/10; 9/4; 
Barrow; 13/5; 23/10; 11/5; 12/5; 63/25; 23/10; 12/5; ; 9/4; 11/5; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 11/5; 9/4; 12/5; 23/10; 47/20; 40/17; ; 13/5; 5/2; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-06 02:22:05 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 8/7; 23/20; 11/10; 21/20; ; 23/20; 23/20; 21/20; 21/20; 11/10; 21/20; 22/19; 8/7; 11/10; 23/20; 23/20; 11/10; ; 10/9; 10/9; 
Draw; 23/10; 12/5; 11/5; 12/5; 5/2; 11/5; 23/10; ; 9/4; 11/5; 9/4; 21/10; ; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 21/10; 
Barrow; 13/5; 23/10; 11/5; 12/5; 63/25; 23/10; 12/5; ; 9/4; 11/5; 12/5; 23/10; ; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 11/5; 9/4; 12/5; 23/10; 47/20; 40/17; ; 12/5; 23/10; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-06 10:22:41 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 21/20; 23/20; 15/13; 11/10; 119/100; 21/20; 11/10; ; 11/10; 23/20; 11/10; 23/20; ; 23/20; 23/20; 11/10; 21/20; 11/10; 21/20; 8/7; 11/10; 11/10; 23/20; 23/20; 11/10; ; 23/20; 10/9; 
Draw; 23/10; 12/5; 9/4; 12/5; 5/2; 11/5; 23/10; ; 9/4; 9/4; 23/10; 21/10; ; 11/5; 23/10; 11/5; 11/5; 40/17; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 9/4; 9/4; 
Barrow; 13/5; 23/10; 9/4; 12/5; 63/25; 23/10; 12/5; ; 40/17; 9/4; 23/10; 11/5; ; 9/4; 23/10; 9/4; 11/5; 40/17; 11/5; 9/4; 40/17; 12/5; 23/10; 47/20; 40/17; ; 12/5; 12/5; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-06 14:24:04 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Tranmere; 19/20; 1; 19/20; 1; 26/25; 10/11; 1; ; 1; 19/20; 20/21; 10/11; ; 1; 19/20; 10/11; 1; 19/20; 1; 66/67; 1; 1; 1; 1; 19/20; ; 20/21; 20/21; 
Draw; 5/2; 12/5; 9/4; 12/5; 13/5; 23/10; 12/5; ; 23/10; 9/4; 23/10; 23/10; ; 9/4; 12/5; 23/10; 11/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 47/20; 27/11; ; 12/5; 12/5; 
Barrow; 11/4; 14/5; 27/10; 11/4; 72/25; 11/4; 11/4; ; 5/2; 27/10; 11/4; 5/2; ; 13/5; 14/5; 13/5; 12/5; 45/17; 12/5; 45/17; 5/2; 11/4; 11/4; 11/4; 27/10; ; 14/5; 14/5; 
META; english/non-league/national-league/barrow-v-tranmere; 2018-01-06 18:22:29 GMT+2; 2018-01-06 15:00; In Play; Xlenovo
Barrow; 8/15; 8/13; 3/5; 2/5; 119/50; ; 3/5; 1/2; 10/21; 6/10; 4/7; 1/2; ; ; 9/20; ; 4/9; 3/5; 10/21; 8/15; 10/21; ; 8/15; ; 3/5; ; ; ; 
Draw; 5/2; 5/2; 23/10; 13/5; 127/50; ; 12/5; 11/5; 40/17; 9/4; 5/2; 9/4; ; ; 5/2; ; 12/5; 27/11; 9/4; 9/4; 40/17; ; 12/5; ; 27/11; ; ; ; 
Tranmere; 7; 11/2; 13/2; 8; 113/100; ; 9/2; 13/2; 7; 11/2; 7; 13/2; ; ; 7; ; 15/2; 19/4; 7; 31/5; 8; ; 13/2; ; 24/5; ; ; ; 
