META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-10 18:24:41 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Solihull Moors; 10/3; 16/5; 16/5; ; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; ; 16/5; 16/5; 31/10; 41/13; ; ; 31/10; ; 10/3; 10/3; ; 12/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-13 14:23:41 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 4/5; ; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; ; 4/5; 3/4; 9/11; 4/5; 23/25; ; 9/11; ; 5/6; 4/5; ; 8/13; ; 
Draw; 5/2; 12/5; 5/2; ; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; ; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 19/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; ; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; ; 16/5; 16/5; 31/10; 41/13; 17/5; ; 31/10; ; 10/3; 10/3; ; 12/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-13 18:23:04 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; ; 4/5; 3/4; 9/11; 4/5; 23/25; ; 9/11; ; 5/6; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; ; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 19/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; ; 31/10; 16/5; 31/10; 41/13; 17/5; ; 31/10; ; 10/3; 10/3; ; 12/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-13 22:23:04 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; 5/6; 4/5; 3/4; 9/11; 5/6; 23/25; ; 9/11; ; 5/6; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 19/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; 16/5; 31/10; 16/5; 31/10; 13/4; 17/5; ; 31/10; ; 10/3; 10/3; ; 12/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-14 02:22:43 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; 5/6; 4/5; 3/4; 9/11; 5/6; 23/25; ; 9/11; ; 5/6; 4/5; ; 8/13; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 2; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; 16/5; 31/10; 16/5; 31/10; 13/4; 17/5; ; 31/10; ; 10/3; 10/3; ; 5/2; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-14 10:22:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 11/5; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-14 14:23:09 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 8/13; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 11/5; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-14 18:22:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; ; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 8/13; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; ; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 19/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; ; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-14 22:23:12 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; 8/11; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 8/13; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 23/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; 16/5; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-15 02:22:22 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; 8/11; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 4/6; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; 16/5; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-15 10:21:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; 8/11; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 4/5; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 12/5; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; 16/5; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-15 14:22:15 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 5/6; 5/6; 3/4; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; ; ; 3/4; 5/6; 8/11; 5/6; 4/5; 3/4; 9/11; 5/6; 9/10; ; 9/11; ; 5/6; 4/5; ; 4/5; ; 
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 23/10; 13/5; 13/5; 12/5; ; ; 5/2; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 27/11; 13/5; ; 12/5; ; 5/2; 5/2; ; 23/10; ; 
Solihull Moors; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 17/5; 16/5; 31/10; ; ; 3; 10/3; 16/5; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; ; 31/10; ; 10/3; 10/3; ; 14/5; ; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-15 18:22:26 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 3/4; 17/20; 5/6; 4/5; 4/5; 31/40; 5/6; 8/11; 9/11; 13/15; 20/23; 4/5; 17/20; 5/6; 5/6; 4/5; 3/4; 9/11; 4/5; 22/25; 9/11; 9/11; ; 4/5; 4/5; ; 5/6; ; 
Draw; 13/5; 11/4; 49/20; 5/2; 13/5; 23/10; 13/5; 13/5; 12/5; 12/5; 12/5; 5/2; 5/2; 14/5; 5/2; 5/2; 23/10; 12/5; 5/2; 67/25; 13/5; 12/5; ; 13/5; 5/2; ; 5/2; 15/8; 
Solihull Moors; 18/5; 3; 31/10; 7/2; 31/10; 16/5; 33/10; 16/5; 31/10; 14/5; 14/5; 11/4; 10/3; 29/10; 16/5; 31/10; 16/5; 31/10; 13/4; 7/2; 45/17; 31/10; ; 3; 10/3; ; 14/5; 5/2; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-15 22:23:28 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 3/4; 17/20; 5/6; 4/5; 4/5; 31/40; 5/6; 8/11; 9/11; 5/6; 5/6; 4/5; 17/20; 4/5; 5/6; 4/5; 3/4; 9/11; 4/5; 22/25; 9/11; 9/11; ; 4/5; 4/5; ; 4/5; ; 
Draw; 13/5; 11/4; 13/5; 5/2; 13/5; 23/10; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 53/20; 11/4; 5/2; 5/2; 23/10; 12/5; 45/17; 67/25; 13/5; 12/5; ; 13/5; 5/2; ; 13/5; 15/8; 
Solihull Moors; 18/5; 3; 29/10; 7/2; 31/10; 16/5; 16/5; 16/5; 31/10; 29/10; 29/10; 11/4; 16/5; 3; 16/5; 3; 16/5; 31/10; 41/13; 7/2; 45/17; 31/10; ; 3; 10/3; ; 3; 5/2; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-16 02:24:12 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 3/4; 17/20; 4/5; 4/5; 4/5; 31/40; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 17/20; 4/5; 5/6; 4/5; 3/4; 9/11; 4/5; 43/50; 9/11; 9/11; ; 4/5; 4/5; ; 5/6; 4/5; 
Draw; 13/5; 11/4; 13/5; 5/2; 13/5; 23/10; 11/4; 13/5; 12/5; 13/5; 13/5; 23/10; 53/20; 27/10; 5/2; 5/2; 23/10; 12/5; 13/5; 73/25; 27/10; 12/5; ; 13/5; 5/2; ; 13/5; 12/5; 
Solihull Moors; 18/5; 3; 3; 7/2; 31/10; 16/5; 16/5; 16/5; 31/10; 3; 3; 3; 16/5; 3; 16/5; 31/10; 16/5; 31/10; 31/10; 33/10; 56/19; 31/10; ; 3; 10/3; ; 3; 14/5; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-16 10:22:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 3/4; 17/20; 5/6; 4/5; 4/5; 31/40; 5/6; 8/11; 9/11; 4/5; 4/5; 4/5; 17/20; 4/5; 5/6; 4/5; 3/4; 9/11; 4/5; 87/100; 9/11; 9/11; ; 4/5; 4/5; ; 5/6; 4/5; 
Draw; 13/5; 11/4; 13/5; 5/2; 13/5; 23/10; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 14/5; 27/10; 5/2; 13/5; 23/10; 12/5; 45/17; 73/25; 27/10; 12/5; ; 11/4; 11/4; ; 11/4; 5/2; 
Solihull Moors; 18/5; 3; 3; 7/2; 31/10; 16/5; 31/10; 16/5; 31/10; 29/10; 29/10; 11/4; 3; 3; 16/5; 3; 16/5; 31/10; 31/10; 13/4; 56/19; 31/10; ; 3; 3; ; 3; 3; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-16 14:24:17 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Bromley; 3/4; 17/20; 5/6; 4/5; 4/5; 31/40; 5/6; 8/11; 9/11; 5/6; 5/6; 4/5; 17/20; 5/6; 5/6; 4/5; 3/4; 9/11; 4/5; 87/100; 11/13; 9/11; ; 4/5; 4/5; ; 5/6; 4/5; 
Draw; 13/5; 11/4; 13/5; 5/2; 13/5; 23/10; 11/4; 13/5; 12/5; 13/5; 13/5; 12/5; 14/5; 27/10; 5/2; 13/5; 23/10; 12/5; 13/5; 73/25; 27/10; 12/5; ; 11/4; 5/2; ; 11/4; 5/2; 
Solihull Moors; 18/5; 3; 29/10; 7/2; 31/10; 16/5; 31/10; 16/5; 31/10; 29/10; 29/10; 3; 3; 3; 16/5; 3; 16/5; 31/10; 31/10; 13/4; 37/13; 31/10; ; 3; 10/3; ; 3; 3; 
META; english/non-league/national-league/bromley-v-solihull-moors; 2017-09-16 18:24:18 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Bromley; 11/10; 11/10; ; 21/20; ; ; 23/20; 6/5; ; ; 10/11; 4/5; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 7/4; 13/8; ; 17/10; ; ; 13/8; 7/5; ; ; 23/10; 12/5; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 10/3; 3; ; 3; ; ; 33/10; 3; ; ; 29/10; 11/4; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
