META; english/non-league/national-league/bromley-v-maidstone; 2018-02-03 22:19:57 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Bromley; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/bromley-v-maidstone; 2018-02-04 02:20:18 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Bromley; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/bromley-v-maidstone; 2018-02-04 10:20:15 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Bromley; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/bromley-v-maidstone; 2018-02-04 14:20:48 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Bromley; 11/10; 6/5; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; 
Maidstone; 9/4; 21/10; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; 
Draw; 13/5; 23/10; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/non-league/national-league/bromley-v-maidstone; 2018-02-04 18:20:57 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Bromley; 11/10; 6/5; ; ; 61/50; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 11/10; 23/20; 11/10; ; ; ; ; 
