META; english/non-league/national-league/halifax-v-woking; 2017-11-05 02:23:21 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Woking; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-05 10:23:32 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Woking; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-05 14:23:04 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; ; ; 10/11; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; ; 1/2; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; ; ; 14/5; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; 6/5; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-05 18:23:30 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; ; ; 10/11; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; 37/40; ; ; ; 1/2; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; ; ; 14/5; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; 5/4; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-05 22:22:59 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; ; ; 10/11; 5/6; ; ; 10/11; 20/23; ; ; ; ; ; ; ; ; ; ; 37/40; 10/11; ; ; 8/15; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; 23/10; ; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; 12/5; 12/5; ; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; ; ; 14/5; 11/4; ; ; 29/10; 13/5; ; ; ; ; ; ; ; ; ; ; 31/10; 29/10; ; ; 13/10; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-06 02:22:41 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; ; ; 10/11; 5/6; ; ; 10/11; 20/23; ; ; ; 10/11; ; ; ; ; ; ; 37/40; 10/11; ; ; 8/15; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; 23/10; ; ; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; 12/5; 12/5; ; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; ; ; 14/5; 11/4; ; ; 29/10; 13/5; ; ; ; 14/5; ; ; ; ; ; ; 31/10; 29/10; ; ; 13/10; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-06 10:22:34 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; 10/11; ; 10/11; 5/6; ; ; 10/11; 20/23; ; ; ; 10/11; 9/10; 10/11; ; ; ; ; 19/20; 10/11; 10/11; ; 4/6; ; 
Draw; 12/5; 23/10; ; ; 9/4; ; 23/10; 23/10; ; ; 12/5; 23/10; ; ; ; 23/10; 9/4; 23/10; ; ; ; ; 12/5; 12/5; 40/17; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; 13/5; ; 14/5; 11/4; ; ; 14/5; 13/5; ; ; ; 14/5; 13/5; 27/10; ; ; ; ; 3; 29/10; 27/10; ; 2; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-06 14:22:59 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 20/21; 17/20; ; ; 10/11; ; 10/11; 5/6; 19/20; ; 10/11; 10/11; ; ; ; 10/11; 9/10; 10/11; ; ; 19/20; 10/11; 19/20; 10/11; ; ; 4/6; ; 
Draw; 12/5; 23/10; ; ; 9/4; ; 23/10; 12/5; 23/10; ; 5/2; 23/10; ; ; ; 23/10; 9/4; 23/10; ; ; 23/10; 12/5; 12/5; 12/5; ; ; 21/10; ; 
Woking; 14/5; 29/10; ; ; 13/5; ; 14/5; 13/5; 27/10; ; 11/4; 13/5; ; ; ; 11/4; 13/5; 45/17; ; ; 27/10; 14/5; 3; 29/10; ; ; 2; ; 
META; english/non-league/national-league/halifax-v-woking; 2017-11-06 18:22:42 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Halifax; 1; 17/20; 1; 21/20; 10/11; ; 1; 10/11; 19/20; 1; 20/21; 1; ; 1; 1; 19/20; 9/10; 19/20; 23/20; 1; 19/20; 1; 21/20; 19/20; 19/20; ; 20/21; 1; 
