META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-13 22:21:21 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 23/20; 5/4; ; 5/4; 31/25; 11/10; 11/10; ; 8/7; ; 6/5; 23/20; ; ; 5/4; 11/10; 11/10; 15/13; 11/10; 17/14; 8/7; 6/5; 5/4; 23/20; 15/13; ; 11/10; ; 
Draw; 12/5; 12/5; ; 23/10; 123/50; 11/5; 9/4; ; 9/4; ; 11/5; 21/10; ; ; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; ; 
Dagenham & Redbridge; 9/4; 21/10; ; 2; 123/50; 9/4; 11/5; ; 9/4; ; 11/5; 21/10; ; ; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 11/5; ; 9/4; ; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-16 14:26:06 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 23/20; 5/4; ; 5/4; 31/25; 23/20; 11/10; ; 8/7; ; 6/5; 23/20; ; 5/4; 5/4; 11/10; 11/10; 15/13; 11/10; 17/14; 8/7; 6/5; 5/4; 23/20; 15/13; ; 11/10; 6/5; 
Draw; 12/5; 9/4; ; 23/10; 123/50; 11/5; 9/4; ; 9/4; ; 9/4; 21/10; ; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 19/10; 
Dagenham & Redbridge; 9/4; 11/5; ; 2; 123/50; 21/10; 11/5; ; 9/4; ; 21/10; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 11/5; ; 9/4; 9/5; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-16 18:25:28 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 23/20; 5/4; ; 5/4; 31/25; 11/10; 11/10; ; 8/7; ; 6/5; 6/5; ; 5/4; 5/4; 11/10; 11/10; 11/10; 11/10; 17/14; 8/7; 6/5; 5/4; 23/20; 11/10; ; 11/10; ; 
Draw; 12/5; 23/10; ; 23/10; 123/50; 11/5; 9/4; ; 9/4; ; 11/5; 2; ; 21/10; 23/10; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; ; 
Dagenham & Redbridge; 9/4; 9/4; ; 2; 123/50; 9/4; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 13/8; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-16 22:24:02 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 23/20; 5/4; ; 5/4; 31/25; 23/20; 11/10; ; 8/7; ; 6/5; 6/5; ; 5/4; 5/4; 11/10; 11/10; 15/13; 11/10; 17/14; 8/7; 6/5; 5/4; 23/20; 15/13; ; 11/10; 6/5; 
Draw; 12/5; 23/10; ; 23/10; 123/50; 11/5; 9/4; ; 9/4; ; 9/4; 2; ; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 19/10; 
Dagenham & Redbridge; 9/4; 9/4; ; 2; 123/50; 21/10; 11/5; ; 9/4; ; 21/10; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 11/5; ; 9/4; 9/5; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-17 02:22:49 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 23/20; 5/4; ; 5/4; 31/25; 23/20; 11/10; ; 8/7; ; 6/5; 6/5; ; 5/4; 5/4; 11/10; 11/10; 15/13; 11/10; 17/14; 8/7; 6/5; 5/4; 23/20; 15/13; ; 11/10; 6/5; 
Draw; 12/5; 23/10; ; 23/10; 123/50; 11/5; 9/4; ; 9/4; ; 9/4; 2; ; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 19/10; 
Dagenham & Redbridge; 9/4; 9/4; ; 2; 123/50; 21/10; 11/5; ; 9/4; ; 21/10; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 11/5; ; 9/4; 9/5; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-17 10:22:45 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; ; 5/4; 5/4; 23/20; 11/10; ; 8/7; ; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 17/14; 8/7; 6/5; 6/5; 23/20; 15/13; ; 11/10; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; ; 2; 61/25; 21/10; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 37/19; 9/4; 23/10; 11/5; 23/10; 11/5; ; 9/4; 7/4; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 9/4; ; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-17 18:21:44 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; ; 5/4; 5/4; 23/20; 6/5; ; 8/7; ; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 6/5; 23/20; 15/13; ; 11/10; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; ; 2; 61/25; 21/10; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 19/10; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 7/4; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 9/4; ; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 40/17; 9/4; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-17 22:21:30 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; ; 5/4; 5/4; 23/20; 6/5; ; 8/7; ; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 6/5; 23/20; 15/13; ; 11/10; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; ; 2; 61/25; 21/10; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 19/10; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 7/4; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 9/4; ; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 40/17; 9/4; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-18 02:21:24 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; ; 5/4; 5/4; 23/20; 6/5; ; 8/7; ; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 6/5; 23/20; 15/13; ; 11/10; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; ; 2; 61/25; 21/10; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 19/10; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 7/4; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 23/10; ; 9/4; ; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 40/17; 9/4; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-18 10:21:25 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; ; 5/4; 5/4; 23/20; 6/5; ; 8/7; ; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 6/5; 23/20; 15/13; ; 10/9; ; 
Dagenham & Redbridge; 11/5; 9/4; ; 2; 61/25; 21/10; 11/5; ; 9/4; ; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 19/10; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; ; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 23/10; ; 9/4; ; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 40/17; 9/4; 23/10; 12/5; 23/10; 23/10; ; 2; ; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-18 14:21:23 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 5/4; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 6/5; 23/20; 15/13; ; 10/9; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 2; 61/25; 21/10; 11/5; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 19/10; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 7/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 40/17; 9/4; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-18 18:21:27 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 5/4; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 2; 61/25; 21/10; 11/5; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 23/10; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 21/10; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-18 22:22:50 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 5/4; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 2; 61/25; 21/10; 11/5; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 11/5; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-19 02:22:47 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 5/4; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 2; 61/25; 21/10; 11/5; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-19 10:22:31 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 5/4; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 2; 61/25; 21/10; 11/5; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-19 14:22:39 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 6/5; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 6/5; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 23/10; 61/25; 21/10; 9/4; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-19 18:23:07 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 6/5; 6/5; 5/4; 23/20; 6/5; ; 8/7; 6/5; 6/5; 11/10; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; ; 23/20; 6/5; 
Dagenham & Redbridge; 11/5; 9/4; 21/10; 23/10; 61/25; 21/10; 9/4; ; 9/4; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 2; 9/4; 23/10; 11/5; 23/10; 9/4; ; 9/4; 11/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 21/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; ; 11/5; 2; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-19 22:23:25 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 5/4; 15/13; 6/5; 31/25; 23/20; 6/5; ; 8/7; 23/20; 6/5; 11/10; ; 6/5; 5/4; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 6/5; 23/20; 15/13; 23/20; 10/9; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 11/5; 23/10; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; 11/5; 21/10; 
Dagenham & Redbridge; 11/5; 9/4; 11/5; 23/10; 123/ 50; 21/10; 9/4; ; 9/4; 11/5; 9/4; 9/4; ; 43/20; 21/10; 21/10; 11/5; 9/4; 11/5; 2; 9/4; 23/10; 9/4; 23/10; 9/4; 9/4; 11/5; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-20 02:22:56 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 6/5; 15/13; 6/5; 31/25; 23/20; 6/5; ; 8/7; 23/20; 6/5; 11/10; ; 6/5; 23/20; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 23/20; 23/20; 15/13; 23/20; 10/9; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 11/5; 23/10; ; 9/4; 11/5; 11/5; 21/10; ; 43/20; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; 11/5; 21/10; 
Dagenham & Redbridge; 11/5; 23/10; 11/5; 23/10; 123/ 50; 21/10; 9/4; ; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 21/10; 11/5; 9/4; 11/5; 2; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 
META; english/non-league/national-league/sutton-v-dagenham-redbridge; 2018-01-20 10:22:51 GMT+2; 2018-01-20 12:30; Nothing; Xlenovo
Sutton; 6/5; 23/20; 15/13; 6/5; 123/ 100; 11/10; 6/5; ; 8/7; 23/20; 23/20; 11/10; ; 6/5; 23/20; 11/10; 11/10; 15/13; 11/10; 5/4; 8/7; 6/5; 23/20; 23/20; 15/13; 23/20; 23/20; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 9/4; 23/10; ; 9/4; 11/5; 9/4; 11/5; ; 43/20; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 40/17; 9/4; 9/4; 
