META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-03-31 18:22:37 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 47/50; 5/6; 5/6; 10/11; 5/6; 5/6
Draw; 13/5; 69/25; 27/10; 27/10; 13/5; ; 
Maidstone; 14/5; 31/10; 29/10; 28/11; 29/10; 14/5; 
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-03-31 22:23:35 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 4/5; 24/25; 10/11; 10/11; 10/11; 17/20; 10/11; 10/11; 10/11; 9/10; 10/11; 5/6; 20/21
Draw; 13/5; 12/5; 23/10; 13/5; 66/25; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 21/10; 13/5
Maidstone; 14/5; 14/5; 11/4; 11/4; 63/20; 11/4; 11/4; 14/5; 11/4; 37/13; 28/11; 3; 57/20; 37/13; 11/4; 3
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-01 02:23:15 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 4/5; 24/25; 9/10; 10/11; 10/11; 20/23; 17/20; 10/11; 10/11; 10/11; 9/10; 10/11; 5/6; 20/21
Draw; 13/5; 12/5; 23/10; 13/5; 66/25; 5/2; 23/10; 12/5; 11/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 9/4; 13/5
Maidstone; 14/5; 14/5; 11/4; 11/4; 63/20; 14/5; 11/4; 29/10; 14/5; 11/4; 37/13; 28/11; 3; 57/20; 37/13; 11/4; 3
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-01 10:23:23 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 4/5; 20/21; 9/10; 9/10; 10/11; 10/11; 20/23; 17/20; 10/11; 9/10; 10/11; 9/10; 9/10; 10/11; 10/11; 5/6; 20/21
Draw; 13/5; 12/5; 23/10; 13/5; 68/25; 5/2; 12/5; 23/10; 12/5; 11/5; 12/5; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 28/11; 21/10; 13/5
Maidstone; 14/5; 14/5; 11/4; 11/4; 31/10; 14/5; 27/10; 11/4; 14/5; 11/4; 11/4; 14/5; 11/4; 28/11; 27/10; 29/10; 57/20; 14/5; 11/4; 3
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-01 14:24:42 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 10/11; 20/21; 9/10; 9/10; 10/11; 10/11; 20/23; 10/11; 17/20; 10/11; 9/10; 10/11; 9/10; 9/10; 10/11; 10/11; 5/6; 20/21
Draw; 13/5; 12/5; 12/5; 5/2; 68/25; 5/2; 12/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 28/11; 23/10; 13/5
Maidstone; 14/5; 14/5; 11/4; 3; 31/10; 14/5; 27/10; 11/4; 29/10; 11/4; 3; 11/4; 14/5; 11/4; 28/11; 27/10; 29/10; 57/20; 14/5; 14/5; 3
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-01 18:24:36 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 10/11; 20/21; 17/20; 10/11; 9/10; 10/11; 10/11; 20/23; 10/11; 10/11; 17/20; 10/11; 9/10; 10/11; 9/10; 9/10; 10/11; 10/11; 10/11; 10/11; 20/21
Draw; 13/5; 12/5; 12/5; 5/2; 68/25; 12/5; 5/2; 12/5; 12/5; 12/5; 11/5; 47/20; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 13/5; 51/20; 28/11; 12/5; 12/5; 13/5
Maidstone; 14/5; 14/5; 27/10; 3; 31/10; 29/10; 14/5; 27/10; 27/10; 14/5; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 28/11; 27/10; 29/10; 14/5; 14/5; 14/5; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-01 22:24:09 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 10/11; 20/21; 17/20; 10/11; 9/10; 10/11; 10/11; 20/23; 10/11; 10/11; 17/20; 10/11; 9/10; 15/16; 9/10; 9/10; 10/11; 10/11; 10/11; 10/11; 20/21
Draw; 13/5; 12/5; 12/5; 5/2; 68/25; 12/5; 5/2; 12/5; 12/5; 12/5; 11/5; 47/20; 12/5; 12/5; 5/2; 12/5; 28/11; 12/5; 13/5; 51/20; 28/11; 23/10; 12/5; 13/5
Maidstone; 14/5; 14/5; 11/4; 3; 31/10; 29/10; 14/5; 27/10; 11/4; 29/10; 11/4; 27/10; 3; 11/4; 14/5; 11/4; 27/10; 27/10; 29/10; 14/5; 14/5; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-02 02:23:51 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 10/11; 10/11; 20/21; 17/20; 10/11; 9/10; 10/11; 10/11; 20/23; 10/11; 10/11; 17/20; 10/11; 9/10; 15/16; 9/10; 37/40; 10/11; 10/11; 10/11; 10/11; 20/21
Draw; 13/5; 12/5; 12/5; 5/2; 68/25; 12/5; 5/2; 12/5; 12/5; 12/5; 11/5; 47/20; 12/5; 12/5; 5/2; 12/5; 28/11; 12/5; 5/2; 51/20; 28/11; 12/5; 12/5; 13/5
Maidstone; 14/5; 14/5; 11/4; 3; 31/10; 29/10; 14/5; 27/10; 11/4; 29/10; 11/4; 27/10; 3; 11/4; 14/5; 11/4; 27/10; 27/10; 3; 14/5; 14/5; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-02 10:24:07 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 10/11; 10/11; 19/20; 10/11; 101/100; 20/23; 20/21; 9/10; 19/20; 10/11; 10/11; 19/20; 10/11; 10/11; 19/20; 9/10; 30/29; 9/10; 1; 19/20; 19/20; 20/21; 20/21; 1
Draw; 13/5; 12/5; 23/10; 5/2; 133/50; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 47/20; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 28/11; 12/5; 12/5; 13/5
Maidstone; 12/5; 14/5; 13/5; 3; 73/25; 27/10; 11/4; 27/10; 13/5; 11/4; 12/5; 13/5; 3; 13/5; 45/17; 11/4; 27/11; 27/10; 27/10; 27/10; 45/17; 3; 14/5; 
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-02 14:25:26 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 19/20; 1; 21/20; 21/20; 111/100; 10/11; 1; 21/20; 20/21; 1; 21/20; 1; 1; 9/10; 17/16; 1; 1; 21/20; 1; 21/20; ; ; ; 
Draw; 13/5; 12/5; 23/10; 5/2; 13/5; 23/10; 5/2; 40/17; 23/10; 12/5; 23/10; 23/10; 5/2; 12/5; 27/11; 12/5; 5/2; 40/17; 5/2; 49/20; 12/5; 12/5; 12/5; 5/2
Maidstone; 23/10; 12/5; 12/5; 5/2; 133/50; 13/5; 5/2; 27/11; 12/5; 13/5; 23/10; 12/5; 5/2; 23/10; 27/11; 11/4; 40/17; 27/11; 13/5; 5/2; 12/5; 27/10; 11/4; 27/10
META; english/non-league/national-league/dagenham-redbridge-v-maidstone; 2018-04-02 18:25:09 GMT+3; 2018-04-02 15:00; In Play; Xlenovo
Dagenham & Redbridge; 2/7; 1/33; 1/22; 1/66; 33/100; 1/41; 1/22; 1/3; 3/10; 3/10; 30/100; 2/7; 1/100; 1/33; 3/10; 5/18; 
Draw; 7/2; 16; 14; 14; 18/5; 15; 14; 10/3; 10/3; 16/5; 3; 12; 33/10; 9; 10; 10/3; 13/4
Maidstone; 16; 80; 66; 35; 12; 70; 66; 12; 16; 11; 11; 50; 45/4; 50; 55; 14; 51/4
