META; english/non-league/national-league/dover-v-barrow; 2017-08-13 18:23:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-13 22:22:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-14 02:22:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-14 10:22:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-14 14:23:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 5/4; ; ; ; ; ; ; 6/5; 13/10; ; ; 5/4; ; ; ; ; ; ; ; ; 5/4; ; ; ; 
Barrow; 2; ; ; ; 21/10; ; ; ; ; ; ; 19/10; 2; ; ; 2; ; ; ; ; ; ; ; ; 2; ; ; ; 
Draw; 12/5; ; ; ; 9/4; ; ; ; ; ; ; 11/5; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-14 18:23:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 5/4; ; 13/10; ; ; ; ; 6/5; 13/10; ; ; 5/4; ; ; 5/4; ; ; ; ; ; 5/4; ; ; ; 
Barrow; 2; ; ; ; 2; ; 2; ; ; ; ; 19/10; 2; ; ; 2; ; ; 37/19; ; ; ; ; ; 2; ; ; ; 
Draw; 12/5; ; ; ; 23/10; ; 12/5; ; ; ; ; 11/5; 12/5; ; ; 12/5; ; ; 23/10; ; ; ; ; ; 12/5; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-14 22:23:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 5/4; ; 13/10; ; ; ; ; 6/5; 13/10; ; ; 5/4; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 
Barrow; 2; ; ; ; 2; ; 2; ; ; ; ; 19/10; 2; ; ; 19/10; ; ; ; ; ; ; ; 2; 2; ; ; ; 
Draw; 12/5; ; ; ; 23/10; ; 12/5; ; ; ; ; 11/5; 12/5; ; ; 23/10; ; ; ; ; ; ; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-15 02:23:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 5/4; ; 13/10; ; ; ; ; 5/4; 13/10; ; ; 5/4; ; ; 5/4; ; ; ; ; 13/10; 5/4; ; ; ; 
Barrow; 2; ; ; ; 2; ; 2; ; ; ; ; 2; 2; ; ; 19/10; ; ; 37/19; ; ; ; ; 2; 2; ; ; ; 
Draw; 12/5; ; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; 12/5; ; ; 23/10; ; ; 40/17; ; ; ; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-15 10:23:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dover; 13/10; ; ; ; 5/4; ; 13/10; 6/5; 16/13; ; ; 5/4; 13/10; ; ; 5/4; ; ; 5/4; ; ; 16/13; ; 13/10; 5/4; ; ; ; 
Barrow; 2; ; ; ; 2; ; 2; 2; 37/19; ; ; 2; 2; ; ; 19/10; ; ; 37/19; ; ; 37/19; ; 2; 2; ; ; ; 
Draw; 12/5; ; ; ; 23/10; ; 12/5; 9/4; 23/10; ; ; 21/10; 12/5; ; ; 23/10; ; ; 23/10; ; ; 23/10; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/dover-v-barrow; 2017-08-15 14:23:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
