META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-12 22:23:05 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bromley; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-13 02:22:21 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 7/5; 3/2; ; 6/5; 7/5; ; 29/20; ; ; ; ; ; 7/5; ; ; 7/5; ; ; 23/17; ; ; ; ; ; 7/5; ; 1/4; ; 
Leyton Orient; 13/10; 7/5; 29/20; 7/5; 7/5; 6/5; 29/20; 11/8; 4/3; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; ; 7/5; 77/50; 16/11; 4/3; ; 7/5; 7/5; ; 7/5; 7/5; 
Bromley; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; 28/17; 7/4; 7/4; 17/10; 9/5; 7/4; 7/4; 7/4; 17/10; ; 9/5; 15/8; 8/5; 28/17; ; 9/5; 7/4; ; 7/4; 7/4; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 2; 12/5; 5/2; 21/10; ; 40/17; 63/25; 28/11; 5/2; ; 12/5; 5/2; ; 23/10; 21/10; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-14 22:22:51 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 13/10; 7/5; 29/20; 7/5; 7/5; 6/5; 29/20; 11/8; 4/3; 7/5; 7/5; 11/8; 7/5; 6/4; ; 11/8; 7/5; ; ; 31/20; 16/11; 4/3; ; 7/5; 7/5; ; 7/5; 7/5; 
Bromley; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; 28/17; 7/4; 7/4; 17/10; 9/5; 15/8; ; 17/10; 17/10; ; ; 15/8; 8/5; 28/17; ; 9/5; 7/4; ; 7/4; 7/4; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 21/10; ; 23/10; 21/10; ; ; 5/2; 28/11; 5/2; ; 12/5; 5/2; ; 23/10; 21/10; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-15 02:22:36 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 13/10; 7/5; 29/20; 7/5; 7/5; 6/5; 29/20; 11/8; 4/3; 7/5; 7/5; 11/8; 7/5; 6/4; 7/5; 11/8; 7/5; ; 7/5; 153/100; 16/11; 4/3; ; 7/5; 7/5; ; 7/5; 7/5; 
Bromley; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 13/8; 28/17; 7/4; 7/4; 17/10; 9/5; 15/8; 7/4; 17/10; 17/10; ; 7/4; 189/100; 8/5; 28/17; ; 9/5; 7/4; ; 7/4; 17/10; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 21/10; 12/5; 23/10; 21/10; ; 40/17; 63/25; 28/11; 5/2; ; 12/5; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-15 10:22:46 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 13/10; 7/5; 29/20; 7/5; 7/5; 6/5; 29/20; 11/8; 4/3; 7/5; 7/5; 11/8; 7/5; 6/4; 7/5; 11/8; 7/5; ; 7/5; 31/20; 7/5; 4/3; ; 7/5; 7/5; ; 7/5; 7/5; 
Bromley; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 9/5; 13/8; 28/17; 7/4; 7/4; 17/10; 9/5; 15/8; 7/4; 17/10; 17/10; ; 7/4; 15/8; 17/10; 28/17; ; 9/5; 7/4; ; 9/5; 9/5; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 21/10; 12/5; 23/10; 21/10; ; 40/17; 5/2; 28/11; 5/2; ; 12/5; 12/5; ; 23/10; 9/4; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-15 14:22:49 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 13/10; 7/5; 7/5; 7/5; 7/5; 6/5; 29/20; 11/8; 4/3; 7/5; 7/5; 11/8; 7/5; 6/4; 7/5; 11/8; 7/5; ; 7/5; 38/25; 7/5; 4/3; ; 7/5; 7/5; ; 7/5; 7/5; 
Bromley; 9/5; 9/5; 7/4; 17/10; 7/4; 17/10; 9/5; 13/8; 28/17; 7/4; 7/4; 17/10; 9/5; 15/8; 7/4; 17/10; 17/10; ; 7/4; 19/10; 17/10; 28/17; ; 9/5; 7/4; ; 9/5; 9/5; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 21/10; 12/5; 23/10; 21/10; ; 12/5; 63/25; 28/11; 5/2; ; 12/5; 12/5; ; 23/10; 23/10; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-15 18:22:46 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Leyton Orient; 29/20; 6/4; 29/20; 7/5; 29/20; 6/5; 6/4; 11/8; 4/3; 16/11; 29/20; 7/5; 29/20; 6/4; 6/4; 7/5; 7/5; ; 16/11; 83/50; 24/17; 4/3; ; 6/4; 7/5; ; 6/4; 7/5; 
Bromley; 13/8; 13/8; 17/10; 17/10; 17/10; 17/10; 7/4; 13/8; 28/17; 17/10; 17/10; 13/8; 7/4; 9/5; 17/10; 8/5; 17/10; ; 17/10; 44/25; 32/19; 28/17; ; 7/4; 7/4; ; 7/4; 7/4; 
Draw; 13/5; 23/10; 9/4; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 9/4; 9/4; 21/10; 49/20; 21/10; 23/10; 12/5; 21/10; ; 40/17; 62/25; 28/11; 5/2; ; 12/5; 12/5; ; 23/10; 23/10; 
META; english/non-league/national-league/bromley-v-leyton-orient; 2017-08-15 22:22:46 GMT+3; 2017-08-15 19:45; In Play; Xlenovo
Bromley; ; 1/2; ; 4/9; 11/8; ; 1/2; ; ; ; ; ; 1/2; ; ; ; 5/12; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; 11/4; 12/5; ; 29/10; ; ; ; ; ; 3; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; ; 11/2; ; 11/2; 15/8; ; 11/2; ; ; ; ; ; 6; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
