META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-24 14:24:31 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; ; ; ; ; ; 11/8; ; ; ; 7/5; 5/4; ; ; ; 13/10; 16/11; 13/10; 16/11; ; ; 7/5; 11/8; 27/20; 13/10; ; ; ; 
Wrexham; 15/8; ; ; ; ; ; 9/5; ; ; ; 9/5; 17/10; ; ; ; 7/4; 16/11; 9/5; 16/11; ; ; 15/8; 19/10; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 12/5; ; ; ; 23/10; 12/5; 23/10; 12/5; ; ; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-26 02:24:37 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; ; ; ; ; ; 11/8; ; ; ; 7/5; 5/4; ; ; ; 13/10; 16/11; 13/10; 16/11; ; ; 7/5; 11/8; 27/20; 13/10; ; ; ; 
Wrexham; 15/8; ; ; ; ; ; 9/5; ; ; ; 9/5; 17/10; ; ; ; 7/4; 16/11; 9/5; 16/11; ; ; 15/8; 19/10; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 12/5; ; ; ; 23/10; 12/5; 23/10; 12/5; ; ; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-26 10:24:54 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; ; ; ; ; ; 11/8; ; ; ; 7/5; 5/4; ; ; ; 13/10; 16/11; 13/10; 16/11; ; ; 7/5; 7/5; 27/20; 13/10; ; ; ; 
Wrexham; 15/8; ; ; ; ; ; 9/5; ; ; ; 9/5; 17/10; ; ; ; 7/4; 16/11; 9/5; 16/11; ; ; 15/8; 15/8; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 12/5; ; ; ; 23/10; 12/5; 23/10; 12/5; ; ; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-26 14:26:46 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; ; ; ; ; ; 11/8; ; 11/8; ; 7/5; 5/4; ; 11/8; ; 13/10; 13/10; 23/17; 13/10; ; 11/8; 7/5; 7/5; 27/20; 23/17; ; ; ; 
Wrexham; 15/8; ; ; ; ; ; 9/5; ; 7/4; ; 9/5; 17/10; ; 9/5; ; 7/4; 8/5; 9/5; 8/5; ; 7/4; 15/8; 15/8; 15/8; 9/5; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; 23/10; ; 23/10; 12/5; ; 11/5; ; 23/10; 12/5; 23/10; 12/5; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-26 18:24:32 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; ; ; ; ; 13/10; 11/8; ; 11/8; ; 7/5; 5/4; ; 11/8; ; 13/10; 13/10; 23/17; 13/10; ; 11/8; 7/5; 7/5; 27/20; 23/17; ; 5/4; ; 
Wrexham; 15/8; ; ; ; ; 9/5; 9/5; ; 7/4; ; 9/5; 17/10; ; 7/4; ; 7/4; 8/5; 9/5; 8/5; ; 7/4; 15/8; 15/8; 15/8; 9/5; ; 17/10; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 23/10; 12/5; ; 9/4; ; 23/10; 12/5; 23/10; 12/5; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; 21/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-26 22:23:41 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; 5/4; ; ; 36/25; 13/10; 13/10; ; 11/8; ; 7/5; 5/4; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; ; 11/8; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Wrexham; 15/8; 2; ; ; 101/ 50; 9/5; 9/5; ; 7/4; ; 9/5; 17/10; ; 37/20; ; 9/5; 8/5; 9/5; 8/5; ; 7/4; 15/8; 19/10; 15/8; 9/5; ; 13/8; ; 
Draw; 12/5; 12/5; ; ; 63/25; 23/10; 23/10; ; 23/10; ; 23/10; 12/5; ; 9/4; ; 9/4; 12/5; 23/10; 12/5; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; 21/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-27 02:23:41 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 11/8; 5/4; ; ; 36/25; 13/10; 13/10; ; 11/8; ; 7/5; 5/4; ; 27/20; ; 13/10; 13/10; 23/17; 13/10; ; 11/8; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Wrexham; 15/8; 2; ; ; 101/ 50; 9/5; 9/5; ; 7/4; ; 9/5; 17/10; ; 37/20; ; 9/5; 8/5; 9/5; 8/5; ; 7/4; 15/8; 19/10; 15/8; 9/5; ; 13/8; ; 
Draw; 12/5; 12/5; ; ; 63/25; 23/10; 23/10; ; 23/10; ; 23/10; 12/5; ; 9/4; ; 9/4; 12/5; 23/10; 12/5; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; 21/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-27 10:23:49 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 5/4; 5/4; 5/4; 5/4; 133/ 100; 6/5; 5/4; ; 23/18; 5/4; 5/4; 6/5; ; 5/4; ; 6/5; 13/10; 5/4; 13/10; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; 21/20; ; 
Wrexham; 11/5; 2; 19/10; 19/10; 57/25; 2; 2; ; 24/13; 19/10; 2; 19/10; ; 39/20; ; 2; 8/5; 37/19; 8/5; ; 24/13; 2; 2; 21/10; 37/19; ; 9/5; ; 
Draw; 23/10; 12/5; 23/10; 9/4; 121/ 50; 11/5; 9/4; ; 40/17; 23/10; 23/10; 11/5; ; 23/10; ; 9/4; 12/5; 23/10; 12/5; ; 40/17; 23/10; 12/5; 47/20; 23/10; ; 21/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-27 14:26:51 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 5/4; 13/10; 26/19; 13/10; 36/25; 13/10; 13/10; ; 23/18; 11/8; 13/10; 11/8; ; 11/8; 13/10; 5/4; 5/4; 13/10; 5/4; ; 23/18; 13/10; 11/8; 13/10; 13/10; ; 23/20; 5/4; 
Wrexham; 11/5; 21/10; 19/10; 2; 21/10; 19/10; 2; ; 24/13; 19/10; 2; 19/10; ; 19/10; 2; 19/10; 7/4; 37/19; 7/4; ; 24/13; 2; 2; 21/10; 2; ; 7/4; 6/4; 
Draw; 23/10; 23/10; 21/10; 21/10; 12/5; 21/10; 11/5; ; 40/17; 21/10; 11/5; 19/10; ; 21/10; 23/10; 9/4; 23/10; 11/5; 23/10; ; 40/17; 9/4; 9/4; 11/5; 11/5; ; 2; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-27 18:24:09 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 13/10; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 23/20; 13/10; 
Wrexham; 21/10; 11/5; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 2; 85/40; 21/10; 37/19; ; 7/4; 13/8; 
Draw; 23/10; 11/5; 2; 2; 58/25; 21/10; 11/5; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 9/4; 85/40; 21/10; 28/13; ; 2; 9/5; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-27 22:24:32 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 13/10; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 23/20; 13/10; 
Wrexham; 21/10; 11/5; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 7/4; 13/8; 
Draw; 23/10; 11/5; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 28/13; ; 15/8; 9/5; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-28 02:25:22 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 13/10; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 23/20; 13/10; 
Wrexham; 21/10; 11/5; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 7/4; 13/8; 
Draw; 23/10; 11/5; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 28/13; ; 15/8; 9/5; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-28 10:24:11 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 23/20; ; 
Wrexham; 21/10; 11/5; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 7/4; ; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 28/13; ; 15/8; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-28 14:24:26 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 23/17; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 23/17; ; 23/20; 13/10; 
Wrexham; 21/10; 21/10; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 7/4; 17/10; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 11/5; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 11/5; ; 15/8; 9/5; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-28 18:24:21 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 23/17; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 23/17; ; 5/4; 13/10; 
Wrexham; 21/10; 21/10; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 2; 2; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 2; ; 39/20; 9/4; 9/4; 23/10; 11/5; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 11/5; ; 2; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-28 22:24:19 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 13/10; 13/10; 
Wrexham; 21/10; 21/10; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 21/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 2; 2; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 9/5; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 28/13; ; 2; 2; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-29 02:24:13 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 7/5; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 7/5; ; 13/10; 13/10; 
Wrexham; 21/10; 21/10; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 37/19; ; 2; 2; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 19/10; ; 39/20; 9/4; 9/4; 23/10; 28/13; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 28/13; ; 2; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-29 10:24:13 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 11/8; 23/17; 13/10; 37/25; 13/10; 13/10; ; 23/18; 27/20; 7/5; 13/10; ; 27/20; 11/8; 5/4; 5/4; 23/17; 5/4; 23/17; 23/18; 13/10; 11/8; 27/20; 23/17; ; 11/8; 13/10; 
Wrexham; 21/10; 11/5; 2; 21/10; 85/40; 19/10; 2; ; 24/13; 2; 2; 19/10; ; 21/10; 19/10; 19/10; 7/4; 37/19; 7/4; 39/19; 24/13; 85/40; 85/40; 21/10; 2; ; 2; 2; 
Draw; 23/10; 21/10; 2; 2; 58/25; 21/10; 21/10; ; 40/17; 2; 21/10; 19/10; ; 39/20; 9/4; 9/4; 23/10; 11/5; 23/10; 28/13; 40/17; 85/40; 85/40; 21/10; 11/5; ; 2; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-29 18:24:22 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; 7/5; 26/19; 7/5; 31/20; 13/10; 11/8; ; 23/18; 11/8; ; 11/8; ; 27/20; 7/5; 5/4; 5/4; 23/17; 5/4; ; 23/18; 13/10; 7/5; 27/20; 23/17; ; 5/4; 11/8; 
Wrexham; 21/10; 21/10; 2; 2; 109/ 50; 19/10; 21/10; ; 39/19; 2; ; 15/8; ; 41/20; 2; 19/10; 7/4; 2; 7/4; ; 39/19; 11/5; 85/40; 11/5; 39/19; ; 21/10; 21/10; 
Draw; 23/10; 21/10; 2; 11/5; 107/ 50; 21/10; 21/10; ; 28/13; 2; ; 2; ; 39/20; 21/10; 9/4; 23/10; 21/10; 23/10; ; 28/13; 2; 21/10; 2; 28/13; ; 21/10; 2; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-29 22:24:22 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; 13/10; ; 26/19; 7/5; ; 13/10; 11/8; ; 23/18; 11/8; ; 11/8; ; 27/20; ; 5/4; ; 23/17; ; ; 23/18; 13/10; ; 27/20; 23/17; ; ; 11/8; 
Wrexham; 21/10; ; 2; 2; ; 19/10; 2; ; 39/19; 2; ; 15/8; ; 41/20; ; 19/10; ; 2; ; ; 39/19; 11/5; ; 11/5; 39/19; ; ; 2; 
Draw; 23/10; ; 2; 11/5; ; 21/10; 21/10; ; 28/13; 2; ; 2; ; 39/20; ; 9/4; ; 21/10; ; ; 28/13; 2; ; 2; 28/13; ; ; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-30 02:24:15 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; ; ; 7/5; 7/5; ; 13/10; 11/8; ; 23/18; 7/5; ; 11/8; ; 27/20; ; 5/4; ; 5/4; ; ; 23/18; 7/5; ; 7/5; 13/10; ; ; 11/8; 
Wrexham; ; ; 2; 2; ; 19/10; 2; ; 39/19; 2; ; 9/5; ; 41/20; ; 19/10; ; 39/19; ; ; 39/19; 2; ; 21/10; 21/10; ; ; 19/10; 
Draw; ; ; 2; 11/5; ; 21/10; 21/10; ; 28/13; 2; ; 2; ; 39/20; ; 9/4; ; 11/5; ; ; 28/13; 2; ; 2; 9/4; ; ; 19/10; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-30 10:24:13 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; ; ; 26/19; ; ; 13/10; 11/8; ; 23/18; 11/8; ; 5/4; ; ; ; 5/4; ; 13/10; ; ; 23/18; ; ; ; 13/10; ; ; ; 
Wrexham; ; ; 2; ; ; 19/10; 2; ; 39/19; 2; ; 2; ; ; ; 19/10; ; 39/19; ; ; 39/19; ; ; ; 21/10; ; ; ; 
Draw; ; ; 19/10; ; ; 21/10; 11/5; ; 28/13; 19/10; ; 2; ; ; ; 9/4; ; 28/13; ; ; 28/13; ; ; ; 11/5; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2017-12-30 14:24:51 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Gateshead; ; ; ; ; ; 13/10; 11/8; ; ; ; ; ; ; ; ; 5/4; ; 23/17; ; ; ; ; ; ; 23/17; ; ; ; 
Wrexham; ; ; ; ; ; 19/10; 2; ; ; ; ; ; ; ; ; 19/10; ; 39/19; ; ; ; ; ; ; 21/10; ; ; ; 
Draw; ; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; ; ; 9/4; ; 39/19; ; ; ; ; ; ; 21/10; ; ; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-27 22:21:23 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Gateshead; 7/5; 6/5; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; 13/10; ; 7/5; ; ; ; ; 11/8; 7/5; 7/5; ; 1; ; 
Wrexham; 19/10; 11/5; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; 15/8; ; 19/10; ; ; ; ; 2; 19/10; 19/10; ; 6/4; ; 
Draw; 9/4; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; 21/10; ; 9/4; ; ; ; ; 9/4; 9/4; 9/4; ; 7/4; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-28 02:22:06 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Gateshead; 7/5; 6/5; ; ; ; ; ; ; ; ; 7/5; 5/4; ; ; ; 13/10; ; 7/5; ; ; ; ; 11/8; 7/5; 7/5; ; 5/4; ; 
Wrexham; 19/10; 11/5; ; ; ; ; ; ; ; ; 15/8; 19/10; ; ; ; 19/10; ; 19/10; ; ; ; ; 2; 19/10; 19/10; ; 13/8; ; 
Draw; 9/4; 9/4; ; ; ; ; ; ; ; ; 11/5; 21/10; ; ; ; 21/10; ; 9/4; ; ; ; ; 9/4; 9/4; 9/4; ; 13/8; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-28 10:21:58 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Gateshead; 7/5; 6/5; ; ; 153/ 100; 5/4; ; ; 11/8; ; 7/5; 5/4; ; ; ; 13/10; ; 7/5; ; ; 11/8; ; 11/8; 7/5; 7/5; ; 10/9; ; 
Wrexham; 19/10; 11/5; ; ; 199/ 100; 15/8; ; ; 24/13; ; 15/8; 9/5; ; ; ; 15/8; ; 19/10; ; ; 24/13; ; 2; 19/10; 19/10; ; 17/10; ; 
Draw; 9/4; 9/4; ; ; 119/ 50; 11/5; ; ; 11/5; ; 9/4; 11/5; ; ; ; 21/10; ; 9/4; ; ; 11/5; ; 9/4; 9/4; 9/4; ; 19/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-28 14:23:00 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Gateshead; 7/5; 6/5; ; ; 153/ 100; 5/4; ; ; 11/8; ; 7/5; 5/4; ; ; 11/8; 13/10; ; 7/5; ; ; 11/8; ; 11/8; 7/5; 7/5; ; 13/10; ; 
Wrexham; 19/10; 11/5; ; ; 199/ 100; 15/8; ; ; 24/13; ; 15/8; 9/5; ; ; 19/10; 15/8; ; 24/13; ; ; 24/13; ; 2; 19/10; 19/10; ; 9/5; ; 
Draw; 9/4; 9/4; ; ; 119/ 50; 11/5; ; ; 11/5; ; 11/5; 11/5; ; ; 9/4; 21/10; ; 9/4; ; ; 11/5; ; 9/4; 9/4; 9/4; ; 19/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-28 18:22:19 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Gateshead; 27/20; 6/5; 23/17; ; 29/20; 13/10; ; ; 11/8; 27/20; 7/5; 13/10; ; 27/20; 11/8; 13/10; ; 7/5; ; 9/7; 11/8; 7/5; 11/8; 11/8; 7/5; ; 23/20; ; 
Wrexham; 2; 11/5; 19/10; ; 52/25; 15/8; ; ; 24/13; 19/10; 19/10; 9/5; ; 39/20; 15/8; 15/8; ; 24/13; ; 30/17; 24/13; 15/8; 2; 39/20; 19/10; ; 17/10; ; 
Draw; 23/10; 9/4; 21/10; ; 121/ 50; 11/5; ; ; 11/5; 21/10; 11/5; 21/10; ; 21/10; 23/10; 21/10; ; 11/5; ; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; ; 19/10; ; 
META; english/non-league/national-league/gateshead-v-wrexham; 2018-01-28 22:24:52 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
