META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-06 22:21:35 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; ; 1; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boreham Wood; ; 13/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-07 02:21:23 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; ; 1; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boreham Wood; ; 13/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-07 10:21:23 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; ; 1; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boreham Wood; ; 13/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-07 14:25:53 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 1; 1; 107/100; ; ; ; 1; 1; 1; 1; ; 1; 1; 19/20; 1; 21/20; 1; 42/41; 1; 1; 21/20; 1; 21/20; ; 10/11; ; 
Draw; 5/2; 12/5; 9/4; 23/10; 129/50; ; ; ; 23/10; 9/4; 12/5; 21/10; ; 9/4; 5/2; 9/4; 23/10; 12/5; 23/10; 40/17; 23/10; 12/5; 12/5; 49/20; 27/11; ; 1/50; ; 
Boreham Wood; 13/5; 13/5; 5/2; 5/2; 14/5; ; ; ; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; 27/11; 5/2; 9/4; 5/2; 13/5; 13/5; 13/5; 27/11; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-07 18:22:51 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 1; 1; 107/100; 19/20; ; ; 1; 1; 1; 1; ; 1; 1; 19/20; 1; 1; 1; 42/41; 1; 1; 21/20; 1; 1; ; 10/11; 20/21; 
Draw; 5/2; 12/5; 9/4; 23/10; 64/25; 23/10; ; ; 23/10; 9/4; 23/10; 21/10; ; 9/4; 5/2; 9/4; 23/10; 12/5; 23/10; 40/17; 23/10; 12/5; 12/5; 49/20; 12/5; ; 21/10; 21/10; 
Boreham Wood; 13/5; 13/5; 5/2; 5/2; 141/50; 5/2; ; ; 5/2; 5/2; 13/5; 5/2; ; 5/2; 5/2; 5/2; 5/2; 28/11; 5/2; 9/4; 5/2; 13/5; 13/5; 13/5; 13/5; ; 1/50; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-07 22:23:27 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 109/100; 19/20; ; ; 1; 21/20; 1; 1; ; 21/20; 1; 1; 1; 1; 1; 17/16; 1; 1; 21/20; 1; 1; ; 20/21; 20/21; 
Draw; 5/2; 12/5; 11/5; 23/10; 49/20; 23/10; ; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 40/17; ; 21/10; 21/10; 
Boreham Wood; 13/5; 13/5; 13/5; 5/2; 72/25; 5/2; ; ; 5/2; 13/5; 13/5; 5/2; ; 13/5; 13/5; 5/2; 5/2; 45/17; 5/2; 9/4; 5/2; 11/4; 13/5; 11/4; 45/17; ; 13/5; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-08 02:23:17 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 109/100; 19/20; ; ; 1; 21/20; 1; 1; ; 21/20; 1; 1; 1; 1; 1; 17/16; 1; 1; 21/20; 1; 1; ; 20/21; 20/21; 
Draw; 5/2; 12/5; 11/5; 23/10; 49/20; 23/10; ; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
Boreham Wood; 13/5; 13/5; 13/5; 5/2; 72/25; 5/2; ; ; 5/2; 13/5; 13/5; 5/2; ; 13/5; 13/5; 5/2; 5/2; 45/17; 5/2; 9/4; 5/2; 11/4; 13/5; 11/4; 45/17; ; 13/5; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-08 10:22:17 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 109/100; 19/20; ; ; 1; 21/20; 1; 20/21; ; 21/20; 1; 19/20; 1; 1; 1; 17/16; 1; 1; 1; 1; 1; ; 1; 20/21; 
Draw; 5/2; 12/5; 11/5; 23/10; 62/25; 23/10; ; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 9/4; 23/10; 40/17; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 40/17; ; 21/10; 21/10; 
Boreham Wood; 13/5; 13/5; 13/5; 5/2; 143/50; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; ; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 9/4; 5/2; 11/4; 11/4; 11/4; 45/17; ; 5/2; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-08 14:24:10 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 21/20; 1; 109/100; 19/20; 1; ; 1; 21/20; 21/20; 1; ; 21/20; 1; 19/20; 1; 1; 1; 17/16; 1; 1; 1; 1; 1; ; ; 20/21; 
Draw; 5/2; 12/5; 11/5; 12/5; 62/25; 23/10; 23/10; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 27/11; 23/10; 23/10; 12/5; 23/10; 40/17; ; 12/5; 21/10; 
Boreham Wood; 13/5; 14/5; 13/5; 11/4; 143/50; 5/2; 13/5; ; 5/2; 13/5; 5/2; 5/2; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; 11/4; 11/4; 11/4; 45/17; ; ; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-08 18:24:33 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 21/20; 1; 109/100; 19/20; 1; ; 1; 21/20; 1; 1; ; 21/20; 1; 19/20; 1; 1; 1; 17/16; 1; 1; 1; 1; 1; ; ; 20/21; 
Draw; 5/2; 12/5; 11/5; 12/5; 62/25; 23/10; 23/10; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 27/11; 23/10; 23/10; 12/5; 23/10; 40/17; ; 12/5; 21/10; 
Boreham Wood; 13/5; 14/5; 13/5; 11/4; 143/50; 5/2; 13/5; ; 5/2; 13/5; 13/5; 5/2; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; 11/4; 11/4; 11/4; 45/17; ; 13/5; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-08 22:23:22 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 21/20; 1; 109/100; 19/20; 1; ; 1; 21/20; 1; 1; ; 21/20; 1; 19/20; 1; 1; 1; 17/16; 1; 1; 1; 1; 1; ; ; 20/21; 
Draw; 5/2; 12/5; 11/5; 12/5; 62/25; 23/10; 23/10; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 27/11; 23/10; 23/10; 12/5; 23/10; 40/17; ; 12/5; 23/10; 
Boreham Wood; 13/5; 14/5; 13/5; 11/4; 143/50; 5/2; 13/5; ; 5/2; 13/5; 13/5; 5/2; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; 11/4; 11/4; 11/4; 45/17; ; 13/5; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-09 02:22:32 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 21/20; 1; 28/25; 19/20; 1; ; 1; 21/20; 21/20; 1; ; 21/20; 1; 1; 1; 1; 1; 17/16; 1; 21/20; 21/20; 21/20; 1; ; 1; 20/21; 
Draw; 5/2; 23/10; 11/5; 12/5; 123/50; 23/10; 23/10; ; 23/10; 11/5; 23/10; 21/10; ; 43/20; 12/5; 11/5; 23/10; 40/17; 23/10; 27/11; 23/10; 23/10; 12/5; 23/10; 40/17; ; 9/4; 21/10; 
Boreham Wood; 13/5; 14/5; 5/2; 11/4; 139/50; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 5/2; 13/5; 5/2; 5/2; 28/11; 5/2; 12/5; 5/2; 13/5; 13/5; 53/20; 13/5; ; 5/2; 5/2; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2018-01-09 10:22:52 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 23/20; 11/10; 6/5; 11/10; 63/50; 21/20; 6/5; ; 13/12; 6/5; 23/20; 11/10; ; 11/10; 23/20; 11/10; 1; 15/13; 1; 19/16; 13/12; 6/5; 23/20; 23/20; 15/13; ; 23/20; 23/20; 
Draw; 5/2; 23/10; 21/10; 23/10; 61/25; 9/4; 23/10; ; 11/5; 21/10; 9/4; 21/10; ; 43/20; 23/10; 11/5; 23/10; 23/10; 23/10; 27/11; 11/5; 23/10; 23/10; 23/10; 23/10; ; 11/5; 21/10; 
Boreham Wood; 11/5; 13/5; 11/5; 5/2; 121/50; 23/10; 23/10; ; 40/17; 11/5; 23/10; 21/10; ; 47/20; 23/10; 9/4; 5/2; 9/4; 5/2; 21/10; 40/17; 23/10; 12/5; 23/10; 23/10; ; 5/2; 12/5; 
