META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-23 14:25:04 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 27/20; ; ; 10/9; ; 
Leyton Orient; 15/8; ; ; 9/5; ; ; 9/5; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; 15/8; ; ; 11/8; ; 
Draw; 12/5; ; ; 23/10; ; ; 23/10; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; 47/20; ; ; 21/10; ; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-23 18:24:15 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; 13/10; 143/ 100; ; 11/8; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; 7/5; ; 27/20; ; ; 1; ; 
Leyton Orient; 15/8; 19/10; ; 2; 97/50; 9/5; 15/8; ; 24/13; ; 15/8; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 32/19; 24/13; 15/8; 19/10; 15/8; 9/5; ; 7/5; 6/4; 
Draw; 12/5; 23/10; ; 12/5; 5/2; 23/10; 23/10; ; 40/17; ; 23/10; 11/5; ; 9/4; 12/5; 9/4; 11/5; 40/17; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 40/17; ; 21/10; 21/10; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-24 18:23:40 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; ; 13/10; 6/4; 11/8; 11/8; ; 23/18; ; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 26/19; 23/18; 7/5; 11/8; 27/20; 7/5; ; 6/5; 7/5; 
Leyton Orient; 15/8; 19/10; ; 2; 97/50; 9/5; 15/8; ; 24/13; ; 9/5; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 16/9; 24/13; 15/8; 19/10; 15/8; 9/5; ; 7/5; 6/4; 
Draw; 12/5; 23/10; ; 12/5; 5/2; 11/5; 23/10; ; 40/17; ; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 40/17; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 40/17; ; 9/4; 21/10; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-24 22:23:43 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; ; 13/10; 6/4; 11/8; 13/10; ; 23/18; ; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 26/19; 23/18; 7/5; 11/8; 27/20; 7/5; ; 6/5; 13/10; 
Leyton Orient; 15/8; 15/8; ; 2; 97/50; 9/5; 15/8; ; 24/13; ; 15/8; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 16/9; 24/13; 15/8; 19/10; 15/8; 9/5; ; 13/8; 9/5; 
Draw; 12/5; 23/10; ; 12/5; 5/2; 11/5; 23/10; ; 40/17; ; 11/5; 11/5; ; 9/4; 12/5; 9/4; 11/5; 40/17; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 40/17; ; 23/10; 21/10; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-25 02:23:45 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; ; 13/10; 151/ 100; 11/8; 11/8; ; 23/18; ; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 26/19; 23/18; 7/5; 11/8; 27/20; 7/5; ; 13/10; 13/10; 
Leyton Orient; 15/8; 15/8; ; 2; 193/ 100; 9/5; 15/8; ; 24/13; ; 15/8; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 16/9; 24/13; 15/8; 19/10; 15/8; 9/5; ; 19/10; 9/5; 
Draw; 12/5; 23/10; ; 12/5; 5/2; 11/5; 23/10; ; 40/17; ; 11/5; 11/5; ; 9/4; 12/5; 9/4; 11/5; 40/17; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 40/17; ; 12/5; 9/4; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-25 10:23:47 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; ; 13/10; 36/25; 5/4; 13/10; ; 23/18; ; 13/10; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 26/19; 23/18; 7/5; 11/8; 27/20; 7/5; ; 27/20; 27/20; 
Leyton Orient; 15/8; 15/8; ; 2; 197/ 100; 15/8; 15/8; ; 24/13; ; 2; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 16/9; 24/13; 15/8; 19/10; 15/8; 9/5; ; 19/10; 15/8; 
Draw; 12/5; 23/10; ; 12/5; 129/ 50; 11/5; 23/10; ; 40/17; ; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 40/17; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 40/17; ; 12/5; 11/5; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-25 14:23:49 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; ; 13/10; 36/25; 5/4; 13/10; ; 23/18; ; 13/10; 13/10; ; 27/20; 11/8; 13/10; 13/10; 23/17; 13/10; 26/19; 23/18; 7/5; 11/8; 27/20; 23/17; ; 27/20; 27/20; 
Leyton Orient; 15/8; 15/8; ; 2; 197/ 100; 15/8; 15/8; ; 24/13; ; 2; 7/4; ; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 16/9; 24/13; 15/8; 19/10; 15/8; 24/13; ; 19/10; 19/10; 
Draw; 12/5; 23/10; ; 12/5; 129/ 50; 11/5; 23/10; ; 40/17; ; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 12/5; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 12/5; ; 12/5; 11/5; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-25 18:23:45 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; 23/17; 13/10; 36/25; 5/4; 11/8; ; 23/18; 27/20; 13/10; 13/10; ; 27/20; 11/8; 13/10; 13/10; 23/17; 13/10; 4/3; 23/18; 7/5; 11/8; 27/20; 23/17; ; 27/20; 27/20; 
Leyton Orient; 15/8; 15/8; 9/5; 2; 197/ 100; 15/8; 15/8; ; 24/13; 9/5; 2; 7/4; ; 37/20; 9/5; 9/5; 7/4; 9/5; 7/4; 35/19; 24/13; 15/8; 19/10; 15/8; 24/13; ; 19/10; 19/10; 
Draw; 12/5; 23/10; 9/4; 12/5; 129/ 50; 11/5; 12/5; ; 40/17; 9/4; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 12/5; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 12/5; ; 12/5; 11/5; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-25 22:23:49 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; 23/17; 13/10; 36/25; 5/4; 11/8; ; 23/18; 27/20; 13/10; 13/10; ; 27/20; 11/8; 13/10; 13/10; 23/17; 13/10; 4/3; 23/18; 7/5; 11/8; 27/20; 23/17; ; ; 27/20; 
Leyton Orient; 15/8; 15/8; 9/5; 2; 197/ 100; 15/8; 15/8; ; 24/13; 9/5; 2; 7/4; ; 37/20; 9/5; 9/5; 7/4; 9/5; 7/4; 35/19; 24/13; 15/8; 19/10; 15/8; 24/13; ; 19/10; 19/10; 
Draw; 12/5; 23/10; 9/4; 12/5; 129/ 50; 11/5; 12/5; ; 40/17; 9/4; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 12/5; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 12/5; ; ; 11/5; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-26 02:23:48 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 13/10; 23/17; 13/10; 36/25; 5/4; 11/8; ; 23/18; 27/20; 13/10; 13/10; ; 27/20; 11/8; 13/10; 13/10; 23/17; 13/10; 4/3; 23/18; 7/5; 11/8; 27/20; 23/17; ; 11/8; 27/20; 
Leyton Orient; 15/8; 15/8; 9/5; 2; 197/ 100; 15/8; 15/8; ; 24/13; 9/5; 19/10; 7/4; ; 37/20; 9/5; 9/5; 7/4; 9/5; 7/4; 35/19; 24/13; 15/8; 19/10; 15/8; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 9/4; 12/5; 129/ 50; 11/5; 12/5; ; 40/17; 9/4; 9/4; 11/5; ; 9/4; 12/5; 9/4; 11/5; 12/5; 11/5; 27/11; 40/17; 12/5; 12/5; 47/20; 12/5; ; ; 9/4; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-26 10:24:07 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 6/4; 13/10; 16/11; 13/8; 157/ 100; 7/5; 6/4; ; 11/8; 6/4; 6/4; 6/4; ; 6/4; 6/4; 7/5; 13/10; 16/11; 13/10; 19/12; 11/8; 7/5; 31/20; 29/20; 16/11; ; 6/4; 7/5; 
Leyton Orient; 17/10; 9/5; 28/17; 8/5; 93/50; 13/8; 7/4; ; 7/4; 17/10; 17/10; 31/20; ; 33/20; 17/10; 8/5; 7/4; 17/10; 7/4; 19/12; 7/4; 7/4; 13/8; 7/4; 17/10; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 9/4; 12/5; 62/25; 9/4; 23/10; ; 23/10; 11/5; 9/4; 21/10; ; 11/5; 23/10; 9/4; 11/5; 40/17; 11/5; 12/5; 23/10; 12/5; 12/5; 47/20; 40/17; ; 23/10; 9/4; 
META; english/non-league/national-league/leyton-orient-v-dagenham-redbridge; 2017-12-26 14:25:42 GMT+2; 2017-12-26 13:00; Nothing; Xlenovo
Dagenham & Redbridge; 31/20; 6/4; 6/4; 13/8; 163/ 100; 6/4; 6/4; ; 10/7; 6/4; 6/4; 29/20; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 53/35; 10/7; 6/4; 31/20; 31/20; 17/11; ; 13/8; 13/8; 
Leyton Orient; 17/10; 17/10; 28/17; 8/5; 91/50; 8/5; 17/10; ; 28/17; 33/20; 17/10; 13/8; ; 17/10; 17/10; 8/5; 6/4; 28/17; 6/4; 32/19; 28/17; 13/8; 7/4; 33/20; 28/17; ; 17/10; 7/4; 
Draw; 12/5; 9/4; 11/5; 12/5; 61/25; 11/5; 23/10; ; 40/17; 11/5; 9/4; 21/10; ; 43/20; 23/10; 11/5; 11/5; 23/10; 11/5; 40/17; 40/17; 23/10; 23/10; 23/10; 40/17; ; 23/10; 23/10; 
