META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-13 22:21:28 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Draw; 9/4; 12/5; ; 23/10; ; 21/10; 11/5; ; 11/5; ; 11/5; 21/10; ; ; ; 11/5; ; 28/13; ; ; 11/5; ; 23/10; ; 11/5; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-15 10:22:04 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 5/4; 13/10; ; 11/10; ; 6/5; 6/5; ; 6/5; ; 6/5; 6/5; ; ; ; 6/5; 6/5; 15/13; 6/5; ; 6/5; ; 5/4; ; 6/5; ; ; ; 
Dover; 11/5; 2; ; 11/5; ; 21/10; 21/10; ; 28/13; ; 11/5; 2; ; ; ; 2; 11/5; 21/10; 11/5; ; 28/13; ; 11/5; ; 21/10; ; ; ; 
Draw; 9/4; 12/5; ; 23/10; ; 21/10; 11/5; ; 11/5; ; 11/5; 21/10; ; ; ; 11/5; 21/10; 28/13; 21/10; ; 11/5; ; 23/10; ; 11/5; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-15 14:21:43 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 5/4; 5/4; ; 6/5; ; 13/10; 13/10; ; ; ; 5/4; 6/5; 5/4; 6/5; 25/19; 6/5; 7/5; 7/5; 11/8; 5/4; ; ; ; 
Dover; 2; 2; ; 11/5; 103/50; 21/10; 2; ; 28/13; ; 21/10; 19/10; ; ; ; 2; 11/5; 2; 11/5; 20/11; 28/13; 2; 2; 2; 2; ; ; ; 
Draw; 9/4; 12/5; ; 23/10; 47/20; 21/10; 11/5; ; 11/5; ; 21/10; 2; ; ; ; 21/10; 21/10; 28/13; 21/10; 28/13; 11/5; 85/40; 11/5; 11/5; 28/13; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-15 18:25:00 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 13/10; 13/10; ; 6/5; ; 7/5; 13/10; ; ; 7/5; 13/10; 6/5; 23/17; 6/5; 25/19; 6/5; 7/5; 7/5; 7/5; 23/17; ; ; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 28/13; ; 2; 19/10; ; ; 2; 19/10; 11/5; 37/19; 11/5; 20/11; 28/13; 2; 2; 2; 37/19; ; ; ; 
Draw; 9/4; 11/5; ; 23/10; 56/25; 2; 21/10; ; 11/5; ; 21/10; 2; ; ; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 2; 11/5; 21/10; 21/10; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-15 22:23:05 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 13/10; 13/10; ; 4/3; ; 7/5; 13/10; ; ; 7/5; 13/10; 6/5; 23/17; 6/5; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 23/20; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; ; 2; 19/10; 11/5; 37/19; 11/5; 20/11; 2; 2; 2; 2; 37/19; ; 9/5; ; 
Draw; 9/4; 11/5; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; ; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-16 02:22:29 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; ; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 23/20; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; ; 2; 19/10; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 9/5; ; 
Draw; 9/4; 11/5; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; ; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-16 10:23:19 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 13/10; 13/10; ; 4/3; ; 7/5; 13/10; ; ; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 23/20; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; ; 2; 19/10; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 9/5; ; 
Draw; 9/4; 11/5; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; ; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-16 14:26:24 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; ; 11/10; 6/4; 13/10; 13/10; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 7/5; 7/5; 
Dover; 2; 23/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-16 18:25:37 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 29/20; 7/5; 23/17; ; 7/5; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 7/5; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 21/10; ; 21/10; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-16 22:24:12 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-17 02:22:57 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-17 10:22:52 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 23/17; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 21/10; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-17 14:25:59 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 23/17; 23/17; 25/19; 4/3; 7/5; 29/20; 7/5; 23/17; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 19/10; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 21/10; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-17 18:21:51 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 7/5; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-17 22:21:37 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 7/5; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-18 02:21:31 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 7/5; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-18 10:21:32 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 7/5; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 7/5; ; 5/4; ; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; ; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-18 14:21:30 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 7/5; 23/17; 25/19; 4/3; 7/5; 7/5; 7/5; 7/5; ; 27/20; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 20/11; 2; 2; 2; 2; 37/19; ; 19/10; 6/4; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 2; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 19/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-18 18:21:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 7/5; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; ; 11/8; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 37/19; 2; 2; 2; 2; 37/19; ; 19/10; 19/10; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-18 22:22:57 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 7/5; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 37/19; 2; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 11/5; 21/10; 28/13; ; 21/10; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-19 02:22:54 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 7/5; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 37/19; 2; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 11/5; 21/10; 28/13; ; 19/10; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-19 10:22:39 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; ; 11/10; 6/4; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 7/5; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; ; 11/5; 43/20; 2; 2; ; 2; ; 2; 19/10; ; 39/20; 2; 2; 37/19; 37/19; 37/19; 37/19; 2; 2; 2; 2; 37/19; ; 2; 19/10; 
Draw; 9/4; 21/10; ; 23/10; 56/25; 2; 21/10; ; 21/10; ; 21/10; 2; ; 2; 21/10; 2; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 11/5; 21/10; 28/13; ; 2; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-19 14:22:46 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; 7/5; 7/5; 73/50; 13/10; 11/8; ; 4/3; 7/5; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 25/18; 4/3; 7/5; 7/5; 7/5; 7/5; ; 11/8; 7/5; 
Dover; 2; 21/10; 2; 21/10; 56/25; 15/8; 2; ; 2; 2; 2; 19/10; ; 2; 2; 2; 37/19; 2; 37/19; 79/40; 2; 2; 21/10; 2; 37/19; ; 2; 19/10; 
Draw; 9/4; 21/10; 2; 21/10; 111/50; 2; 21/10; ; 21/10; 2; 21/10; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 85/40; 85/40; 21/10; 28/13; ; 2; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-19 18:23:14 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; 7/5; 7/5; 73/50; 13/10; 7/5; ; 4/3; 7/5; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 
Dover; 2; 21/10; 2; 21/10; 56/25; 15/8; 2; ; 2; 2; 19/10; 19/10; ; 39/20; 2; 2; 37/19; 2; 37/19; 37/19; 2; 2; 21/10; 2; 37/19; ; 2; 19/10; 
Draw; 9/4; 21/10; 2; 21/10; 111/50; 2; 21/10; ; 21/10; 2; 21/10; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 85/40; 85/40; 21/10; 28/13; ; 2; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-19 22:23:33 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 7/5; 7/5; 7/5; 73/50; 13/10; 7/5; ; 4/3; 7/5; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 23/17; 23/17; 7/5; 4/3; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 
Dover; 2; 21/10; 2; 21/10; 56/25; 15/8; 2; ; 2; 2; 19/10; 19/10; ; 39/20; 2; 2; 37/19; 2; 37/19; 37/19; 2; 2; 21/10; 2; 37/19; 2; 19/10; 
Draw; 9/4; 21/10; 2; 21/10; 111/ 50; 2; 21/10; ; 21/10; 2; 21/10; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 85/40; 85/40; 21/10; 28/13; 19/10; 2; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-20 02:23:04 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 11/8; 13/10; 7/5; 67/50; 5/4; 13/10; ; 4/3; 13/10; 13/10; 6/5; ; 13/10; 13/10; 13/10; 23/17; 13/10; 23/17; 24/19; 4/3; 13/10; 13/10; 5/4; 13/10; 6/5; 5/4; 
Draw; 9/4; 21/10; 2; 21/10; 9/4; 21/10; 21/10; ; 21/10; 2; 21/10; 19/10; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 11/5; 21/10; 28/13; 19/10; 2; 
Dover; 2; 11/5; 11/5; 21/10; 61/25; 2; 11/5; ; 2; 11/5; 21/10; 9/4; ; 43/20; 11/5; 2; 37/19; 28/13; 37/19; 11/5; 2; 9/4; 11/5; 9/4; 28/13; 11/5; 21/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-20 10:22:58 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/8; 13/10; 13/10; 7/5; 11/8; 5/4; 13/10; ; 4/3; 13/10; 13/10; 5/4; ; 13/10; 13/10; 13/10; 23/17; 13/10; 23/17; 17/13; 4/3; 13/10; 11/8; 5/4; 13/10; 13/10; 13/10; 
Draw; 9/4; 2; 2; 21/10; 11/5; 2; 21/10; ; 39/19; 2; 21/10; 19/10; ; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 39/19; 2; 21/10; 21/10; 21/10; 2; 2; 
Dover; 2; 9/4; 21/10; 21/10; 121/ 50; 21/10; 11/5; ; 39/19; 21/10; 21/10; 2; ; 21/10; 23/10; 2; 37/19; 28/13; 37/19; 39/19; 39/19; 9/4; 11/5; 9/4; 28/13; 23/10; 21/10; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-20 14:25:18 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Boreham Wood; 11/10; 23/20; 11/10; 6/5; 5/4; 11/10; 6/5; ; 5/4; 11/10; 23/20; 11/10; ; 11/10; 23/20; 11/10; 5/4; 15/13; 5/4; 9/8; 5/4; 6/5; 11/10; 6/5; 15/13; 6/5; 10/9; 
Draw; 23/10; 21/10; 2; 21/10; 56/25; 2; 21/10; ; 39/19; 2; 21/10; 19/10; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 39/19; 2; 85/40; 2; 28/13; 2; 2; 
Dover; 5/2; 13/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 11/5; 5/2; 12/5; 12/5; ; 5/2; 5/2; 12/5; 21/10; 27/11; 21/10; 28/11; 11/5; 5/2; 27/10; 5/2; 5/2; 5/2; 9/4; 
META; english/non-league/national-league/boreham-wood-v-dover; 2018-01-20 18:23:24 GMT+2; 2018-01-20 15:00; In Play; Xlenovo
