META; english/non-league/national-league/tranmere-v-barrow; 2017-09-02 22:25:44 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Barrow; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-03 02:23:51 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Barrow; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-03 10:23:34 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Barrow; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-03 14:23:38 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; 4/6; 8/13; ; ; 8/13; ; 13/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; 4/6; ; 1/25; ; 
Draw; 11/4; 14/5; ; ; 11/4; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; 11/4; ; 1/4; ; 
Barrow; 4; 4; ; ; 4; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; 4; ; 1/25; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-03 18:24:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; 4/6; 8/13; ; ; 4/6; ; 13/20; ; 4/6; ; ; 8/13; 4/6; ; ; ; ; 4/6; 8/13; ; ; 4/6; ; 4/6; 4/6; ; 1/25; ; 
Draw; 11/4; 14/5; ; ; 13/5; ; 14/5; ; 13/5; ; ; 5/2; 11/4; ; ; ; ; 13/5; 13/5; ; ; 13/5; ; 14/5; 11/4; ; 1/4; ; 
Barrow; 4; 4; ; ; 4; ; 17/4; ; 15/4; ; ; 15/4; 4; ; ; ; ; 7/2; 19/5; ; ; 15/4; ; 4; 4; ; 1/25; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-03 22:23:34 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; 8/13; 8/13; 13/20; 7/10; 8/13; ; 13/20; ; 4/6; 4/6; 4/6; 8/13; 13/20; ; ; 8/13; ; 4/6; 8/13; 69/100; ; 4/6; ; 8/13; 4/6; ; 1/25; ; 
Draw; 14/5; 14/5; 27/10; 14/5; 11/4; ; 14/5; ; 13/5; 27/10; 27/10; 11/4; 57/20; ; ; 27/10; ; 13/5; 45/17; 139/50; ; 13/5; ; 14/5; 11/4; ; 1/4; ; 
Barrow; 9/2; 4; 4; 19/5; 4; ; 17/4; ; 15/4; 4; 4; 7/2; 4; ; ; 4; ; 7/2; 39/10; 49/10; ; 15/4; ; 4; 4; ; 1/25; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-04 02:23:48 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Tranmere; 8/13; 8/13; 13/20; 7/10; 8/13; ; 13/20; ; 4/6; 4/6; 4/6; 8/13; 13/20; ; ; 8/13; ; 4/6; 11/18; 69/100; ; 4/6; ; 8/13; 4/6; ; 1/20; ; 
Draw; 14/5; 14/5; 27/10; 14/5; 11/4; ; 14/5; ; 13/5; 27/10; 27/10; 11/4; 57/20; ; ; 27/10; ; 13/5; 45/17; 139/50; ; 13/5; ; 14/5; 11/4; ; 21/10; ; 
Barrow; 9/2; 4; 4; 19/5; 4; ; 17/4; ; 15/4; 4; 4; 7/2; 4; ; ; 4; ; 7/2; 39/10; 49/10; ; 15/4; ; 4; 4; ; 1/20; ; 
META; english/non-league/national-league/tranmere-v-barrow; 2017-09-04 10:23:40 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
