META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-15 02:24:52 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidenhead Utd; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-15 10:24:35 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidenhead Utd; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-15 14:24:45 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidenhead Utd; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-15 18:23:55 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-15 22:24:36 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; ; ; ; ; ; 3/4; ; ; ; ; 4/5; ; ; ; ; ; ; 4/5; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; ; ; ; ; ; 13/5; ; ; ; ; 13/5; ; ; ; ; ; ; 27/10; ; ; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; ; ; ; ; ; 14/5; ; ; ; ; 14/5; ; ; ; ; ; ; 16/5; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-16 02:24:20 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; ; ; 8/11; ; ; 3/4; ; ; ; ; 4/5; ; ; ; ; ; ; 4/5; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; ; ; 13/5; ; ; 13/5; ; ; ; ; 13/5; ; ; ; ; ; ; 27/10; ; ; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; ; ; 11/4; ; ; 14/5; ; ; ; ; 14/5; ; ; ; ; ; ; 16/5; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-16 10:24:15 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; 4/5; 5/6; 8/11; 4/5; ; 3/4; ; ; ; ; 4/5; 7/9; 10/13; ; ; 4/5; ; 4/5; ; 10/13; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; 5/2; 5/2; 13/5; 45/17; ; 13/5; ; ; ; ; 13/5; 5/2; 13/5; ; ; 45/17; ; 11/4; ; 45/17; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; 11/4; 3; 11/4; 29/10; ; 14/5; ; ; ; ; 14/5; 14/5; 37/13; ; ; 29/10; ; 16/5; ; 29/10; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-16 14:24:58 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; 4/5; 5/6; 8/11; 4/5; ; 3/4; ; ; ; ; 4/5; 7/9; 10/13; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; 5/2; 5/2; 13/5; 45/17; ; 13/5; ; ; ; ; 13/5; 5/2; 13/5; ; ; 45/17; ; 11/4; ; 45/17; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; 11/4; 3; 11/4; 29/10; ; 14/5; ; ; ; ; 14/5; 14/5; 37/13; ; ; 29/10; ; 16/5; ; 29/10; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-16 18:24:20 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; 4/5; 5/6; 8/11; 4/5; ; 3/4; ; ; ; ; 4/5; 7/9; 4/5; ; ; 4/5; ; 5/6; 5/6; 4/5; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; 5/2; 13/5; 13/5; 45/17; ; 13/5; ; ; ; ; 13/5; 5/2; 45/17; ; ; 45/17; ; 13/5; 27/10; 27/10; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; 11/4; 29/10; 11/4; 29/10; ; 14/5; ; ; ; ; 14/5; 14/5; 29/10; ; ; 29/10; ; 16/5; 59/20; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-16 22:24:21 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; 4/5; 5/6; 8/11; 4/5; ; 3/4; ; ; ; ; 4/5; 7/9; 4/5; ; ; 4/5; 5/6; 5/6; 5/6; 4/5; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; 5/2; 13/5; 13/5; 45/17; ; 13/5; ; ; ; ; 13/5; 5/2; 45/17; ; ; 45/17; 11/4; 13/5; 27/10; 27/10; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; 11/4; 29/10; 11/4; 29/10; ; 14/5; ; ; ; ; 14/5; 14/5; 29/10; ; ; 29/10; 3; 16/5; 59/20; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-17 02:24:06 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Dover; 5/6; 5/6; ; ; 4/5; 4/5; 5/6; 8/11; 4/5; ; 3/4; ; ; ; ; 4/5; 7/9; 4/5; ; ; 4/5; 5/6; 5/6; 5/6; 4/5; ; ; ; 
Draw; 11/4; 5/2; ; ; 13/5; 5/2; 5/2; 13/5; 45/17; ; 13/5; ; ; ; ; 13/5; 5/2; 45/17; ; ; 45/17; 11/4; 13/5; 27/10; 27/10; ; ; ; 
Maidenhead Utd; 3; 3; ; ; 31/10; 11/4; 29/10; 11/4; 29/10; ; 14/5; ; ; ; ; 14/5; 14/5; 29/10; ; ; 29/10; 3; 16/5; 59/20; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-maidenhead-utd; 2017-10-17 10:24:26 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
