META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-21 22:25:21 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; 4/7; ; ; 1/3; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; 3; ; ; 6/4; ; 
Torquay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; 9/2; ; ; 9/5; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-22 02:24:12 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 8/13; ; ; ; ; 3/5; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; 3/5; 4/7; ; ; 1/3; ; 
Draw; 3; 14/5; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; 3; 3; ; ; 9/4; ; 
Torquay; 9/2; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; 9/2; 9/2; ; ; 9/5; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-22 10:24:53 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 8/13; ; ; ; ; 4/7; 4/9; 6/11; ; 8/15; 11/20; ; ; ; 4/7; ; 5/9; ; ; 6/11; 4/7; 11/20; 4/7; 4/7; ; 4/9; ; 
Draw; 3; 14/5; ; ; ; ; 29/10; 3; 37/13; ; 3; 13/5; ; ; ; 14/5; ; 56/19; ; ; 37/13; 3; 3; 3; 3; ; 11/5; ; 
Torquay; 9/2; 4; ; ; ; ; 9/2; 9/2; 22/5; ; 9/2; 9/2; ; ; ; 9/2; ; 50/11; ; ; 22/5; 9/2; 5; 9/2; 23/5; ; 7/2; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-22 14:25:13 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 8/13; 8/15; ; 8/15; ; 4/7; 4/9; 6/11; 8/15; 4/7; 11/20; ; ; 3/5; 8/15; 8/15; 5/9; 31/50; 8/15; 6/11; 4/7; 11/20; 4/7; 5/9; ; 8/15; ; 
Draw; 3; 14/5; 29/10; ; 14/5; ; 29/10; 3; 37/13; 14/5; 29/10; 13/5; ; ; 14/5; 14/5; 14/5; 56/19; 13/4; 3; 37/13; 3; 3; 3; 3; ; 11/5; ; 
Torquay; 9/2; 4; 19/4; ; 4; ; 9/2; 9/2; 22/5; 19/4; 9/2; 9/2; ; ; 9/2; 9/2; 17/4; 50/11; 24/5; 4; 22/5; 9/2; 5; 9/2; 23/5; ; 1/50; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-22 18:24:07 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 4/7; 4/7; ; 8/15; 1/2; 4/7; 4/9; 6/11; 4/7; 4/7; 11/20; ; ; 3/5; 4/7; 8/15; 4/7; 63/100; 6/11; 6/11; 4/7; 4/7; 4/7; 4/7; ; 1/4; ; 
Draw; 3; 29/10; 14/5; ; 14/5; 29/10; 29/10; 3; 37/13; 14/5; 29/10; 13/5; ; ; 3; 14/5; 14/5; 58/19; 13/4; 56/19; 37/13; 3; 3; 3; 58/19; ; 6/5; ; 
Torquay; 19/4; 19/4; 17/4; ; 4; 9/2; 9/2; 9/2; 22/5; 17/4; 9/2; 9/2; ; ; 4; 9/2; 17/4; 74/17; 47/10; 39/10; 22/5; 17/4; 19/4; 9/2; 74/17; ; 6/5; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-22 22:24:36 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 4/7; 4/7; ; 8/15; 8/15; 4/7; 1/2; 6/11; 4/7; 4/7; 11/20; ; ; 3/5; 4/7; 8/15; 4/7; 63/100; 6/11; 6/11; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 
Draw; 3; 29/10; 14/5; ; 14/5; 29/10; 29/10; 11/4; 37/13; 14/5; 29/10; 13/5; ; ; 3; 14/5; 14/5; 3; 13/4; 56/19; 37/13; 3; 3; 3; 58/19; ; 3; ; 
Torquay; 19/4; 19/4; 17/4; ; 4; 4; 9/2; 9/2; 22/5; 17/4; 9/2; 9/2; ; ; 4; 9/2; 17/4; 74/17; 47/10; 39/10; 22/5; 17/4; 19/4; 9/2; 74/17; ; 4; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-23 02:23:34 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 4/7; 4/7; ; 8/15; 8/15; 4/7; 8/15; 6/11; 4/7; 4/7; 11/20; ; ; 3/5; 4/7; 8/15; 4/7; 63/100; 6/11; 6/11; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 
Draw; 3; 29/10; 14/5; ; 14/5; 29/10; 29/10; 11/4; 37/13; 14/5; 29/10; 13/5; ; ; 3; 14/5; 14/5; 3; 13/4; 56/19; 37/13; 3; 3; 3; 58/19; ; 14/5; ; 
Torquay; 19/4; 19/4; 17/4; ; 4; 4; 9/2; 4; 22/5; 17/4; 21/5; 9/2; ; ; 4; 9/2; 17/4; 43/10; 47/10; 39/10; 22/5; 17/4; 19/4; 9/2; 74/17; ; 21/5; ; 
META; english/non-league/national-league/ebbsfleet-united-v-torquay; 2017-10-23 10:23:37 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Ebbsfleet United; 4/7; 8/13; 4/7; 6/10; 8/15; 8/15; 4/7; 1/2; 6/11; 4/7; 8/15; 11/20; ; ; 3/5; 4/7; 8/15; 4/7; 16/25; 6/11; 6/11; 4/7; 4/7; 3/5; 4/7; ; 4/7; ; 
