META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-28 22:26:51 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-29 22:27:10 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 6/5; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; ; 13/10; 5/4; 6/5; 5/4; 5/4; 141/100; 11/9; 23/18; ; ; 5/4; ; 5/4; 5/4; 
AFC Fylde; 2; 9/5; 19/10; 15/8; 2; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; ; 2; 15/8; 7/4; 7/4; 24/13; 52/25; 19/11; 7/4; ; ; 2; ; 15/8; 9/5; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; ; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 28/11; 5/2; ; ; 12/5; ; 11/5; 9/4; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-30 02:23:59 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 6/5; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; ; 13/10; 5/4; 6/5; 5/4; 5/4; 141/100; 11/9; 23/18; ; ; 5/4; ; 6/5; ; 
AFC Fylde; 2; 9/5; 19/10; 15/8; 2; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; ; 2; 15/8; 7/4; 7/4; 24/13; 52/25; 19/11; 7/4; ; ; 2; ; 15/8; 9/5; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; ; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 28/11; 5/2; ; ; 12/5; ; 23/10; 9/4; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-30 14:25:40 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 5/4; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; ; 13/10; 5/4; 6/5; 5/4; 5/4; 27/20; 11/9; 23/18; ; ; 5/4; ; 6/5; 5/4; 
AFC Fylde; 2; 9/5; 19/10; 15/8; 19/10; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; ; 2; 15/8; 7/4; 7/4; 24/13; 52/25; 19/11; 7/4; ; ; 2; ; 15/8; 9/5; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; ; 23/10; 12/5; 12/5; 5/2; 12/5; 131/50; 28/11; 5/2; ; ; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-30 18:25:30 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 5/4; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 27/20; 11/9; 23/18; ; ; 5/4; ; 6/5; 5/4; 
AFC Fylde; 2; 15/8; 19/10; 15/8; 19/10; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; 15/8; 2; 15/8; 7/4; 7/4; 19/10; 52/25; 19/11; 7/4; ; ; 2; ; 9/5; 9/5; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; 21/10; 23/10; 12/5; 12/5; 5/2; 12/5; 131/50; 28/11; 5/2; ; ; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-30 22:25:09 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 5/4; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 27/20; 11/9; 23/18; ; ; 5/4; ; 6/5; 5/4; 
AFC Fylde; 2; 15/8; 19/10; 15/8; 19/10; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; 15/8; 2; 15/8; 7/4; 7/4; 19/10; 52/25; 19/11; 7/4; ; ; 2; ; 9/5; 9/5; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; 21/10; 23/10; 12/5; 12/5; 5/2; 27/11; 131/50; 28/11; 5/2; ; ; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-31 02:24:31 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; 5/4; 5/4; 5/4; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 27/20; 11/9; 23/18; ; ; 5/4; ; 6/5; 5/4; 
AFC Fylde; 2; 19/10; 19/10; 15/8; 19/10; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; 15/8; 2; 15/8; 7/4; 7/4; 19/10; 52/25; 19/11; 7/4; ; ; 2; ; 9/5; 9/5; 
Draw; 5/2; 5/2; 47/20; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; 21/10; 23/10; 12/5; 12/5; 5/2; 27/11; 131/50; 28/11; 5/2; ; ; 12/5; ; 23/10; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-31 10:24:09 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 5/4; 13/10; ; 5/4; 5/4; 61/50; 13/10; 6/5; 23/18; 5/4; 5/4; 6/5; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 27/20; 11/9; 23/18; ; ; 5/4; ; 6/5; 5/4; 
AFC Fylde; 2; 19/10; ; 15/8; 19/10; 7/4; 19/10; 2; 7/4; 28/15; 15/8; 7/4; 39/20; 15/8; 2; 15/8; 7/4; 7/4; 19/10; 52/25; 19/11; 7/4; ; ; 2; ; 15/8; 9/5; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; 21/10; 23/10; 12/5; 12/5; 5/2; 27/11; 131/50; 28/11; 5/2; ; ; 12/5; ; 23/10; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-31 14:24:45 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 5/4; 7/5; 61/50; 7/5; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 6/5; 5/4; 7/5; 6/4; 14/11; 23/18; ; ; 11/8; ; 13/10; 7/5; 
AFC Fylde; 7/4; 19/10; 7/4; 15/8; 9/5; 7/4; 9/5; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 15/8; 48/29; 7/4; ; ; 15/8; ; 7/4; 13/8; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 21/10; 5/2; 12/5; 12/5; 5/2; 27/11; 13/5; 28/11; 5/2; ; ; 12/5; ; 12/5; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-31 18:36:16 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 5/4; 7/5; 61/50; 7/5; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 29/20; 7/5; 13/10; ; 5/4; 7/5; 6/4; 14/11; 23/18; ; ; 11/8; ; 27/20; 13/10; 
AFC Fylde; 7/4; 9/5; 7/4; 15/8; 9/5; 7/4; 9/5; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; ; 7/4; 17/10; 15/8; 48/29; 7/4; ; ; 15/8; ; 13/8; 6/4; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 12/5; ; 5/2; 27/11; 13/5; 28/11; 5/2; ; ; 12/5; ; 12/5; 9/5; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-08-31 22:24:12 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 5/4; 7/5; 61/50; 7/5; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 29/20; 7/5; 13/10; ; 5/4; 7/5; 6/4; 14/11; 23/18; ; ; 11/8; ; 13/10; 7/5; 
AFC Fylde; 7/4; 9/5; 7/4; 15/8; 9/5; 7/4; 9/5; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; ; 7/4; 17/10; 15/8; 48/29; 7/4; ; ; 15/8; ; 17/10; 13/8; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 12/5; ; 5/2; 27/11; 13/5; 28/11; 5/2; ; ; 12/5; ; 5/2; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-01 02:23:36 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 5/4; 7/5; 61/50; 7/5; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 29/20; 7/5; 11/8; 6/5; 5/4; 7/5; 6/4; 14/11; 23/18; ; ; 11/8; ; 13/10; 7/5; 
AFC Fylde; 7/4; 9/5; 7/4; 15/8; 7/4; 7/4; 9/5; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; 7/4; 7/4; 17/10; 15/8; 48/29; 7/4; ; ; 7/4; ; 17/10; 13/8; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 23/10; 12/5; 5/2; 27/11; 13/5; 28/11; 5/2; ; ; 5/2; ; 5/2; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-01 10:23:47 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 5/4; 7/5; 61/50; 29/20; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 6/4; 7/5; 11/8; ; 5/4; 7/5; 6/4; 17/13; 23/18; ; ; 11/8; ; 11/8; 7/5; 
AFC Fylde; 7/4; 9/5; 7/4; 15/8; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; ; 7/4; 17/10; 15/8; 8/5; 7/4; ; ; 7/4; ; 7/4; 13/8; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 23/10; ; 5/2; 12/5; 13/5; 5/2; 5/2; ; ; 5/2; ; 5/2; 2; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-01 14:24:05 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; ; 7/5; 7/5; 61/50; 29/20; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 6/4; 7/5; 11/8; 6/5; 5/4; 7/5; 38/25; 17/13; 23/18; ; ; 11/8; ; 11/8; 7/5; 
AFC Fylde; 7/4; 9/5; ; 19/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; 7/4; 7/4; 17/10; 93/50; 8/5; 7/4; ; ; 15/8; ; 17/10; 13/8; 
Draw; 5/2; 5/2; ; 23/10; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 23/10; 12/5; 5/2; 12/5; 129/50; 5/2; 5/2; ; ; 12/5; ; 13/5; 21/10; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-01 18:24:08 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 7/5; 7/5; 61/50; 29/20; 13/10; 23/18; 26/19; 11/8; 11/8; 7/5; 6/4; 7/5; 11/8; 6/5; 5/4; 7/5; 38/25; 26/19; 23/18; ; ; 7/5; ; 11/8; 7/5; 
AFC Fylde; 7/4; 9/5; 7/4; 19/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 7/4; 7/4; 7/4; 17/10; 93/50; 7/4; 7/4; ; ; 7/4; ; 7/4; 13/8; 
Draw; 5/2; 5/2; 47/20; 23/10; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 23/10; 12/5; 5/2; 12/5; 129/50; 5/2; 5/2; ; ; 12/5; ; 13/5; 21/10; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-01 22:24:23 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 11/8; 11/8; 7/5; 61/50; 29/20; 13/10; 23/18; 7/5; 7/5; 11/8; 7/5; 6/4; 7/5; 11/8; 6/5; 5/4; 7/5; 151/100; 26/19; 23/18; ; ; 11/8; ; 11/8; 7/5; 
AFC Fylde; 7/4; 9/5; 7/4; 19/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 9/5; 9/5; 17/10; 17/10; 7/4; 7/4; 17/10; 93/50; 7/4; 7/4; ; ; 7/4; ; 7/4; 13/8; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 11/5; 49/20; 11/5; 5/2; 23/10; 12/5; 5/2; 12/5; 13/5; 5/2; 5/2; ; ; 5/2; ; 13/5; 21/10; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-02 02:24:36 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 6/4; 13/10; 7/5; 11/8; 29/20; 61/50; 6/4; 13/10; 23/18; 7/5; 7/5; 11/8; 29/20; 6/4; 7/5; 11/8; 6/5; 5/4; 7/5; 153/100; 26/19; 23/18; ; ; 7/5; ; 11/8; 7/5; 
AFC Fylde; 17/10; 17/10; 17/10; 19/10; 17/10; 7/4; 17/10; 9/5; 7/4; 17/10; 17/10; 31/20; 7/4; 9/5; 17/10; 17/10; 7/4; 7/4; 17/10; 37/20; 7/4; 7/4; ; ; 7/4; ; 7/4; 13/8; 
Draw; 12/5; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 49/20; 11/5; 5/2; 23/10; 12/5; 5/2; 12/5; 129/50; 5/2; 5/2; ; ; 5/2; ; 13/5; 11/5; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-02 10:24:41 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 7/5; 13/10; 6/4; 8/5; 6/4; 27/20; 31/20; 7/5; 8/5; 6/4; 6/4; 7/5; 6/4; 8/5; 6/4; 16/11; 23/17; 8/5; 17/11; 161/100; 23/15; 8/5; ; ; 6/4; ; 8/5; 6/4; 
AFC Fylde; 8/5; 17/10; 8/5; 29/20; 13/8; 6/4; 8/5; 17/10; 8/5; 8/5; 8/5; 6/4; 33/20; 13/8; 17/10; 8/5; 6/4; 8/5; 8/5; 177/100; 8/5; 8/5; ; ; 13/8; ; 13/8; 13/8; 
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 9/4; 23/10; 23/10; 12/5; 49/20; 9/4; 23/10; 12/5; 5/2; 9/4; 40/17; 64/25; 27/11; 9/4; ; ; 12/5; ; 12/5; 12/5; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-02 14:25:11 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Halifax; 11/10; 13/10; 6/5; 13/10; 23/20; 23/20; 11/10; 7/5; 15/13; 5/4; 11/10; 11/10; 27/20; 23/20; 21/20; 6/5; 23/17; 23/20; 15/13; 161/100; ; 15/13; ; ; 6/5; ; 10/9; 13/10; 
AFC Fylde; 21/10; 21/10; 2; 15/8; 21/10; 9/5; 9/4; 17/10; 39/19; 28/15; 11/5; 19/10; 37/20; 11/5; 9/4; 19/10; 6/4; 2; 21/10; 177/100; ; 39/19; ; ; 2; ; 23/10; 7/4; 
Draw; 12/5; 13/5; 12/5; 13/5; 12/5; 5/2; 13/5; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 51/20; ; 12/5; ; ; 5/2; ; 5/2; 12/5; 
META; english/non-league/national-league/halifax-v-afc-fylde; 2017-09-02 18:24:45 GMT+3; 2017-09-02 15:00; In Play; Xlenovo
AFC Fylde; 11/5; 2; ; ; 2; 19/10; 21/10; ; ; 8/5; 9/5; 13/8; ; 15/8; 7/4; 6/4; 21/10; ; 28/17; ; ; ; ; ; 6/4; ; ; 13/8; 
Draw; 11/10; 11/10; ; ; 5/2; 61/50; 21/20; ; ; 16/11; 12/5; 11/8; ; 5/2; 13/10; 8/5; 11/10; ; 23/10; ; ; ; ; ; 7/5; ; ; 6/4; 
Halifax; 11/4; 13/5; ; ; 5/4; 41/20; 27/10; ; ; 12/5; 13/10; 9/4; ; 13/10; 23/10; 9/4; 9/4; ; 16/11; ; ; ; ; ; 9/4; ; ; 12/5; 
