META; english/non-league/national-league/tranmere-v-macclesfield; 2018-02-17 22:21:22 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Tranmere; 5/6; ; ; 8/11; 47/50; ; 5/6; ; ; ; 17/20; ; ; ; ; 4/5; ; ; ; ; ; 5/6; 5/6; ; ; 4/6; ; 
Draw; 14/5; ; ; 13/5; 74/25; ; 11/4; ; ; ; 13/5; ; ; ; ; 13/5; ; ; ; ; ; 14/5; 14/5; ; ; 7/4; ; 
Macclesfield; 14/5; ; ; 11/4; 72/25; ; 11/4; ; ; ; 14/5; ; ; ; ; 13/5; ; ; ; ; ; 3; 14/5; ; ; 9/5; ; 
META; english/non-league/national-league/tranmere-v-macclesfield; 2018-02-18 02:21:43 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Tranmere; 5/6; 10/11; ; 8/11; 47/50; ; 17/20; ; ; ; 5/6; 5/6; ; ; ; 4/5; ; ; ; ; ; 17/20; 5/6; ; ; 1/2; ; 
Macclesfield; 14/5; 11/4; ; 11/4; 72/25; ; 11/4; ; ; ; 14/5; 13/5; ; ; ; 13/5; ; ; ; ; ; 29/10; 14/5; ; ; 11/8; ; 
Draw; 14/5; 13/5; ; 13/5; 74/25; ; 11/4; ; ; ; 11/4; 5/2; ; ; ; 13/5; ; ; ; ; ; 14/5; 14/5; ; ; 2; ; 
META; english/non-league/national-league/tranmere-v-macclesfield; 2018-02-18 10:22:11 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Tranmere; 5/6; 10/11; ; 8/11; 47/50; ; 17/20; ; 4/5; ; 4/5; 5/6; ; ; ; 4/5; 5/6; ; ; 4/5; 5/6; 5/6; 5/6; 5/6; ; 8/15; ; 
Draw; 14/5; 13/5; ; 13/5; 74/25; ; 11/4; ; 27/10; ; 11/4; 5/2; ; ; ; 13/5; 11/4; ; ; 27/10; 14/5; 14/5; 14/5; 14/5; ; 2; ; 
Macclesfield; 14/5; 11/4; ; 11/4; 72/25; ; 11/4; ; 14/5; ; 29/10; 13/5; ; ; ; 13/5; 37/13; ; ; 14/5; 14/5; 3; 14/5; 37/13; ; 19/10; ; 
META; english/non-league/national-league/tranmere-v-macclesfield; 2018-02-18 14:22:52 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Tranmere; 5/6; 10/11; ; 8/11; 47/50; ; 17/20; ; 4/5; ; 5/6; 5/6; ; ; ; 4/5; 5/6; ; ; 4/5; 5/6; 17/20; 5/6; 5/6; ; 4/6; ; 
Draw; 14/5; 13/5; ; 13/5; 74/25; ; 11/4; ; 27/10; ; 13/5; 5/2; ; ; ; 13/5; 11/4; ; ; 27/10; 14/5; 11/4; 14/5; 14/5; ; 13/5; ; 
