META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-24 22:34:36 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 1/50; 7/5
Solihull Moors; 1/50; 6/4
Draw; 1/100; 12/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-25 02:35:45 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 8/5; 1/50; 6/4
Draw; 12/5; 1/100; 12/5
Aldershot; 3/2; 1/50; 7/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-25 10:35:33 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 8/5; 1/50
Draw; 12/5; 1/100
Aldershot; 3/2; 1/50
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-25 14:37:09 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 11/8; 3/2; 11/8; 7/5; 11/8; 29/20; 11/8; 1; 7/5
Solihull Moors; 15/8; 8/5; 7/4; 9/5; 17/10; 9/5; 37/20; 11/8; 6/4
Draw; 12/5; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 19/10; 12/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-25 18:37:00 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 11/8; 3/2; 29/20; 11/8; 7/5; 11/8; 11/8; 13/10; 7/5; 11/8; 13/10; 10/11; 7/5
Solihull Moors; 15/8; 8/5; 21/10; 7/4; 9/5; 7/4; 17/10; 9/5; 15/8; 9/5; 9/5; 23/20; 2
Draw; 12/5; 12/5; 12/5; 23/10; 23/10; 21/10; 9/4; 23/10; 12/5; 12/5; 23/10; 7/5; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-25 22:36:54 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 11/8; 3/2; 143/00; 11/8; 7/5; 5/4; 13/10; 13/10; 29/20; 11/8; 13/10; 1; 11/8
Solihull Moors; 15/8; 8/5; 101/0; 7/4; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; 6/4; 19/10
Draw; 12/5; 12/5; 127/0; 23/10; 9/4; 11/5; 9/4; 9/4; 12/5; 12/5; 23/10; 7/4; 12/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-26 02:36:48 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 11/8; 3/2; 143/00; 11/8; 7/5; 5/4; 13/10; 13/10; 7/5; 11/8; 13/10; 1; 11/8
Solihull Moors; 15/8; 8/5; 101/0; 7/4; 9/5; 9/5; 7/4; 7/4; 15/8; 9/5; 9/5; 7/5; 19/10
Draw; 12/5; 12/5; 127/0; 23/10; 9/4; 11/5; 9/4; 23/10; 12/5; 12/5; 23/10; 7/4; 12/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-26 10:36:54 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 11/8; 3/2; 36/25; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 21/20; 7/5
Solihull Moors; 15/8; 8/5; 101/0; 9/5; 37/19; 2; 9/5; 7/4; 24/13; 9/5; 37/19; 19/10; 37/20; 24/13; 6/4; 19/10
Draw; 12/5; 12/5; 63/25; 23/10; 11/5; 11/5; 11/5; 9/4; 9/4; 23/10; 11/5; 12/5; 12/5; 9/4; 9/5; 12/5
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-26 14:36:58 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 7/5; 3/2; 7/5; 151/00; 11/8; 13/10; 7/5; 7/5; 5/4; 11/8; 23/17; 13/10; 13/10; 29/20; 7/5; 23/17; 23/20; 7/5
Solihull Moors; 9/5; 8/5; 7/4; 189/00; 7/4; 37/19; 7/4; 9/5; 9/5; 17/10; 7/4; 9/5; 37/19; 9/5; 9/5; 7/4; 7/5; 9/5
Draw; 12/5; 12/5; 9/4; 51/20; 23/10; 11/5; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 11/5; 12/5; 47/20; 23/10; 9/5; 5/2
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-26 18:36:59 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 7/4; 7/4; 7/4; 193/00; 17/10; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 17/10; 17/11; 28/17; 8/5; 9/5; 7/4; 7/4; 7/5; 13/8; 19/10
Solihull Moors; 31/20; 8/5; 29/20; 8/5; 31/20; 6/4; 37/19; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 16/11; 17/11; 26/19; 6/4; 6/4; 6/4; 16/11; 1; 11/8; 6/4
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 11/5; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 11/8; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-26 22:36:57 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 7/4; 7/4; 15/8; 193/00; 13/8; 17/10; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 17/10; 17/11; 28/17; 8/5; 9/5; 7/4; 7/4; 7/4; 13/8; 19/10
Solihull Moors; 31/20; 8/5; 29/20; 6/4; 31/20; 6/4; 6/4; 37/19; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 16/11; 17/11; 26/19; 6/4; 6/4; 6/4; 16/11; 7/5; 11/8; 6/4
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-27 02:37:05 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 9/5; 7/4; 15/8; 193/00; 13/8; 17/10; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 17/10; 17/11; 28/17; 8/5; 9/5; 7/4; 7/4; 7/4; 13/8; 19/10
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 6/4; 7/5; 37/19; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 16/11; 17/11; 26/19; 6/4; 6/4; 6/4; 16/11; 7/5; 11/8; 6/4
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 21/10; 2; 21/10; 9/4; 21/10; 11/5; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-27 10:37:13 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 9/5; 7/4; 15/8; 193/00; 17/10; 17/10; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 17/10; 17/11; 28/17; 8/5; 9/5; 7/4; 7/4; 3/10; 13/8; 19/10
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 7/5; 37/19; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 16/11; 17/11; 26/19; 6/4; 6/4; 6/4; 16/11; 3/10; 11/8; 6/4
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 9/4; 21/10; 11/5; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 1/100; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-27 14:37:21 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 9/5; 7/4; 15/8; 193/00; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 17/10; 17/11; 28/17; 8/5; 9/5; 7/4; 7/4; 1/100; 13/8; 19/10
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 7/5; 37/19; 29/20; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 26/19; 6/4; 6/4; 6/4; 16/11; 1/50; 11/8; 6/4
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 9/4; 2; 21/10; 9/4; 21/10; 11/5; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 1/100; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-27 18:37:27 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 6/4; 37/19; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 7/5; 6/4; 6/4; 6/4; 16/11; 5/4; 11/8; 6/4
Aldershot; 13/8; 9/5; 7/4; 15/8; 39/20; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 7/4; 17/11; 9/5; 8/5; 9/5; 7/4; 7/4; 6/4; 13/8; 19/10
Draw; 12/5; 9/4; 21/10; 11/5; 12/5; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 9/4; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-27 22:37:16 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 6/4; 37/19; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 7/5; 6/4; 6/4; 6/4; 16/11; 5/4; 11/8; 6/4
Aldershot; 13/8; 9/5; 7/4; 15/8; 39/20; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 7/4; 17/11; 9/5; 8/5; 9/5; 7/4; 9/5; 13/8; 13/8; 19/10
Draw; 12/5; 9/4; 21/10; 11/5; 12/5; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 9/4; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-28 02:36:58 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 6/4; 37/19; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 7/5; 6/4; 6/4; 6/4; 16/11; 7/5; 11/8; 6/4
Aldershot; 13/8; 9/5; 7/4; 15/8; 39/20; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; 7/4; 17/11; 9/5; 8/5; 9/5; 7/4; 7/4; 13/8; 13/8; 19/10
Draw; 12/5; 9/4; 21/10; 11/5; 12/5; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 9/4; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 19/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-28 10:37:00 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 31/20; 7/5; 6/4; 37/19; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 7/5; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4
Aldershot; 13/8; 9/5; 7/4; 15/8; 39/20; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 7/4; 17/11; 9/5; 8/5; 9/5; 7/4; 7/4; 13/8; 19/10
Draw; 12/5; 9/4; 21/10; 11/5; 12/5; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 2; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10; 23/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-28 14:37:21 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 9/5; 7/4; 15/8; 47/25; 17/10; 7/4; 13/10; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 7/4; 17/11; 9/5; 8/5; 9/5; 7/4; 7/4; 6/4
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 159/00; 7/5; 6/4; 37/19; 29/20; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 7/5; 6/4; 6/4; 6/4; 16/11; 7/5
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 2; 21/10; 9/4; 9/4; 40/17; 23/10; 23/10; 9/4; 9/4; 21/10
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-28 18:37:18 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 13/8; 9/5; 7/4; 15/8; 47/25; 17/10; 7/4; 13/10; 7/4; 9/5; 17/10; 7/4; 17/10; 17/10; 7/4; 17/11; 7/4; 8/5; 9/5; 7/4; 7/4; 17/10; 9/5
Solihull Moors; 31/20; 6/4; 29/20; 6/4; 159/00; 7/5; 6/4; 37/19; 29/20; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 17/11; 6/4; 6/4; 6/4; 6/4; 16/11; 7/5; 7/5
Draw; 12/5; 9/4; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 21/10; 2; 21/10; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 2
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-28 22:37:11 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 9/5; 19/10; 7/4; 15/8; 47/25; 17/10; 9/5; 13/10; 7/4; 9/5; 9/5; 17/10; 7/4; 9/5; 17/11; 7/4; 8/5; 15/8; 9/5; 9/5; 7/4; 7/4; 
Solihull Moors; 7/5; 7/5; 29/20; 6/4; 159/00; 7/5; 7/5; 37/19; 29/20; 29/20; 11/8; 29/20; 7/5; 11/8; 16/11; 17/11; 6/4; 6/4; 29/20; 6/4; 16/11; 7/5; 11/8
Draw; 12/5; 23/10; 21/10; 11/5; 121/0; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 9/4; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; 21/10; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2018-03-29 02:37:17 GMT+2; 2018-03-30 15:00; Nothing; Xlenovo
Aldershot; 9/5; 19/10; 7/4; 15/8; 47/25; 17/10; 9/5; 13/10; 7/4; 9/5; 9/5; 9/5; 17/10; 7/4; 9/5; 17/11; 7/4; 8/5; 15/8; 9/5; 9/5; 7/4; 7/4
