META; english/non-league/national-league/chester-v-gateshead; 2018-01-13 22:21:31 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 27/20; 6/5; 6/5; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 6/5; 11/10; 6/5; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 13/10; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 15/8; ; 2; 21/10; 2; 9/4; 39/19; 9/4; 28/15; 9/4; 85/40; 21/10; 21/10; 39/19; ; 2; 13/8; 
Draw; 23/10; 23/10; 11/5; 23/10; 61/25; 21/10; 9/4; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 23/10; 11/5; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 9/4; ; 11/5; 19/10; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-17 18:21:53 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 21/17; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 6/5; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 15/8; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 29/16; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 7/4; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 23/10; 11/5; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-17 22:21:39 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 21/17; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 6/5; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 15/8; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 29/16; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 7/4; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 23/10; 11/5; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-18 02:21:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 21/17; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 6/5; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 15/8; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 29/16; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 7/4; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 23/10; 11/5; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-18 10:21:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 21/17; 8/7; 13/10; 13/10; 5/4; 5/4; ; 21/20; ; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 29/16; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; ; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; ; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-18 14:21:33 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 21/17; 8/7; 13/10; 13/10; 5/4; 5/4; ; 11/10; 6/5; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 29/16; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 7/4; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-18 18:21:37 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 5/4; 11/10; 67/50; 6/5; 5/4; ; 8/7; 5/4; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 2; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 9/4; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-18 22:23:00 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 5/4; 11/10; 67/50; 6/5; 5/4; ; 8/7; 5/4; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 6/5; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 2; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 9/4; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-19 02:22:57 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 5/4; 11/10; 67/50; 6/5; 5/4; ; 8/7; 5/4; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 56/25; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 2; 2; 
Draw; 23/10; 23/10; 11/5; 23/10; 49/20; 21/10; 9/4; ; 9/4; 11/5; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 9/4; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-19 10:22:41 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 11/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 113/50; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 21/10; 2; 
Draw; 23/10; 23/10; 21/10; 23/10; 121/50; 21/10; 9/4; ; 9/4; 21/10; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-19 14:22:49 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 13/10; 67/50; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 5/4; 6/5; 
Chester; 9/4; 21/10; 2; 11/5; 113/50; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 21/10; 2; 
Draw; 23/10; 23/10; 21/10; 11/5; 121/50; 21/10; 11/5; ; 9/4; 21/10; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-19 18:23:17 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 13/10; 67/50; 6/5; 13/10; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; ; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 113/50; 21/10; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; ; 21/10; 2; 
Draw; 23/10; 23/10; 21/10; 11/5; 121/50; 21/10; 9/4; ; 9/4; 21/10; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-19 22:23:36 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 13/10; 67/50; 6/5; 13/10; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 113/ 50; 2; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; 21/10; 2; 
Draw; 23/10; 23/10; 21/10; 11/5; 121/ 50; 11/5; 9/4; ; 9/4; 21/10; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; 11/5; 2; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-20 02:23:06 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 13/10; 13/10; 67/50; 6/5; 13/10; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 5/4; 6/5; 11/10; 5/4; 11/10; 13/10; 8/7; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 113/ 50; 2; 21/10; ; 9/4; 2; 21/10; 2; ; 2; 21/10; 2; 9/4; 21/10; 9/4; 79/40; 9/4; 85/40; 21/10; 21/10; 21/10; 2; 19/10; 
Draw; 23/10; 23/10; 21/10; 11/5; 121/ 50; 11/5; 9/4; ; 9/4; 21/10; 11/5; 2; ; 21/10; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; 11/5; 21/10; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-20 10:23:01 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 6/5; 13/10; 5/4; 13/10; 67/50; 6/5; 5/4; ; 16/13; 5/4; 13/10; 5/4; ; 5/4; 5/4; 5/4; 11/10; 5/4; 11/10; 24/19; 16/13; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 
Chester; 9/4; 21/10; 2; 11/5; 9/4; 2; 21/10; ; 39/19; 2; 2; 2; ; 41/20; 21/10; 2; 9/4; 39/19; 9/4; 39/19; 39/19; 85/40; 21/10; 21/10; 21/10; 2; 21/10; 
Draw; 23/10; 23/10; 11/5; 11/5; 61/25; 11/5; 9/4; ; 9/4; 11/5; 11/5; 2; ; 43/20; 23/10; 21/10; 9/4; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 
META; english/non-league/national-league/chester-v-gateshead; 2018-01-20 14:25:20 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Gateshead; 23/20; 6/5; 15/13; 13/10; 123/ 100; 11/10; 6/5; ; 16/13; 23/20; 6/5; 11/10; ; 11/10; 6/5; 11/10; 11/10; 15/13; 11/10; 9/8; 16/13; 6/5; 23/20; 23/20; 15/13; 5/4; 23/20; 
Draw; 12/5; 9/4; 21/10; 11/5; 119/ 50; 11/5; 9/4; ; 9/4; 21/10; 11/5; 2; ; 21/10; 11/5; 21/10; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 11/5; 11/5; 
