META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-19 18:24:28 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 5/6; ; ; ; ; ; 4/5; ; 9/11; ; ; ; ; ; ; ; ; 4/5; ; ; 9/11; ; 4/5; ; 4/5; ; ; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-21 18:25:13 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 5/6; ; ; ; ; ; 4/5; ; 9/11; ; 4/5; 4/5; ; ; ; 4/5; ; 4/5; ; ; 9/11; ; 4/5; 5/6; 4/5; ; ; ; 
Draw; 11/4; ; ; ; ; ; 13/5; ; 13/5; ; 5/2; 5/2; ; ; ; 5/2; ; 45/17; ; ; 13/5; ; 11/4; 53/20; 45/17; ; ; ; 
AFC Fylde; 3; ; ; ; ; ; 29/10; ; 37/13; ; 16/5; 11/4; ; ; ; 14/5; ; 29/10; ; ; 37/13; ; 16/5; 3; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-21 22:25:02 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 5/6; ; ; ; ; ; 4/5; ; 9/11; ; 4/5; 4/5; ; ; ; 4/5; ; 4/5; ; ; 9/11; ; 4/5; 5/6; 4/5; ; ; ; 
Draw; 11/4; ; ; ; ; ; 13/5; ; 13/5; ; 5/2; 5/2; ; ; ; 5/2; ; 45/17; ; ; 13/5; ; 11/4; 53/20; 45/17; ; ; ; 
AFC Fylde; 3; ; ; ; ; ; 29/10; ; 37/13; ; 16/5; 11/4; ; ; ; 14/5; ; 29/10; ; ; 37/13; ; 16/5; 3; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-22 02:22:55 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 5/6; ; ; 8/11; ; ; 4/5; ; 9/11; ; 4/5; 4/5; ; ; ; 4/5; ; 4/5; ; ; 9/11; ; 4/5; 5/6; 4/5; ; ; ; 
Draw; 11/4; ; ; 12/5; ; ; 13/5; ; 13/5; ; 5/2; 5/2; ; ; ; 5/2; ; 45/17; ; ; 13/5; ; 11/4; 53/20; 45/17; ; ; ; 
AFC Fylde; 3; ; ; 3; ; ; 29/10; ; 37/13; ; 16/5; 11/4; ; ; ; 14/5; ; 29/10; ; ; 37/13; ; 16/5; 3; 56/19; ; ; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-22 10:23:24 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 5/6; ; ; 8/11; ; ; 4/5; ; 9/11; ; 4/5; 4/5; ; ; ; 4/5; ; 4/5; ; ; 9/11; ; 4/5; 5/6; 4/5; ; 1/50; ; 
Draw; 11/4; ; ; 12/5; ; ; 13/5; ; 13/5; ; 5/2; 23/10; ; ; ; 5/2; ; 13/5; ; ; 13/5; ; 27/10; 53/20; 45/17; ; 1/50; ; 
AFC Fylde; 3; ; ; 3; ; ; 29/10; ; 37/13; ; 16/5; 3; ; ; ; 3; ; 56/19; ; ; 37/13; ; 33/10; 3; 56/19; ; 1/50; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-22 14:23:28 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; ; 10/11; 8/11; ; ; 4/5; ; 9/11; 10/11; 17/20; 20/23; ; 10/11; ; 4/5; ; 13/15; 27/25; ; 9/11; ; 10/11; 17/20; 13/15; ; 1/5; ; 
Draw; 13/5; ; 5/2; 12/5; ; ; 13/5; ; 13/5; 5/2; 5/2; 5/2; ; 49/20; ; 5/2; ; 13/5; 66/25; ; 13/5; ; 27/10; 53/20; 45/17; ; 1/4; ; 
AFC Fylde; 3; ; 13/5; 3; ; ; 3; ; 37/13; 13/5; 29/10; 5/2; ; 13/5; ; 14/5; ; 13/5; 27/10; ; 37/13; ; 11/4; 57/20; 45/17; ; 1/5; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-22 18:23:22 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 5/6; 10/11; 19/20; 7/8; ; 9/10; ; 9/11; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 19/20; 13/15; 9/11; ; 9/10; 17/20; 10/11; ; 1/5; 5/6; 
Draw; 13/5; 23/10; 5/2; 12/5; 12/5; ; 5/2; ; 13/5; 5/2; 5/2; 5/2; ; 49/20; 13/5; 12/5; 12/5; 27/10; 57/20; 28/11; 13/5; ; 27/10; 53/20; 27/10; ; 1/4; 11/5; 
AFC Fylde; 3; 10/3; 13/5; 5/2; 13/5; ; 11/4; ; 37/13; 13/5; 14/5; 5/2; ; 27/10; 13/5; 13/5; 13/5; 45/17; 59/20; 5/2; 37/13; ; 14/5; 57/20; 45/17; ; 1/5; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-22 22:23:49 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 17/20; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/11; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 13/15; 9/11; ; 9/10; 17/20; 10/11; ; 1/5; 5/6; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 28/11; 13/5; ; 27/10; 53/20; 27/10; ; 1/4; 11/5; 
AFC Fylde; 3; 14/5; 13/5; 5/2; 13/5; 29/10; 13/5; ; 37/13; 13/5; 14/5; 5/2; ; 27/10; 13/5; 13/5; 13/5; 45/17; 73/25; 5/2; 37/13; ; 14/5; 57/20; 45/17; ; 1/5; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-23 02:23:30 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/11; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 13/15; 9/11; ; 9/10; 17/20; 10/11; ; 1/5; 5/6; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 28/11; 13/5; ; 27/10; 53/20; 27/10; ; 21/10; 11/5; 
AFC Fylde; 3; 13/5; 13/5; 5/2; 13/5; 29/10; 13/5; ; 37/13; 13/5; 14/5; 5/2; ; 27/10; 13/5; 13/5; 13/5; 45/17; 73/25; 5/2; 37/13; ; 14/5; 57/20; 45/17; ; 1/5; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-23 10:23:49 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 13/15; 9/10; ; 9/10; 17/20; 10/11; ; 2/9; 5/6; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 45/17; 71/25; 28/11; 5/2; ; 13/5; 53/20; 27/10; ; 21/10; 11/5; 
AFC Fylde; 3; 13/5; 13/5; 5/2; 13/5; 29/10; 13/5; ; 45/17; 13/5; 14/5; 5/2; ; 27/10; 13/5; 13/5; 13/5; 27/10; 73/25; 5/2; 45/17; ; 29/10; 57/20; 27/10; ; 2/9; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-23 14:23:48 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 13/15; 9/10; ; 9/10; 17/20; 10/11; ; 2/9; 5/6; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 28/11; 5/2; ; 27/10; 53/20; 27/10; ; 21/10; 11/5; 
AFC Fylde; 3; 13/5; 13/5; 5/2; 13/5; 29/10; 13/5; ; 45/17; 13/5; 14/5; 5/2; ; 27/10; 13/5; 13/5; 13/5; 13/5; 73/25; 5/2; 45/17; ; 14/5; 57/20; 45/17; ; 2/9; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-23 18:23:51 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 10/11; 9/10; ; 9/10; 17/20; 10/11; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 45/17; 5/2; ; 27/10; 53/20; 27/10; ; 9/4; 23/10; 
AFC Fylde; 3; 13/5; 27/10; 5/2; 13/5; 29/10; 13/5; ; 45/17; 27/10; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 45/17; 45/17; ; 14/5; 57/20; 45/17; ; 27/10; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-23 22:22:28 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 10/11; 9/10; ; 9/10; 17/20; 10/11; ; 5/6; 5/6; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 45/17; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 11/5; 
AFC Fylde; 3; 13/5; 27/10; 5/2; 13/5; 29/10; 13/5; ; 45/17; 27/10; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 45/17; 45/17; ; 14/5; 57/20; 45/17; ; 27/10; 9/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-24 02:22:45 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 19/20; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 10/11; 9/10; ; 9/10; 17/20; 10/11; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 45/17; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 23/10; 
AFC Fylde; 3; 13/5; 27/10; 5/2; 13/5; 29/10; 13/5; ; 45/17; 27/10; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 45/17; 45/17; ; 14/5; 57/20; 45/17; ; 27/10; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-24 10:22:46 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 10/11; 9/10; ; 9/10; 17/20; 10/11; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 45/17; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 23/10; 
AFC Fylde; 3; 13/5; 27/10; 14/5; 13/5; 29/10; 13/5; ; 45/17; 27/10; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 45/17; 45/17; ; 14/5; 57/20; 45/17; ; 27/10; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-24 14:23:02 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 10/11; 9/10; ; 9/10; 17/20; 10/11; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 45/17; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 23/10; 
AFC Fylde; 3; 13/5; 27/10; 14/5; 13/5; 29/10; 13/5; ; 45/17; 27/10; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 45/17; 45/17; ; 14/5; 57/20; 45/17; ; 27/10; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-24 18:25:06 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 5/6; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 19/20; 19/20; 17/20; 11/13; 10/11; 24/25; 39/40; 9/10; ; 37/40; 17/20; 10/11; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 27/10; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 23/10; 
AFC Fylde; 3; 13/5; 13/5; 14/5; 13/5; 29/10; 11/4; ; 45/17; 13/5; 14/5; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 12/5; 45/17; ; 27/10; 57/20; 45/17; ; 27/10; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-24 22:23:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 17/20; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 19/20; 19/20; 17/20; 11/13; 10/11; 24/25; 39/40; 9/10; ; 37/40; 17/20; 10/11; ; 9/10; 9/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 27/10; 5/2; ; 27/10; 53/20; 27/10; ; 12/5; ; 
AFC Fylde; 3; 13/5; 13/5; 14/5; 13/5; 27/10; 11/4; ; 45/17; 13/5; 11/4; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 12/5; 45/17; ; 27/10; 57/20; 45/17; ; 27/10; ; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-25 02:22:40 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 17/20; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 19/20; 19/20; 17/20; 11/13; 10/11; 24/25; 39/40; 9/10; ; 37/40; 17/20; 10/11; ; 9/10; 9/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 27/10; 5/2; ; 27/10; 53/20; 27/10; ; 23/10; 23/10; 
AFC Fylde; 3; 13/5; 13/5; 14/5; 13/5; 27/10; 11/4; ; 45/17; 13/5; 11/4; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 12/5; 45/17; ; 27/10; 57/20; 45/17; ; 11/4; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-25 10:22:53 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 17/20; 10/11; ; 9/10; 10/11; 10/11; 20/23; ; 10/11; 19/20; 17/20; 11/13; 10/11; 24/25; 22/23; 9/10; ; 37/40; 17/20; 10/11; ; 10/11; 5/6; 
Draw; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 71/25; 27/10; 5/2; ; 27/10; 53/20; 27/10; ; 5/2; 23/10; 
AFC Fylde; 3; 13/5; 13/5; 14/5; 13/5; 27/10; 11/4; ; 45/17; 13/5; 11/4; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 73/25; 27/11; 45/17; ; 27/10; 57/20; 45/17; ; 14/5; 11/4; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-25 14:23:08 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Dover; 17/20; 10/11; 10/11; 10/11; 7/8; 17/20; 10/11; ; 11/13; 10/11; 17/20; 20/23; ; 9/10; 19/20; 17/20; 11/13; 10/11; 24/25; 13/14; 11/13; ; 9/10; 17/20; 10/11; ; 10/11; 5/6; 
Draw; 13/5; 5/2; 5/2; 13/5; 12/5; 5/2; 13/5; ; 45/17; 5/2; 13/5; 5/2; ; 49/20; 13/5; 5/2; 12/5; 27/10; 141/50; 27/10; 45/17; ; 27/10; 53/20; 27/10; ; 13/5; 23/10; 
AFC Fylde; 3; 11/4; 27/10; 14/5; 13/5; 27/10; 11/4; ; 27/10; 27/10; 11/4; 5/2; ; 13/5; 13/5; 13/5; 13/5; 45/17; 59/20; 28/11; 27/10; ; 14/5; 57/20; 45/17; ; 14/5; 27/10; 
META; english/non-league/national-league/dover-v-afc-fylde; 2017-11-25 18:22:51 GMT+2; 2017-11-25 15:00; In Play; Xlenovo
Dover; 7/4; 13/8; 17/11; 17/10; 6/4; ; 7/5; 6/4; 16/13; 7/5; 6/4; 6/4; ; 1; 17/10; ; 8/5; 9/10; ; ; 16/13; ; 17/10; 7/4; 5/4; ; ; ; 
Draw; 11/10; 11/10; 6/5; 23/20; 21/20; ; 6/4; 1; 17/11; 11/8; 6/4; 5/4; ; 12/5; 11/10; ; 1; 12/5; ; ; 17/11; ; 21/20; 11/10; 17/11; ; ; ; 
AFC Fylde; 10/3; 3; 16/5; 29/10; 16/5; ; 5/2; 7/2; 3; 3; 3; 11/4; ; 12/5; 3; ; 7/2; 45/17; ; ; 3; ; 7/2; 7/2; 56/19; ; ; ; 
