META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-13 22:21:26 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ebbsfleet United; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-14 02:21:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ebbsfleet United; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-14 10:21:36 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ebbsfleet United; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-14 14:21:50 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; 1; 1; ; ; ; 10/11; 20/21; ; 19/20; ; 19/20; ; ; ; ; ; ; ; ; ; 19/20; ; 20/21; ; ; ; ; ; 
Draw; 12/5; 12/5; ; ; ; 23/10; 23/10; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; 12/5; ; ; ; ; ; 
Ebbsfleet United; 11/4; 11/4; ; ; ; 11/4; 13/5; ; 14/5; ; 14/5; ; ; ; ; ; ; ; ; ; 14/5; ; 29/10; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-14 18:22:07 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; 1; 1; ; 10/11; ; 10/11; 20/21; ; 19/20; ; 20/21; ; ; ; ; ; ; 19/20; ; ; 19/20; ; 1; ; 19/20; ; ; ; 
Draw; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 23/10; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 12/5; ; 9/4; ; ; ; 
Ebbsfleet United; 11/4; 11/4; ; 11/4; ; 11/4; 11/4; ; 14/5; ; 14/5; ; ; ; ; ; ; 45/17; ; ; 14/5; ; 14/5; ; 27/10; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-14 22:22:00 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; 1; 1; ; 10/11; ; 10/11; 20/21; ; 19/20; ; 20/21; ; ; ; ; ; ; 19/20; ; ; 19/20; ; 1; ; 19/20; ; ; ; 
Draw; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 23/10; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 12/5; ; 9/4; ; ; ; 
Ebbsfleet United; 11/4; 11/4; ; 11/4; ; 11/4; 11/4; ; 14/5; ; 14/5; ; ; ; ; ; ; 45/17; ; ; 14/5; ; 14/5; ; 27/10; ; ; ; 
META; english/non-league/national-league/aldershot-v-ebbsfleet-united; 2018-01-15 02:21:53 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Aldershot; 1; 1; ; 10/11; ; 10/11; 20/21; ; 19/20; ; 20/21; 10/11; ; ; ; 10/11; ; 19/20; ; ; 19/20; ; 20/21; ; 19/20; ; ; ; 
Draw; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 23/10; 11/5; ; ; ; 9/4; ; 9/4; ; ; 9/4; ; 12/5; ; 9/4; ; ; ; 
