META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-12 18:23:02 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Maidenhead Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-12 22:23:03 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Maidenhead Utd; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-13 02:22:19 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 19/20; 11/10; ; 8/11; 10/11; ; 20/21; ; ; ; ; ; 10/11; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 10/11; ; 2/9; ; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-13 18:22:29 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 21/20; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; ; 39/40; ; 29/25; ; 39/40; ; ; 11/10; ; 21/20; ; 
Maidenhead Utd; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; 85/40; 23/10; 40/17; 21/10; 21/10; 21/10; 11/5; ; 11/5; 11/5; ; 40/17; ; 121/50; ; 40/17; ; ; 9/4; ; 2; ; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; ; 12/5; 13/5; ; ; ; 27/10; ; 5/2; ; ; 5/2; ; 9/4; ; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-13 22:22:19 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; ; 39/40; 11/10; 29/25; 19/17; 39/40; ; ; 11/10; ; 10/9; ; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 11/5; 11/5; 21/10; 11/5; ; 21/10; 11/5; ; 40/17; 9/4; 121/50; 19/10; 40/17; ; ; 9/4; ; 11/5; ; 
Draw; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; ; 5/2; 13/5; ; ; 5/2; 27/10; 28/11; 5/2; ; ; 5/2; ; 12/5; ; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-14 02:22:02 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; ; 39/40; 11/10; 29/25; 19/17; 39/40; ; ; 11/10; ; 10/9; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 21/10; 21/10; 21/10; 11/5; ; 21/10; 11/5; ; 40/17; 9/4; 121/50; 19/10; 40/17; ; ; 9/4; ; 11/5; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; ; 5/2; 13/5; ; ; 5/2; 27/10; 28/11; 5/2; ; ; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-14 10:22:02 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; 1; 39/40; 11/10; 29/25; 19/17; 39/40; ; ; 11/10; ; 10/9; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 21/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 11/5; 40/17; 11/5; 121/50; 19/10; 40/17; ; ; 9/4; ; 9/4; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; ; 5/2; 13/5; 12/5; ; 27/11; 27/10; 28/11; 5/2; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-14 14:22:37 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; ; 23/20; 11/10; 1; 39/40; 11/10; 121/100; 19/17; 39/40; ; ; 11/10; ; 11/10; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 21/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 11/5; 40/17; 11/5; 12/5; 19/10; 40/17; ; ; 9/4; ; 11/5; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; ; 5/2; 13/5; 12/5; ; 27/11; 129/50; 28/11; 5/2; ; ; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-14 18:22:41 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 1; 39/40; 11/10; 23/20; 15/13; 39/40; ; ; 11/10; ; 21/20; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 11/5; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 40/17; 11/5; 123/50; 2; 40/17; ; ; 9/4; ; 11/5; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; 11/5; 5/2; 13/5; 12/5; ; 27/11; 67/25; 45/17; 5/2; ; ; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-14 22:22:48 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; 23/20; ; 21/20; 1; 39/40; ; 117/100; 15/13; 39/40; ; ; 11/10; ; 21/20; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 11/5; 23/10; 40/17; 11/5; 11/5; 11/5; 11/5; 23/10; ; 28/13; 11/5; 40/17; ; 121/50; 2; 40/17; ; ; 9/4; ; 11/5; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; 23/10; ; 5/2; 12/5; ; ; 67/25; 45/17; 5/2; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-15 02:22:33 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 21/20; 10/11; 23/20; 1; 39/40; 11/10; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 1; 39/40; 11/10; 117/100; 15/13; 39/40; ; ; 11/10; ; 11/10; 21/20; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 9/4; 23/10; 11/5; 23/10; 40/17; 11/5; 11/5; 11/5; 11/5; 23/10; 21/10; 28/13; 11/5; 40/17; 11/5; 12/5; 2; 40/17; ; ; 9/4; ; 23/10; 21/10; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; 23/10; 5/2; 5/2; 12/5; ; 27/11; 27/10; 45/17; 5/2; ; ; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-15 10:22:43 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 11/10; 11/10; 11/10; 11/10; 10/11; 11/10; 1; 39/40; 11/10; 11/10; 21/20; 11/10; 23/20; 21/20; 21/20; 1; 39/40; 11/10; 117/100; 9/8; 39/40; ; ; 11/10; ; 10/9; 10/9; 
Maidenhead Utd; 11/5; 21/10; 43/20; 21/10; 11/5; 23/10; 9/4; 23/10; 40/17; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 28/13; 11/5; 40/17; 11/5; 12/5; 39/19; 40/17; ; ; 9/4; ; 9/4; 9/4; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 5/2; 12/5; ; 27/11; 27/10; 45/17; 5/2; ; ; 5/2; ; 5/2; 12/5; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-15 14:22:46 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 11/10; 21/20; 21/20; 11/10; 21/20; 10/11; 11/10; 1; 39/40; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 39/40; 21/20; 111/100; 13/12; 39/40; ; ; 11/10; ; 21/20; 21/20; 
Maidenhead Utd; 11/5; 11/5; 11/5; 21/10; 9/4; 23/10; 23/10; 9/4; 40/17; 11/5; 11/5; 21/10; 9/4; 12/5; 9/4; 28/13; 11/5; 40/17; 9/4; 49/20; 28/13; 40/17; ; ; 9/4; ; 23/10; 23/10; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 23/10; 51/20; 12/5; 13/5; 5/2; 12/5; ; 5/2; 141/50; 27/10; 5/2; ; ; 5/2; ; 27/10; 13/5; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-15 18:22:43 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
AFC Fylde; 19/20; 1; 19/20; 10/11; 20/21; 19/20; 20/21; 10/11; 9/10; 19/20; 19/20; 10/11; 1; 1; 1; 19/20; 1; 9/10; 1; 53/50; ; 9/10; ; ; 1; ; 1; 20/21; 
Maidenhead Utd; 5/2; 23/10; 12/5; 13/5; 12/5; 21/10; 5/2; 12/5; 28/11; 12/5; 12/5; 23/10; 5/2; 13/5; 12/5; 12/5; 11/5; 28/11; 5/2; 131/50; ; 28/11; ; ; 5/2; ; 5/2; 13/5; 
Draw; 11/4; 13/5; 5/2; 13/5; 13/5; 5/2; 14/5; 13/5; 28/11; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; 28/11; 28/11; 139/50; ; 28/11; ; ; 5/2; ; 27/10; 27/10; 
META; english/non-league/national-league/afc-fylde-v-maidenhead-utd; 2017-08-15 22:22:44 GMT+3; 2017-08-15 19:45; In Play; Xlenovo
Maidenhead Utd; ; ; ; 19/10; 2; ; ; 1/4; 7/4; ; ; 1/4; 3/10; ; ; ; ; 15/16; ; ; ; 7/4; ; ; 15/8; ; ; 19/10; 
Draw; ; ; ; 9/4; 11/4; ; ; 7/2; 28/11; ; ; 4; 4; ; ; ; ; 39/19; ; ; ; 28/11; ; ; 9/4; ; ; 13/5; 
AFC Fylde; ; ; ; 5/4; 6/5; ; ; 17/2; 13/10; ; ; 9; 10; ; ; ; ; 16/5; ; ; ; 13/10; ; ; 5/4; ; ; 6/5; 
