META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-25 22:21:46 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-26 02:21:37 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-26 10:21:32 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-26 14:21:45 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; ; 
Solihull Moors; 2; 9/5; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; 39/20; ; ; ; ; 
Draw; 13/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; 5/2; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-26 18:21:15 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; ; ; ; 6/5; 5/4; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; 13/10; 13/10; 5/4; ; ; 4/6; ; 
Solihull Moors; 2; 9/5; ; ; ; 15/8; 15/8; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; 15/8; 2; 39/20; ; ; 1; ; 
Draw; 13/5; 23/10; ; ; ; 12/5; 12/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; 13/10; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-26 22:21:26 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; ; ; ; 6/5; 5/4; ; ; ; 5/4; ; ; ; ; 5/4; ; ; ; ; ; 13/10; 13/10; 5/4; ; ; 1/50; ; 
Solihull Moors; 2; 9/5; ; ; ; 15/8; 15/8; ; ; ; 19/10; ; ; ; ; 9/5; ; ; ; ; ; 15/8; 2; 39/20; ; ; 1/50; ; 
Draw; 13/5; 23/10; ; ; ; 12/5; 12/5; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; 1/50; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-27 02:21:21 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; ; ; ; 6/5; 5/4; ; ; ; 5/4; ; ; ; ; 5/4; ; ; ; ; ; 13/10; 13/10; 5/4; ; ; 1/50; ; 
Solihull Moors; 2; 9/5; ; ; ; 15/8; 15/8; ; ; ; 19/10; ; ; ; ; 9/5; ; ; ; ; ; 15/8; 2; 39/20; ; ; 1/50; ; 
Draw; 13/5; 23/10; ; ; ; 12/5; 12/5; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-27 10:21:36 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; ; ; 5/4; 6/5; 5/4; ; ; ; 5/4; 5/4; ; ; ; 5/4; 5/4; 15/13; ; ; ; 13/10; 13/10; 5/4; 15/13; ; 10/11; ; 
Solihull Moors; 2; 9/5; ; ; 9/5; 15/8; 15/8; ; ; ; 19/10; 9/5; ; ; ; 9/5; 9/5; 19/10; ; ; ; 15/8; 2; 39/20; 19/10; ; 7/5; ; 
Draw; 13/5; 23/10; ; ; 9/4; 12/5; 12/5; ; ; ; 12/5; 9/4; ; ; ; 12/5; 9/4; 27/11; ; ; ; 5/2; 12/5; 5/2; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-27 14:21:42 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 11/8; 6/5; ; 5/4; 6/5; 6/5; ; ; 6/5; 5/4; 23/20; ; ; ; 6/5; 5/4; 15/13; 131/100; ; ; 5/4; 5/4; 6/5; 15/13; ; 1/50; ; 
Solihull Moors; 2; 9/5; 19/10; ; 9/5; 15/8; 19/10; ; ; 19/10; 19/10; 19/10; ; ; ; 15/8; 9/5; 19/10; 52/25; ; ; 2; 2; 2; 19/10; ; 1/50; ; 
Draw; 13/5; 23/10; 12/5; ; 9/4; 23/10; 12/5; ; ; 12/5; 12/5; 23/10; ; ; ; 12/5; 9/4; 5/2; 137/50; ; ; 5/2; 13/5; 5/2; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-leyton-orient; 2017-11-27 18:22:30 GMT+2; 2017-12-02 15:00; Nothing; Xlenovo
Leyton Orient; 6/5; 5/4; 5/4; 5/4; 5/4; 23/20; 6/5; ; 15/13; 5/4; 5/4; 6/5; ; ; ; 6/5; 5/4; 5/4; 11/8; 6/5; 15/13; 5/4; 5/4; 6/5; 5/4; ; 1/50; 6/5; 
Solihull Moors; 2; 19/10; 19/10; 15/8; 9/5; 19/10; 19/10; ; 37/19; 19/10; 19/10; 19/10; ; ; ; 15/8; 9/5; 19/10; 85/40; 133/67; 37/19; 2; 2; 2; 19/10; ; 1/50; 7/4; 
