META; english/non-league/national-league/guiseley-v-maidenhead-utd; 2018-02-11 02:21:13 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Maidenhead Utd; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-maidenhead-utd; 2018-02-11 10:21:22 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Maidenhead Utd; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-maidenhead-utd; 2018-02-11 14:22:27 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Maidenhead Utd; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-maidenhead-utd; 2018-02-11 18:22:15 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Maidenhead Utd; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-maidenhead-utd; 2018-02-11 22:22:01 GMT+2; 2018-02-17 15:00; Nothing; Xlenovo
Maidenhead Utd; 7/5; 7/5; ; ; ; 7/5; 11/8; ; ; ; 7/5; ; ; ; ; 11/8; ; ; ; ; ; 29/20; 11/8; ; ; 8/11; ; 
Guiseley; 7/4; 17/10; ; ; ; 13/8; 17/10; ; ; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; 7/4; 7/4; ; ; 5/6; ; 
Draw; 5/2; 12/5; ; ; ; 23/10; 12/5; ; ; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; 5/2; 5/2; ; ; 23/20; ; 
