META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-07 22:26:20 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-09 18:25:41 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Woking; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-09 22:24:04 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; ; ; 20/21; ; 1; ; ; ; ; ; 1; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 1; ; 4/7; ; 
Solihull Moors; 5/2; 12/5; ; ; 5/2; ; 5/2; ; ; ; ; ; 5/2; ; ; 12/5; ; ; 27/11; ; ; ; ; ; 5/2; ; 13/10; ; 
Draw; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; 13/5; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 5/2; ; 11/8; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-10 02:23:19 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; ; 10/11; 20/21; ; 1; ; ; ; ; ; 1; ; ; 19/20; ; ; 19/20; ; ; ; ; ; 1; ; 4/7; ; 
Solihull Moors; 5/2; 12/5; ; 12/5; 5/2; ; 5/2; ; ; ; ; ; 5/2; ; ; 12/5; ; ; 27/11; ; ; ; ; ; 5/2; ; 6/5; ; 
Draw; 13/5; 12/5; ; 23/10; 5/2; ; 13/5; ; ; ; ; ; 13/5; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 5/2; ; 11/8; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-10 10:23:06 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; ; 10/11; 20/21; ; 1; 10/11; 1; ; ; 1; 1; ; ; 1; ; ; 1; 109/100; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 13/5; 12/5; ; 23/10; 5/2; ; 13/5; 5/2; 5/2; ; ; 9/4; 13/5; ; ; 12/5; ; ; 28/11; 13/5; ; 5/2; ; 13/5; 5/2; ; 13/8; ; 
Solihull Moors; 5/2; 12/5; ; 12/5; 5/2; ; 5/2; 5/2; 23/10; ; ; 23/10; 5/2; ; ; 12/5; ; ; 12/5; 27/10; ; 23/10; ; 5/2; 5/2; ; 7/5; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-10 14:24:43 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 10/11; 1; 9/10; 10/11; 20/21; ; 1; 10/11; 1; ; 20/23; 20/21; 1; ; 19/20; 10/11; ; ; 1; 11/10; ; 1; ; 10/11; 1; ; 5/6; ; 
Draw; 11/4; 12/5; 49/20; 23/10; 12/5; ; 27/10; 5/2; 5/2; ; 12/5; 12/5; 13/5; ; 13/5; 5/2; ; ; 28/11; 68/25; ; 5/2; ; 13/5; 5/2; ; 19/10; ; 
Solihull Moors; 13/5; 12/5; 14/5; 12/5; 13/5; ; 5/2; 5/2; 23/10; ; 11/4; 12/5; 5/2; ; 13/5; 5/2; ; ; 12/5; 64/25; ; 23/10; ; 13/5; 5/2; ; 8/5; ; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-10 18:24:34 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 10/11; 1; ; 1; 10/11; 1; 1; 1; 20/21; 1; ; 1; 1; ; ; 1; 111/100; 42/41; 1; ; 21/20; 1; ; 1; 1; 
Solihull Moors; 12/5; 23/10; 23/10; 12/5; 12/5; ; 12/5; 5/2; 23/10; 9/4; 9/4; 9/4; 49/20; ; 5/2; 23/10; ; ; 40/17; 5/2; 2; 23/10; ; 12/5; 12/5; ; 9/4; 23/10; 
Draw; 11/4; 13/5; 5/2; 23/10; 5/2; ; 11/4; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; ; 5/2; 5/2; ; ; 28/11; 11/4; 45/17; 5/2; ; 13/5; 11/4; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-10 22:24:33 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 10/11; 1; 41/40; 1; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; 1; ; 1; 111/100; 42/41; 1; ; 21/20; 1; ; 1; 1; 
Solihull Moors; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 9/4; 9/4; 49/20; 5/2; 5/2; 23/10; 23/10; ; 40/17; 5/2; 2; 23/10; ; 12/5; 12/5; ; 11/5; 23/10; 
Draw; 11/4; 13/5; 5/2; 23/10; 5/2; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 21/10; 5/2; 5/2; 9/4; ; 28/11; 11/4; 45/17; 5/2; ; 13/5; 11/4; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-11 02:24:27 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 1; 1; 41/40; 1; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; ; ; 1; 111/100; 42/41; 1; ; 21/20; 1; ; 21/20; 1; 
Solihull Moors; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 9/4; 9/4; 49/20; 5/2; 5/2; 9/4; ; ; 40/17; 5/2; 2; 23/10; ; 12/5; 12/5; ; 9/4; 23/10; 
Draw; 11/4; 13/5; 5/2; 13/5; 13/5; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 21/10; 5/2; 5/2; ; ; 28/11; 11/4; 45/17; 5/2; ; 13/5; 11/4; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-11 10:24:24 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 1; 1; 41/40; 21/20; 10/11; 1; 1; 1; 20/21; 1; 1; 1; 1; 1; ; 1; 111/100; 21/20; 1; ; 21/20; 1; ; 21/20; 1; 
Solihull Moors; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 9/4; 9/4; 49/20; 5/2; 5/2; 9/4; 23/10; ; 40/17; 5/2; 45/23; 23/10; ; 12/5; 12/5; ; 9/4; 23/10; 
Draw; 11/4; 13/5; 5/2; 13/5; 13/5; 9/4; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 21/10; 5/2; 5/2; 9/4; ; 28/11; 11/4; 45/17; 5/2; ; 13/5; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-11 14:24:32 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 1; 1; 41/40; 1; 10/11; 1; 1; 1; 20/21; 1; 19/20; 1; 1; 1; ; 1; 111/100; 21/20; 1; ; 21/20; 1; ; 21/20; 1; 
Solihull Moors; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 9/4; 9/4; 49/20; 5/2; 5/2; 9/4; 23/10; ; 40/17; 5/2; 45/23; 23/10; ; 12/5; 12/5; ; 9/4; 23/10; 
Draw; 11/4; 13/5; 5/2; 13/5; 13/5; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 11/5; 5/2; 5/2; 9/4; ; 28/11; 11/4; 45/17; 5/2; ; 13/5; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-11 18:24:56 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 11/10; 1; 41/40; 1; 10/11; 1; 1; 1; 20/21; 1; 19/20; 1; 1; 1; ; 1; 26/25; 21/20; 1; ; 21/20; 1; ; 1; 20/21; 
Solihull Moors; 12/5; 23/10; 47/20; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 49/20; 5/2; 5/2; 23/10; 23/10; ; 27/11; 27/10; 28/13; 23/10; ; 12/5; 12/5; ; 12/5; 23/10; 
Draw; 11/4; 13/5; 5/2; 12/5; 13/5; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 11/5; 5/2; 5/2; 9/4; ; 28/11; 139/50; 11/4; 5/2; ; 13/5; 11/4; ; 13/5; 12/5; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-11 22:24:37 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 11/10; 1; 41/40; 1; 10/11; 1; 1; ; 20/21; 1; 21/20; 1; 1; 1; ; 1; 26/25; 21/20; 1; ; 21/20; 1; ; 1; 20/21; 
Solihull Moors; 12/5; 23/10; 47/20; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; ; 9/4; 49/20; 13/5; 5/2; 23/10; 23/10; ; 27/11; 27/10; 28/13; 23/10; ; 12/5; 12/5; ; 12/5; 23/10; 
Draw; 11/4; 13/5; 5/2; 12/5; 5/2; 9/4; 11/4; 13/5; 5/2; 5/2; ; 5/2; 13/5; 23/10; 5/2; 5/2; 9/4; ; 28/11; 139/50; 11/4; 5/2; ; 13/5; 11/4; ; 13/5; 12/5; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-12 02:24:29 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 11/10; 1; 41/40; 1; 10/11; 1; 1; 1; 20/21; 1; 21/20; 1; 1; 1; ; 1; 11/10; 21/20; 1; ; 21/20; 1; ; 1; 20/21; 
Solihull Moors; 12/5; 23/10; 47/20; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 49/20; 13/5; 5/2; 23/10; 23/10; ; 27/11; 53/20; 28/13; 23/10; ; 12/5; 12/5; ; 12/5; 23/10; 
Draw; 11/4; 13/5; 5/2; 12/5; 13/5; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 23/10; 5/2; 5/2; 9/4; ; 28/11; 66/25; 11/4; 5/2; ; 13/5; 11/4; ; 13/5; 12/5; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-12 10:24:28 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 1; 1; 1; 11/10; 1; 41/40; 1; 10/11; 1; 19/20; 19/20; 20/21; 1; 21/20; 1; 1; 1; ; 1; 26/25; 24/23; 1; ; 21/20; 1; ; 1; 20/21; 
Solihull Moors; 12/5; 23/10; 47/20; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 49/20; 13/5; 5/2; 23/10; 23/10; ; 27/11; 27/10; 28/13; 23/10; ; 12/5; 12/5; ; 5/2; 12/5; 
Draw; 11/4; 13/5; 5/2; 12/5; 13/5; 9/4; 11/4; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 23/10; 5/2; 5/2; 9/4; ; 28/11; 139/50; 37/13; 5/2; ; 13/5; 11/4; ; 13/5; 13/5; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-12 14:24:42 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 21/20; 21/20; 21/20; 11/10; 21/20; 41/40; 21/20; 10/11; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; ; 21/20; 57/50; 10/9; 1; ; 21/20; 1; ; 21/20; 21/20; 
Solihull Moors; 9/4; 11/5; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 9/4; 11/5; 12/5; 5/2; 9/4; 9/4; 23/10; ; 9/4; 5/2; 21/10; 23/10; ; 23/10; 12/5; ; 23/10; 23/10; 
Draw; 11/4; 5/2; 49/20; 12/5; 5/2; 9/4; 27/10; 13/5; 5/2; 5/2; 5/2; 9/4; 53/20; 23/10; 13/5; 12/5; 9/4; ; 5/2; 133/50; 27/10; 5/2; ; 13/5; 5/2; ; 5/2; 5/2; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-12 18:24:49 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Woking; 6/5; 1; 23/20; 11/10; 11/10; 41/40; 6/5; 10/11; 1; 11/10; 11/10; 21/20; 11/10; 5/4; 6/5; 11/10; 1; ; 21/20; 113/100; 17/14; 1; ; 11/10; 11/10; ; 23/20; 21/20; 
Solihull Moors; 2; 23/10; 21/10; 12/5; 11/5; 23/10; 2; 12/5; 23/10; 21/10; 21/10; 21/10; 23/10; 11/5; 21/10; 28/13; 23/10; ; 9/4; 127/50; 37/19; 23/10; ; 9/4; 9/4; ; 9/4; 23/10; 
Draw; 13/5; 13/5; 49/20; 12/5; 12/5; 9/4; 27/10; 13/5; 5/2; 12/5; 12/5; 23/10; 53/20; 11/5; 12/5; 12/5; 9/4; ; 5/2; 53/20; 13/5; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 
META; english/non-league/national-league/woking-v-solihull-moors; 2017-09-12 22:24:38 GMT+3; 2017-09-12 19:45; In Play; Xlenovo
Woking; 3/10; 1/3; ; 1/4; 5/4; 7/20; 3/10; 3/10; 15/13; 11/10; 5/4; 3/10; ; ; 1; 6/5; 10/29; ; ; ; ; 15/13; ; ; ; ; ; 3/10; 
Draw; 4; 7/2; ; 4; 5/2; 9/5; 15/4; 16/5; 12/5; 12/5; 12/5; 7/2; ; ; 21/10; 5/2; 3; ; ; ; ; 12/5; ; ; ; ; ; 3; 
Solihull Moors; 10; 10; ; 10; 2; 27/4; 9; 15/2; 39/19; 11/5; 15/8; 15/2; ; ; 13/5; 15/8; 8; ; ; ; ; 39/19; ; ; ; ; ; 7; 
