META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-22 18:24:42 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 5/2; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-22 22:25:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; ; ; ; ; 20/21; ; ; ; 20/21; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Solihull Moors; 5/2; ; ; ; ; ; 12/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; 5/2; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; 51/20; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-23 02:24:04 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; ; ; ; ; 1; 5/6; ; ; 20/21; 20/21; ; ; ; 19/20; ; ; ; ; ; ; 1; 1; ; ; ; ; 
Solihull Moors; 5/2; ; ; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 5/2; 49/20; 27/11; ; 1/50; ; 
Draw; 13/5; ; ; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 2/9; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-24 14:25:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; ; 1; 1; 1; ; 1/50; ; 
Solihull Moors; 5/2; ; 12/5; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 5/2; 49/20; 27/11; ; 1/50; ; 
Draw; 13/5; ; 5/2; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 2/9; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-24 18:24:21 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; ; 1; 1; 1; ; 1/50; ; 
Solihull Moors; 5/2; ; 12/5; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 5/2; 49/20; 27/11; ; 1/50; ; 
Draw; 13/5; ; 5/2; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-24 22:25:03 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; ; 1; 1; 1; ; 8/11; ; 
Solihull Moors; 5/2; ; 12/5; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 5/2; 49/20; 27/11; ; 9/5; ; 
Draw; 13/5; ; 5/2; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-25 02:23:18 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; ; 1; 1; 1; ; 1/50; ; 
Solihull Moors; 5/2; ; 12/5; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 5/2; 49/20; 27/11; ; 1/50; ; 
Draw; 13/5; ; 5/2; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-25 10:23:39 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; ; 1; 1; 1; ; 1/50; ; 
Solihull Moors; 5/2; ; 12/5; ; 23/10; ; 12/5; 23/10; 12/5; 12/5; 12/5; 11/5; ; ; ; 12/5; 23/10; 12/5; ; ; 12/5; ; 13/5; 49/20; 27/11; ; 1/50; ; 
Draw; 13/5; ; 5/2; ; 12/5; ; 5/2; 13/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; 12/5; 5/2; ; ; 12/5; ; 13/5; 51/20; 5/2; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-25 14:25:00 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 1; 15/13; ; 19/20; ; 21/20; 1; 1; 23/20; 11/10; 21/20; ; 11/10; ; 21/20; 19/20; 21/20; 23/20; ; 1; ; 6/5; 23/20; 21/20; ; 8/11; ; 
Solihull Moors; 11/5; 23/10; 2; ; 23/10; ; 11/5; 11/5; 12/5; 2; 11/5; 11/5; ; 21/10; ; 11/5; 23/10; 11/5; 129/50; ; 12/5; ; 21/10; 21/10; 9/4; ; 7/5; ; 
Draw; 13/5; 13/5; 5/2; ; 12/5; ; 12/5; 12/5; 12/5; 5/2; 12/5; 11/5; ; 49/20; ; 12/5; 12/5; 27/11; 64/25; ; 12/5; ; 13/5; 51/20; 5/2; ; 11/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-25 18:23:41 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 1; 6/5; 1; 19/20; 11/10; 11/10; 1; 13/12; 6/5; 11/10; 23/20; ; 6/5; ; 11/10; 19/20; 15/13; 131/100; 19/16; 13/12; ; 6/5; 23/20; 15/13; ; 20/21; ; 
Solihull Moors; 11/5; 23/10; 19/10; 2; 23/10; 2; 2; 11/5; 21/10; 19/10; 21/10; 15/8; ; 19/10; ; 2; 23/10; 39/19; 2; 19/11; 21/10; ; 21/10; 21/10; 2; ; 9/5; ; 
Draw; 13/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; ; 49/20; ; 5/2; 12/5; 28/11; 143/50; 13/5; 5/2; ; 13/5; 51/20; 13/5; ; 11/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-25 22:24:27 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 1; 43/40; 11/10; 6/5; 1; 13/12; 6/5; 23/20; 23/20; ; 6/5; 6/5; 11/10; 21/20; 6/5; 32/25; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 10/9; ; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 2; 11/5; 21/10; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; 21/10; 19/10; 101/50; 37/19; 21/10; ; 21/10; 39/20; 37/19; ; 19/10; ; 
Draw; 13/5; 5/2; 12/5; 12/5; 23/10; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; ; 49/20; 11/4; 5/2; 23/10; 45/17; 29/10; 13/5; 5/2; ; 13/5; 13/5; 45/17; ; 23/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-26 02:22:59 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 1; 43/40; 11/10; 6/5; 1; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 6/5; 32/25; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 10/9; ; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 2; 11/5; 21/10; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; 21/10; 19/10; 101/50; 37/19; 21/10; ; 21/10; 39/20; 37/19; ; 19/10; ; 
Draw; 13/5; 5/2; 12/5; 12/5; 23/10; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; ; 49/20; 11/4; 5/2; 23/10; 45/17; 29/10; 13/5; 5/2; ; 13/5; 13/5; 45/17; ; 12/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-26 10:23:18 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 15/13; 32/25; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 10/9; ; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 2; 15/8; 21/10; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; 21/10; 19/10; 101/50; 37/19; 21/10; ; 21/10; 39/20; 37/19; ; 19/10; ; 
Draw; 13/5; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; ; 49/20; 11/4; 5/2; 23/10; 45/17; 29/10; 13/5; 5/2; ; 13/5; 13/5; 45/17; ; 12/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-26 14:23:43 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 6/5; 13/10; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 10/9; ; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 2; 15/8; 21/10; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; 21/10; 24/13; 21/10; 37/19; 21/10; ; 21/10; 39/20; 19/10; ; 2; ; 
Draw; 13/5; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; ; 49/20; 11/4; 5/2; 23/10; 45/17; 137/50; 13/5; 5/2; ; 13/5; 13/5; 27/10; ; 12/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-26 18:23:31 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 15/13; 129/100; 19/16; 13/12; ; 6/5; 6/5; 15/13; ; 23/20; ; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 19/10; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 19/10; 103/50; 37/19; 21/10; ; 2; 39/20; 19/10; ; 2; ; 
Draw; 13/5; 5/2; 5/2; 12/5; 23/10; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 5/2; 23/10; 27/10; 141/50; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 12/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-26 22:24:21 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 15/13; 127/100; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 6/5; 23/20; 
Solihull Moors; 11/5; 2; 19/10; 2; 21/10; 2; 19/10; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 19/10; 52/25; 37/19; 21/10; ; 2; 39/20; 19/10; ; 2; 15/8; 
Draw; 13/5; 5/2; 5/2; 12/5; 23/10; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 5/2; 23/10; 27/10; 71/25; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 12/5; 12/5; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-27 02:23:42 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 6/5; 127/100; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 6/5; 23/20; 
Solihull Moors; 11/5; 19/10; 19/10; 2; 21/10; 2; 19/10; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 24/13; 52/25; 37/19; 21/10; ; 2; 39/20; 19/10; ; 2; 15/8; 
Draw; 13/5; 13/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 5/2; 23/10; 27/10; 71/25; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 12/5; 12/5; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-27 10:24:02 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 23/20; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 6/5; 127/100; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 23/20; ; 
Solihull Moors; 11/5; 19/10; 19/10; 2; 21/10; 2; 19/10; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 24/13; 52/25; 37/19; 21/10; ; 2; 39/20; 19/10; ; 2; ; 
Draw; 13/5; 13/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 5/2; 23/10; 27/10; 71/25; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 5/2; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-27 14:24:24 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 15/13; 127/100; 19/16; 13/12; ; 6/5; 6/5; 15/13; ; 23/20; 10/9; 
Solihull Moors; 11/5; 19/10; 19/10; 19/10; 21/10; 2; 19/10; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 19/10; 52/25; 37/19; 21/10; ; 2; 39/20; 37/19; ; 15/8; 9/5; 
Draw; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 13/5; 23/10; 27/10; 71/25; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 5/2; 11/5; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-27 18:23:40 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 23/20; 6/5; 11/10; 21/20; 15/13; 32/25; 19/16; 13/12; ; 6/5; 6/5; 6/5; ; 23/20; ; 
Solihull Moors; 11/5; 19/10; 19/10; 19/10; 21/10; 2; 2; 15/8; 21/10; 19/10; 2; 9/5; ; 39/20; 9/5; 19/10; 21/10; 19/10; 52/25; 45/23; 21/10; ; 2; 39/20; 24/13; ; 15/8; ; 
Draw; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 13/5; 23/10; 27/10; 141/50; 13/5; 5/2; ; 27/10; 13/5; 11/4; ; 5/2; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-27 22:24:03 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 23/20; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 6/5; ; 6/5; 6/5; 11/10; 21/20; 15/13; 32/25; 11/9; 13/12; ; 5/4; 6/5; 15/13; ; 23/20; ; 
Solihull Moors; 11/5; 19/10; 28/15; 19/10; 21/10; 2; 2; 15/8; 21/10; 15/8; 2; 19/10; ; 15/8; 9/5; 19/10; 21/10; 19/10; 52/25; 19/10; 21/10; ; 19/10; 39/20; 37/19; ; 19/10; ; 
Draw; 13/5; 13/5; 12/5; 13/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; 9/4; ; 49/20; 14/5; 5/2; 23/10; 45/17; 141/50; 45/17; 5/2; ; 27/10; 13/5; 27/10; ; 27/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-28 02:24:14 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 6/5; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 6/5; 6/5; 11/10; 21/20; 15/13; 127/100; 11/9; 13/12; ; 5/4; 6/5; 6/5; ; 6/5; 6/5; 
Solihull Moors; 11/5; 15/8; 28/15; 19/10; 21/10; 2; 2; 15/8; 21/10; 15/8; 2; 9/5; ; 15/8; 9/5; 19/10; 21/10; 19/10; 21/10; 19/10; 21/10; ; 2; 39/20; 37/19; ; 2; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 5/2; 23/10; 27/10; 14/5; 45/17; 5/2; ; 13/5; 13/5; 13/5; ; 27/10; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-28 10:24:25 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 6/5; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 13/12; 6/5; 23/20; 23/20; ; 6/5; 6/5; 11/10; 21/20; 15/13; 32/25; 11/9; 13/12; ; 5/4; 6/5; 6/5; ; 6/5; ; 
Solihull Moors; 11/5; 15/8; 28/15; 19/10; 21/10; 2; 19/10; 15/8; 21/10; 15/8; 2; 9/5; ; 15/8; 9/5; 19/10; 21/10; 19/10; 52/25; 19/10; 21/10; ; 15/8; 19/10; 19/10; ; 2; ; 
Draw; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; 49/20; 14/5; 13/5; 23/10; 27/10; 141/50; 45/17; 5/2; ; 11/4; 27/10; 11/4; ; 13/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-28 14:25:23 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
AFC Fylde; 11/10; 6/5; 6/5; 6/5; 43/40; 11/10; 6/5; 11/10; 15/13; 6/5; 23/20; 23/20; ; 6/5; 6/5; 11/10; 21/20; 15/13; 32/25; 11/9; 15/13; ; 5/4; 6/5; 6/5; ; 6/5; ; 
Solihull Moors; 11/5; 15/8; 28/15; 19/10; 21/10; 2; 2; 15/8; 24/13; 15/8; 2; 9/5; ; 37/20; 2; 19/10; 21/10; 19/10; 52/25; 19/10; 24/13; ; 19/10; 19/10; 19/10; ; 2; ; 
Draw; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 13/5; 5/2; 27/10; 5/2; 5/2; 5/2; ; 49/20; 5/2; 13/5; 23/10; 11/4; 141/50; 45/17; 27/10; ; 27/10; 27/10; 11/4; ; 13/5; ; 
META; english/non-league/national-league/solihull-moors-v-afc-fylde; 2017-10-28 18:23:56 GMT+3; 2017-10-28 15:00; In Play; Xlenovo
AFC Fylde; 1/22; 1/20; ; 1/40; ; ; ; 1/25; ; 1/14; 11/8; ; ; ; 1/20; 7/5; ; ; ; ; ; ; ; 1/25; ; ; ; ; 
Draw; 12; 14; ; 11; ; ; ; 10; ; 11; 12/5; ; ; ; 31/4; 9/4; ; ; ; ; ; ; ; 12; ; ; ; ; 
Solihull Moors; 40; 50; ; 28; ; ; ; 45; ; 33; 2; ; ; ; 31; 7/4; ; ; ; ; ; ; ; 45; ; ; ; ; 
