META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2017-12-31 18:23:28 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; 4/5; 3/4; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; ; ; 
Hartlepool; 29/10; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; 3; 7/2; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2017-12-31 22:23:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; 14/19; ; ; ; 4/5; 4/5; ; 10/13; ; ; ; 
Draw; 13/5; ; ; ; ; 13/5; ; ; ; ; 13/5; ; ; ; ; ; ; 45/17; ; ; ; 14/5; 13/5; ; 27/10; ; ; ; 
Hartlepool; 29/10; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; 56/19; ; ; ; 3; 7/2; ; 3; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-01 02:23:24 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; ; ; ; ; ; ; 8/11; 3/4; ; ; ; ; ; 14/19; ; ; ; 4/5; 4/5; ; 10/13; ; ; ; 
Draw; 13/5; ; ; ; ; 13/5; ; ; ; ; 13/5; 23/10; ; ; ; ; ; 45/17; ; ; ; 14/5; 13/5; ; 27/10; ; ; ; 
Hartlepool; 29/10; ; ; ; ; ; ; ; ; ; 10/3; 16/5; ; ; ; ; ; 56/19; ; ; ; 3; 7/2; ; 3; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-01 10:23:34 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; ; ; 3/4; ; 13/18; ; 8/11; 3/4; ; ; ; ; 3/4; 14/19; 3/4; ; 13/18; 4/5; 4/5; ; 14/19; ; ; ; 
Draw; 13/5; ; ; ; ; 13/5; 13/5; ; 45/17; ; 13/5; 23/10; ; ; ; ; 13/5; 45/17; 13/5; ; 45/17; 14/5; 13/5; ; 27/10; ; ; ; 
Hartlepool; 29/10; ; ; ; ; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; ; 29/10; 3; 29/10; ; 31/10; 3; 7/2; ; 58/19; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-01 14:24:33 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; ; ; 3/4; ; 13/18; ; 8/11; 3/4; ; ; ; ; 3/4; 14/19; 3/4; ; 13/18; 4/5; 4/5; ; 14/19; ; ; ; 
Draw; 13/5; ; ; ; ; 13/5; 13/5; ; 45/17; ; 13/5; 23/10; ; ; ; ; 13/5; 45/17; 13/5; ; 45/17; 14/5; 13/5; ; 27/10; ; ; ; 
Hartlepool; 29/10; ; ; ; ; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; ; 29/10; 3; 29/10; ; 31/10; 3; 7/2; ; 58/19; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-01 18:23:03 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; 5/6; ; 3/4; ; 13/18; ; 8/11; 3/4; ; ; ; 8/11; 3/4; 10/13; 3/4; ; 13/18; 4/5; 3/4; ; 10/13; ; ; ; 
Draw; 13/5; ; ; ; 14/5; 13/5; 13/5; ; 45/17; ; 13/5; 23/10; ; ; ; 5/2; 13/5; 27/10; 13/5; ; 45/17; 14/5; 27/10; ; 27/10; ; ; ; 
Hartlepool; 29/10; ; ; ; 18/5; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; 3; 29/10; 58/19; 29/10; ; 31/10; 3; 7/2; ; 31/10; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-01 22:21:13 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; ; ; ; 5/6; ; 3/4; ; 13/18; ; 8/11; 3/4; ; ; ; 8/11; 3/4; 10/13; 3/4; ; 13/18; 4/5; 3/4; ; 10/13; ; 8/15; ; 
Draw; 13/5; ; ; ; 14/5; 13/5; 13/5; ; 45/17; ; 13/5; 23/10; ; ; ; 5/2; 13/5; 27/10; 13/5; ; 45/17; 14/5; 27/10; ; 27/10; ; 2; ; 
Hartlepool; 29/10; ; ; ; 18/5; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; 3; 29/10; 58/19; 29/10; ; 31/10; 3; 7/2; ; 31/10; ; 19/10; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-02 02:21:22 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; ; 17/20; ; 8/11; ; 13/18; ; 8/11; 3/4; ; ; ; 8/11; 3/4; 14/19; 3/4; ; 13/18; 4/5; 3/4; ; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; ; 147/ 50; 13/5; 11/4; ; 45/17; ; 13/5; 12/5; ; ; ; 13/5; 13/5; 27/10; 13/5; ; 45/17; 14/5; 11/4; ; 27/10; ; 12/5; ; 
Hartlepool; 29/10; 10/3; ; ; 10/3; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; ; 31/10; ; 11/4; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-02 10:21:18 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; ; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; ; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 3/4; ; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; ; 147/ 50; 13/5; 11/4; ; 37/13; ; 13/5; 12/5; ; ; ; 13/5; 13/5; 27/10; 13/5; ; 37/13; 14/5; 11/4; ; 27/10; ; 12/5; ; 
Hartlepool; 29/10; 10/3; ; ; 10/3; ; 16/5; ; 31/10; ; 10/3; 16/5; ; ; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; ; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-02 14:21:21 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; 3/4; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 3/4; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 4/5; 10/13; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; 147/50; 13/5; 13/5; ; 37/13; ; 13/5; 12/5; ; 47/20; ; 13/5; 13/5; 27/10; 13/5; ; 37/13; 14/5; 5/2; 14/5; 27/10; ; 12/5; ; 
Hartlepool; 29/10; 7/2; ; 3; 10/3; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 17/5; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; 16/5; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-02 18:21:29 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; 3/4; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 3/4; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 3/4; 10/13; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; 147/50; 13/5; 11/4; ; 37/13; ; 11/4; 12/5; ; 47/20; ; 13/5; 13/5; 11/4; 13/5; ; 37/13; 14/5; 11/4; 14/5; 14/5; ; 12/5; ; 
Hartlepool; 29/10; 7/2; ; 3; 10/3; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 17/5; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; 16/5; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-02 22:21:18 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; 3/4; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 3/4; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 3/4; 10/13; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; 73/25; 13/5; 11/4; ; 37/13; ; 11/4; 12/5; ; 47/20; ; 13/5; 13/5; 11/4; 13/5; ; 37/13; 14/5; 11/4; 14/5; 14/5; ; 12/5; ; 
Hartlepool; 29/10; 7/2; ; 3; 67/20; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 17/5; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; 16/5; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-03 02:20:54 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; 3/4; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 3/4; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 4/5; 10/13; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; 73/25; 13/5; 11/4; ; 37/13; ; 11/4; 12/5; ; 47/20; ; 13/5; 13/5; 11/4; 13/5; ; 37/13; 14/5; 5/2; 14/5; 14/5; ; 12/5; ; 
Hartlepool; 29/10; 7/2; ; 3; 67/20; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 17/5; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; 16/5; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-03 10:21:05 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 8/11; 8/11; ; 3/4; 17/20; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 3/4; ; 8/11; 3/4; 14/19; 3/4; ; 7/10; 4/5; 3/4; 10/13; 10/13; ; 4/7; ; 
Draw; 13/5; 11/4; ; 11/4; 73/25; 13/5; 13/5; ; 37/13; ; 13/5; 12/5; ; 47/20; ; 13/5; 13/5; 11/4; 13/5; ; 37/13; 14/5; 11/4; 14/5; 14/5; ; 2; ; 
Hartlepool; 29/10; 7/2; ; 3; 67/20; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 17/5; ; 3; 29/10; 31/10; 29/10; ; 31/10; 3; 7/2; 16/5; 31/10; ; 14/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-03 14:21:26 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 8/11; ; 3/4; 81/100; ; 8/11; ; 7/10; ; 8/11; 3/4; ; 4/5; 4/5; 8/11; 3/4; 14/19; 3/4; 10/13; 7/10; 4/5; 4/5; 4/5; 14/19; ; 4/7; ; 
Draw; 14/5; 11/4; ; 11/4; 59/20; 13/5; 13/5; ; 37/13; ; 13/5; 12/5; ; 23/10; 13/5; 13/5; 13/5; 45/17; 13/5; 12/5; 37/13; 13/5; 5/2; 13/5; 27/10; ; 2; ; 
Hartlepool; 10/3; 7/2; ; 3; 71/20; ; 16/5; ; 31/10; ; 10/3; 16/5; ; 10/3; 16/5; 3; 29/10; 41/13; 29/10; 31/10; 31/10; 100/30; 18/5; 10/3; 41/13; ; 23/10; ; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-03 18:21:36 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 17/20; ; 5/6; 87/100; 3/4; 4/5; ; 14/19; ; 4/5; 3/4; ; 4/5; 4/5; 4/5; 3/4; 10/13; 3/4; 10/13; 14/19; 4/5; 4/5; 5/6; 10/13; ; 8/11; 4/5; 
Draw; 14/5; 12/5; ; 12/5; 131/50; 5/2; 12/5; ; 27/10; ; 5/2; 12/5; ; 23/10; 13/5; 12/5; 13/5; 28/11; 13/5; 12/5; 27/10; 5/2; 5/2; 49/20; 13/5; ; 23/10; 21/10; 
Hartlepool; 10/3; 10/3; ; 3; 73/20; ; 10/3; ; 31/10; ; 16/5; 16/5; ; 10/3; 16/5; ; 29/10; 41/13; 29/10; 31/10; 31/10; 100/30; 18/5; 10/3; 41/13; ; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-03 22:21:31 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 17/20; ; 5/6; 87/100; 3/4; 4/5; ; 14/19; ; 4/5; 3/4; ; 4/5; 4/5; 4/5; 3/4; 10/13; 3/4; 10/13; 14/19; 4/5; 4/5; 5/6; 4/5; ; 8/11; 4/5; 
Draw; 14/5; 12/5; ; 12/5; 131/50; 5/2; 5/2; ; 27/10; ; 5/2; 12/5; ; 23/10; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 27/10; 5/2; 5/2; 49/20; 28/11; ; 23/10; 21/10; 
Hartlepool; 10/3; 10/3; ; 3; 73/20; ; 10/3; ; 31/10; ; 16/5; 16/5; ; 10/3; 16/5; ; 29/10; 57/17; 29/10; 31/10; 31/10; 100/30; 18/5; 10/3; 17/5; ; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-04 02:21:32 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 17/20; ; 5/6; 87/100; 3/4; 4/5; ; 14/19; ; 4/5; 3/4; ; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 10/13; 14/19; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 
Draw; 14/5; 12/5; ; 12/5; 131/50; 5/2; 5/2; ; 27/10; ; 5/2; 12/5; ; 23/10; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 27/10; 5/2; 5/2; 49/20; 28/11; ; 23/10; 21/10; 
Hartlepool; 10/3; 10/3; ; 3; 73/20; ; 10/3; ; 31/10; ; 16/5; 16/5; ; 10/3; 16/5; ; 29/10; 57/17; 29/10; 31/10; 31/10; 100/30; 18/5; 10/3; 17/5; ; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-04 10:21:40 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 17/20; ; 5/6; 87/100; 3/4; 4/5; ; 14/19; ; 4/5; 3/4; ; 4/5; 4/5; 4/5; 3/4; 10/13; 3/4; 10/13; 14/19; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 
Draw; 14/5; 12/5; ; 12/5; 131/50; 5/2; 5/2; ; 27/10; ; 5/2; 12/5; ; 23/10; 13/5; 12/5; 13/5; 45/17; 13/5; 12/5; 27/10; 5/2; 5/2; 49/20; 28/11; ; 9/4; 21/10; 
Hartlepool; 10/3; 10/3; ; 3; 73/20; ; 10/3; ; 31/10; ; 16/5; 16/5; ; 10/3; 16/5; ; 29/10; 17/5; 29/10; 31/10; 31/10; 100/30; 7/2; 10/3; 17/5; ; 3; 3; 
META; english/non-league/national-league/dagenham-redbridge-v-hartlepool; 2018-01-04 14:21:56 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 3/4; 17/20; 5/6; 5/6; 87/100; 3/4; 4/5; ; 14/19; 5/6; 4/5; 3/4; ; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 10/13; 14/19; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 
