META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-27 18:24:41 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-30 18:24:44 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; ; 13/15; 17/20; 10/11; 17/20; 20/23; ; 9/10; 20/23; 5/6; 5/6; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 13/15; 9/10; 9/10; 20/23; 17/20; 13/15; ; 8/11; ; 
Draw; 5/2; ; 23/10; 23/10; 51/20; 23/10; 12/5; ; 23/10; 23/10; 12/5; 21/10; ; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 23/10; 5/2; 5/2; 49/20; 27/11; ; 11/5; ; 
Boreham Wood; 10/3; ; 3; 3; 71/20; 29/10; 3; ; 37/13; 3; 3; 3; ; 3; 3; 3; 14/5; 58/19; 14/5; 27/10; 37/13; 3; 16/5; 16/5; 31/10; ; 13/5; ; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-30 22:22:59 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 10/11; 11/13; 17/20; 23/25; 17/20; 20/23; ; 9/10; 17/20; 5/6; 5/6; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 13/15; 9/10; 9/10; 17/20; 17/20; 13/15; ; 5/6; ; 
Draw; 5/2; 5/2; 23/10; 23/10; 13/5; 23/10; 12/5; ; 23/10; 23/10; 23/10; 21/10; ; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 27/11; 23/10; 5/2; 5/2; 49/20; 27/11; ; 21/10; ; 
Boreham Wood; 10/3; 11/4; 3; 3; 17/5; 29/10; 29/10; ; 37/13; 3; 31/10; 3; ; 3; 3; 3; 14/5; 3; 14/5; 58/19; 37/13; 3; 10/3; 16/5; 58/19; ; 27/10; ; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-31 02:23:01 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 10/11; 11/13; 17/20; 23/25; 17/20; 9/10; ; 9/10; 17/20; 5/6; 5/6; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 13/15; 9/10; 9/10; 17/20; 17/20; 10/11; ; 4/5; ; 
Draw; 5/2; 5/2; 23/10; 23/10; 13/5; 23/10; 12/5; ; 23/10; 23/10; 23/10; 21/10; ; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 27/11; 23/10; 5/2; 5/2; 49/20; 27/11; ; 12/5; ; 
Boreham Wood; 10/3; 11/4; 3; 3; 17/5; 29/10; 29/10; ; 37/13; 3; 31/10; 3; ; 3; 3; 3; 14/5; 3; 14/5; 58/19; 37/13; 3; 10/3; 16/5; 3; ; 11/4; ; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-31 10:23:04 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 10/11; 11/13; 17/20; 9/10; 17/20; 20/23; ; 11/13; 17/20; 5/6; 4/5; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 13/15; 11/13; 5/6; 5/6; 5/6; 13/15; ; 4/5; 4/5; 
Draw; 5/2; 5/2; 9/4; 23/10; 13/5; 23/10; 12/5; ; 23/10; 9/4; 12/5; 11/5; ; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 27/11; 23/10; 12/5; 5/2; 49/20; 12/5; ; 12/5; 21/10; 
Boreham Wood; 10/3; 11/4; 16/5; 3; 7/2; 29/10; 3; ; 31/10; 16/5; 16/5; 16/5; ; 3; 3; 3; 14/5; 58/19; 14/5; 58/19; 31/10; 100/ 30; 17/5; 16/5; 31/10; ; 14/5; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-31 14:23:37 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 17/20; 5/6; 5/6; 89/ 100; 17/20; 4/5; ; 11/13; 5/6; 5/6; 4/5; ; 17/20; 10/11; 4/5; 11/13; 5/6; 11/13; 13/15; 11/13; 5/6; 17/20; 5/6; 5/6; ; 5/6; 4/5; 
Draw; 5/2; 12/5; 9/4; 13/5; 129/ 50; 23/10; 12/5; ; 23/10; 9/4; 12/5; 11/5; ; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 27/11; 23/10; 12/5; 12/5; 49/20; 12/5; ; 12/5; 21/10; 
Boreham Wood; 10/3; 10/3; 13/4; 16/5; 18/5; 16/5; 10/3; ; 31/10; 13/4; 16/5; 16/5; ; 31/10; 3; 3; 14/5; 13/4; 14/5; 58/19; 31/10; 100/ 30; 17/5; 16/5; 33/10; ; 3; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-31 18:23:15 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 17/20; 13/15; 5/6; 20/21; 17/20; 20/23; ; 11/13; 20/23; 17/20; 20/23; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 9/10; 11/13; 9/10; 9/10; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 5/2; 12/5; 11/5; 13/5; 127/ 50; 23/10; 12/5; ; 23/10; 11/5; 23/10; 21/10; ; 9/4; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; ; 5/2; 21/10; 
Boreham Wood; 10/3; 10/3; 3; 16/5; 10/3; 16/5; 16/5; ; 31/10; 3; 16/5; 3; ; 31/10; 3; 3; 14/5; 41/13; 14/5; 3; 31/10; 3; 16/5; 16/5; 41/13; ; 3; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2017-12-31 22:23:13 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 10/11; 13/15; 5/6; 20/21; 17/20; 20/23; ; 11/13; 20/23; 17/20; 20/23; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 9/10; 11/13; 9/10; 9/10; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 5/2; 12/5; 11/5; 13/5; 127/ 50; 23/10; 12/5; ; 23/10; 11/5; 23/10; 21/10; ; 9/4; 12/5; 9/4; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; ; 5/2; 21/10; 
Boreham Wood; 10/3; 16/5; 3; 16/5; 10/3; 16/5; 16/5; ; 31/10; 3; 16/5; 3; ; 31/10; 3; 3; 14/5; 31/10; 14/5; 3; 31/10; 3; 16/5; 16/5; 41/13; ; 3; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2018-01-01 02:23:11 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 5/6; 10/11; 13/15; 5/6; 20/21; 17/20; 20/23; ; 11/13; 20/23; 17/20; 20/23; ; 17/20; 10/11; 5/6; 11/13; 13/15; 11/13; 9/10; 11/13; 9/10; 20/23; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 5/2; 12/5; 11/5; 13/5; 127/ 50; 23/10; 12/5; ; 23/10; 11/5; 23/10; 21/10; ; 9/4; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; ; 5/2; 21/10; 
Boreham Wood; 10/3; 16/5; 3; 16/5; 10/3; 16/5; 16/5; ; 31/10; 3; 16/5; 3; ; 31/10; 3; 3; 14/5; 41/13; 14/5; 3; 31/10; 3; 16/5; 16/5; 41/13; ; 3; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2018-01-01 10:23:21 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 1; 1; 19/20; 5/6; 101/ 100; 20/23; 10/11; ; 11/13; 19/20; 19/20; 10/11; ; 19/20; 19/20; 5/6; 11/13; 19/20; 11/13; 1; 11/13; 10/11; 20/21; 9/10; 19/20; ; 10/11; 5/6; 
Draw; 12/5; 23/10; 11/5; 13/5; 63/25; 9/4; 12/5; ; 23/10; 11/5; 9/4; 11/5; ; 11/5; 12/5; 9/4; 23/10; 40/17; 23/10; 40/17; 23/10; 12/5; 12/5; 12/5; 40/17; ; 23/10; 9/4; 
Boreham Wood; 11/4; 29/10; 14/5; 16/5; 31/10; 29/10; 29/10; ; 31/10; 14/5; 29/10; 13/5; ; 11/4; 14/5; 3; 14/5; 29/10; 14/5; 27/10; 31/10; 3; 29/10; 3; 29/10; ; 3; 3; 
META; english/non-league/national-league/sutton-utd-v-boreham-wood; 2018-01-01 14:24:20 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Sutton Utd; 1; 11/10; 21/20; 1; 11/10; 19/20; 21/20; ; 39/40; 21/20; 1; 1; ; 21/20; 21/20; 5/6; 11/13; 1; 11/13; 13/12; 39/40; 21/20; 21/20; 1; 1; ; 1; 21/20; 
Draw; 12/5; 23/10; 21/10; 11/5; 121/ 50; 11/5; 23/10; ; 11/5; 21/10; 11/5; 21/10; ; 43/20; 9/4; 9/4; 9/4; 23/10; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; ; 23/10; 23/10; 
Boreham Wood; 11/4; 13/5; 13/5; 13/5; 72/25; 11/4; 13/5; ; 45/17; 13/5; 11/4; 12/5; ; 13/5; 13/5; 3; 14/5; 45/17; 14/5; 5/2; 45/17; 11/4; 27/10; 11/4; 27/10; ; 14/5; 14/5; 
