META; english/non-league/national-league/hartlepool-v-dover; 2017-07-31 14:22:15 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; ; 4/5; ; ; ; ; 4/5; 4/5; ; 10/11; 4/5; ; ; 14/19; 21/25; ; ; ; 4/5; 4/5; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-01 02:22:03 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; ; 4/5; ; ; ; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; ; 10/13; 21/25; ; ; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; ; 5/2; ; ; ; ; 12/5; 49/20; ; 23/10; 5/2; 12/5; ; 12/5; 131/50; ; ; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; ; 18/5; ; ; ; ; 3; 10/3; ; 31/10; 10/3; 31/10; ; 17/5; 77/20; ; ; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-01 10:22:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; ; 4/5; 4/5; 11/14; ; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; ; 5/2; 12/5; 12/5; ; ; 23/10; 49/20; ; 23/10; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; ; 18/5; 10/3; 13/4; ; ; 16/5; 10/3; ; 31/10; 10/3; 31/10; 3; 33/10; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-01 18:22:02 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; 8/11; 4/5; 4/5; 11/14; 8/11; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 49/20; ; 23/10; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; 16/5; 18/5; 10/3; 13/4; 3; ; 16/5; 10/3; ; 31/10; 10/3; 31/10; 3; 57/17; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-01 22:21:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; 8/11; 4/5; 4/5; 11/14; 8/11; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 49/20; ; 23/10; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; 16/5; 18/5; 10/3; 13/4; 3; ; 16/5; 10/3; ; 31/10; 10/3; 31/10; 3; 33/10; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-02 02:21:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; 8/11; 4/5; 4/5; 11/14; 8/11; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 49/20; ; 23/10; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; 16/5; 7/2; 10/3; 13/4; 3; ; 16/5; 10/3; ; 31/10; 10/3; 31/10; 3; 33/10; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-02 10:21:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; 8/11; 4/5; 4/5; 11/14; 8/11; ; 3/4; 4/5; ; 10/11; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 49/20; ; 23/10; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 10/3; 16/5; 18/5; 10/3; 13/4; 3; ; 16/5; 10/3; ; 31/10; 10/3; 31/10; 3; 57/17; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-02 14:22:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 4/5; 17/20; ; 3/4; 4/5; 8/11; 4/5; 4/5; 11/14; 8/11; ; 3/4; 4/5; ; 4/5; 4/5; 3/4; 8/11; 10/13; 21/25; ; 11/14; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 49/20; ; 12/5; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 5/2; 5/2; ; ; ; 
Dover; 7/2; 3; ; 16/5; 7/2; 16/5; 18/5; 10/3; 13/4; 3; ; 16/5; 10/3; ; 7/2; 10/3; 31/10; 3; 57/17; 77/20; ; 13/4; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-02 18:22:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 5/6; 17/20; 17/20; 3/4; 4/5; 8/11; 20/23; 4/5; 11/14; 8/11; ; 4/5; 4/5; ; 5/6; 5/6; 3/4; 8/11; 13/15; 21/25; ; 11/14; ; 5/6; 4/5; ; ; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 12/5; ; 23/10; 51/20; ; 12/5; 5/2; 12/5; 12/5; 12/5; 131/50; ; 12/5; ; 13/5; 5/2; ; ; ; 
Dover; 10/3; 3; 31/10; 16/5; 16/5; 16/5; 16/5; 10/3; 13/4; 3; ; 3; 16/5; ; 10/3; 16/5; 31/10; 3; 31/10; 77/20; ; 13/4; ; 3; 10/3; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-02 22:21:54 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 23/20; 11/10; 11/10; 6/5; 11/10; 8/11; 11/10; 11/10; 24/23; 8/11; ; 11/10; 11/10; ; 21/20; 11/10; 11/10; 1; 11/10; 29/25; 12/11; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 12/5; ; 21/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 23/10; 5/2; 23/10; 23/10; ; 23/10; 12/5; ; ; ; 
Dover; 12/5; 23/10; 47/20; 23/10; 12/5; 16/5; 12/5; 23/10; 12/5; 3; ; 9/4; 47/20; ; 13/5; 12/5; 11/5; 12/5; 12/5; 131/50; 21/10; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-03 02:21:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 11/10; 11/10; 24/23; 8/11; ; 11/10; 11/10; ; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 12/11; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; ; 21/10; 23/10; ; 23/10; 23/10; 21/10; 23/10; 40/17; 127/50; 23/10; 23/10; ; 23/10; 12/5; ; ; ; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 12/5; 23/10; 12/5; 3; ; 9/4; 47/20; ; 23/10; 12/5; 11/5; 12/5; 40/17; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-03 10:21:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 8/11; ; 11/10; 11/10; ; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 10/9; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; ; 21/10; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 127/50; 23/10; 23/10; ; 23/10; 12/5; ; ; ; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 23/10; 23/10; 12/5; 3; ; 9/4; 47/20; ; 23/10; 12/5; 11/5; 12/5; 40/17; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-03 14:21:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 8/11; ; 11/10; 11/10; ; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 10/9; 24/23; ; 11/10; 11/10; ; ; ; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; ; 21/10; 23/10; ; 23/10; 23/10; 21/10; 23/10; 40/17; 127/50; 23/10; 23/10; ; 23/10; 12/5; ; ; ; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 23/10; 23/10; 12/5; 3; ; 9/4; 47/20; ; 23/10; 12/5; 11/5; 12/5; 12/5; 13/5; 21/10; 12/5; ; 12/5; 12/5; ; ; ; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-03 18:21:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 11/10; ; 11/10; 11/10; ; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 8/7; 24/23; ; 11/10; 11/10; ; 1; 21/20; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 21/10; 23/10; ; 23/10; 23/10; 21/10; 23/10; 40/17; 127/50; 12/5; 23/10; ; 23/10; 12/5; ; 21/10; 21/10; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 12/5; 23/10; 12/5; 9/4; ; 9/4; 47/20; ; 23/10; 12/5; 11/5; 12/5; 12/5; 13/5; 11/5; 12/5; ; 12/5; 12/5; ; 11/5; 21/10; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-03 22:21:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 11/10; ; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 8/7; 24/23; ; 11/10; 11/10; ; 1; 21/20; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 127/50; 12/5; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 12/5; 23/10; 12/5; 9/4; ; 21/10; 47/20; 21/10; 23/10; 12/5; 11/5; 12/5; 40/17; 13/5; 11/5; 12/5; ; 12/5; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-04 02:20:29 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 11/10; ; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 8/7; 24/23; ; 11/10; 11/10; ; 1; 21/20; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 127/50; 12/5; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 12/5; 23/10; 12/5; 9/4; ; 21/10; 47/20; 21/10; 23/10; 12/5; 11/5; 12/5; 40/17; 13/5; 11/5; 12/5; ; 12/5; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-04 10:20:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 29/25; 8/7; 24/23; ; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; ; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 63/25; 12/5; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 23/10; 23/10; 12/5; 9/4; ; 21/10; 47/20; 21/10; 23/10; 12/5; 11/5; 12/5; 40/17; 129/50; 11/5; 12/5; ; 12/5; 12/5; ; 11/5; 2; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-04 14:20:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 6/5; 11/10; 8/11; 23/20; 11/10; 24/23; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 23/20; 8/7; 24/23; ; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; ; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 127/50; 12/5; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 
Dover; 5/2; 23/10; 23/10; 23/10; 23/10; 16/5; 23/10; 23/10; 12/5; 9/4; ; 21/10; 47/20; 21/10; 23/10; 12/5; 11/5; 12/5; 40/17; 13/5; 11/5; 12/5; ; 12/5; 12/5; ; 12/5; 2; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-04 18:26:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 11/10; 11/10; 21/20; 8/11; 11/10; 11/10; 1; 21/20; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 11/10; 15/13; 1; ; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 11/5; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 40/17; 51/20; 12/5; 23/10; ; 23/10; 9/4; ; 23/10; 21/10; 
Dover; 5/2; 23/10; 47/20; 5/2; 12/5; 16/5; 5/2; 23/10; 5/2; 12/5; ; 21/10; 47/20; 23/10; 23/10; 12/5; 11/5; 5/2; 27/11; 137/50; 11/5; 5/2; ; 12/5; 5/2; ; 27/10; 21/10; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-04 22:22:03 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 21/20; 11/10; 11/10; 11/10; 8/11; 11/10; 11/10; 1; 21/20; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 11/10; 12/11; 1; ; 11/10; 11/10; ; 1; 21/20; 
Draw; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; ; 11/5; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 40/17; 51/20; 12/5; 23/10; ; 23/10; 9/4; ; 12/5; 21/10; 
Dover; 5/2; 12/5; 47/20; 5/2; 12/5; 16/5; 5/2; 23/10; 5/2; 12/5; ; 21/10; 47/20; 23/10; 23/10; 5/2; 11/5; 5/2; 27/11; 137/50; 40/17; 5/2; ; 12/5; 5/2; ; 27/10; 21/10; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-05 02:21:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 21/20; 11/10; 11/10; 21/20; 8/11; 11/10; 11/10; 1; 21/20; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 1; ; 11/10; 12/11; 1; ; 11/10; 1; ; 1; 21/20; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; ; 11/5; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; ; 51/20; 12/5; 23/10; ; 23/10; 12/5; ; 12/5; 21/10; 
Dover; 5/2; 12/5; 47/20; 5/2; 12/5; 16/5; 5/2; 23/10; 5/2; 12/5; ; 21/10; 47/20; 23/10; 23/10; 5/2; 11/5; 5/2; ; 137/50; 40/17; 5/2; ; 12/5; 5/2; ; 13/5; 21/10; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-05 10:22:02 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 21/20; 11/10; 11/10; 21/20; 8/11; 11/10; 11/10; 1; 21/20; ; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 11/10; 12/11; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; ; 23/10; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 40/17; 51/20; 12/5; 23/10; ; 23/10; 12/5; ; 23/10; 11/5; 
Dover; 5/2; 12/5; 47/20; 5/2; 12/5; 16/5; 5/2; 23/10; 5/2; 12/5; ; 21/10; 47/20; 23/10; 23/10; 5/2; 11/5; 5/2; 27/11; 137/50; 40/17; 5/2; ; 12/5; 5/2; ; 13/5; 11/5; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-05 14:21:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 11/10; 1; 21/20; ; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 1; 21/20; 111/100; 19/17; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 12/5; 23/10; 23/10; 9/4; ; 23/10; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 40/17; 51/20; 40/17; 23/10; ; 23/10; 12/5; ; 23/10; 11/5; 
Dover; 5/2; 12/5; 47/20; 5/2; 12/5; 9/4; 5/2; 23/10; 5/2; 12/5; ; 21/10; 47/20; 23/10; 12/5; 5/2; 11/5; 5/2; 27/11; 27/10; 23/10; 5/2; ; 12/5; 5/2; ; 13/5; 11/5; 
META; english/non-league/national-league/hartlepool-v-dover; 2017-08-05 18:22:11 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Draw; 11/4; 13/5; 9/5; 5/2; 12/5; ; 11/4; 23/10; ; 5/2; ; 5/2; 13/5; ; ; ; ; 12/5; ; ; ; 40/17; ; ; ; ; ; ; 
Dover; 4/9; 2/5; 5/2; 4/9; 3; ; 2/5; 4/9; ; 4/6; ; 2/5; 9/20; ; ; ; ; 11/4; ; ; ; 13/17; ; ; ; ; ; ; 
Hartlepool; 10; 10; 5/4; 15/2; 10/11; ; 9; 7; ; 21/5; ; 7; 17/2; ; ; ; ; 9/10; ; ; ; 15/4; ; ; ; ; ; ; 
