META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-10 18:25:06 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Draw; 11/4; ; ; ; 14/5; ; 14/5; ; 13/5; ; ; 11/4; 11/4; ; ; 27/10; ; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; ; ; 
Guiseley; 4; ; ; ; 19/5; ; 17/4; ; 15/4; ; ; 7/2; 4; ; ; 15/4; ; ; 50/13; ; ; 15/4; ; 4; 4; ; ; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-12 02:25:01 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; 8/13; 4/6; ; ; 4/6; ; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 4/9; ; 
Draw; 11/4; ; ; ; 14/5; ; 14/5; ; 13/5; ; ; 11/4; 11/4; ; ; 27/10; ; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 21/10; ; 
Guiseley; 4; ; ; ; 19/5; ; 21/5; ; 15/4; ; ; 7/2; 4; ; ; 15/4; ; ; 50/13; ; ; 15/4; ; 4; 4; ; 27/10; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-12 10:25:03 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; ; ; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 4/9; ; 
Draw; 11/4; ; ; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 23/10; ; 
Guiseley; 4; ; ; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; 4; ; 14/5; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-12 14:25:14 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; ; ; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 4/9; ; 
Draw; 11/4; ; ; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 23/10; ; 
Guiseley; 4; ; ; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; 4; ; 14/5; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-12 18:25:21 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; ; 13/20; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 4/9; ; 
Draw; 11/4; ; 27/10; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 23/10; ; 
Guiseley; 4; ; 19/5; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; 4; ; 14/5; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-12 22:25:13 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; ; 13/20; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 8/15; ; 
Draw; 11/4; ; 27/10; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 12/5; ; 
Guiseley; 4; ; 19/5; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-13 02:22:52 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 2/3; 13/20; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; ; ; 4/7; ; 
Draw; 11/4; 13/5; 27/10; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; ; ; 12/5; ; 
Guiseley; 4; 4; 19/5; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; ; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-13 10:23:19 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 2/3; 8/13; ; 4/6; 13/20; 13/20; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; ; ; 4/6; ; 4/6; 4/6; ; 4/9; ; 
Draw; 11/4; 13/5; 11/4; ; 14/5; 13/5; 14/5; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; ; ; 13/5; ; 14/5; 11/4; ; 5/2; ; 
Guiseley; 4; 4; 4; ; 19/5; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; ; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-13 14:24:07 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 2/3; 13/20; ; 8/13; 13/20; 4/6; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 13/5; 27/10; ; 11/4; 13/5; 11/4; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; 73/25; ; 13/5; ; 14/5; 11/4; ; 5/2; ; 
Guiseley; 4; 4; 19/5; ; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; 43/10; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-13 18:23:27 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 13/20; 4/7; 4/6; ; ; 8/13; 4/6; ; ; 4/6; 8/13; ; 11/17; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 11/4; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; ; 27/10; 13/5; ; 45/17; 73/25; ; 13/5; ; 14/5; 11/4; ; 5/2; ; 
Guiseley; 4; 4; 4; 19/5; 19/5; 7/2; 21/5; 4; 15/4; ; ; 7/2; 4; ; ; 15/4; 18/5; ; 50/13; 43/10; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-13 22:23:29 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; ; 8/13; 4/6; 8/13; ; 4/6; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 11/4; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; 3; 27/10; 13/5; ; 27/10; 73/25; ; 13/5; ; 14/5; 11/4; ; 5/2; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; 4; 15/4; 18/5; ; 39/10; 43/10; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-14 02:23:06 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; ; 8/13; 4/6; 8/13; ; 4/6; 8/11; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 11/4; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; 3; 27/10; 13/5; ; 27/10; 147/50; ; 13/5; ; 14/5; 11/4; ; 13/5; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-14 10:23:23 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; ; 8/13; 4/6; 8/13; ; 4/6; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 11/4; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; 3; 27/10; 13/5; ; 27/10; 73/25; ; 13/5; ; 14/5; 11/4; ; 2; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; 4; 15/4; 18/5; ; 39/10; 43/10; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-14 14:23:34 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 13/20; 4/7; 4/6; ; ; 8/13; 4/6; ; 8/13; 4/6; 8/13; ; 4/6; 73/100; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 11/4; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; 3; 27/10; 13/5; ; 27/10; 73/25; ; 13/5; ; 14/5; 11/4; ; 2; ; 
Guiseley; 4; 4; 4; 19/5; 19/5; 7/2; 21/5; 4; 15/4; ; ; 7/2; 4; ; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 10/3; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-14 18:23:22 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; ; 8/13; 4/6; 8/13; ; 4/6; 8/11; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 11/4; 11/4; 11/4; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; ; 3; 27/10; 13/5; ; 27/10; 147/50; ; 13/5; ; 14/5; 11/4; ; 2; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; ; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 7/2; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-14 22:23:35 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; 4/7; 8/13; 4/6; 8/13; ; 4/6; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; 27/10; 3; 27/10; 13/5; ; 27/10; 73/25; ; 13/5; ; 14/5; 11/4; ; 12/5; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; 4; 4; 15/4; 18/5; ; 39/10; 43/10; ; 15/4; ; 4; 4; ; 7/2; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-15 02:22:46 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 13/20; 4/7; 4/6; ; ; 8/13; 4/6; 4/7; 8/13; 4/6; 8/13; ; 4/6; 8/11; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; 27/10; 3; 27/10; 13/5; ; 27/10; 147/50; ; 13/5; ; 14/5; 11/4; ; 12/5; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 21/5; 4; 15/4; ; ; 7/2; 4; 4; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 7/2; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-15 10:22:20 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; 4/7; 8/13; 4/6; 8/13; ; 4/6; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; 27/10; 3; 27/10; 13/5; ; 27/10; 74/25; ; 13/5; ; 14/5; 11/4; ; 13/5; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; 4; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 7/2; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-15 14:22:37 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 8/13; 8/13; 8/13; 13/20; 8/13; 4/7; 4/6; ; ; 8/13; 4/6; 4/7; 8/13; 4/6; 8/13; ; 4/6; 18/25; ; 4/6; ; 4/6; 4/6; ; 4/7; ; 
Draw; 11/4; 29/10; 14/5; 11/4; 14/5; 13/5; 29/10; 11/4; 13/5; ; ; 11/4; 11/4; 27/10; 3; 27/10; 13/5; ; 27/10; 74/25; ; 13/5; ; 14/5; 11/4; ; 13/5; ; 
Guiseley; 4; 4; 4; 19/5; 4; 7/2; 17/4; 4; 15/4; ; ; 7/2; 4; 4; 4; 15/4; 18/5; ; 39/10; 21/5; ; 15/4; ; 4; 4; ; 7/2; ; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-15 18:22:49 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 11/20; 8/13; 4/7; 4/6; 3/5; 13/20; 4/7; 4/7; 4/6; 4/7; ; 4/7; 4/6; 6/10; 3/5; 8/13; 8/13; ; 11/18; 31/50; 6/11; 4/6; ; 4/7; 8/13; ; 4/7; ; 
Draw; 3; 29/10; 11/4; 14/5; 11/4; 13/5; 29/10; 11/4; 13/5; 27/10; ; 5/2; 11/4; 3; 14/5; 27/10; 13/5; ; 14/5; 16/5; 14/5; 13/5; ; 14/5; 11/4; ; 27/10; 9/4; 
Guiseley; 5; 9/2; 9/2; 4; 21/5; 7/2; 5; 4; 15/4; 9/2; ; 9/2; 4; 9/2; 9/2; 4; 18/5; ; 74/17; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; 7/2; 14/5; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-15 22:23:51 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 8/13; 13/20; 4/6; 8/13; 13/20; 13/20; 4/7; 6/11; 4/6; 4/6; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/11; 8/13; 17/25; 5/8; 6/11; ; 8/13; 4/6; ; 4/7; ; 
Draw; 14/5; 14/5; 5/2; 14/5; 13/5; 13/5; 11/4; 11/4; 37/13; 5/2; 5/2; 5/2; 29/10; 27/10; 13/5; 13/5; 13/5; 37/13; 11/4; 149/50; 27/10; 37/13; ; 11/4; 11/4; ; 27/10; 9/4; 
Guiseley; 4; 19/4; 17/4; 4; 9/2; 7/2; 22/5; 4; 22/5; 21/5; 21/5; 15/4; 19/4; 4; 17/4; 4; 18/5; 22/5; 17/4; 23/5; 18/5; 22/5; ; 17/4; 4; ; 21/5; 14/5; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-16 02:24:34 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 8/13; 13/20; 4/6; 8/13; 13/20; 13/20; 4/7; 6/11; 4/6; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 8/13; 6/11; 8/13; 7/10; 4/6; 6/11; ; 8/13; 8/13; ; 4/6; 4/7; 
Draw; 14/5; 14/5; 5/2; 14/5; 13/5; 5/2; 11/4; 11/4; 37/13; 5/2; 5/2; 23/10; 11/4; 13/5; 13/5; 13/5; 5/2; 37/13; 27/10; 61/20; 14/5; 37/13; ; 11/4; 11/4; ; 27/10; 12/5; 
Guiseley; 4; 19/4; 17/4; 4; 9/2; 15/4; 22/5; 4; 22/5; 21/5; 21/5; 4; 9/2; 4; 17/4; 4; 15/4; 22/5; 17/4; 43/10; 19/5; 22/5; ; 17/4; 9/2; ; 21/5; 21/5; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-16 10:23:19 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 4/6; 4/6; 13/20; 4/6; 8/13; 13/20; 13/20; 4/7; 6/11; 4/6; 8/13; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 6/11; 8/13; 69/100; 4/6; 6/11; ; 8/13; 8/13; ; 4/6; 4/7; 
Draw; 14/5; 11/4; 12/5; 14/5; 13/5; 12/5; 13/5; 11/4; 37/13; 5/2; 12/5; 9/4; 11/4; 5/2; 13/5; 13/5; 12/5; 37/13; 13/5; 141/50; 27/10; 37/13; ; 13/5; 11/4; ; 5/2; 12/5; 
Guiseley; 4; 17/4; 9/2; 4; 9/2; 4; 19/4; 4; 22/5; 21/5; 9/2; 9/2; 9/2; 9/2; 17/4; 4; 4; 22/5; 50/11; 24/5; 75/19; 22/5; ; 9/2; 9/2; ; 9/2; 21/5; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-16 14:24:41 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Wrexham; 8/13; 4/6; 13/20; 4/6; 8/13; 13/20; 13/20; 4/7; 3/5; 11/18; 8/13; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 3/5; 11/18; 17/25; 19/29; 7/11; ; 8/13; 8/13; ; 4/6; 4/7; 
Draw; 3; 13/5; 49/20; 14/5; 13/5; 12/5; 13/5; 11/4; 37/13; 5/2; 5/2; 23/10; 27/10; 13/5; 13/5; 13/5; 12/5; 37/13; 27/10; 73/25; 13/5; 13/5; ; 13/5; 11/4; ; 13/5; 12/5; 
Guiseley; 17/4; 9/2; 9/2; 4; 9/2; 4; 19/4; 4; 4; 9/2; 9/2; 4; 9/2; 9/2; 17/4; 4; 4; 4; 49/11; 47/10; 21/5; 4; ; 9/2; 9/2; ; 9/2; 21/5; 
META; english/non-league/national-league/wrexham-v-guiseley; 2017-09-16 18:24:41 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Draw; 5/2; 12/5; ; 2; ; ; ; ; ; ; 21/10; 12/5; 11/5; ; 2; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Guiseley; 4/7; 8/11; ; 3/4; ; ; ; ; ; ; 16/5; 11/4; 10/13; ; 3; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Wrexham; 13/2; 4; ; 4; ; ; ; ; ; ; 19/20; 4/5; 9/2; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
