META; english/non-league/national-league/barrow-v-halifax; 2017-08-05 18:22:24 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Barrow; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/barrow-v-halifax; 2017-08-05 22:20:24 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Barrow; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; ; 9/10; ; ; 10/11; ; ; 13/15; ; ; ; ; ; 10/11; ; 8/15; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; ; ; ; ; ; 51/20; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 5/2; ; 19/10; ; 
Halifax; 14/5; ; ; ; 14/5; ; 29/10; ; ; ; ; ; 14/5; ; ; 14/5; ; ; 14/5; ; ; ; ; ; 11/4; ; 27/20; ; 
META; english/non-league/national-league/barrow-v-halifax; 2017-08-06 02:21:31 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Barrow; 10/11; 1; ; ; 10/11; ; 37/40; ; ; ; ; 10/11; 9/10; ; ; 10/11; ; ; 13/15; ; ; ; ; ; 10/11; ; 8/15; ; 
Draw; 13/5; 5/2; ; ; 5/2; ; 13/5; ; ; ; ; 23/10; 51/20; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 5/2; ; 19/10; ; 
Halifax; 14/5; 12/5; ; ; 14/5; ; 14/5; ; ; ; ; 13/5; 14/5; ; ; 27/10; ; ; 14/5; ; ; ; ; ; 11/4; ; 27/20; ; 
META; english/non-league/national-league/barrow-v-halifax; 2017-08-06 10:21:26 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Barrow; 10/11; 1; ; ; 10/11; ; 37/40; 5/6; 9/10; ; ; 10/11; 9/10; ; ; 10/11; ; 9/10; 10/11; ; ; 9/10; ; 9/10; 10/11; ; 4/7; ; 
Draw; 13/5; 5/2; ; ; 5/2; ; 13/5; 5/2; 5/2; ; ; 23/10; 51/20; ; ; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; 5/2; ; 21/10; ; 
Halifax; 14/5; 12/5; ; ; 11/4; ; 14/5; 11/4; 45/17; ; ; 13/5; 14/5; ; ; 27/10; ; 13/5; 27/10; ; ; 45/17; ; 14/5; 11/4; ; 17/10; ; 
