META; english/non-league/national-league/wrexham-v-torquay; 2017-12-31 18:23:51 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; 
Torquay; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2017-12-31 22:23:48 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; 14/19; ; ; ; 4/5; 4/5; ; 10/13; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; 28/11; ; ; ; 11/4; 5/2; ; 13/5; ; ; ; 
Torquay; 3; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; 58/19; ; ; ; 3; 7/2; ; 31/10; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-01 02:23:47 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; ; ; ; ; ; ; 4/5; 3/4; ; ; ; ; ; 14/19; ; ; ; 4/5; 4/5; ; 10/13; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; 5/2; 23/10; ; ; ; ; ; 28/11; ; ; ; 11/4; 5/2; ; 13/5; ; ; ; 
Torquay; 3; ; ; ; ; ; ; ; ; ; 10/3; 16/5; ; ; ; ; ; 58/19; ; ; ; 3; 7/2; ; 31/10; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-01 10:23:57 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; ; ; 3/4; ; 13/18; ; 4/5; 3/4; ; ; ; ; ; 14/19; ; ; 13/18; 4/5; 4/5; ; 14/19; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; 28/11; ; 5/2; 23/10; ; ; ; ; ; 28/11; ; ; 28/11; 11/4; 5/2; ; 13/5; ; ; ; 
Torquay; 3; ; ; ; ; ; 16/5; ; 13/4; ; 10/3; 16/5; ; ; ; ; ; 41/13; ; ; 13/4; 3; 7/2; ; 41/13; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-01 14:24:57 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; ; ; 3/4; ; 13/18; ; 4/5; 3/4; ; ; ; ; 13/18; 14/19; 13/18; ; 13/18; 4/5; 4/5; ; 14/19; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; 28/11; ; 5/2; 23/10; ; ; ; ; 5/2; 28/11; 5/2; ; 28/11; 11/4; 5/2; ; 28/11; ; ; ; 
Torquay; 3; ; ; ; ; ; 16/5; ; 13/4; ; 10/3; 16/5; ; ; ; ; 31/10; 41/13; 31/10; ; 13/4; 3; 7/2; ; 16/5; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-01 18:23:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; 79/ 100; ; 3/4; ; 13/18; ; 4/5; 3/4; ; ; ; 8/11; 13/18; 10/13; 13/18; ; 13/18; 4/5; 4/5; ; 10/13; ; ; ; 
Draw; 5/2; ; ; ; 66/25; ; 5/2; ; 28/11; ; 5/2; 23/10; ; ; ; 12/5; 5/2; 28/11; 5/2; ; 28/11; 11/4; 13/5; ; 13/5; ; ; ; 
Torquay; 3; ; ; ; 21/5; ; 10/3; ; 13/4; ; 10/3; 16/5; ; ; ; 10/3; 31/10; 16/5; 31/10; ; 13/4; 3; 7/2; ; 13/4; ; ; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-01 22:21:36 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; ; ; ; 17/20; ; 3/4; ; 13/18; ; 4/5; 8/11; ; ; ; 8/11; 13/18; 10/13; 13/18; ; 13/18; 4/5; 4/5; ; 10/13; ; 8/15; ; 
Draw; 5/2; ; ; ; 72/25; ; 13/5; ; 28/11; ; 5/2; 23/10; ; ; ; 5/2; 5/2; 28/11; 5/2; ; 28/11; 11/4; 13/5; ; 13/5; ; 19/10; ; 
Torquay; 3; ; ; ; 17/5; ; 16/5; ; 13/4; ; 10/3; 10/3; ; ; ; 3; 31/10; 16/5; 31/10; ; 13/4; 3; 7/2; ; 13/4; ; 19/10; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-02 02:21:44 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; 10/11; ; ; 17/20; ; 4/5; ; 13/18; ; 4/5; 3/4; ; ; ; 4/5; 13/18; 10/13; 13/18; ; 13/18; 4/5; 4/5; ; 10/13; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 72/25; ; 5/2; ; 28/11; ; 5/2; 12/5; ; ; ; 5/2; 5/2; 28/11; 5/2; ; 28/11; 11/4; 13/5; ; 13/5; ; 23/10; ; 
Torquay; 3; 14/5; ; ; 17/5; ; 3; ; 13/4; ; 10/3; 16/5; ; ; ; 3; 31/10; 16/5; 31/10; ; 13/4; 3; 10/3; ; 13/4; ; 14/5; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-02 10:21:40 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Wrexham; 8/11; 10/11; ; ; 17/20; ; 3/4; ; 7/10; ; 8/11; 3/4; ; ; ; 8/11; 13/18; 10/13; 13/18; ; 7/10; 4/5; 4/5; ; 10/13; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 72/25; ; 13/5; ; 27/10; ; 5/2; 12/5; ; ; ; 5/2; 5/2; 13/5; 5/2; ; 27/10; 11/4; 13/5; ; 13/5; ; 12/5; ; 
Torquay; 3; 14/5; ; ; 17/5; ; 16/5; ; 57/17; ; 7/2; 16/5; ; ; ; 3; 31/10; 16/5; 31/10; ; 57/17; 3; 17/5; ; 13/4; ; 5/2; ; 
META; english/non-league/national-league/wrexham-v-torquay; 2018-01-02 14:21:44 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
