META; english/non-league/national-league/macclesfield-v-chester; 2018-03-31 18:22:55 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 6/25; 1/5; 2/9; 1/5; 1/4; 2/9
Draw; 21/4; 6; 9/2; 23/5; 9/2; 29/5; 
Chester; 10; 12; 11; 10; 11; 59/5; 
META; english/non-league/national-league/macclesfield-v-chester; 2018-03-31 22:23:52 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 2/9; 13/50; 2/9; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 5; 9/2; 9/2; 9/2; 49/10; 23/5; 5; 9/2; 94/19; 9/2; 24/5
Chester; 10; 10; 12; 10; 13; 10; 12; 11; 10; 49/4; 10; 12; 12; 49/4; 66/5; 61/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-01 02:23:31 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 2/9; 13/50; 1/5; 2/9; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 5; 9/2; 5; 9/2; 49/10; 23/5; 5; 9/2; 94/19; 21/5; 24/5; 
Chester; 10; 10; 12; 10; 13; 11; 12; 11; 10; 10; 49/4; 10; 12; 12; 49/4; 66/5; 61/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-01 10:23:39 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 2/9; 13/50; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 1/5; 2/9; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 5; 19/4; 9/2; 5; 9/2; 94/19; 5; 23/5; 19/4; 5; 9/2; 5; 21/5; 5; 
Chester; 10; 10; 12; 10; 13; 11; 19/2; 12; 11; 10; 10; 49/4; 10; 10; 19/2; 12; 12; 25/2; 64/5; 64/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-01 14:24:59 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 1/4; 13/50; 1/5; 2/9; 2/9; 2/9; 2/9; 1/4; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 3/14; 1/4; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 5; 19/4; 9/2; 9/2; 4; 9/2; 4; 94/19; 5; 23/5; 19/4; 5; 9/2; 5; 23/5; 5
Chester; 10; 10; 12; 12; 13; 11; 19/2; 12; 12; 10; 10; 10; 49/4; 10; 10; 19/2; 12; 12; 49/4; 64/5; 64/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-01 18:24:52 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 1/4; 13/50; 2/11; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 1/4; 2/9; 1/5; 1/5; 1/5; 2/9; 1/5; 2/9; 3/14; 2/9; 1/4; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 9/2; 5; 19/4; 9/2; 9/2; 4; 17/4; 9/2; 4; 94/19; 5; 23/5; 19/4; 5; 9/2; 5; 23/5; 24/5; 5
Chester; 10; 10; 14; 12; 13; 12; 12; 19/2; 14; 12; 10; 11; 10; 10; 49/4; 10; 10; 19/2; 14; 11; 25/2; 76/5; 81/5; 64/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-01 22:24:26 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 1/4; 2/9; 1/4; 13/50; 2/11; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 1/4; 2/9; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 1/4; 1/4; 1/4
Draw; 21/4; 17/4; 9/2; 9/2; 26/5; 9/2; 5; 19/4; 9/2; 9/2; 4; 17/4; 9/2; 4; 94/19; 5; 24/5; 19/4; 5; 9/2; 5; 23/5; 24/5; 24/5
Chester; 10; 10; 14; 12; 13; 12; 12; 19/2; 14; 12; 10; 11; 10; 10; 49/4; 10; 12; 19/2; 14; 11; 25/2; 78/5; 81/5; 81/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-02 02:24:08 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 2/9; 2/9; 2/9; 6/25; 1/6; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 1/4; 1/5; 3/16; 1/5; 2/9; 2/9; 1/5; 2/9; 3/16; 2/9; 2/9; 2/9
Draw; 21/4; 4; 9/2; 5; 57/10; 9/2; 11/2; 19/4; 9/2; 9/2; 4; 17/4; 9/2; 9/2; 67/13; 5; 24/5; 19/4; 5; 9/2; 26/5; 26/5; 5; 27/5
Chester; 10; 11; 14; 12; 27/2; 13; 12; 19/2; 14; 12; 10; 11; 10; 11; 51/4; 10; 12; 19/2; 14; 11; 13; 83/5; 17; 17
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-02 10:24:24 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 2/11; 2/9; 1/4; 2/9; 1/4; 2/11; 1/5; 2/9; 1/4; 2/9; 2/9; 1/4; 1/4; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 1/4; 1/5; 1/4; 2/9; 1/4
Draw; 21/4; 4; 17/4; 5; 51/10; 9/2; 5; 19/4; 17/4; 9/2; 4; 9/2; 9/2; 49/10; 5; 24/5; 19/4; 5; 17/4; 94/19; 5; 24/5; 5; 
Chester; 10; 11; 12; 12; 15; 12; 14; 19/2; 12; 11; 10; 10; 10; 11; 55/4; 10; 12; 19/2; 12; 12; 55/4; 76/5; 78/5; 76/5
META; english/non-league/national-league/macclesfield-v-chester; 2018-04-02 14:25:43 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Macclesfield; 1/6; 2/9; 2/9; 2/9; 6/25; 2/11; 1/5; 2/9; 2/9; 1/5; 1/5; 2/9; 2/9; 1/5; 3/16; 1/5; 2/9; 2/9; 2/9; 2/9; 3/16; 2/9; 2/9; 1/4
