META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-24 14:24:38 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; ; ; ; ; ; 5/4; ; ; ; 5/4; 6/5; ; ; ; 5/4; 5/4; 5/4; 5/4; ; ; ; 13/10; 5/4; 5/4; ; ; ; 
AFC Fylde; 2; ; ; ; ; ; 19/10; ; ; ; 2; 19/10; ; ; ; 19/10; 24/13; 37/19; 24/13; ; ; ; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 11/5; ; ; ; 9/4; 11/5; 23/10; 11/5; ; ; ; 12/5; 12/5; 40/17; ; ; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-26 02:24:45 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; ; ; ; ; ; 5/4; ; ; ; 5/4; 6/5; ; ; ; 5/4; 5/4; 5/4; 5/4; ; ; ; 13/10; 5/4; 5/4; ; ; ; 
AFC Fylde; 2; ; ; ; ; ; 19/10; ; ; ; 2; 19/10; ; ; ; 19/10; 24/13; 37/19; 24/13; ; ; ; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 11/5; ; ; ; 9/4; 11/5; 23/10; 11/5; ; ; ; 12/5; 12/5; 40/17; ; ; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-26 10:25:03 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; ; ; ; ; ; 5/4; ; ; ; 5/4; 6/5; ; ; ; 5/4; 5/4; 5/4; 5/4; ; ; ; 13/10; 5/4; 5/4; ; ; ; 
AFC Fylde; 2; ; ; ; ; ; 19/10; ; ; ; 2; 19/10; ; ; ; 19/10; 24/13; 37/19; 24/13; ; ; ; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; 11/5; ; ; ; 9/4; 11/5; 23/10; 11/5; ; ; ; 12/5; 12/5; 40/17; ; ; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-26 14:26:54 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; ; ; ; ; ; 5/4; ; 16/13; ; 5/4; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 5/4; ; 16/13; ; 13/10; 5/4; 5/4; ; ; ; 
AFC Fylde; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 19/10; ; 19/10; ; 19/10; 24/13; 37/19; 24/13; ; 37/19; ; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 9/4; 11/5; 23/10; 11/5; ; 23/10; ; 12/5; 12/5; 40/17; ; ; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-26 18:24:40 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; ; ; ; ; 6/5; 5/4; ; 16/13; ; 5/4; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 5/4; ; 16/13; ; 13/10; 5/4; 5/4; ; 10/9; ; 
AFC Fylde; 2; ; ; ; ; 15/8; 19/10; ; 37/19; ; 2; 19/10; ; 19/10; ; 19/10; 24/13; 37/19; 24/13; ; 37/19; ; 2; 2; 37/19; ; 7/4; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 9/4; 11/5; 23/10; 11/5; ; 23/10; ; 12/5; 12/5; 40/17; ; 21/10; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-26 22:23:48 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; 13/10; ; ; 7/5; 6/5; 5/4; ; 16/13; ; 5/4; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 5/4; ; 16/13; ; 13/10; 5/4; 5/4; ; 21/20; ; 
AFC Fylde; 2; 19/10; ; ; 52/25; 15/8; 19/10; ; 37/19; ; 2; 19/10; ; 19/10; ; 19/10; 24/13; 37/19; 24/13; ; 37/19; ; 2; 2; 37/19; ; 17/10; ; 
Draw; 12/5; 12/5; ; ; 63/25; 23/10; 23/10; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 9/4; 11/5; 23/10; 11/5; ; 23/10; ; 12/5; 12/5; 40/17; ; 21/10; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-27 02:23:48 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; 13/10; ; ; 7/5; 6/5; 5/4; ; 16/13; ; 5/4; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 5/4; ; 16/13; ; 13/10; 5/4; 5/4; ; 21/20; ; 
AFC Fylde; 2; 19/10; ; ; 52/25; 15/8; 19/10; ; 37/19; ; 2; 19/10; ; 19/10; ; 19/10; 24/13; 37/19; 24/13; ; 37/19; ; 2; 2; 37/19; ; 17/10; ; 
Draw; 12/5; 12/5; ; ; 63/25; 23/10; 23/10; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 9/4; 11/5; 23/10; 11/5; ; 23/10; ; 12/5; 12/5; 40/17; ; 9/4; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-27 10:23:57 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 119/ 100; 11/10; 11/10; ; 16/13; 11/10; 11/10; 11/10; ; 11/10; ; 11/10; 5/4; 15/13; 5/4; ; 16/13; ; 23/20; 11/10; 15/13; ; 20/21; ; 
AFC Fylde; 23/10; 19/10; 11/5; 21/10; 12/5; 21/10; 21/10; ; 37/19; 11/5; 11/5; 2; ; 43/20; ; 21/10; 24/13; 21/10; 24/13; ; 37/19; ; 11/5; 9/4; 28/13; ; 15/8; ; 
Draw; 5/2; 12/5; 12/5; 23/10; 66/25; 23/10; 12/5; ; 23/10; 12/5; 12/5; 23/10; ; 47/20; ; 23/10; 11/5; 40/17; 11/5; ; 23/10; ; 5/2; 5/2; 12/5; ; 9/4; ; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-27 14:26:58 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 31/25; 11/10; 11/10; ; 16/13; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; ; 16/13; ; 11/10; 11/10; 15/13; ; 20/21; 21/20; 
AFC Fylde; 23/10; 19/10; 11/5; 11/5; 119/ 50; 21/10; 21/10; ; 37/19; 11/5; 21/10; 21/10; ; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; ; 37/19; ; 23/10; 9/4; 28/13; ; 2; 19/10; 
Draw; 5/2; 5/2; 23/10; 23/10; 63/25; 23/10; 12/5; ; 23/10; 23/10; 12/5; 11/5; ; 23/10; 12/5; 23/10; 11/5; 40/17; 11/5; ; 23/10; ; 5/2; 5/2; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-27 18:24:17 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 31/25; 11/10; 11/10; ; 15/13; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 15/13; ; 11/10; 11/10; 15/13; ; 20/21; 21/20; 
AFC Fylde; 23/10; 19/10; 11/5; 11/5; 119/ 50; 21/10; 11/5; ; 28/13; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 28/13; ; 23/10; 9/4; 11/5; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 23/10; 12/5; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 23/10; ; 5/2; 5/2; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-27 22:24:40 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 31/25; 11/10; 11/10; ; 15/13; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 15/13; ; 11/10; 11/10; 15/13; ; 20/21; 21/20; 
AFC Fylde; 23/10; 19/10; 11/5; 11/5; 119/ 50; 21/10; 11/5; ; 28/13; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 28/13; ; 12/5; 9/4; 11/5; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 23/10; 12/5; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 23/10; ; 5/2; 5/2; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-28 02:25:29 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 31/25; 11/10; 11/10; ; 15/13; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 15/13; ; 11/10; 11/10; 15/13; ; 20/21; 21/20; 
AFC Fylde; 23/10; 19/10; 11/5; 11/5; 119/ 50; 21/10; 11/5; ; 28/13; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 28/13; ; 12/5; 9/4; 11/5; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 23/10; 12/5; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 23/10; ; 5/2; 5/2; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-28 10:24:18 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 13/10; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 10/11; 21/20; 
AFC Fylde; 23/10; 19/10; 11/5; 11/5; 119/ 50; 11/5; 11/5; ; 9/4; 11/5; 21/10; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; ; 12/5; 9/4; 9/4; ; 2; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 9/4; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-28 14:24:33 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 11/10; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 10/11; 21/20; 
AFC Fylde; 23/10; 23/10; 11/5; 11/5; 119/ 50; 11/5; 9/4; ; 9/4; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; ; 12/5; 9/4; 9/4; ; 2; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 9/4; 21/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-28 18:24:28 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 11/10; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 10/11; 21/20; 
AFC Fylde; 23/10; 23/10; 11/5; 11/5; 119/ 50; 11/5; 9/4; ; 9/4; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 9/4; 21/10; 11/5; 9/4; ; 12/5; 9/4; 9/4; ; 2; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-28 22:24:27 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 11/10; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 10/11; 21/20; 
AFC Fylde; 23/10; 23/10; 11/5; 11/5; 119/ 50; 11/5; 9/4; ; 9/4; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; ; 12/5; 9/4; 11/5; ; 2; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 21/10; 21/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-29 02:24:20 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 11/10; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 10/11; 21/20; 
AFC Fylde; 23/10; 23/10; 11/5; 11/5; 119/ 50; 11/5; 9/4; ; 9/4; 11/5; 11/5; 21/10; ; 9/4; 23/10; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; ; 12/5; 9/4; 11/5; ; 2; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 11/5; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-29 10:24:21 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 6/5; 11/10; 11/10; 31/25; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 12/11; 11/10; ; 11/10; 11/10; 15/13; ; 21/20; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 11/5; 119/ 50; 11/5; 11/5; ; 9/4; 11/5; 11/5; 11/5; ; 9/4; 23/10; 21/10; 21/10; 9/4; 21/10; 11/5; 9/4; ; 12/5; 9/4; 9/4; ; 21/10; 21/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 63/25; 12/5; 12/5; ; 40/17; 12/5; 12/5; 9/4; ; 47/20; 12/5; 23/10; 11/5; 12/5; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 9/4; 9/4; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-29 18:24:29 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 5/4; 15/13; 11/10; 13/10; 11/10; 6/5; ; 11/10; 23/20; 23/20; 11/10; ; 23/20; 11/10; 11/10; 11/10; 15/13; 11/10; 22/19; 11/10; ; 23/20; 23/20; 15/13; ; 10/9; 10/9; 
AFC Fylde; 23/10; 2; 21/10; 11/5; 23/10; 21/10; 11/5; ; 9/4; 21/10; 21/10; 2; ; 21/10; 23/10; 21/10; 21/10; 28/13; 21/10; 21/10; 9/4; ; 9/4; 21/10; 9/4; ; 2; 2; 
Draw; 5/2; 5/2; 23/10; 23/10; 62/25; 23/10; 12/5; ; 40/17; 23/10; 12/5; 9/4; ; 23/10; 12/5; 23/10; 11/5; 40/17; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 12/5; 23/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-29 22:24:29 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 5/4; 15/13; 11/10; 13/10; 11/10; 6/5; ; 11/10; 23/20; 23/20; 11/10; ; 23/20; 11/10; 11/10; 11/10; 15/13; 11/10; 22/19; 11/10; ; 23/20; 23/20; 15/13; ; 10/9; 10/9; 
AFC Fylde; 23/10; 2; 21/10; 11/5; 23/10; 21/10; 11/5; ; 9/4; 21/10; 21/10; 2; ; 21/10; 23/10; 21/10; 21/10; 28/13; 21/10; 21/10; 9/4; ; 9/4; 21/10; 11/5; ; 2; 2; 
Draw; 5/2; 5/2; 23/10; 23/10; 62/25; 23/10; 12/5; ; 40/17; 23/10; 12/5; 9/4; ; 23/10; 12/5; 23/10; 11/5; 40/17; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 5/2; 23/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-30 02:24:23 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 11/10; 5/4; 6/5; 11/10; 33/25; 11/10; 6/5; ; 11/10; 6/5; 23/20; 11/10; ; 23/20; 6/5; 11/10; 11/10; 15/13; 11/10; 22/19; 11/10; ; 6/5; 23/20; 6/5; ; 23/20; 6/5; 
AFC Fylde; 23/10; 2; 2; 11/5; 9/4; 21/10; 11/5; ; 9/4; 2; 21/10; 2; ; 41/20; 11/5; 21/10; 21/10; 28/13; 21/10; 21/10; 9/4; ; 85/40; 21/10; 28/13; ; 2; 2; 
Draw; 5/2; 5/2; 23/10; 23/10; 62/25; 23/10; 12/5; ; 40/17; 23/10; 12/5; 9/4; ; 23/10; 23/10; 23/10; 11/5; 40/17; 11/5; 28/11; 40/17; ; 5/2; 5/2; 12/5; ; 5/2; 23/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-30 10:24:20 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 5/4; 5/4; 5/4; 11/10; 34/25; 6/5; 5/4; ; 8/7; 13/10; 5/4; 5/4; ; 13/10; 13/10; 11/10; 11/10; 5/4; 11/10; 25/19; 8/7; ; 13/10; 5/4; 5/4; ; 5/4; 13/10; 
AFC Fylde; 21/10; 2; 19/10; 11/5; 85/40; 15/8; 2; ; 28/13; 9/5; 2; 9/5; ; 37/20; 2; 21/10; 21/10; 37/19; 21/10; 20/11; 28/13; ; 19/10; 2; 2; ; 2; 2; 
Draw; 12/5; 5/2; 23/10; 23/10; 51/20; 23/10; 12/5; ; 23/10; 23/10; 23/10; 11/5; ; 23/10; 23/10; 23/10; 11/5; 40/17; 11/5; 5/2; 23/10; ; 5/2; 12/5; 12/5; ; 12/5; 23/10; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-30 14:25:02 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Maidenhead Utd; 13/10; 13/10; 23/17; 13/10; 143/ 100; 6/5; 11/8; ; 13/11; 27/20; 13/10; 13/10; ; 27/20; 13/10; 11/10; 13/10; 13/10; 13/10; 15/11; 13/11; ; 11/8; 27/20; 13/10; ; 27/20; 11/8; 
AFC Fylde; 2; 19/10; 7/4; 7/4; 197/ 100; 15/8; 15/8; ; 39/19; 7/4; 15/8; 7/4; ; 7/4; 19/10; 21/10; 17/10; 19/10; 17/10; 12/7; 39/19; ; 7/4; 9/5; 19/10; ; 19/10; 19/10; 
Draw; 12/5; 13/5; 12/5; 12/5; 13/5; 23/10; 12/5; ; 23/10; 12/5; 12/5; 9/4; ; 47/20; 12/5; 23/10; 23/10; 40/17; 23/10; 13/5; 23/10; ; 13/5; 5/2; 12/5; ; 12/5; 5/2; 
META; english/non-league/national-league/maidenhead-utd-v-afc-fylde; 2017-12-30 18:24:18 GMT+2; 2017-12-30 15:00; In Play; Xlenovo
Maidenhead Utd; 2/7; 1/3; 1/3; 2/7; 9/25; 6/5; 1/3; 1/4; 5/18; 3/10; 4/11; 2/7; ; 3/10; 2/7; ; 1/4; 6/17; 2/9; 1/4; 5/18; ; 1/4; 2/7; 6/19; ; ; ; 
Draw; 7/2; 16/5; 16/5; 10/3; 18/5; 23/10; ; 11/4; 16/5; 13/4; 10/3; 16/5; ; 16/5; 16/5; ; 16/5; 13/4; 10/3; 7/2; 17/5; ; 7/2; 7/2; 33/10; ; ; ; 
AFC Fylde; 16; 9; 12; 12; 19/2; 19/10; 9; 14; 13; 14; 14; 12; ; 11; 11; ; 27/2; 31/4; 31/2; 25/2; 16; ; 16; 16; 19/2; ; ; ; 
