META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-10 18:24:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 20/21; ; 1; ; 1; ; ; 20/21; 19/20; ; ; 19/20; ; ; 19/20; ; ; 1; ; ; 1; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; ; 11/5; 12/5; ; ; 23/10; ; ; 9/4; ; ; 23/10; ; ; 12/5; ; ; ; 
Maidstone; 11/4; ; ; ; 13/5; ; 11/4; ; 5/2; ; ; 5/2; 14/5; ; ; 13/5; ; ; 28/11; ; ; 5/2; ; ; 11/4; ; ; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-11 18:25:21 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 20/21; ; 1; ; 1; ; ; 20/21; 19/20; ; ; 19/20; ; ; 19/20; ; ; 1; ; 1; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; ; 11/5; 12/5; ; ; 23/10; ; ; 9/4; ; ; 23/10; ; 12/5; ; ; ; ; 
Maidstone; 11/4; ; ; ; 13/5; ; 11/4; ; 5/2; ; ; 5/2; 14/5; ; ; 13/5; ; ; 28/11; ; ; 5/2; ; 11/4; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-11 22:25:01 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 20/21; ; 1; ; 1; ; ; 20/21; 19/20; ; ; 19/20; ; ; 1; ; ; 1; ; 1; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; ; 11/5; 12/5; ; ; 23/10; ; ; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 
Maidstone; 11/4; ; ; ; 13/5; ; 11/4; ; 5/2; ; ; 5/2; 14/5; ; ; 13/5; ; ; 13/5; ; ; 5/2; ; 11/4; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-12 02:24:53 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 20/21; ; 1; ; 1; ; ; 20/21; 19/20; ; ; 19/20; ; ; 1; ; ; 1; ; 1; ; ; 4/7; ; 
Draw; 12/5; ; ; ; 12/5; ; 12/5; ; 23/10; ; ; 11/5; 12/5; ; ; 23/10; ; ; 23/10; ; ; 23/10; ; 12/5; ; ; 6/4; ; 
Maidstone; 11/4; ; ; ; 13/5; ; 11/4; ; 5/2; ; ; 5/2; 14/5; ; ; 13/5; ; ; 28/11; ; ; 5/2; ; 11/4; ; ; 7/5; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-12 10:24:56 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 19/20; 10/11; ; 1; ; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 12/5; ; ; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; ; ; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 13/5; 13/5; ; 28/11; ; ; 5/2; ; 11/4; 11/4; ; 13/8; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-12 14:25:07 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 19/20; 10/11; ; 19/20; ; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 12/5; ; ; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; ; ; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 13/5; 13/5; ; 13/5; ; ; 5/2; ; 11/4; 11/4; ; 13/8; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-12 18:25:14 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; ; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 19/20; 10/11; ; 19/20; ; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 12/5; ; ; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; ; ; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 13/5; 13/5; ; 13/5; ; ; 5/2; ; 11/4; 11/4; ; 13/8; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-12 22:25:05 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; ; 19/20; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 19/20; 10/11; ; 19/20; ; ; 1; ; 1; ; ; 4/6; ; 
Draw; 12/5; ; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; ; ; 9/5; ; 
Maidstone; 11/4; ; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 13/5; 13/5; ; 13/5; ; ; 5/2; ; 11/4; ; ; 19/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-13 02:22:45 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 1; 10/11; ; 19/20; ; ; 1; ; 1; ; ; 4/6; ; 
Draw; 12/5; 23/10; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; ; ; 9/5; ; 
Maidstone; 11/4; 9/4; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 5/2; 13/5; ; 13/5; ; ; 5/2; ; 11/4; ; ; 19/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-13 10:23:11 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 1; 10/11; ; 19/20; ; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 23/10; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 9/4; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 5/2; 13/5; ; 13/5; ; ; 5/2; ; 11/4; 11/4; ; 7/4; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-13 14:23:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; ; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 1; 10/11; ; 19/20; 27/25; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 23/10; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 9/4; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 5/2; 13/5; ; 13/5; 71/25; ; 5/2; ; 11/4; 11/4; ; 7/4; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-13 18:23:20 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; ; 19/20; 10/11; ; 19/20; 27/25; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 23/10; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; ; ; 13/5; 13/5; ; 13/5; 71/25; ; 5/2; ; 11/4; 11/4; ; 7/4; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-13 22:23:21 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; 1; 19/20; 10/11; ; 1; 27/25; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; 12/5; 23/10; 9/4; ; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; ; 13/5; 13/5; 13/5; ; 45/17; 71/25; ; 5/2; ; 11/4; 11/4; ; 7/4; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-14 02:22:59 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; 1; 1; 10/11; ; 1; 11/10; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; 12/5; 23/10; 9/4; ; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; ; 5/2; 14/5; ; 13/5; 5/2; 13/5; ; 45/17; 14/5; ; 5/2; ; 11/4; 11/4; ; 19/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-14 10:23:15 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; 1; 19/20; 10/11; ; 1; 11/10; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; 12/5; 23/10; 9/4; ; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; ; 5/2; 14/5; ; 13/5; 13/5; 13/5; ; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 19/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-14 14:23:26 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; 1; 19/20; 10/11; ; 1; 11/10; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; 12/5; 23/10; 9/4; ; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; ; 13/5; 13/5; 13/5; ; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 19/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-14 18:23:14 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; ; 1; 19/20; 10/11; ; 1; 107/100; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; ; 12/5; 23/10; 9/4; ; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; ; 13/5; 13/5; 13/5; ; 13/5; 143/50; ; 5/2; ; 11/4; 11/4; ; 9/5; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-14 22:23:27 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; 10/11; 1; 19/20; 10/11; ; 1; 107/100; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; ; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/4; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 143/50; ; 5/2; ; 11/4; 11/4; ; 23/10; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-15 02:22:38 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; 10/11; 1; 19/20; 10/11; ; 1; 107/100; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; ; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/4; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 143/50; ; 5/2; ; 11/4; 11/4; ; 11/5; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-15 10:22:13 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 1; 11/10; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 20/21; 19/20; 10/11; 1; 19/20; 10/11; ; 1; 107/100; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; ; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 9/4; ; 
Maidstone; 11/4; 12/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 5/2; 14/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 143/50; ; 5/2; ; 11/4; 11/4; ; 12/5; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-15 14:22:30 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 19/20; 11/10; 19/20; 19/20; 20/21; 37/40; 20/21; 10/11; 1; ; ; 20/21; 19/20; 10/11; 1; 19/20; 10/11; ; 19/20; 26/25; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 11/5; 12/5; 23/10; 12/5; 23/10; 9/4; ; 40/17; 127/50; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Maidstone; 29/10; 12/5; 13/5; 13/5; 13/5; 13/5; 14/5; 13/5; 5/2; ; ; 5/2; 14/5; 13/5; 13/5; 13/5; 13/5; ; 27/10; 74/25; ; 5/2; ; 11/4; 11/4; ; 12/5; ; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-15 18:22:42 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 11/10; 1; 21/20; 37/40; 23/20; 10/11; 1; ; 11/10; 11/10; 19/20; 23/20; 23/20; 21/20; 10/11; ; 11/10; 61/50; 22/19; 1; ; 21/20; 11/10; ; 10/9; 8/11; 
Draw; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; ; 23/10; 11/5; 12/5; 13/5; 12/5; 23/10; 9/4; ; 23/10; 49/20; 5/2; 23/10; ; 12/5; 12/5; ; 23/10; ; 
Maidstone; 5/2; 23/10; 9/4; 14/5; 12/5; 13/5; 23/10; 13/5; 5/2; ; 9/4; 21/10; 14/5; 2; 11/5; 23/10; 13/5; ; 27/11; 5/2; 24/13; 5/2; ; 5/2; 12/5; ; 2; 2; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-15 22:23:43 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 23/20; 5/4; 6/5; 5/4; 23/20; 37/40; 6/5; 10/11; 13/11; 6/5; 6/5; 23/20; 23/20; 6/5; 23/20; 15/13; 10/11; ; 15/13; 131/100; 17/14; 13/11; ; 6/5; 11/10; ; 23/20; 8/11; 
Draw; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 12/5; 28/13; 9/4; 9/4; 21/10; 12/5; 12/5; 12/5; 11/5; 9/4; ; 23/10; 127/50; 12/5; 28/13; ; 23/10; 12/5; ; 9/4; ; 
Maidstone; 12/5; 21/10; 43/20; 11/5; 23/10; 13/5; 11/5; 13/5; 9/4; 21/10; 21/10; 21/10; 12/5; 11/5; 11/5; 11/5; 13/5; ; 11/5; 111/50; 9/5; 9/4; ; 23/10; 9/4; ; 21/10; 2; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-16 02:24:27 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 23/20; 5/4; 23/20; 5/4; 23/20; 1; 6/5; 10/11; 13/11; 6/5; 6/5; 23/20; 6/5; 6/5; 23/20; 6/5; 1; ; 6/5; 13/10; 17/14; 13/11; ; 6/5; 6/5; ; 23/20; 10/9; 
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 11/5; 12/5; 12/5; 28/13; 9/4; 9/4; 21/10; 12/5; 12/5; 12/5; 9/4; 11/5; ; 23/10; 63/25; 12/5; 28/13; ; 23/10; 9/4; ; 9/4; 21/10; 
Maidstone; 12/5; 21/10; 11/5; 11/5; 11/5; 12/5; 11/5; 13/5; 9/4; 21/10; 21/10; 21/10; 23/10; 11/5; 11/5; 21/10; 12/5; ; 28/13; 113/50; 21/10; 9/4; ; 23/10; 9/4; ; 21/10; 9/4; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-16 10:23:11 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 23/20; 6/5; 23/20; 5/4; 6/5; 117/100; 6/5; 10/11; 13/11; 6/5; 6/5; 23/20; 6/5; 6/5; 23/20; 15/13; 15/13; 13/11; 6/5; 127/100; 17/14; 13/11; ; 6/5; 6/5; ; 6/5; 23/20; 
Draw; 23/10; 12/5; 9/4; 23/10; 9/4; 11/5; 12/5; 12/5; 28/13; 9/4; 9/4; 21/10; 12/5; 12/5; 12/5; 11/5; 11/5; 28/13; 23/10; 64/25; 12/5; 28/13; ; 23/10; 9/4; ; 12/5; 21/10; 
Maidstone; 12/5; 9/4; 11/5; 11/5; 11/5; 2; 11/5; 13/5; 9/4; 21/10; 21/10; 2; 23/10; 11/5; 11/5; 28/13; 2; 9/4; 28/13; 57/25; 21/10; 9/4; ; 23/10; 9/4; ; 21/10; 21/10; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-16 14:24:33 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Macclesfield; 23/20; 6/5; 23/20; 5/4; 23/20; 117/100; 6/5; 10/11; 13/11; 15/13; 23/20; 23/20; 6/5; 6/5; 23/20; 15/13; 15/13; 13/11; 15/13; 127/100; 5/4; 13/11; ; 6/5; 6/5; ; 6/5; 23/20; 
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 11/5; 12/5; 12/5; 28/13; 9/4; 9/4; 21/10; 12/5; 12/5; 12/5; 9/4; 11/5; 28/13; 23/10; 64/25; 12/5; 28/13; ; 23/10; 9/4; ; 12/5; 21/10; 
Maidstone; 12/5; 9/4; 11/5; 11/5; 11/5; 2; 11/5; 13/5; 9/4; 21/10; 21/10; 2; 23/10; 21/10; 11/5; 28/13; 2; 9/4; 11/5; 57/25; 2; 9/4; ; 23/10; 9/4; ; 11/5; 21/10; 
META; english/non-league/national-league/macclesfield-v-maidstone; 2017-09-16 18:24:33 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Maidstone; 1/7; 1/8; ; 1/10; ; ; ; ; ; ; 17/20; 15/8; 2/15; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/2; 13/2; ; 13/2; ; ; ; ; ; ; 13/5; 9/4; 13/2; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Macclesfield; 16; 18; ; 16; ; ; ; ; ; ; 14/5; 6/5; 22; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
