META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-05 02:23:09 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-06 18:22:29 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 1; 17/20; 1; 21/20; 7/8; ; 1; 5/6; 9/10; 1; 20/21; 20/21; ; 1; 1; 19/20; 11/13; 19/20; 27/25; 1; 9/10; ; 21/20; 1; 19/20; ; 20/21; 1; 
Draw; 12/5; 23/10; 5/2; 13/5; 9/4; ; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; ; 49/20; 13/5; 12/5; 9/4; 27/11; 49/20; 28/11; 23/10; ; 5/2; 13/5; 5/2; ; 23/10; 23/10; 
AFC Fylde; 11/4; 29/10; 23/10; 12/5; 11/4; ; 5/2; 13/5; 37/13; 23/10; 13/5; 12/5; ; 23/10; 12/5; 5/2; 14/5; 5/2; 73/25; 28/13; 37/13; ; 5/2; 49/20; 28/11; ; 12/5; 12/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-06 22:22:36 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 1; 17/20; 1; 21/20; 7/8; 10/11; 1; 5/6; 9/10; 1; 20/21; 20/21; ; 1; 1; 19/20; 11/13; 19/20; 27/25; 1; 9/10; ; 21/20; 1; 19/20; ; 20/21; 1; 
Draw; 12/5; 12/5; 5/2; 13/5; 9/4; 12/5; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; ; 49/20; 13/5; 12/5; 9/4; 27/11; 49/20; 28/11; 23/10; ; 5/2; 13/5; 5/2; ; 23/10; 23/10; 
AFC Fylde; 11/4; 14/5; 23/10; 12/5; 11/4; 13/5; 5/2; 13/5; 37/13; 23/10; 13/5; 12/5; ; 23/10; 12/5; 5/2; 14/5; 5/2; 73/25; 28/13; 37/13; ; 5/2; 49/20; 28/11; ; 12/5; 12/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-07 02:21:41 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 1; 17/20; 1; 21/20; 7/8; 10/11; 1; 5/6; 9/10; 1; 19/20; 20/21; ; 1; 1; 19/20; 11/13; 19/20; 27/25; 1; 9/10; ; 21/20; 1; 19/20; ; 20/21; 1; 
Draw; 12/5; 12/5; 5/2; 13/5; 9/4; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 9/4; ; 49/20; 13/5; 12/5; 9/4; 27/11; 49/20; 28/11; 23/10; ; 5/2; 13/5; 5/2; ; 23/10; 23/10; 
AFC Fylde; 11/4; 14/5; 23/10; 12/5; 11/4; 13/5; 5/2; 13/5; 37/13; 23/10; 13/5; 12/5; ; 23/10; 12/5; 5/2; 14/5; 5/2; 73/25; 28/13; 37/13; ; 5/2; 49/20; 28/11; ; 12/5; 12/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-07 10:22:26 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 1; 17/20; 1; 21/20; 7/8; 10/11; 1; 5/6; 9/10; 1; 19/20; 20/21; ; 1; 1; 19/20; 11/13; 19/20; 27/25; 1; 9/10; ; 21/20; 1; 19/20; ; 20/21; 1; 
Draw; 12/5; 12/5; 5/2; 13/5; 9/4; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 9/4; ; 49/20; 13/5; 12/5; 9/4; 27/11; 49/20; 28/11; 23/10; ; 5/2; 13/5; 5/2; ; 23/10; 23/10; 
AFC Fylde; 11/4; 14/5; 23/10; 12/5; 11/4; 13/5; 5/2; 13/5; 37/13; 23/10; 13/5; 12/5; ; 47/20; 12/5; 5/2; 14/5; 5/2; 73/25; 28/13; 37/13; ; 5/2; 49/20; 28/11; ; 12/5; 12/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-07 14:22:57 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 1; 17/20; 1; 21/20; 7/8; 10/11; 1; 5/6; 9/10; 1; 19/20; 20/21; ; 1; 1; 19/20; 11/13; 19/20; 107/ 100; 1; 9/10; ; 21/20; 1; 19/20; ; 20/21; 20/21; 
Draw; 12/5; 12/5; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; ; 5/2; 13/5; 12/5; 23/10; 5/2; 127/ 50; 28/11; 23/10; ; 5/2; 13/5; 28/11; ; 5/2; 12/5; 
AFC Fylde; 11/4; 14/5; 23/10; 12/5; 27/10; 13/5; 12/5; 13/5; 37/13; 23/10; 13/5; 9/4; ; 23/10; 12/5; 5/2; 27/10; 27/11; 71/25; 28/13; 37/13; ; 5/2; 49/20; 27/11; ; 12/5; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-07 18:22:28 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 1; 5/6; 11/10; 1; 21/20; 21/20; ; 1; 21/20; 21/20; 21/20; 21/20; 121/ 100; 19/17; 11/10; ; 11/10; 1; 21/20; ; 21/20; ; 
AFC Fylde; 12/5; 12/5; 21/10; 12/5; 11/5; 9/4; 12/5; 5/2; 9/4; 23/10; 9/4; 2; ; 9/4; 9/4; 11/5; 11/5; 11/5; 5/2; 20/11; 9/4; ; 85/40; 49/20; 11/5; ; 21/10; 23/10; 
Draw; 12/5; 5/2; 5/2; 13/5; 9/4; 12/5; 12/5; 12/5; 40/17; 5/2; 5/2; 12/5; ; 5/2; 13/5; 5/2; 9/4; 5/2; 5/2; 45/17; 40/17; ; 13/5; 13/5; 5/2; ; 21/10; 12/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-07 22:22:44 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 121/ 100; 19/17; 11/10; ; 23/20; 23/20; 21/20; ; 21/20; 21/20; 
AFC Fylde; 12/5; 12/5; 21/10; 12/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 11/5; 11/5; 28/13; 5/2; 20/11; 9/4; ; 85/40; 21/10; 28/13; ; 21/10; ; 
Draw; 12/5; 5/2; 5/2; 13/5; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 5/2; 5/2; 45/17; 40/17; ; 13/5; 51/20; 28/11; ; 9/4; 11/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-08 02:22:26 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 61/50; 19/17; 11/10; ; 23/20; 23/20; 21/20; ; 21/20; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 21/10; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 11/5; 11/5; 28/13; 62/25; 20/11; 9/4; ; 85/40; 21/10; 28/13; ; 21/10; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 5/2; 62/25; 45/17; 40/17; ; 13/5; 51/20; 28/11; ; 11/5; 11/5; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-08 10:22:34 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 121/ 100; 19/17; 11/10; ; 23/20; 23/20; 21/20; ; 21/20; 20/21; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 11/5; 11/5; 11/5; 5/2; 20/11; 9/4; ; 85/40; 21/10; 11/5; ; 21/10; 15/8; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 5/2; 5/2; 45/17; 40/17; ; 13/5; 51/20; 28/11; ; 21/10; 19/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-08 14:23:42 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 119/ 100; 19/17; 11/10; ; 23/20; 23/20; 21/20; ; 11/10; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 21/10; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 11/5; 11/5; 11/5; 127/ 50; 20/11; 9/4; ; 85/40; 21/10; 11/5; ; 2; 21/10; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 5/2; 62/25; 45/17; 40/17; ; 13/5; 51/20; 28/11; ; 23/10; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-08 18:22:57 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 117/ 100; 8/7; 11/10; ; 23/20; 23/20; 21/20; ; 11/10; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 21/10; 11/5; 11/5; 117/ 50; 2; 9/4; ; 85/40; 21/10; 9/4; ; 2; 21/10; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 139/ 50; 27/10; 40/17; ; 27/10; 51/20; 13/5; ; 23/10; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-08 22:23:03 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 117/ 100; 8/7; 11/10; ; 23/20; 23/20; 21/20; ; 11/10; ; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 21/10; 11/5; 11/5; 117/ 50; 2; 9/4; ; 85/40; 21/10; 9/4; ; 2; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 139/ 50; 27/10; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-09 02:22:30 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; ; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 117/ 100; 8/7; 11/10; ; 23/20; 23/20; 21/20; ; 11/10; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; ; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 21/10; 11/5; 11/5; 117/ 50; 2; 9/4; ; 85/40; 21/10; 9/4; ; 2; 21/10; 
Draw; 12/5; 13/5; 5/2; 13/5; ; 5/2; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 139/ 50; 27/10; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-09 10:22:38 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; ; 21/20; 21/20; 21/20; 21/20; 29/25; 8/7; 11/10; ; 23/20; 23/20; 21/20; ; 11/10; ; 
AFC Fylde; 12/5; 9/4; 21/10; 12/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; ; 9/4; 21/10; 11/5; 11/5; 117/ 50; 2; 9/4; ; 85/40; 21/10; 9/4; ; 2; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; ; 13/5; 5/2; 9/4; 28/11; 14/5; 27/10; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-09 14:22:33 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 15/13; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 23/20; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 11/10; 29/25; 8/7; 11/10; ; 23/20; 23/20; 11/10; ; 11/10; ; 
AFC Fylde; 12/5; 9/4; 2; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 2; 21/10; 2; ; 2; 21/10; 21/10; 11/5; 28/13; 117/ 50; 2; 9/4; ; 85/40; 21/10; 11/5; ; 19/10; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 14/5; 27/10; 40/17; ; 27/10; 51/20; 28/11; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-09 18:22:28 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 15/13; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 23/20; 11/10; 11/10; ; 23/20; 23/20; 11/10; 21/20; 11/10; 121/ 100; 22/19; 11/10; ; 23/20; 23/20; 11/10; ; 11/10; ; 
AFC Fylde; 12/5; 9/4; 2; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 2; 21/10; 19/10; ; 39/20; 21/10; 2; 11/5; 28/13; 111/ 50; 19/10; 9/4; ; 21/10; 21/10; 11/5; ; 19/10; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 12/5; 40/17; 5/2; 5/2; 5/2; ; 49/20; 13/5; 5/2; 9/4; 28/11; 14/5; 37/13; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-09 22:22:28 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 21/20; 121/ 100; 22/19; 11/10; ; 23/20; 23/20; 11/10; ; 23/20; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 21/10; 2; ; 39/20; 21/10; 21/10; 11/5; 11/5; 111/ 50; 19/10; 9/4; ; 21/10; 21/10; 11/5; ; 21/10; 2; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 12/5; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 14/5; 37/13; 40/17; ; 27/10; 51/20; 13/5; ; 5/2; 9/4; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-10 02:22:22 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 21/20; 117/ 100; 22/19; 11/10; ; 23/20; 23/20; 11/10; ; 23/20; 10/9; 
AFC Fylde; 12/5; 9/4; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 21/10; 2; ; 39/20; 21/10; 21/10; 11/5; 11/5; 23/10; 19/10; 9/4; ; 21/10; 21/10; 11/5; ; 21/10; 2; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 12/5; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 141/ 50; 37/13; 40/17; ; 27/10; 51/20; 13/5; ; 13/5; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-10 10:22:23 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 21/20; 117/ 100; 22/19; 11/10; ; 23/20; 23/20; 11/10; ; 23/20; 10/9; 
AFC Fylde; 12/5; 9/4; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 21/10; 2; ; 39/20; 21/10; 21/10; 11/5; 11/5; 23/10; 19/10; 9/4; ; 21/10; 21/10; 11/5; ; 21/10; 2; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 12/5; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 141/ 50; 37/13; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; 9/4; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-10 14:22:34 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 23/20; 23/20; 11/10; 21/20; 21/20; 117/ 100; 22/19; 11/10; ; 23/20; 23/20; 11/10; ; 23/20; ; 
AFC Fylde; 12/5; 9/4; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 21/10; 2; ; 39/20; 21/10; 21/10; 11/5; 11/5; 23/10; 19/10; 9/4; ; 21/10; 21/10; 11/5; ; 9/4; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 12/5; 5/2; 12/5; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 141/ 50; 37/13; 40/17; ; 27/10; 51/20; 13/5; ; 12/5; ; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-10 19:35:08 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 21/20; 23/20; 21/20; 1; 11/10; 1; 11/10; 21/20; 21/20; 1; ; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 19/17; 11/10; ; 23/20; 11/10; 21/20; ; 11/10; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 21/10; ; 21/10; 9/4; 21/10; 11/5; 9/4; 49/20; 37/19; 9/4; ; 21/10; 21/10; 23/10; ; 23/10; 21/10; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 12/5; 40/17; 5/2; 13/5; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 57/20; 37/13; 40/17; ; 27/10; 53/20; 13/5; ; 13/5; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-10 22:22:34 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 21/20; 23/20; 21/20; 1; 11/10; 1; 11/10; 21/20; 21/20; 1; ; 11/10; 21/20; 21/20; 21/20; 21/20; 28/25; 19/17; 11/10; ; 11/10; 11/10; 21/20; ; 11/10; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 21/10; ; 21/10; 9/4; 21/10; 11/5; 9/4; 12/5; 37/19; 9/4; ; 11/5; 21/10; 23/10; ; 23/10; 19/10; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 12/5; 40/17; 5/2; 13/5; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 143/50; 37/13; 40/17; ; 27/10; 53/20; 13/5; ; 13/5; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-11 02:22:36 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 11/10; 21/20; 23/20; 21/20; 1; 11/10; 1; 11/10; 21/20; 11/10; 21/20; ; 11/10; 21/20; 21/20; 21/20; 21/20; 28/25; 8/7; 11/10; ; 11/10; 11/10; 21/20; ; 21/20; 21/20; 
AFC Fylde; 12/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 11/5; 2; ; 21/10; 9/4; 21/10; 11/5; 9/4; 12/5; 19/10; 9/4; ; 85/40; 21/10; 23/10; ; 23/10; 21/10; 
Draw; 12/5; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 5/2; 40/17; 5/2; 5/2; 12/5; ; 49/20; 13/5; 5/2; 9/4; 28/11; 143/50; 37/13; 40/17; ; 11/4; 53/20; 13/5; ; 13/5; 23/10; 
META; english/non-league/national-league/aldershot-v-afc-fylde; 2017-11-11 10:22:30 GMT+2; 2017-11-11 15:00; Nothing; Xlenovo
Aldershot; 11/10; 21/20; 21/20; 23/20; 21/20; 19/20; 21/20; 10/11; 11/10; 21/20; 1; 20/21; ; 21/20; 1; 1; 21/20; 1; 26/25; 13/12; 1; ; 21/20; 21/20; 1; ; 1; 21/20; 
