META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-27 18:24:44 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Eastleigh; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; 9/5; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-29 02:24:47 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; ; ; ; 4/3; ; ; ; ; ; ; ; ; 13/10; ; ; 4/3; 7/5; 11/8; 27/20; 13/10; ; ; ; 
Eastleigh; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; 9/5; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-29 10:24:48 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; ; 11/8; ; 4/3; ; 7/5; 13/10; ; 27/20; ; ; 13/10; 13/10; 13/10; ; 4/3; 7/5; 11/8; 27/20; 23/17; ; ; ; 
Eastleigh; 15/8; ; ; ; ; ; 9/5; ; 9/5; ; 9/5; 9/5; ; 9/5; ; ; 17/10; 9/5; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 23/10; 9/4; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-29 18:24:57 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 27/20; ; ; 13/10; 23/17; 13/10; ; 4/3; 7/5; 7/5; 27/20; 23/17; ; 23/20; ; 
Eastleigh; 15/8; ; ; ; ; 9/5; 9/5; ; 9/5; ; 9/5; 9/5; ; 37/20; ; ; 17/10; 24/13; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; 13/8; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 40/17; 9/4; ; 23/10; 12/5; 23/10; 47/20; 40/17; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-29 22:24:58 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 27/20; ; ; 13/10; 23/17; 13/10; ; 4/3; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Eastleigh; 15/8; ; ; ; ; 9/5; 9/5; ; 9/5; ; 9/5; 9/5; ; 9/5; ; ; 17/10; 24/13; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; 13/8; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 40/17; 9/4; ; 23/10; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-30 02:24:51 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 27/20; ; ; 13/10; 23/17; 13/10; ; 4/3; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Eastleigh; 15/8; ; ; ; ; 9/5; 9/5; ; 9/5; ; 9/5; 9/5; ; 9/5; ; ; 17/10; 24/13; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; 13/8; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 40/17; 9/4; ; 23/10; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-30 10:24:49 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; ; ; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 27/20; ; ; 13/10; 23/17; 13/10; ; 4/3; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Eastleigh; 15/8; ; ; ; ; 9/5; 9/5; ; 9/5; ; 9/5; 9/5; ; 9/5; ; ; 17/10; 24/13; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; 13/8; ; 
Draw; 12/5; ; ; ; ; 23/10; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 40/17; 9/4; ; 23/10; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-30 14:25:30 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 11/8; ; ; 11/8; ; 13/10; 11/8; ; 4/3; ; 7/5; 13/10; ; 11/8; ; ; 13/10; 23/17; 13/10; ; 4/3; 7/5; 11/8; 27/20; 23/17; ; 23/20; ; 
Eastleigh; 15/8; ; ; 7/4; ; 9/5; 9/5; ; 9/5; ; 9/5; 9/5; ; 9/5; ; ; 17/10; 24/13; 17/10; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; 13/8; ; 
Draw; 12/5; ; ; 23/10; ; 23/10; 23/10; ; 23/10; ; 9/4; 21/10; ; 11/5; ; ; 9/4; 40/17; 9/4; ; 23/10; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-30 18:24:46 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; ; 11/10; 13/10; 69/50; 23/20; 13/10; ; 4/3; 11/10; 6/5; 21/20; ; 11/10; 23/20; 11/10; 11/10; 6/5; 11/10; 12/11; 4/3; 11/10; 6/5; 23/20; 6/5; ; 1; ; 
Eastleigh; 11/5; ; 23/10; 9/5; 109/ 50; 21/10; 2; ; 9/5; 23/10; 11/5; 23/10; ; 47/20; 11/5; 2; 21/10; 39/19; 21/10; 21/10; 9/5; 23/10; 9/4; 23/10; 39/19; ; 15/8; ; 
Draw; 5/2; ; 11/5; 23/10; 61/25; 11/5; 23/10; ; 23/10; 11/5; 11/5; 21/10; ; 11/5; 12/5; 9/4; 11/5; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 47/20; 12/5; ; 19/10; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-30 22:23:02 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 11/10; 11/10; 13/10; 123/ 100; 23/20; 6/5; ; 11/10; 11/10; 6/5; 21/20; ; 11/10; 23/20; 11/10; 11/10; 15/13; 11/10; 19/17; 11/10; 11/10; 23/20; 23/20; 15/13; ; 1; ; 
Draw; 5/2; 23/10; 11/5; 23/10; 61/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 43/20; 12/5; 11/5; 11/5; 12/5; 11/5; 40/17; 12/5; 12/5; 12/5; 47/20; 12/5; ; 19/10; ; 
Eastleigh; 11/5; 23/10; 23/10; 9/5; 5/2; 11/5; 11/5; ; 28/13; 23/10; 11/5; 23/10; ; 23/10; 11/5; 21/10; 21/10; 28/13; 21/10; 23/10; 28/13; 23/10; 12/5; 23/10; 28/13; ; 19/10; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-31 02:23:03 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 11/10; 11/10; 13/10; 123/ 100; 23/20; 6/5; ; 11/10; 11/10; 6/5; 21/20; ; 11/10; 23/20; 11/10; 11/10; 15/13; 11/10; 19/17; 11/10; 11/10; 23/20; 23/20; 15/13; ; 1; ; 
Eastleigh; 11/5; 23/10; 23/10; 9/5; 5/2; 11/5; 11/5; ; 28/13; 23/10; 11/5; 23/10; ; 23/10; 11/5; 21/10; 21/10; 28/13; 21/10; 23/10; 28/13; 23/10; 12/5; 23/10; 28/13; ; 19/10; ; 
Draw; 5/2; 23/10; 11/5; 23/10; 61/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 43/20; 12/5; 11/5; 11/5; 12/5; 11/5; 40/17; 12/5; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-31 10:23:06 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 11/10; 15/13; 13/10; 123/ 100; 11/10; 6/5; ; 11/10; 23/20; 23/20; 21/20; ; 11/10; 23/20; 11/10; 11/10; 15/13; 11/10; 19/17; 11/10; 11/10; 23/20; 23/20; 15/13; ; 20/21; ; 
Eastleigh; 11/5; 23/10; 23/10; 9/5; 62/25; 11/5; 21/10; ; 28/13; 23/10; 11/5; 23/10; ; 23/10; 11/5; 21/10; 21/10; 28/13; 21/10; 23/10; 28/13; 23/10; 12/5; 23/10; 28/13; ; 19/10; ; 
Draw; 5/2; 23/10; 11/5; 23/10; 49/20; 23/10; 23/10; ; 12/5; 11/5; 23/10; 21/10; ; 43/20; 12/5; 9/4; 11/5; 12/5; 11/5; 40/17; 12/5; 12/5; 12/5; 47/20; 12/5; ; 2; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-31 14:23:39 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 23/20; 11/10; 21/20; 23/20; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 19/17; 11/10; 11/10; 23/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 5/2; 23/10; 11/5; 11/5; 62/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 11/5; 12/5; 11/5; 11/5; 40/17; 11/5; 40/17; 12/5; 23/10; 12/5; 47/20; 12/5; ; 21/10; 21/10; 
Eastleigh; 11/5; 12/5; 12/5; 11/4; 53/20; 23/10; 12/5; ; 28/13; 12/5; 12/5; 23/10; ; 23/10; 11/5; 23/10; 21/10; 40/17; 21/10; 23/10; 28/13; 12/5; 12/5; 12/5; 40/17; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-31 18:23:18 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 23/20; 11/10; 21/20; 119/ 100; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 19/17; 11/10; 11/10; 23/20; 11/10; 11/10; ; 11/10; 21/20; 
Draw; 5/2; 23/10; 11/5; 11/5; 62/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 11/5; 12/5; 11/5; 11/5; 40/17; 11/5; 40/17; 12/5; 23/10; 12/5; 47/20; 12/5; ; 9/4; 21/10; 
Eastleigh; 11/5; 12/5; 23/10; 11/4; 51/20; 23/10; 23/10; ; 28/13; 23/10; 12/5; 23/10; ; 23/10; 11/5; 23/10; 21/10; 23/10; 21/10; 23/10; 28/13; 12/5; 12/5; 12/5; 23/10; ; 12/5; 23/10; 
META; english/non-league/national-league/torquay-v-eastleigh; 2017-12-31 22:23:15 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 23/20; 23/20; 11/10; 11/10; 119/ 100; 21/20; 11/10; ; 11/10; 11/10; 23/20; 21/20; ; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 19/17; 11/10; 11/10; 23/20; 11/10; 11/10; ; 23/20; 21/20; 
Draw; 5/2; 23/10; 11/5; 11/5; 62/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 11/5; 12/5; 11/5; 11/5; 40/17; 11/5; 40/17; 12/5; 23/10; 12/5; 47/20; 12/5; ; 23/10; 21/10; 
Eastleigh; 11/5; 12/5; 23/10; 13/5; 51/20; 23/10; 23/10; ; 28/13; 23/10; 23/10; 23/10; ; 23/10; 11/5; 23/10; 21/10; 23/10; 21/10; 23/10; 28/13; 12/5; 12/5; 12/5; 23/10; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-01 02:23:14 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 21/20; 23/20; 11/10; 11/10; 119/ 100; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 19/17; 11/10; 11/10; 11/10; 11/10; 11/10; ; 10/9; 1; 
Draw; 12/5; 23/10; 11/5; 11/5; 62/25; 11/5; 23/10; ; 12/5; 11/5; 9/4; 21/10; ; 11/5; 12/5; 11/5; 11/5; 40/17; 11/5; 40/17; 12/5; 23/10; 12/5; 47/20; 40/17; ; 23/10; 21/10; 
Eastleigh; 13/5; 12/5; 23/10; 13/5; 51/20; 23/10; 12/5; ; 28/13; 23/10; 12/5; 23/10; ; 23/10; 11/5; 23/10; 21/10; 40/17; 21/10; 23/10; 28/13; 12/5; 12/5; 12/5; 40/17; ; 23/10; 23/10; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-01 10:23:23 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; 19/20; 1; 1; 11/10; 21/20; 19/20; 1; ; 9/10; 1; 1; 10/11; ; 1; 1; 21/20; 1; 19/20; 1; 42/41; 9/10; 1; 1; 1; 1; ; 1; 20/21; 
Draw; 5/2; 12/5; 9/4; 11/5; 129/ 50; 9/4; 12/5; ; 40/17; 9/4; 23/10; 23/10; ; 9/4; 12/5; 11/5; 9/4; 12/5; 9/4; 12/5; 40/17; 12/5; 12/5; 47/20; 12/5; ; 23/10; 12/5; 
Eastleigh; 11/4; 14/5; 13/5; 13/5; 72/25; 5/2; 11/4; ; 14/5; 13/5; 13/5; 5/2; ; 13/5; 13/5; 23/10; 23/10; 45/17; 23/10; 28/11; 14/5; 11/4; 11/4; 11/4; 27/10; ; 14/5; 13/5; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-01 14:24:23 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Torquay; ; 19/20; ; 10/11; ; 19/20; 1; ; 9/10; ; ; ; ; ; ; 21/20; ; ; ; ; 9/10; ; ; 19/20; ; ; 20/21; ; 
Draw; ; 12/5; ; 23/10; ; 9/4; 12/5; ; 40/17; ; ; ; ; ; ; 11/5; ; ; ; ; 40/17; ; ; 47/20; ; ; 9/4; ; 
Eastleigh; ; 3; ; 14/5; ; 27/10; 11/4; ; 14/5; ; ; ; ; ; ; 23/10; ; ; ; ; 14/5; ; ; 57/20; ; ; 3; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-06 22:21:42 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-07 02:21:31 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-07 10:21:30 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-07 14:26:06 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-07 18:23:02 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-07 22:23:37 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; 11/10; ; ; ; ; ; ; 23/20; 23/20; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; 23/10; 12/5; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; 21/10; ; ; ; ; ; ; 12/5; 11/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-08 02:23:34 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; 23/20; 23/20; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; ; ; ; ; 23/10; 9/4; ; ; ; 9/4; ; ; ; ; ; ; 23/10; 12/5; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 9/4; 21/10; ; ; ; 21/10; ; ; ; ; ; ; 12/5; 11/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-08 10:22:27 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; 11/10; ; ; ; 11/10; 11/10; ; 11/10; ; ; ; 23/20; 23/20; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; ; ; ; ; 23/10; 9/4; ; ; ; 9/4; 9/4; ; 9/4; ; ; ; 23/10; 12/5; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 9/4; 21/10; ; ; ; 21/10; 9/4; ; 9/4; ; ; ; 12/5; 11/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-08 14:24:21 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; 11/10; ; ; ; 11/10; 11/10; ; 11/10; ; ; ; 23/20; 23/20; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 11/5; 21/10; ; ; ; 21/10; 9/4; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; ; ; 23/10; 9/4; ; ; ; 9/4; 9/4; ; 9/4; ; ; ; 12/5; 12/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-08 18:24:44 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; 11/10; ; ; ; 11/10; 11/10; ; 11/10; ; ; ; 23/20; 23/20; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 11/5; 21/10; ; ; ; 21/10; 9/4; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; ; ; 23/10; 9/4; ; ; ; 9/4; 9/4; ; 9/4; ; ; ; 12/5; 12/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-08 22:23:33 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; ; ; 23/20; 11/10; ; ; ; 11/10; 11/10; ; 11/10; ; ; ; 23/20; 23/20; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; ; ; 11/5; 21/10; ; ; ; 21/10; 9/4; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; ; ; 23/10; 9/4; ; ; ; 9/4; 9/4; ; 9/4; ; ; ; 12/5; 12/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-09 02:22:41 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; 8/7; ; 23/20; 11/10; ; ; ; 11/10; 11/10; ; 11/10; ; 8/7; ; 23/20; 23/20; ; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; 28/13; ; 11/5; 21/10; ; ; ; 21/10; 9/4; ; 9/4; ; 28/13; ; 23/10; 11/5; ; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; 23/10; ; 23/10; 9/4; ; ; ; 9/4; 9/4; ; 9/4; ; 23/10; ; 12/5; 12/5; ; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-09 10:23:01 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; 8/7; ; 23/20; 11/10; ; ; ; 11/10; 11/10; 15/13; 11/10; ; 8/7; ; 23/20; 23/20; 15/13; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; 28/13; ; 11/5; 21/10; ; ; ; 21/10; 9/4; 28/13; 9/4; ; 28/13; ; 23/10; 11/5; 28/13; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; 23/10; ; 23/10; 9/4; ; ; ; 9/4; 9/4; 23/10; 9/4; ; 23/10; ; 12/5; 12/5; 40/17; ; ; ; 
META; english/non-league/national-league/torquay-v-eastleigh; 2018-01-09 14:22:53 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Torquay; 6/5; 11/10; ; ; ; ; ; ; 8/7; ; 23/20; 11/10; ; ; ; 11/10; 11/10; 15/13; 11/10; ; 8/7; ; 23/20; 23/20; 15/13; ; ; ; 
Eastleigh; 11/5; 23/10; ; ; ; ; ; ; 28/13; ; 11/5; 21/10; ; ; ; 21/10; 9/4; 28/13; 9/4; ; 28/13; ; 23/10; 11/5; 28/13; ; ; ; 
Draw; 12/5; 12/5; ; ; ; ; ; ; 23/10; ; 23/10; 9/4; ; ; ; 9/4; 9/4; 23/10; 9/4; ; 23/10; ; 12/5; 12/5; 40/17; ; ; ; 
