META; english/non-league/national-league/barrow-v-gateshead; 2018-02-17 22:20:57 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/10; ; ; 1; 61/50; ; 21/20; ; ; ; 21/20; ; ; ; ; 21/20; ; ; ; ; ; 11/10; 21/20; ; ; 4/5; ; 
Gateshead; 9/4; ; ; 21/10; 57/25; ; 11/5; ; ; ; 9/4; ; ; ; ; 21/10; ; ; ; ; ; 23/10; 9/4; ; ; 6/4; ; 
Draw; 13/5; ; ; 12/5; 27/10; ; 5/2; ; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; 13/5; 13/5; ; ; 7/4; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-18 02:21:16 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/10; 5/4; ; 1; 61/50; ; 11/10; ; ; ; 11/10; ; ; ; ; 21/20; ; ; ; ; ; 23/20; 21/20; ; ; 20/21; ; 
Gateshead; 9/4; 21/10; ; 21/10; 57/25; ; 21/10; ; ; ; 11/5; ; ; ; ; 21/10; ; ; ; ; ; 9/4; 9/4; ; ; 5/4; ; 
Draw; 13/5; 12/5; ; 12/5; 27/10; ; 5/2; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; 5/2; 13/5; ; ; 11/8; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-18 10:21:44 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/10; 5/4; ; 1; 61/50; ; 11/10; ; 21/20; ; 11/10; 11/10; ; ; ; 21/20; 21/20; ; ; 21/20; 11/10; 11/10; 21/20; 21/20; ; 8/11; ; 
Gateshead; 9/4; 21/10; ; 21/10; 57/25; ; 21/10; ; 11/5; ; 11/5; 11/5; ; ; ; 21/10; 9/4; ; ; 11/5; 9/4; 9/4; 9/4; 9/4; ; 6/4; ; 
Draw; 13/5; 12/5; ; 12/5; 27/10; ; 5/2; ; 5/2; ; 5/2; 11/5; ; ; ; 12/5; 28/11; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-18 14:22:27 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/10; 5/4; ; 1; 61/50; ; 11/10; ; 21/20; ; 11/10; 11/10; ; ; ; 21/20; 21/20; ; ; 21/20; 11/10; 23/20; 21/20; 21/20; ; 10/11; ; 
Gateshead; 9/4; 21/10; ; 21/10; 57/25; ; 11/5; ; 11/5; ; 11/5; 11/5; ; ; ; 21/10; 9/4; ; ; 11/5; 9/4; 9/4; 9/4; 9/4; ; 19/10; ; 
Draw; 13/5; 12/5; ; 12/5; 27/10; ; 5/2; ; 5/2; ; 12/5; 11/5; ; ; ; 12/5; 28/11; ; ; 5/2; 13/5; 5/2; 13/5; 13/5; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-18 18:22:07 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 6/5; 5/4; 5/4; 1; 13/10; ; 6/5; ; 21/20; 5/4; 6/5; 6/5; ; 5/4; 5/4; 11/10; 15/13; ; 6/5; 21/20; 5/4; 13/10; 5/4; 15/13; ; 20/21; ; 
Gateshead; 2; 21/10; 2; 21/10; 21/10; ; 2; ; 11/5; 2; 2; 2; ; 41/20; 2; 2; 39/19; ; 28/15; 11/5; 2; 21/10; 2; 21/10; ; 15/8; ; 
Draw; 13/5; 12/5; 11/5; 12/5; 137/50; ; 5/2; ; 5/2; 11/5; 12/5; 21/10; ; 43/20; 12/5; 23/10; 28/11; ; 40/17; 5/2; 12/5; 23/10; 49/20; 13/5; ; 2; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-18 22:21:47 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 6/5; 13/10; 13/10; 1; 141/100; ; 13/10; ; 7/6; 13/10; 5/4; 13/10; ; 13/10; 5/4; 5/4; 13/10; ; 6/5; 7/6; 13/10; 13/10; 13/10; 13/10; ; 1; 13/10; 
Gateshead; 2; 2; 2; 21/10; 51/25; ; 19/10; ; 37/19; 2; 2; 19/10; ; 2; 2; 19/10; 24/13; ; 28/15; 37/19; 2; 21/10; 39/20; 19/10; ; 7/4; 13/8; 
Draw; 13/5; 12/5; 11/5; 12/5; 51/20; ; 23/10; ; 5/2; 11/5; 23/10; 2; ; 43/20; 12/5; 9/4; 12/5; ; 40/17; 5/2; 12/5; 23/10; 47/20; 27/11; ; 2; 2; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-19 02:21:46 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 6/5; 13/10; 13/10; 1; 71/50; ; 13/10; ; 7/6; 13/10; 5/4; 13/10; ; 13/10; 5/4; 6/5; 13/10; 15/13; 6/5; 7/6; 13/10; 13/10; 13/10; 13/10; ; 5/4; 13/10; 
Gateshead; 2; 2; 2; 21/10; 101/50; ; 19/10; ; 37/19; 2; 2; 2; ; 2; 2; 2; 24/13; 37/19; 28/15; 37/19; 2; 21/10; 39/20; 19/10; ; 19/10; 13/8; 
Draw; 13/5; 12/5; 21/10; 12/5; 64/25; ; 12/5; ; 5/2; 21/10; 23/10; 2; ; 43/20; 12/5; 9/4; 12/5; 5/2; 40/17; 5/2; 12/5; 23/10; 47/20; 27/11; ; 19/10; 2; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-19 10:21:43 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 13/10; 26/19; 29/20; 73/50; ; 13/10; ; 7/6; 11/8; 13/10; 13/10; ; 27/20; 7/5; 13/10; 23/17; 15/13; 6/5; 7/6; 13/10; 7/5; 27/20; 7/5; ; 11/8; 11/8; 
Gateshead; 2; 2; 28/15; 9/5; 21/10; ; 19/10; ; 37/19; 15/8; 19/10; 19/10; ; 39/20; 19/10; 15/8; 19/10; 37/19; 28/15; 37/19; 2; 19/10; 39/20; 19/10; ; 19/10; 13/8; 
Draw; 11/5; 12/5; 21/10; 11/5; 119/50; ; 9/4; ; 5/2; 21/10; 9/4; 2; ; 43/20; 11/5; 21/10; 9/4; 5/2; 40/17; 5/2; 23/10; 23/10; 23/10; 23/10; ; 21/10; 2; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-19 14:22:18 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 7/5; 26/19; 7/5; 73/50; ; 11/8; ; 7/6; 11/8; 13/10; 13/10; ; 27/20; 7/5; 13/10; 23/17; 6/5; 6/5; 7/6; 13/10; 7/5; 27/20; 23/17; ; 11/8; ; 
Gateshead; 2; 19/10; 28/15; 2; 21/10; ; 19/10; ; 37/19; 15/8; 19/10; 19/10; ; 39/20; 19/10; 15/8; 37/19; 37/19; 28/15; 37/19; 2; 19/10; 39/20; 37/19; ; 19/10; ; 
Draw; 11/5; 23/10; 21/10; 11/5; 119/50; ; 11/5; ; 5/2; 21/10; 9/4; 2; ; 43/20; 11/5; 21/10; 9/4; 12/5; 40/17; 5/2; 23/10; 23/10; 23/10; 9/4; ; 21/10; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-19 18:22:19 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 7/5; 7/5; 7/5; 73/50; ; 11/8; ; 7/6; 7/5; 13/10; 13/10; ; 11/8; 7/5; 13/10; 23/17; 6/5; 7/5; 7/6; 13/10; 7/5; 27/20; 23/17; ; 11/8; ; 
Gateshead; 2; 19/10; 28/15; 2; 21/10; ; 19/10; ; 37/19; 15/8; 19/10; 9/5; ; 37/20; 19/10; 15/8; 19/10; 37/19; 7/4; 37/19; 2; 19/10; 39/20; 19/10; ; 19/10; ; 
Draw; 11/5; 23/10; 21/10; 11/5; 119/50; ; 11/5; ; 5/2; 21/10; 9/4; 21/10; ; 43/20; 11/5; 21/10; 9/4; 12/5; 27/11; 5/2; 23/10; 23/10; 23/10; 9/4; ; 21/10; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-19 22:22:20 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 7/5; 7/5; 7/5; 73/50; ; 11/8; ; 7/6; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 6/5; 26/19; 7/6; 13/10; 11/8; 27/20; 23/17; ; 11/8; 11/8; 
Gateshead; 2; 2; 28/15; 2; 21/10; ; 2; ; 37/19; 15/8; 19/10; 19/10; ; 15/8; 19/10; 15/8; 19/10; 37/19; 11/6; 37/19; 2; 2; 39/20; 37/19; ; 19/10; 19/10; 
Draw; 11/5; 9/4; 21/10; 11/5; 119/50; ; 11/5; ; 5/2; 21/10; 11/5; 2; ; 21/10; 11/5; 21/10; 9/4; 12/5; 40/17; 5/2; 23/10; 9/4; 23/10; 9/4; ; 21/10; 2; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-20 02:22:02 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 7/5; 7/5; 7/5; 73/50; ; 11/8; ; 4/3; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 23/17; 6/5; 26/19; 7/6; 13/10; 11/8; 27/20; 23/17; ; 7/5; 11/8; 
Gateshead; 2; 2; 28/15; 2; 21/10; ; 2; ; 37/19; 15/8; 19/10; 19/10; ; 15/8; 19/10; 15/8; 19/10; 37/19; 11/6; 37/19; 2; 2; 39/20; 37/19; ; 19/10; 19/10; 
Draw; 11/5; 9/4; 21/10; 11/5; 119/50; ; 11/5; ; 28/13; 21/10; 11/5; 2; ; 21/10; 11/5; 21/10; 9/4; 12/5; 40/17; 5/2; 23/10; 9/4; 23/10; 9/4; ; 21/10; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-20 10:22:13 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 7/5; 26/19; 7/5; 34/25; ; 11/8; ; 4/3; 11/8; 7/5; 6/5; ; 11/8; 13/10; 13/10; 23/17; 6/5; 26/19; 16/13; 13/10; 11/8; 27/20; 23/17; ; 11/8; 11/8; 
Gateshead; 2; 2; 19/10; 2; 111/50; ; 2; ; 37/19; 19/10; 2; 2; ; 15/8; 21/10; 19/10; 37/19; 37/19; 11/6; 39/19; 2; 2; 39/20; 37/19; ; 2; 19/10; 
Draw; 11/5; 9/4; 21/10; 11/5; 61/25; ; 11/5; ; 28/13; 21/10; 21/10; 21/10; ; 21/10; 11/5; 21/10; 9/4; 12/5; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; ; 11/5; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-20 14:22:29 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 11/8; 26/19; 7/5; 36/25; 13/10; 11/8; ; 16/13; 11/8; 7/5; 11/8; ; 11/8; 13/10; 13/10; 23/17; 6/5; 24/17; 16/13; 13/10; 7/5; 27/20; 23/17; ; 7/5; 7/5; 
Gateshead; 2; 2; 28/15; 2; 21/10; 15/8; 2; ; 39/19; 15/8; 19/10; 7/4; ; 15/8; 21/10; 15/8; 19/10; 37/19; 23/13; 39/19; 2; 2; 39/20; 37/19; ; 19/10; 2; 
Draw; 11/5; 9/4; 21/10; 11/5; 121/50; 11/5; 9/4; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 11/5; 21/10; 9/4; 12/5; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; ; 21/10; 11/5; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-20 18:22:28 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Barrow; 11/8; 11/8; 26/19; 7/5; 36/25; 13/10; 11/8; ; 4/3; 7/5; 7/5; 13/10; ; 7/5; 7/5; 13/10; 23/17; 6/5; 24/17; 4/3; 13/10; 29/20; 27/20; 23/17; ; 7/5; 7/5; 
Gateshead; 2; 2; 28/15; 2; 21/10; 15/8; 2; ; 37/19; 15/8; 19/10; 7/4; ; 37/20; 19/10; 15/8; 19/10; 37/19; 23/13; 37/19; 2; 19/10; 39/20; 37/19; ; 2; ; 
Draw; 11/5; 9/4; 21/10; 11/5; 121/50; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 11/5; 21/10; 9/4; 12/5; 12/5; 28/13; 23/10; 9/4; 23/10; 9/4; ; 23/10; ; 
META; english/non-league/national-league/barrow-v-gateshead; 2018-02-20 22:22:17 GMT+2; 2018-02-20 19:45; In Play; Xlenovo
Barrow; 2/5; 2/5; 4/9; 2/5; ; 11/8; ; ; 7/19; ; 2/5; 4/11; ; ; 4/11; 2/5; 5/12; 6/17; 7/18; 7/19; ; ; ; 3/7; ; ; ; 
Draw; 3; 3; 3; 3; ; 11/5; ; ; 33/10; ; 9/4; 3; ; ; 16/5; 3; 29/10; 3; 31/10; 33/10; ; ; ; 56/19; ; ; ; 
Gateshead; 8; 8; 6; 7; ; 7/4; ; ; 7; ; 7; 13/2; ; ; 7; 15/2; 13/2; 29/4; 31/5; 8; ; ; ; 13/2; ; ; ; 
