META; english/non-league/national-league/hartlepool-v-guiseley; 2018-03-31 18:22:48 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 69/100; 4/6; 4/6; 
Draw; 14/5; 63/20; 11/4; 29/10; 3
Guiseley; 15/4; 21/5; 10/3; 18/5; 4
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-03-31 22:23:45 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 8/11; 18/25; 4/6; 4/6; 4/6; 8/13; 11/17; 7/11; 4/6; 13/20; 11/17; 4/7; 4/6
Draw; 14/5; 13/5; 13/5; 3; 73/25; 14/5; 13/5; 11/4; 13/5; 14/5; 14/5; 14/5; 11/4; 37/13; 13/5; 14/5
Guiseley; 15/4; 4; 19/5; 11/4; 43/10; 7/2; 19/5; 19/5; 15/4; 4; 38/11; 4; 4; 7/2; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-01 02:23:25 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 8/11; 8/11; 13/20; 4/6; 4/6; 4/6; 4/6; 11/17; 7/11; 4/6; 13/20; 11/17; 4/7; 4/6
Draw; 14/5; 13/5; 13/5; 3; 147/50; 11/4; 13/5; 11/4; 12/5; 13/5; 14/5; 14/5; 14/5; 11/4; 37/13; 12/5; 14/5
Guiseley; 15/4; 4; 19/5; 11/4; 21/5; 15/4; 19/5; 19/5; 7/2; 7/2; 4; 38/11; 4; 4; 7/2; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-01 10:23:33 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 8/11; 18/25; 13/20; 11/17; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 7/11; 11/17; 4/6; 13/20; 11/17; 4/7; 4/6
Draw; 14/5; 13/5; 13/5; 3; 73/25; 11/4; 45/17; 13/5; 11/4; 12/5; 13/5; 14/5; 27/10; 14/5; 45/17; 14/5; 11/4; 14/5; 12/5; 14/5
Guiseley; 15/4; 4; 19/5; 11/4; 43/10; 15/4; 15/4; 19/5; 19/5; 7/2; 7/2; 75/19; 15/4; 38/11; 15/4; 4; 4; 7/2; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-01 14:24:52 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 4/6; 8/11; 13/20; 11/17; 4/6; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 7/11; 11/17; 4/6; 13/20; 11/17; 4/7; 4/6
Draw; 14/5; 13/5; 13/5; 14/5; 147/50; 11/4; 45/17; 13/5; 13/5; 12/5; 11/4; 13/5; 14/5; 27/10; 14/5; 45/17; 14/5; 11/4; 14/5; 5/2; 14/5
Guiseley; 15/4; 4; 19/5; 4; 21/5; 15/4; 15/4; 19/5; 4; 7/2; 4; 15/4; 4; 15/4; 38/11; 15/4; 4; 77/19; 7/2; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-01 18:24:46 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 4/6; 18/25; 13/20; 13/20; 11/17; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 11/17; 11/17; 7/11; 11/17; 4/6; 13/20; 11/17; 4/6; 4/6; 4/6
Draw; 14/5; 13/5; 13/5; 14/5; 73/25; 27/10; 11/4; 45/17; 13/5; 13/5; 12/5; 13/5; 11/4; 13/5; 14/5; 27/10; 14/5; 45/17; 14/5; 11/4; 14/5; 13/5; 13/5; 14/5
Guiseley; 15/4; 4; 19/5; 4; 43/10; 15/4; 4; 15/4; 19/5; 4; 7/2; 19/5; 4; 15/4; 4; 15/4; 38/11; 15/4; 4; 77/19; 21/5; 22/5; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-01 22:24:19 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 4/6; 18/25; 13/20; 13/20; 11/17; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 9/13; 11/17; 4/6; 13/20; 11/17; 8/13; 4/6; 4/6
Draw; 14/5; 13/5; 13/5; 14/5; 73/25; 27/10; 11/4; 45/17; 13/5; 13/5; 12/5; 13/5; 11/4; 13/5; 14/5; 27/10; 11/4; 45/17; 14/5; 11/4; 14/5; 13/5; 13/5; 14/5
Guiseley; 15/4; 4; 19/5; 4; 43/10; 15/4; 4; 15/4; 19/5; 4; 7/2; 19/5; 4; 15/4; 4; 15/4; 37/10; 15/4; 4; 77/19; 21/5; 22/5; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-02 02:24:01 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 8/13; 4/6; 4/6; 4/6; 18/25; 8/13; 13/20; 11/17; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 8/13; 11/17; 9/13; 11/17; 4/6; 13/20; 11/17; 8/13; 4/6; 4/6
Draw; 14/5; 13/5; 13/5; 14/5; 73/25; 27/10; 14/5; 45/17; 13/5; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 27/10; 11/4; 45/17; 14/5; 11/4; 37/13; 14/5; 27/10; 14/5
Guiseley; 15/4; 4; 19/5; 4; 43/10; 4; 15/4; 19/5; 4; 7/2; 19/5; 4; 15/4; 4; 15/4; 37/10; 15/4; 4; 77/19; 22/5; 22/5; 23/5; ; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-02 10:24:17 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 4/6; 4/6; 7/10; 4/6; 8/11; 13/20; 4/6; 11/17; 7/10; 4/6; 4/6; 7/10; 7/10; 8/13; 11/17; 11/17; 8/11; 11/17; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6
Draw; 11/4; 13/5; 5/2; 14/5; 147/50; 27/10; 11/4; 45/17; 5/2; 13/5; 12/5; 5/2; 11/4; 13/5; 11/4; 27/10; 27/10; 45/17; 14/5; 27/10; 14/5; 13/5; 13/5; 14/5
Guiseley; 7/2; 4; 18/5; 4; 21/5; 15/4; 4; 15/4; 18/5; 19/5; 7/2; 18/5; 15/4; 15/4; 75/19; 15/4; 7/2; 15/4; 19/5; 15/4; 4; 21/5; 21/5; 
META; english/non-league/national-league/hartlepool-v-guiseley; 2018-04-02 14:25:36 GMT+3; 2018-04-02 15:00; Nothing; Xlenovo
Hartlepool; 4/6; 7/10; 8/11; 4/6; 3/4; 4/6; 7/10; 11/17; 8/11; 8/11; 7/10; 8/11; 7/10; 4/6; 9/13; 11/17; 13/17; 11/17; 8/11; 8/11; 9/13; 8/11; 8/11; 8/11
