META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-21 22:25:24 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; 27/20; ; ; 4/6; ; 
Guiseley; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; 15/8; ; ; 10/11; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; 47/20; ; ; 10/9; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-22 02:24:15 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; ; 6/5; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; 5/4; ; ; ; ; ; ; 13/10; 27/20; ; ; 4/6; ; 
Guiseley; 15/8; 21/10; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; 2; 15/8; ; ; 10/11; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 12/5; 47/20; ; ; 10/9; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-22 10:24:55 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; 11/8; 6/5; ; ; ; ; 13/10; 5/4; 4/3; ; 13/10; 5/4; ; ; ; 13/10; ; 23/17; ; ; 4/3; 13/10; 11/8; 27/20; 23/17; ; 21/20; ; 
Guiseley; 15/8; 21/10; ; ; ; ; 19/10; 9/5; 9/5; ; 19/10; 9/5; ; ; ; 15/8; ; 24/13; ; ; 9/5; 15/8; 2; 19/10; 24/13; ; 6/4; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; 11/5; 23/10; ; 23/10; 23/10; ; ; ; 23/10; ; 40/17; ; ; 23/10; 12/5; 23/10; 47/20; 40/17; ; 19/10; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-22 14:25:16 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; 11/8; 6/5; ; ; 13/10; 5/4; 11/8; 5/4; 4/3; ; 13/10; 5/4; ; ; 13/10; 13/10; 13/10; 23/17; 37/25; ; 4/3; 13/10; 13/10; 27/20; 23/17; ; 10/9; ; 
Guiseley; 15/8; 21/10; ; ; 7/4; 15/8; 15/8; 9/5; 9/5; ; 19/10; 9/5; ; ; 2; 15/8; 7/4; 24/13; 49/25; ; 9/5; 15/8; 2; 19/10; 24/13; ; 9/5; ; 
Draw; 12/5; 23/10; ; ; 11/5; 9/4; 23/10; 11/5; 23/10; ; 23/10; 23/10; ; ; 23/10; 23/10; 11/5; 40/17; 63/25; ; 23/10; 12/5; 12/5; 47/20; 40/17; ; 19/10; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-22 18:24:09 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; 6/5; 5/4; 5/4; ; 13/10; 6/5; 5/4; 5/4; 4/3; 5/4; 5/4; 6/5; ; ; 5/4; 6/5; 13/10; 6/5; 13/10; 16/13; 4/3; 5/4; 5/4; 13/10; 5/4; ; 21/20; ; 
Guiseley; 11/5; 21/10; 2; ; 7/4; 2; 2; 9/5; 9/5; 2; 21/10; 2; ; ; 2; 2; 7/4; 39/19; 56/25; 20/11; 9/5; 2; 21/10; 2; 39/19; ; 9/5; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 9/4; 21/10; ; ; 12/5; 9/4; 11/5; 40/17; 51/20; 40/17; 23/10; 12/5; 12/5; 47/20; 12/5; ; 21/10; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-22 22:24:38 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; 6/5; 5/4; 5/4; ; 13/10; 6/5; 5/4; 11/10; 4/3; 5/4; 5/4; 6/5; ; ; 5/4; 5/4; 13/10; 5/4; 131/100; 16/13; 4/3; 5/4; 5/4; 5/4; 5/4; ; 6/5; ; 
Guiseley; 11/5; 21/10; 2; ; 7/4; 2; 2; 2; 9/5; 2; 21/10; 2; ; ; 2; 2; 7/4; 2; 56/25; 20/11; 9/5; 2; 21/10; 21/10; 39/19; ; 19/10; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 9/4; 21/10; ; ; 12/5; 9/4; 11/5; 40/17; 63/25; 40/17; 23/10; 12/5; 12/5; 47/20; 40/17; ; 23/10; ; 
META; english/non-league/national-league/guiseley-v-boreham-wood; 2017-10-23 02:23:37 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Boreham Wood; 6/5; 5/4; 5/4; ; 13/10; 6/5; 5/4; 11/10; 4/3; 5/4; 5/4; 6/5; ; ; 5/4; 5/4; 13/10; 5/4; 33/25; 16/13; 4/3; 5/4; 5/4; 5/4; 5/4; ; 6/5; ; 
Guiseley; 11/5; 21/10; 2; ; 7/4; 2; 2; 2; 9/5; 2; 21/10; 2; ; ; 2; 2; 7/4; 2; 111/50; 20/11; 9/5; 2; 21/10; 21/10; 39/19; ; 19/10; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 9/4; 21/10; ; ; 12/5; 9/4; 11/5; 40/17; 63/25; 40/17; 23/10; 12/5; 12/5; 47/20; 40/17; ; 23/10; ; 
