META; english/non-league/national-league/eastleigh-v-dagenham-redbridge; 2017-08-09 14:22:21 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Eastleigh; 5/4; 7/5; ; ; 5/4; ; 13/10; ; ; ; ; ; 5/4; ; ; 13/10; ; ; ; 27/20; ; ; ; ; 5/4; ; ; ; 
Dagenham & Redbridge; 2; 17/10; ; ; 19/10; ; 19/10; ; ; ; ; ; 2; ; ; 19/10; ; ; ; 109/50; ; ; ; ; 2; ; ; ; 
Draw; 5/2; 11/5; ; ; 12/5; ; 5/2; ; ; ; ; ; 5/2; ; ; 12/5; ; ; ; 5/2; ; ; ; ; 12/5; ; ; ; 
META; english/non-league/national-league/eastleigh-v-dagenham-redbridge; 2017-08-09 18:21:56 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Eastleigh; 5/4; 7/5; 6/5; ; 5/4; 11/10; 5/4; 6/5; ; ; ; ; 5/4; ; ; 13/10; 15/13; ; 6/5; 27/20; ; ; ; 5/4; 5/4; ; ; ; 
Dagenham & Redbridge; 2; 17/10; 39/20; ; 19/10; 15/8; 2; 15/8; ; ; ; ; 2; ; ; 19/10; 19/10; ; 37/19; 109/50; ; ; ; 2; 2; ; ; ; 
Draw; 5/2; 11/5; 12/5; ; 12/5; 12/5; 5/2; 12/5; ; ; ; ; 5/2; ; ; 12/5; 23/10; ; 27/11; 5/2; ; ; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/eastleigh-v-dagenham-redbridge; 2017-08-09 22:21:58 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Eastleigh; 5/4; 11/8; 6/5; ; 5/4; 11/10; 5/4; 6/5; ; ; ; 6/5; 5/4; ; ; 5/4; 15/13; ; 6/5; 27/20; ; ; ; 5/4; 5/4; ; ; ; 
Dagenham & Redbridge; 2; 9/5; 39/20; ; 19/10; 15/8; 2; 15/8; ; ; ; 7/4; 2; ; ; 19/10; 19/10; ; 37/19; 109/50; ; ; ; 2; 2; ; ; ; 
Draw; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2; 12/5; ; ; ; 12/5; 5/2; ; ; 5/2; 23/10; ; 27/11; 5/2; ; ; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/eastleigh-v-dagenham-redbridge; 2017-08-10 02:21:56 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
