META; english/non-league/national-league/torquay-v-gateshead; 2017-12-09 22:20:34 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 29/20; ; ; ; ; ; 7/5; ; ; ; 7/5; ; ; ; ; 11/8; ; 16/11; ; ; ; ; 29/20; 29/20; 16/11; ; 21/20; ; 
Gateshead; 7/4; ; ; ; ; ; 17/10; ; ; ; 7/4; ; ; ; ; 17/10; ; 17/10; ; ; ; ; 9/5; 7/4; 7/4; ; 5/4; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; 9/4; ; 40/17; ; ; ; ; 12/5; 47/20; 12/5; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-10 02:21:24 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 29/20; 3/2; ; ; ; ; 6/4; ; ; ; 29/20; 11/8; ; ; ; 7/5; ; 16/11; ; ; ; ; 6/4; 29/20; 16/11; ; 21/20; ; 
Gateshead; 7/4; 17/10; ; ; ; ; 17/10; ; ; ; 17/10; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; 7/4; 7/4; 7/4; ; 5/4; ; 
Draw; 12/5; 21/10; ; ; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 11/5; ; 40/17; ; ; ; ; 12/5; 47/20; 12/5; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-10 10:21:27 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 29/20; 3/2; ; ; ; ; 6/4; ; 10/7; ; 29/20; 11/8; ; ; ; 7/5; ; 16/11; ; ; ; ; 6/4; 29/20; 16/11; ; 10/11; ; 
Gateshead; 7/4; 17/10; ; ; ; ; 17/10; ; 28/17; ; 17/10; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; 7/4; 7/4; 17/10; ; 10/9; ; 
Draw; 12/5; 21/10; ; ; ; ; 9/4; ; 40/17; ; 23/10; 11/5; ; ; ; 11/5; ; 12/5; ; ; ; ; 12/5; 47/20; 12/5; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-10 14:24:33 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 16/11; ; ; ; 7/5; ; 10/7; ; 7/5; 7/5; ; ; ; 11/8; ; 16/11; 31/20; 17/13; ; ; 29/20; 29/20; 16/11; ; 11/8; ; 
Gateshead; 15/8; 19/10; 9/5; ; ; ; 9/5; ; 28/17; ; 15/8; 7/4; ; ; ; 7/4; ; 9/5; 49/25; 13/8; ; ; 15/8; 9/5; 24/13; ; 7/4; ; 
Draw; 12/5; 23/10; 21/10; ; ; ; 11/5; ; 40/17; ; 11/5; 2; ; ; ; 21/10; ; 11/5; 119/50; 9/4; ; ; 23/10; 23/10; 9/4; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-10 18:24:25 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 16/11; ; ; ; 7/5; ; 10/7; ; 7/5; 7/5; ; 7/5; ; 11/8; ; 16/11; 31/20; 17/13; ; ; 29/20; 29/20; 16/11; ; 21/20; ; 
Gateshead; 15/8; 19/10; 9/5; ; ; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 37/20; ; 7/4; ; 9/5; 49/25; 13/8; ; ; 15/8; 9/5; 24/13; ; 6/4; ; 
Draw; 12/5; 23/10; 21/10; ; ; ; 11/5; ; 40/17; ; 11/5; 2; ; 21/10; ; 21/10; ; 11/5; 119/50; 9/4; ; ; 23/10; 23/10; 9/4; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-10 22:22:26 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 16/11; ; ; ; 7/5; ; 10/7; ; 7/5; 7/5; ; 7/5; ; 11/8; ; 7/5; 77/50; 17/13; ; 6/4; 29/20; 29/20; 7/5; ; 7/5; ; 
Gateshead; 15/8; 19/10; 9/5; ; ; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 37/20; ; 7/4; ; 24/13; 99/50; 13/8; ; 9/5; 15/8; 9/5; 24/13; ; 7/4; ; 
Draw; 12/5; 23/10; 21/10; ; ; ; 11/5; ; 40/17; ; 11/5; 2; ; 21/10; ; 21/10; ; 9/4; 119/50; 9/4; ; 23/10; 23/10; 23/10; 9/4; ; 11/5; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-11 02:20:58 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 16/11; ; ; ; 7/5; ; 10/7; ; 7/5; 7/5; ; 7/5; ; 11/8; ; 7/5; 77/50; 17/13; ; 6/4; 29/20; 29/20; 7/5; ; 7/5; ; 
Gateshead; 15/8; 19/10; 9/5; ; ; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 37/20; ; 7/4; ; 24/13; 99/50; 13/8; ; 9/5; 15/8; 9/5; 24/13; ; 9/5; ; 
Draw; 12/5; 23/10; 21/10; ; ; ; 11/5; ; 40/17; ; 11/5; 2; ; 21/10; ; 21/10; ; 9/4; 119/50; 9/4; ; 23/10; 23/10; 23/10; 9/4; ; 11/5; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-11 10:20:57 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 6/4; 7/5; 16/11; ; 16/11; ; 7/5; ; 10/7; ; 7/5; 7/5; ; 7/5; ; 7/5; 16/11; 16/11; 31/20; 17/13; ; 6/4; 29/20; 29/20; 16/11; ; 7/5; ; 
Gateshead; 7/4; 19/10; 9/5; ; 28/17; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 37/20; ; 7/4; 28/17; 24/13; 39/20; 13/8; ; 9/5; 15/8; 9/5; 24/13; ; 9/5; ; 
Draw; 23/10; 23/10; 21/10; ; 21/10; ; 11/5; ; 40/17; ; 11/5; 2; ; 21/10; ; 21/10; 21/10; 28/13; 12/5; 9/4; ; 23/10; 23/10; 23/10; 11/5; ; 21/10; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-11 14:21:34 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 6/4; 7/5; ; ; 16/11; ; 7/5; ; 10/7; ; 7/5; 7/5; ; 7/5; ; 7/5; 16/11; 16/11; 77/50; 17/13; 10/7; 6/4; 29/20; 29/20; 16/11; ; 7/5; 7/5; 
Gateshead; 7/4; 19/10; ; ; 28/17; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 37/20; ; 7/4; 28/17; 9/5; 99/50; 13/8; 28/17; 9/5; 15/8; 9/5; 24/13; ; 9/5; 9/5; 
Draw; 23/10; 23/10; ; ; 21/10; ; 11/5; ; 40/17; ; 11/5; 2; ; 21/10; ; 21/10; 21/10; 11/5; 119/50; 9/4; 40/17; 23/10; 23/10; 23/10; 9/4; ; 11/5; 2; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-11 18:21:47 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 6/4; 7/5; ; 6/4; 16/11; ; 7/5; ; 10/7; ; 7/5; 11/8; ; 7/5; ; 7/5; 16/11; 16/11; 31/20; 6/4; 10/7; 6/4; 29/20; 29/20; 16/11; ; 7/5; 7/5; 
Gateshead; 7/4; 19/10; ; 9/5; 28/17; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 9/5; ; 7/4; 28/17; 9/5; 49/25; 9/5; 28/17; 9/5; 15/8; 9/5; 24/13; ; 9/5; 9/5; 
Draw; 23/10; 23/10; ; 23/10; 21/10; ; 11/5; ; 40/17; ; 11/5; 21/10; ; 21/10; ; 21/10; 21/10; 11/5; 119/50; 11/5; 40/17; 23/10; 23/10; 23/10; 9/4; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-11 22:22:10 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 6/4; 7/5; ; 6/4; 16/11; ; 6/4; ; 10/7; ; 7/5; 11/8; ; 7/5; ; 7/5; 16/11; 16/11; 31/20; 6/4; 10/7; 6/4; 29/20; 29/20; 16/11; ; 7/5; 13/10; 
Gateshead; 7/4; 19/10; ; 9/5; 28/17; ; 9/5; ; 28/17; ; 15/8; 7/4; ; 9/5; ; 7/4; 28/17; 9/5; 39/20; 9/5; 28/17; 9/5; 15/8; 9/5; 24/13; ; 9/5; 17/10; 
Draw; 23/10; 23/10; ; 23/10; 21/10; ; 11/5; ; 40/17; ; 11/5; 21/10; ; 21/10; ; 21/10; 21/10; 11/5; 12/5; 11/5; 40/17; 23/10; 23/10; 23/10; 9/4; ; 9/4; 15/8; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-12 02:21:59 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 13/10; 11/8; 13/10; ; 13/10; ; 23/18; 13/10; 13/10; 5/4; ; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 7/5; 23/18; 13/10; 13/10; 13/10; 13/10; ; 13/10; 5/4; 
Gateshead; 19/10; 19/10; 2; 2; 9/5; 15/8; 2; ; 37/19; 2; 2; 19/10; ; 2; 21/10; 19/10; 9/5; 39/19; 111/50; 19/10; 37/19; 2; 21/10; 2; 39/19; ; 2; 19/10; 
Draw; 23/10; 23/10; ; 23/10; 21/10; 21/10; 9/4; ; 9/4; ; 11/5; 21/10; ; 43/20; 11/5; 21/10; 21/10; 9/4; 12/5; 11/5; 9/4; 9/4; 23/10; 23/10; 9/4; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-12 10:22:22 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 11/8; 13/10; 13/10; 13/10; ; 13/10; ; 23/18; 13/10; 13/10; 5/4; ; 13/10; 13/10; 13/10; 13/10; 13/10; 34/25; 4/3; 23/18; 13/10; 11/8; 13/10; 13/10; ; 13/10; 5/4; 
Gateshead; 19/10; 2; 2; 21/10; 9/5; 15/8; 21/10; ; 37/19; 2; 2; 19/10; ; 2; 21/10; 19/10; 9/5; 39/19; 9/4; 2; 37/19; 2; 2; 2; 39/19; ; 21/10; 2; 
Draw; 23/10; 23/10; ; ; 21/10; 21/10; 9/4; ; 9/4; ; 11/5; 21/10; ; 43/20; 11/5; 21/10; 21/10; 9/4; 12/5; 9/4; 9/4; 9/4; 23/10; 23/10; 9/4; ; 21/10; 21/10; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-12 14:22:58 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; ; 13/10; 13/10; ; 11/8; ; 23/18; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 23/17; ; ; 23/18; 7/5; ; 11/8; ; ; ; ; 
Gateshead; 19/10; 19/10; ; 21/10; 9/5; 15/8; 2; ; 37/19; 19/10; 19/10; 19/10; ; ; 2; 19/10; 9/5; 2; ; ; 37/19; 2; ; 39/20; ; ; ; ; 
Draw; 23/10; 23/10; ; ; 21/10; 21/10; 11/5; ; 9/4; ; ; 2; ; 21/10; 21/10; 21/10; 21/10; 28/13; ; 9/4; 9/4; 9/4; ; 9/4; ; ; ; ; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-12 18:24:13 GMT+2; 2017-12-12 19:45; Nothing; Xlenovo
Torquay; 11/8; 7/5; 26/19; 13/10; 13/10; ; 7/5; ; 23/18; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 23/17; 149/ 100; 26/19; 23/18; 7/5; 11/8; 11/8; 23/17; ; 7/5; 7/5; 
Gateshead; 19/10; 19/10; 19/10; 21/10; 9/5; 15/8; 2; ; 37/19; 19/10; 19/10; 19/10; ; 39/20; 2; 19/10; 9/5; 37/19; 21/10; 79/40; 37/19; 2; 2; 39/20; 2; ; 2; 21/10; 
Draw; 23/10; 23/10; 21/10; ; 21/10; 21/10; 11/5; ; 9/4; ; 11/5; 2; ; 21/10; 21/10; 21/10; 21/10; 28/13; 58/25; 11/5; 9/4; 9/4; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
META; english/non-league/national-league/torquay-v-gateshead; 2017-12-12 22:24:35 GMT+2; 2017-12-12 19:45; In Play; Xlenovo
Gateshead; 5/6; ; 11/13; 17/20; 3/4; ; 12/5; 8/11; 9/11; 20/23; ; 4/5; ; ; 5/6; ; 7/9; 13/17; ; ; 9/11; ; 5/6; 5/6; ; ; ; ; 
Draw; 12/5; ; 9/4; 21/10; 21/10; ; 9/5; 9/4; 11/5; 11/5; ; 11/5; ; ; 21/10; ; 21/10; 27/11; ; ; 11/5; ; 23/10; 23/10; ; ; ; ; 
Torquay; 7/2; ; 13/4; 10/3; 18/5; ; 6/5; 7/2; 7/2; 16/5; ; 16/5; ; ; 100/ 30; ; 17/5; 13/4; ; ; 7/2; ; 17/5; 15/4; ; ; ; ; 
