META; english/non-league/national-league/eastleigh-v-dover; 2018-03-04 18:23:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 31/21; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 25/19; 31/21; 29/20; 6/4; 16/11; 5/4; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 32/19; 13/8; 9/5; 7/4; 7/4; 6/4; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 23/10; 11/5; 9/4; 2; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 19/10; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-07 22:22:52 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 31/21; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 25/19; 31/21; 29/20; 6/4; 16/11; 5/4; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 32/19; 13/8; 9/5; 7/4; 7/4; 7/5; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 23/10; 11/5; 9/4; 2; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 19/10; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-08 02:22:43 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 31/21; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 25/19; 31/21; 29/20; 6/4; 16/11; 5/4; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 32/19; 13/8; 9/5; 7/4; 7/4; 6/4; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 23/10; 11/5; 9/4; 2; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 19/10; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-08 10:22:42 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 25/19; 10/7; 6/4; 6/4; 16/11; 5/4; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 32/19; 28/17; 7/4; 7/4; 7/4; 6/4; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 2; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 19/10; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-08 14:23:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 29/20; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 25/19; 10/7; 29/20; 6/4; 16/11; 5/4; 7/5; 1/6
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 32/19; 28/17; 9/5; 7/4; 7/4; 6/4; 13/8; 2/11
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 9/4; 2; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 19/10; 19/10; 1/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-08 18:23:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 16/11; 10/7; 6/4; 6/4; 11/8; 7/5; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 7/4; 28/17; 12/7; 28/17; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 2; 11/5; 9/4; 21/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 9/4; 2; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-08 22:22:42 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 16/11; 10/7; 6/4; 6/4; 11/8; 7/5; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 7/4; 28/17; 12/7; 28/17; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 2; 11/5; 9/4; 21/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 9/4; 2; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-09 02:22:51 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 29/20; 29/20; 6/4; 7/5; 16/11; 16/11; 16/11; 10/7; 6/4; 6/4; 11/8; 7/5; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 7/4; 28/17; 12/7; 28/17; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 2; 11/5; 9/4; 21/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 11/5; 2; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-09 10:22:44 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 7/5; 29/20; 6/4; 7/5; 16/11; 16/11; 16/11; 10/7; 6/4; 6/4; 7/5; 7/5; 6/4
Dover; 7/4; 7/4; 17/10; 6/4; 47/25; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 8/5; 7/4; 28/17; 12/7; 28/17; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 23/10; 23/10; 11/5; 12/5; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 21/10; 11/5; 9/4; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 11/5; 2; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-09 14:23:08 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 29/20; 6/4; 79/50; 7/5; 6/4; 10/7; 29/20; 6/4; 7/5; 29/20; 6/4; 7/5; 16/11; 16/11; 16/11; 10/7; 6/4; 6/4; 16/11; 7/5; 7/5; 6/4
Dover; 7/4; 7/4; 17/10; 9/5; 47/25; 13/8; 7/4; 28/17; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 7/4; 28/17; 12/7; 28/17; 7/4; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 23/10; 23/10; 11/5; 23/10; 61/25; 11/5; 9/4; 40/17; 11/5; 11/5; 21/10; 11/5; 9/4; 21/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 21/10; 2; 12/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-09 18:23:19 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 6/4; 6/4; 42/25; 7/5; 6/4; 10/7; 6/4; 6/4; 7/5; 6/4; 6/4; 7/5; 16/11; 16/11; 6/4; 10/7; 6/4; 31/20; 16/11; 7/5; 7/5; 13/8
Dover; 7/4; 7/4; 33/20; 9/5; 173/00; 13/8; 7/4; 28/17; 33/20; 17/10; 13/8; 33/20; 17/10; 8/5; 7/4; 28/17; 28/17; 28/17; 7/4; 33/20; 7/4; 13/8; 13/8; 13/8
Draw; 23/10; 23/10; 11/5; 23/10; 5/2; 11/5; 9/4; 40/17; 9/4; 9/4; 21/10; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 21/10; 21/10; 5/2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-09 22:23:09 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 6/4; 6/4; 83/50; 6/4; 6/4; 10/7; 6/4; 8/5; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 6/4; 10/7; 6/4; 31/20; 16/11; 7/5; 7/5; 13/8
Dover; 7/4; 7/4; 33/20; 9/5; 7/4; 13/8; 17/10; 28/17; 33/20; 13/8; 8/5; 33/20; 17/10; 8/5; 7/4; 28/17; 28/17; 28/17; 7/4; 33/20; 7/4; 6/4; 13/8; 17/10
Draw; 23/10; 23/10; 9/4; 23/10; 5/2; 11/5; 23/10; 40/17; 9/4; 9/4; 21/10; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 9/4; 21/10; 5/2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-10 02:22:35 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 6/4; 6/4; 6/4; 83/50; 6/4; 6/4; 10/7; 6/4; 8/5; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 6/4; 10/7; 31/20; 31/20; 16/11; 6/4; 7/5; 13/8
Dover; 7/4; 7/4; 13/8; 9/5; 7/4; 13/8; 17/10; 28/17; 13/8; 13/8; 31/20; 33/20; 17/10; 8/5; 7/4; 28/17; 28/17; 28/17; 17/10; 33/20; 7/4; 13/8; 6/4; 17/10
Draw; 23/10; 23/10; 9/4; 23/10; 5/2; 11/5; 23/10; 40/17; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 23/10; 21/10; 5/2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-10 10:22:47 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 8/5; 6/4; 6/4; 83/50; 6/4; 6/4; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 6/4; 6/4; 8/5; 31/20; 16/11; 6/4; 7/5; 13/8
Dover; 7/4; 13/8; 13/8; 9/5; 7/4; 13/8; 17/10; 17/11; 13/8; 13/8; 8/5; 33/20; 17/10; 8/5; 7/4; 28/17; 28/17; 17/11; 13/8; 33/20; 7/4; 17/10; 6/4; 17/10
Draw; 23/10; 12/5; 9/4; 23/10; 5/2; 11/5; 23/10; 23/10; 9/4; 23/10; 21/10; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 21/10; 5/2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-10 14:23:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Eastleigh; 6/4; 163/00; 6/4; 6/4; 29/20; 16/11; 16/11; 6/4; 31/20; 16/11; 7/5; 8/5
Dover; 9/5; 177/00; 17/10; 17/11; 31/20; 7/4; 28/17; 17/11; 33/20; 7/4; 6/4; 17/10
Draw; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 21/10; 5/2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-24 14:35:06 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 7/5; 29/20; 11/8; 11/8; 23/17; 29/20; 7/5; 7/5; 10/11
Eastleigh; 17/10; 8/5; 13/8; 8/5; 8/5; 28/17; 7/4; 17/10; 17/10; 10/9
Draw; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 13/5; 12/5; 17/10
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-24 18:34:58 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 13/10; 7/5; 29/20; 11/8; 11/8; 7/5; 29/20; 7/5; 7/5; 20/21
Eastleigh; 17/10; 13/8; 8/5; 13/8; 8/5; 8/5; 28/17; 7/4; 17/10; 17/10; 21/20
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 5/2; 13/5; 12/5; 21/10
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-24 22:33:54 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 13/10; 7/5; 29/20; 11/8; 11/8; 7/5; 29/20; 7/5; 7/5; 5/4
Eastleigh; 17/10; 13/8; 8/5; 13/8; 8/5; 8/5; 28/17; 7/4; 17/10; 17/10; 13/8
Draw; 13/5; 12/5; 23/10; 23/10; 12/5; 28/11; 5/2; 13/5; 13/5; 2; 
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-25 02:35:03 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 13/10; 7/5; 7/5; 13/10; 11/8; 23/17; 7/5; 7/5; 7/5; 5/4
Eastleigh; 17/10; 13/8; 8/5; 17/10; 8/5; 8/5; 28/17; 7/4; 17/10; 17/10; 7/5
Draw; 13/5; 12/5; 23/10; 12/5; 12/5; 28/11; 13/5; 13/5; 13/5; 9/4; 
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-25 10:34:51 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 13/10; 7/5; 7/5; 13/10; 11/8; 23/17; 4/3; 7/5; 11/8; 7/5; 6/5
Eastleigh; 17/10; 13/8; 8/5; 17/10; 8/5; 8/5; 28/17; 28/17; 7/4; 17/10; 17/10; 6/4
Draw; 13/5; 12/5; 23/10; 5/2; 12/5; 12/5; 28/11; 5/2; 13/5; 13/5; 13/5; 21/10
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-25 14:36:26 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 13/10; 6/4; 13/10; 4/3; 7/5; 13/10; 11/8; 23/17; 4/3; 7/5; 11/8; 7/5; 6/5
Eastleigh; 17/10; 13/8; 15/8; 13/8; 28/17; 17/10; 8/5; 8/5; 17/10; 28/17; 7/4; 17/10; 17/10; 6/4
Draw; 13/5; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 12/5; 28/11; 5/2; 13/5; 51/20; 13/5; 9/4
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-25 18:36:17 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 13/10; 11/8; 13/10; 11/8; 6/4; 6/5; 4/3; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 25/19; 4/3; 11/8; 27/20; 23/17; 11/10
Eastleigh; 15/8; 9/5; 15/8; 19/10; 15/8; 9/5; 28/17; 15/8; 19/10; 15/8; 19/10; 9/5; 9/5; 13/7; 28/17; 19/10; 19/10; 9/5; 17/10
Draw; 13/5; 23/10; 11/5; 12/5; 13/5; 23/10; 5/2; 11/5; 23/10; 21/10; 11/5; 9/4; 27/11; 27/11; 5/2; 12/5; 12/5; 27/11; 2
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-25 22:36:12 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 11/8; 29/20; 11/8; 153/00; 11/8; 4/3; 29/20; 7/5; 11/8; 7/5; 11/8; 16/11; 7/5; 4/3; 7/5; 29/20; 16/11; 7/5
Eastleigh; 7/4; 9/5; 7/4; 19/10; 193/00; 9/5; 28/17; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 7/4; 28/17; 15/8; 7/4; 7/4; 17/10
Draw; 5/2; 23/10; 11/5; 12/5; 123/0; 11/5; 5/2; 11/5; 23/10; 21/10; 11/5; 9/4; 40/17; 27/11; 5/2; 12/5; 23/10; 40/17; 11/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-26 02:36:06 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 11/8; 29/20; 11/8; 153/00; 7/5; 4/3; 29/20; 7/5; 6/4; 7/5; 11/8; 7/5; 23/17; 7/5; 4/3; 29/20; 29/20; 16/11; 7/5
Eastleigh; 7/4; 9/5; 7/4; 19/10; 193/00; 17/10; 28/17; 7/4; 7/4; 13/8; 7/4; 17/10; 7/4; 17/10; 7/4; 28/17; 9/5; 7/4; 7/4; 9/5
Draw; 5/2; 23/10; 11/5; 12/5; 123/0; 23/10; 5/2; 11/5; 23/10; 2; 11/5; 9/4; 40/17; 12/5; 27/11; 5/2; 12/5; 23/10; 40/17; 21/10
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-26 10:36:12 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 11/8; 29/20; 11/8; 159/00; 7/5; 4/3; 29/20; 7/5; 7/5; 29/20; 6/4; 11/8; 16/11; 23/17; 53/35; 4/3; 29/20; 29/20; 16/11; 7/5
Eastleigh; 7/4; 9/5; 17/10; 19/10; 37/20; 17/10; 28/17; 17/10; 7/4; 8/5; 7/4; 7/4; 17/10; 17/10; 17/10; 8/5; 28/17; 9/5; 7/4; 17/10; 9/5
Draw; 5/2; 23/10; 11/5; 12/5; 123/0; 23/10; 5/2; 11/5; 23/10; 9/4; 11/5; 9/4; 9/4; 40/17; 12/5; 27/11; 5/2; 12/5; 23/10; 40/17; 21/10
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-26 14:36:17 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 11/8; 29/20; 6/4; 159/00; 7/5; 4/3; 29/20; 7/5; 7/5; 29/20; 6/4; 11/8; 16/11; 23/17; 53/35; 4/3; 29/20; 29/20; 16/11; 7/5; 6/4
Eastleigh; 7/4; 9/5; 17/10; 19/10; 37/20; 17/10; 28/17; 17/10; 7/4; 8/5; 7/4; 7/4; 17/10; 17/10; 17/10; 8/5; 28/17; 9/5; 7/4; 17/10; 9/5; 9/5
Draw; 5/2; 23/10; 11/5; 11/5; 123/0; 23/10; 5/2; 11/5; 23/10; 9/4; 11/5; 9/4; 9/4; 40/17; 12/5; 27/11; 5/2; 12/5; 23/10; 40/17; 11/5; 11/5
META; english/non-league/national-league/eastleigh-v-dover; 2018-03-26 18:36:16 GMT+2; 2018-03-27 19:45; Nothing; Xlenovo
Dover; 7/5; 11/8; 29/20; 6/4; 39/25; 7/5; 4/3; 29/20; 7/5; 11/8; 7/5; 6/4; 11/8; 16/11; 23/17; 53/35; 4/3; 29/20; 29/20; 16/11; 7/5; 7/5
Eastleigh; 7/4; 9/5; 7/4; 19/10; 189/00; 17/10; 28/17; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 17/10; 8/5; 28/17; 9/5; 7/4; 17/10; 9/5; 15/8
